,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
ACHOCALLA,atencion odontologica,endodoncia,2022-04-01,0,0,3,2,2,4,1,23,0,0,0,0,0,0,35
AIQUILE,atencion odontologica,endodoncia,2022-04-01,4,0,1,1,2,1,5,14,0,2,0,0,0,0,30
ALALAY,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
ALTO BENI,atencion odontologica,endodoncia,2022-04-01,0,0,4,2,1,3,8,3,1,0,0,0,0,0,22
ANCORAIMES,atencion odontologica,endodoncia,2022-04-01,0,0,0,3,1,1,4,5,1,3,0,0,0,0,18
ANDAMARCA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,2,0,2,8,0,2,0,0,0,0,14
ANTEQUERA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
APOLO,atencion odontologica,endodoncia,2022-04-01,0,0,2,0,1,4,1,1,0,0,0,0,0,0,9
ARAMPAMPA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
ARANI,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
ARBIETO,atencion odontologica,endodoncia,2022-04-01,2,10,5,20,1,0,9,19,1,4,0,0,0,0,71
ARQUE,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2022-04-01,0,0,4,8,0,2,0,27,0,0,0,0,0,0,41
ATOCHA,atencion odontologica,endodoncia,2022-04-01,4,2,3,10,3,3,12,26,0,1,0,0,0,0,64
AUCAPATA,atencion odontologica,endodoncia,2022-04-01,0,1,0,0,4,0,1,8,0,1,0,0,0,0,15
AYATA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,1,1,1,2,0,1,0,0,0,0,6
AYO AYO,atencion odontologica,endodoncia,2022-04-01,0,1,3,0,0,0,2,1,2,0,0,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2022-04-01,3,2,5,3,6,12,11,22,1,0,0,0,0,0,65
AZURDUY,atencion odontologica,endodoncia,2022-04-01,0,0,1,4,1,2,6,4,0,0,0,0,0,0,18
BATALLAS,atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5
BAURES,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,1,1,1,8,0,0,0,0,0,0,11
BELEN DE URMIRI,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,4,1,0,0,10,1,0,0,0,0,17
BERMEJO,atencion odontologica,endodoncia,2022-04-01,0,0,1,1,0,0,10,84,13,7,0,0,0,0,116
BETANZOS,atencion odontologica,endodoncia,2022-04-01,0,0,2,1,0,2,4,4,7,1,0,0,0,0,21
BOLIVAR,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,endodoncia,2022-04-01,0,0,2,0,0,1,0,2,0,0,0,0,0,0,5
BUENA VISTA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,1,1,3,2,1,0,0,0,0,8
CABEZAS,atencion odontologica,endodoncia,2022-04-01,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
CAIROMA,atencion odontologica,endodoncia,2022-04-01,1,0,3,6,0,1,12,21,1,0,0,0,0,0,45
"CAIZA ""D""",atencion odontologica,endodoncia,2022-04-01,0,6,0,1,0,0,1,2,2,0,0,0,0,0,12
CAJUATA,atencion odontologica,endodoncia,2022-04-01,0,0,2,1,0,0,3,6,0,0,0,0,0,0,12
CALAMARCA,atencion odontologica,endodoncia,2022-04-01,0,0,4,2,1,1,1,2,0,1,0,0,0,0,12
CAMARGO,atencion odontologica,endodoncia,2022-04-01,0,4,8,1,1,5,8,33,9,4,0,0,0,0,73
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
CAMIRI,atencion odontologica,endodoncia,2022-04-01,3,0,3,2,1,4,5,23,9,3,0,0,0,0,53
CAPINOTA,atencion odontologica,endodoncia,2022-04-01,4,6,4,2,1,2,11,31,2,3,0,0,0,0,66
CAQUIAVIRI,atencion odontologica,endodoncia,2022-04-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
CARACOLLO,atencion odontologica,endodoncia,2022-04-01,1,0,5,0,0,1,4,16,1,3,0,0,0,0,31
CARANAVI,atencion odontologica,endodoncia,2022-04-01,7,1,7,6,5,0,20,27,2,0,0,0,0,0,75
CARANGAS,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
CARAPARI,atencion odontologica,endodoncia,2022-04-01,1,1,5,19,5,4,19,22,2,1,0,0,0,0,79
CARIPUYO,atencion odontologica,endodoncia,2022-04-01,0,0,2,4,0,3,0,0,0,0,0,0,0,0,9
CATACORA,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CHACARILLA,atencion odontologica,endodoncia,2022-04-01,0,0,4,0,0,1,0,1,0,0,0,0,0,0,6
CHALLAPATA,atencion odontologica,endodoncia,2022-04-01,0,1,0,3,0,5,1,5,3,1,0,0,0,0,19
CHAQUI,atencion odontologica,endodoncia,2022-04-01,5,3,4,4,0,6,4,9,0,0,0,0,0,0,35
CHARAGUA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,1,6,2,7,0,0,0,0,0,0,16
CHAYANTA,atencion odontologica,endodoncia,2022-04-01,0,2,0,2,0,1,2,7,0,0,0,0,0,0,14
CHIMORE,atencion odontologica,endodoncia,2022-04-01,0,0,3,2,0,1,0,4,0,0,0,0,0,0,10
CHUA COCANI,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3
CHUMA,atencion odontologica,endodoncia,2022-04-01,0,0,1,3,2,10,5,6,1,1,0,0,0,0,29
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2022-04-01,0,1,0,1,2,0,1,4,2,0,0,0,0,0,11
CKOCHAS,atencion odontologica,endodoncia,2022-04-01,0,0,1,4,1,0,1,3,0,1,0,0,0,0,11
CLIZA,atencion odontologica,endodoncia,2022-04-01,0,0,2,6,0,2,2,0,6,6,0,0,0,0,24
COBIJA,atencion odontologica,endodoncia,2022-04-01,6,1,8,20,10,10,25,86,2,4,0,0,0,0,172
COCAPATA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
COCHABAMBA,atencion odontologica,endodoncia,2022-04-01,33,33,106,103,49,117,243,408,119,103,0,0,0,0,1314
COLCAPIRHUA,atencion odontologica,endodoncia,2022-04-01,7,0,12,1,0,3,17,20,1,0,0,0,0,0,61
"COLCHA ""K""",atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
COLLANA,atencion odontologica,endodoncia,2022-04-01,0,0,7,7,1,4,3,5,1,0,0,0,0,0,28
COLOMI,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
COLPA BELGICA,atencion odontologica,endodoncia,2022-04-01,0,1,2,6,0,3,6,6,0,1,0,0,0,0,25
COLQUECHACA,atencion odontologica,endodoncia,2022-04-01,2,21,21,12,3,16,10,36,1,0,0,0,0,0,122
COLQUENCHA,atencion odontologica,endodoncia,2022-04-01,0,1,3,0,3,1,0,4,0,0,0,0,0,0,12
COLQUIRI,atencion odontologica,endodoncia,2022-04-01,0,0,4,4,1,2,6,6,0,0,0,0,0,0,23
COMARAPA,atencion odontologica,endodoncia,2022-04-01,6,5,7,16,1,32,1,27,0,0,0,0,0,0,95
COMBAYA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
COPACABANA,atencion odontologica,endodoncia,2022-04-01,1,0,1,0,1,1,0,4,0,1,0,0,0,0,9
CORIPATA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORO CORO,atencion odontologica,endodoncia,2022-04-01,4,3,39,23,2,30,35,6,0,0,0,0,0,0,142
COROICO,atencion odontologica,endodoncia,2022-04-01,0,4,0,2,0,3,6,8,0,0,0,0,0,0,23
CORQUE,atencion odontologica,endodoncia,2022-04-01,0,2,1,0,0,2,3,1,0,0,0,0,0,0,9
COTAGAITA,atencion odontologica,endodoncia,2022-04-01,3,1,13,15,4,11,24,63,10,6,0,0,0,0,150
COTOCA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,endodoncia,2022-04-01,1,0,0,2,0,0,0,2,0,1,0,0,0,0,6
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,0,2,2,0,0,0,0,0,0,5
CUEVO,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CULPINA,atencion odontologica,endodoncia,2022-04-01,2,0,1,3,1,0,8,3,1,1,0,0,0,0,20
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
CURVA,atencion odontologica,endodoncia,2022-04-01,0,0,2,0,0,1,1,1,0,0,0,0,0,0,5
DESAGUADERO,atencion odontologica,endodoncia,2022-04-01,0,1,3,6,3,3,0,2,3,0,0,0,0,0,21
EL ALTO,atencion odontologica,endodoncia,2022-04-01,58,56,125,129,54,71,171,308,36,19,0,0,0,0,1027
EL CHORO,atencion odontologica,endodoncia,2022-04-01,1,0,0,1,0,0,0,1,0,1,0,0,0,0,4
EL PUENTE(STC),atencion odontologica,endodoncia,2022-04-01,2,0,4,4,4,14,17,20,0,6,0,0,0,0,71
EL PUENTE(TJA),atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
EL TORNO,atencion odontologica,endodoncia,2022-04-01,2,9,0,4,5,6,11,21,8,12,0,0,0,0,78
EL VILLAR,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,3,4,5,0,0,0,0,0,0,12
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2022-04-01,1,0,4,1,0,3,5,13,1,1,0,0,0,0,29
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2022-04-01,0,0,1,1,2,1,3,4,1,0,0,0,0,0,13
ESCARA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
ESCOMA,atencion odontologica,endodoncia,2022-04-01,2,0,0,2,0,1,4,2,1,0,0,0,0,0,12
EUCALIPTUS,atencion odontologica,endodoncia,2022-04-01,0,0,2,1,0,0,3,5,0,0,0,0,0,0,11
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,5,1,1,11,0,1,0,0,0,0,20
GAIOC JATUN AYLLU YURA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,0,0,7,0,0,0,0,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2022-04-01,2,0,3,6,3,2,2,9,0,2,0,0,0,0,29
GUANAY,atencion odontologica,endodoncia,2022-04-01,0,0,4,5,1,6,11,12,0,3,0,0,0,0,42
GUAQUI,atencion odontologica,endodoncia,2022-04-01,1,0,0,1,0,0,3,13,0,2,0,0,0,0,20
GUAYARAMERIN,atencion odontologica,endodoncia,2022-04-01,1,0,3,2,0,2,1,2,2,0,0,0,0,0,13
GUTIERREZ,atencion odontologica,endodoncia,2022-04-01,0,0,5,3,7,1,10,10,2,0,0,0,0,0,38
HUACARETA,atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,0,2,6,0,1,0,0,0,0,10
HUACHACALLA,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,0,3,1,3,1,0,0,0,0,0,9
HUANUNI,atencion odontologica,endodoncia,2022-04-01,0,0,0,2,3,0,18,17,1,0,0,0,0,0,41
HUARACAJE,atencion odontologica,endodoncia,2022-04-01,0,0,0,3,0,0,1,1,0,0,0,0,0,0,5
HUARINA,atencion odontologica,endodoncia,2022-04-01,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4
HUATAJATA,atencion odontologica,endodoncia,2022-04-01,1,2,1,1,0,2,1,5,3,0,0,0,0,0,16
HUAYLLAMARCA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,endodoncia,2022-04-01,0,0,0,2,1,0,0,3,0,0,0,0,0,0,6
ICHOCA,atencion odontologica,endodoncia,2022-04-01,0,0,0,3,0,0,1,4,1,1,0,0,0,0,10
ICLA,atencion odontologica,endodoncia,2022-04-01,2,0,0,0,2,1,3,9,0,0,0,0,0,0,17
INCAHUASI,atencion odontologica,endodoncia,2022-04-01,0,0,3,0,4,0,4,10,0,0,0,0,0,0,21
INQUISIVI,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2022-04-01,0,0,0,1,0,1,1,3,0,0,0,0,0,0,6
JESUS DE MACHACA,atencion odontologica,endodoncia,2022-04-01,4,0,13,13,1,8,14,13,3,0,0,0,0,0,69
LA ASUNTA,atencion odontologica,endodoncia,2022-04-01,0,6,3,4,0,25,18,13,2,0,0,0,0,0,71
LA GUARDIA,atencion odontologica,endodoncia,2022-04-01,1,0,0,1,0,1,1,1,0,1,0,0,0,0,6
LA PAZ,atencion odontologica,endodoncia,2022-04-01,108,95,182,193,71,56,423,638,166,115,0,0,0,0,2047
LAGUNILLAS,atencion odontologica,endodoncia,2022-04-01,0,0,1,2,1,3,1,2,0,0,0,0,0,0,10
LAJA,atencion odontologica,endodoncia,2022-04-01,1,1,1,0,0,0,0,3,0,0,0,0,0,0,6
LAS CARRERAS,atencion odontologica,endodoncia,2022-04-01,0,1,0,1,1,1,4,1,3,0,0,0,0,0,12
LLALLAGUA,atencion odontologica,endodoncia,2022-04-01,3,0,2,7,1,1,5,3,2,1,0,0,0,0,25
LORETO,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
LURIBAY,atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
MACHACAMARCA,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
MAGDALENA,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,1,0,1,1,0,0,0,0,0,0,4
MAIRANA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
MAPIRI,atencion odontologica,endodoncia,2022-04-01,2,0,1,2,0,0,1,6,0,1,0,0,0,0,13
MECAPACA,atencion odontologica,endodoncia,2022-04-01,3,3,12,17,7,14,11,26,2,0,0,0,0,0,95
MINEROS,atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,endodoncia,2022-04-01,0,0,3,10,0,0,2,6,0,0,0,0,0,0,21
MOCOMOCO,atencion odontologica,endodoncia,2022-04-01,1,1,2,6,2,10,11,2,0,2,0,0,0,0,37
MOJOCOYA,atencion odontologica,endodoncia,2022-04-01,0,1,1,2,4,2,4,13,0,0,0,0,0,0,27
MONTEAGUDO,atencion odontologica,endodoncia,2022-04-01,3,3,4,12,1,3,11,13,0,0,0,0,0,0,50
MONTERO,atencion odontologica,endodoncia,2022-04-01,3,3,12,13,4,4,19,28,4,2,0,0,0,0,92
MORO MORO,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
MOROCHATA,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,1,4,5,7,0,2,0,0,0,0,20
NAZACARA DE PACAJES,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
OCURI,atencion odontologica,endodoncia,2022-04-01,0,0,2,1,1,3,2,12,0,1,0,0,0,0,22
OMEREQUE,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,endodoncia,2022-04-01,46,47,84,92,24,16,64,200,41,29,0,0,0,0,643
PADCAYA,atencion odontologica,endodoncia,2022-04-01,0,0,1,1,1,5,1,13,0,0,0,0,0,0,22
PADILLA,atencion odontologica,endodoncia,2022-04-01,1,1,0,1,0,8,3,13,4,0,0,0,0,0,31
PAILON,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,0,1,2,2,0,0,0,0,0,0,6
PALCA,atencion odontologica,endodoncia,2022-04-01,2,4,3,11,5,9,9,32,3,4,0,0,0,0,82
PALOS BLANCOS,atencion odontologica,endodoncia,2022-04-01,0,0,1,2,2,0,5,6,2,1,0,0,0,0,19
PAMPA AULLAGAS,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,endodoncia,2022-04-01,0,0,2,1,0,1,0,2,0,0,0,0,0,0,6
PAPEL PAMPA,atencion odontologica,endodoncia,2022-04-01,1,0,6,3,0,4,7,4,0,3,0,0,0,0,28
PASORAPA,atencion odontologica,endodoncia,2022-04-01,0,0,2,0,1,1,2,3,2,0,0,0,0,0,11
PATACAMAYA,atencion odontologica,endodoncia,2022-04-01,7,2,5,8,4,3,2,6,0,0,0,0,0,0,37
PAZÑA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
PELECHUCO,atencion odontologica,endodoncia,2022-04-01,0,0,4,0,0,0,3,3,0,0,0,0,0,0,10
POCOATA,atencion odontologica,endodoncia,2022-04-01,1,0,2,5,0,6,1,9,0,0,0,0,0,0,24
POCONA,atencion odontologica,endodoncia,2022-04-01,0,1,6,7,0,5,2,2,0,0,0,0,0,0,23
POJO (CBBA),atencion odontologica,endodoncia,2022-04-01,0,0,6,0,0,4,5,2,0,0,0,0,0,0,17
POOPO,atencion odontologica,endodoncia,2022-04-01,1,0,2,5,4,1,10,11,0,0,0,0,0,0,34
PORCO,atencion odontologica,endodoncia,2022-04-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
POROMA,atencion odontologica,endodoncia,2022-04-01,0,0,2,4,1,0,7,3,0,0,0,0,0,0,17
PORONGO,atencion odontologica,endodoncia,2022-04-01,0,0,0,2,1,1,0,2,0,0,0,0,0,0,6
POSTRER VALLE,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,endodoncia,2022-04-01,19,45,84,95,25,43,120,237,29,7,0,0,0,0,704
PRESTO,atencion odontologica,endodoncia,2022-04-01,0,0,2,1,6,2,11,10,4,2,0,0,0,0,38
PUCARA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PUCARANI,atencion odontologica,endodoncia,2022-04-01,0,2,5,5,1,7,7,15,3,1,0,0,0,0,46
PUERTO ACOSTA,atencion odontologica,endodoncia,2022-04-01,0,0,4,0,2,0,1,2,1,0,0,0,0,0,10
PUERTO CARABUCO,atencion odontologica,endodoncia,2022-04-01,0,0,4,1,5,2,14,14,0,0,0,0,0,0,40
PUERTO GONZALO MORENO,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,1,0,6,2,0,0,0,0,0,9
PUERTO PEREZ,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO RICO,atencion odontologica,endodoncia,2022-04-01,0,0,2,0,1,0,3,10,0,0,0,0,0,0,16
PUERTO VILLARROEL,atencion odontologica,endodoncia,2022-04-01,3,8,13,18,13,13,18,49,2,4,0,0,0,0,141
PUNA,atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,2,8,1,1,2,0,0,0,0,15
PUNATA,atencion odontologica,endodoncia,2022-04-01,1,2,12,4,1,1,2,7,3,2,0,0,0,0,35
QUIABAYA,atencion odontologica,endodoncia,2022-04-01,3,0,0,2,2,2,3,4,1,0,0,0,0,0,17
QUILLACOLLO,atencion odontologica,endodoncia,2022-04-01,2,4,14,9,4,5,22,26,11,16,0,0,0,0,113
QUIME,atencion odontologica,endodoncia,2022-04-01,1,0,0,0,1,0,2,9,0,0,0,0,0,0,13
QUIRUSILLAS,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,8,0,1,0,0,0,0,9
RAVELO,atencion odontologica,endodoncia,2022-04-01,0,1,1,1,3,2,5,11,0,1,0,0,0,0,25
REYES,atencion odontologica,endodoncia,2022-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RIBERALTA,atencion odontologica,endodoncia,2022-04-01,4,3,3,5,4,0,7,4,3,0,0,0,0,0,33
ROBORE,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,0,0,5,1,0,2,0,0,0,0,9
RURRENABAQUE,atencion odontologica,endodoncia,2022-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SABAYA,atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
SACABA,atencion odontologica,endodoncia,2022-04-01,4,4,6,7,1,4,22,39,5,0,0,0,0,0,92
SACABAMBA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
SACACA,atencion odontologica,endodoncia,2022-04-01,0,0,1,1,0,1,2,3,1,0,0,0,0,0,9
SAIPINA,atencion odontologica,endodoncia,2022-04-01,0,0,0,2,2,1,2,4,0,0,0,0,0,0,11
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2022-04-01,0,0,5,7,0,1,2,7,0,5,0,0,0,0,27
SAMAIPATA,atencion odontologica,endodoncia,2022-04-01,0,0,2,2,0,0,7,5,0,0,0,0,0,0,16
SAN AGUSTIN,atencion odontologica,endodoncia,2022-04-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2022-04-01,0,0,0,3,3,1,1,2,1,2,0,0,0,0,13
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,endodoncia,2022-04-01,0,0,1,1,0,0,1,1,0,2,0,0,0,0,6
SAN BORJA,atencion odontologica,endodoncia,2022-04-01,0,0,4,0,0,10,0,6,1,0,0,0,0,0,21
SAN BUENA VENTURA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
SAN CARLOS,atencion odontologica,endodoncia,2022-04-01,1,2,5,3,4,1,3,9,3,0,0,0,0,0,31
SAN IGNACIO,atencion odontologica,endodoncia,2022-04-01,3,3,5,10,4,0,10,15,1,2,0,0,0,0,53
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,8,9,1,0,0,0,0,0,18
SAN JAVIER(STC),atencion odontologica,endodoncia,2022-04-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2022-04-01,4,1,2,2,0,0,1,1,0,0,0,0,0,0,11
SAN JULIAN,atencion odontologica,endodoncia,2022-04-01,4,21,6,16,0,0,0,0,2,1,0,0,0,0,50
SAN LORENZO(TJA),atencion odontologica,endodoncia,2022-04-01,0,1,5,4,0,2,4,9,0,0,0,0,0,0,25
SAN LUCAS,atencion odontologica,endodoncia,2022-04-01,0,2,12,12,10,4,10,27,3,0,0,0,0,0,80
SAN MATIAS,atencion odontologica,endodoncia,2022-04-01,0,1,3,0,3,1,9,21,0,5,0,0,0,0,43
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2022-04-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
SAN PEDRO,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,0,1,4,8,0,0,0,0,0,0,14
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2022-04-01,5,2,6,4,1,11,13,12,2,1,0,0,0,0,57
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,1,0,0,1,2,0,0,0,0,0,4
SAN PEDRO DE MACHA,atencion odontologica,endodoncia,2022-04-01,0,0,5,11,6,4,10,27,0,2,0,0,0,0,65
SAN PEDRO DE QUEMES,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2022-04-01,0,0,2,1,2,1,3,9,0,0,0,0,0,0,18
SAN RAFAEL,atencion odontologica,endodoncia,2022-04-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
SAN RAMON BENI,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2022-04-01,70,64,117,111,96,85,583,810,219,175,0,0,0,0,2330
SANTA ROSA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2022-04-01,0,2,4,3,3,3,12,13,4,0,0,0,0,0,44
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2022-04-01,1,0,1,1,0,0,7,2,2,2,0,0,0,0,16
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2022-04-01,0,1,1,0,0,1,6,5,2,1,0,0,0,0,17
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2022-04-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,endodoncia,2022-04-01,1,0,0,1,2,1,2,1,3,0,0,0,0,0,11
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,3,1,1,0,0,0,0,0,5
SAPAHAQUI,atencion odontologica,endodoncia,2022-04-01,0,1,1,2,0,0,1,0,0,0,0,0,0,0,5
SENA,atencion odontologica,endodoncia,2022-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
