,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
QUIME,atencion odontologica,cirugia bucal menor,2022-02-01,2,1,11,17,5,9,14,25,4,1,0,0,0,0,89
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,1,2,2,1,8,6,3,4,0,0,0,0,27
RAVELO,atencion odontologica,cirugia bucal menor,2022-02-01,2,2,5,2,0,4,8,26,20,12,0,0,0,0,81
REYES,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,9,4,0,5,5,5,1,0,0,0,0,0,29
RIBERALTA,atencion odontologica,cirugia bucal menor,2022-02-01,10,1,43,39,7,9,19,65,15,3,0,0,0,0,211
ROBORE,atencion odontologica,cirugia bucal menor,2022-02-01,0,4,7,4,1,1,4,17,1,1,0,0,0,0,40
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,8,8,9,2,8,15,7,5,0,0,0,0,63
SABAYA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,9,13,2,1,4,10,0,0,0,0,0,0,39
SACABA,atencion odontologica,cirugia bucal menor,2022-02-01,7,11,73,110,15,32,61,147,29,15,0,0,0,0,500
SACABAMBA,atencion odontologica,cirugia bucal menor,2022-02-01,2,0,4,1,2,0,2,3,2,2,0,0,0,0,18
SACACA,atencion odontologica,cirugia bucal menor,2022-02-01,1,2,11,8,4,4,15,43,10,9,0,0,0,0,107
SAIPINA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,4,2,1,0,4,7,0,1,0,0,0,0,19
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2022-02-01,2,0,5,11,3,2,10,18,3,12,0,0,0,0,66
SAMAIPATA,atencion odontologica,cirugia bucal menor,2022-02-01,3,0,10,13,3,2,17,18,7,0,0,0,0,0,73
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,0,1,0,0,1,2,2,0,0,0,0,0,6
SAN ANDRES,atencion odontologica,cirugia bucal menor,2022-02-01,2,0,5,2,5,2,5,10,3,1,0,0,0,0,35
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,3,5,1,6,4,11,2,1,0,0,0,0,34
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,0,2,0,1,0,4,0,0,0,0,0,0,7
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,3,4,0,1,5,16,1,0,0,0,0,0,30
SAN BENITO,atencion odontologica,cirugia bucal menor,2022-02-01,6,0,23,12,2,2,5,19,4,10,0,0,0,0,83
SAN BORJA,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,25,33,17,28,47,119,9,5,0,0,0,0,284
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2022-02-01,2,0,7,2,0,1,3,13,10,0,0,0,0,0,38
SAN CARLOS,atencion odontologica,cirugia bucal menor,2022-02-01,3,3,5,3,3,4,6,7,5,5,0,0,0,0,44
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,12,20,9,6,21,44,5,3,0,0,0,0,121
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,0,1,1,1,1,9,17,9,0,0,0,0,40
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2022-02-01,0,0,2,9,0,1,2,5,2,1,0,0,0,0,22
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2022-02-01,2,4,1,1,1,1,0,12,0,6,0,0,0,0,28
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,13,6,3,2,0,3,2,1,0,0,0,0,30
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,6,3,1,2,1,14,3,2,0,0,0,0,33
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,14,12,0,17,8,13,50,4,0,0,0,0,119
SAN JULIAN,atencion odontologica,cirugia bucal menor,2022-02-01,1,1,26,32,5,4,20,49,30,9,0,0,0,0,177
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2022-02-01,2,1,18,11,4,8,34,59,9,4,0,0,0,0,150
SAN LUCAS,atencion odontologica,cirugia bucal menor,2022-02-01,7,2,26,27,11,24,34,72,8,3,0,0,0,0,214
SAN MATIAS,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,6,1,0,2,0,8,3,3,0,0,0,0,24
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,11,8,3,5,7,27,6,5,0,0,0,0,73
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,1,0,0,2,1,0,0,0,0,0,0,0,4
SAN PEDRO,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,11,12,1,8,9,18,4,4,0,0,0,0,67
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2022-02-01,3,1,10,9,2,7,17,24,4,7,0,0,0,0,84
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2022-02-01,1,3,9,13,1,3,7,7,4,6,0,0,0,0,54
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2022-02-01,2,5,19,15,11,11,18,66,13,26,0,0,0,0,186
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,2,6,3,8,13,11,1,2,0,0,0,0,47
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,4,12,2,0,8,16,1,8,0,0,0,0,52
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,4,3,1,3,2,10,0,0,0,0,0,0,23
SANTA ANA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,3,4,3,4,4,15,0,1,0,0,0,0,34
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2022-02-01,41,41,186,171,37,64,251,470,149,116,0,0,0,0,1526
SANTA ROSA,atencion odontologica,cirugia bucal menor,2022-02-01,1,1,13,9,1,1,4,23,2,5,0,0,0,0,60
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,5,6,2,4,3,22,5,1,0,0,0,0,49
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,2,1,4,4,2,16,2,11,0,0,0,0,42
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2022-02-01,2,0,9,5,3,3,19,19,9,12,0,0,0,0,81
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2022-02-01,2,0,2,8,4,8,10,17,15,11,0,0,0,0,77
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,2,5,0,3,3,8,5,1,0,0,0,0,27
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,1,5,1,1,2,3,1,9,0,0,0,0,24
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,3,5,0,1,3,6,0,8,0,0,0,0,26
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2022-02-01,1,2,3,4,1,5,12,16,3,5,0,0,0,0,52
SENA,atencion odontologica,cirugia bucal menor,2022-02-01,3,0,11,9,5,4,10,15,2,0,0,0,0,0,59
SHINAOTA,atencion odontologica,cirugia bucal menor,2022-02-01,1,2,5,2,1,1,1,10,1,1,0,0,0,0,25
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2022-02-01,1,3,10,11,4,6,16,27,2,3,0,0,0,0,83
SICAYA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,2,5,2,1,3,5,4,4,0,0,0,0,26
SIPE SIPE,atencion odontologica,cirugia bucal menor,2022-02-01,5,1,12,12,0,3,4,13,1,4,0,0,0,0,55
SOPACHUY,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,6,5,2,3,4,4,2,3,0,0,0,0,30
SORACACHI,atencion odontologica,cirugia bucal menor,2022-02-01,3,1,16,5,5,7,16,26,13,20,0,0,0,0,112
SORATA,atencion odontologica,cirugia bucal menor,2022-02-01,2,8,26,18,2,9,9,21,1,0,0,0,0,0,96
SUCRE,atencion odontologica,cirugia bucal menor,2022-02-01,14,15,77,133,49,50,96,212,48,41,0,0,0,0,735
TACACHI,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,1,1,0,0,1,1,0,0,0,0,0,0,5
TACACOMA,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,3,1,6,10,7,19,3,4,0,0,0,0,54
TACOBAMBA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
TACOPAYA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,0,11,3,8,23,40,6,12,0,0,0,0,103
TAHUA,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,0,1,0,0,1,1,2,4,0,0,0,0,10
TAPACARI,atencion odontologica,cirugia bucal menor,2022-02-01,1,3,21,14,4,13,9,40,8,13,0,0,0,0,126
TARABUCO,atencion odontologica,cirugia bucal menor,2022-02-01,2,4,9,4,6,7,11,33,6,7,0,0,0,0,89
TARACO,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,9,9,4,5,9,10,5,4,0,0,0,0,55
TARATA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,2,4,0,0,1,1,0,1,0,0,0,0,9
TARIJA,atencion odontologica,cirugia bucal menor,2022-02-01,6,6,64,74,30,56,126,267,41,30,0,0,0,0,700
TARVITA,atencion odontologica,cirugia bucal menor,2022-02-01,2,1,15,20,5,10,27,96,11,3,0,0,0,0,190
TEOPONTE,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,1,7,5,1,3,4,0,2,0,0,0,0,24
TIAHUANACU,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,6,12,2,9,3,20,6,6,0,0,0,0,64
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,8,7,0,7,8,28,20,18,0,0,0,0,96
TIPUANI,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,0,1,0,0,7,6,0,0,0,0,0,0,14
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2022-02-01,3,2,27,42,11,13,30,51,10,8,0,0,0,0,197
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2022-02-01,5,1,21,14,4,6,12,25,8,1,0,0,0,0,97
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2022-02-01,0,0,5,6,0,5,7,10,3,6,0,0,0,0,42
TOCO,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,2,4,2,1,0,5,1,5,0,0,0,0,21
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,3,0,1,0,3,1,2,1,0,0,0,0,11
TOLATA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,3,3,0,5,2,3,2,1,0,0,0,0,19
TOLEDO,atencion odontologica,cirugia bucal menor,2022-02-01,0,2,1,1,2,2,1,7,2,1,0,0,0,0,19
TOMAVE,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,14,7,3,4,11,23,5,8,0,0,0,0,76
TOMINA,atencion odontologica,cirugia bucal menor,2022-02-01,2,2,7,6,3,6,20,36,4,1,0,0,0,0,87
TORO TORO,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,3,9,0,1,7,17,10,2,0,0,0,0,49
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2022-02-01,0,3,11,21,9,7,6,26,5,8,0,0,0,0,96
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2022-02-01,0,0,6,3,0,2,0,3,4,0,0,0,0,0,18
TRIGAL,atencion odontologica,cirugia bucal menor,2022-02-01,1,0,1,8,0,0,1,1,1,1,0,0,0,0,14
TRINIDAD,atencion odontologica,cirugia bucal menor,2022-02-01,14,6,53,79,32,37,89,134,33,7,0,0,0,0,484
TUPIZA,atencion odontologica,cirugia bucal menor,2022-02-01,1,5,19,22,0,8,21,65,7,5,0,0,0,0,153
TURCO,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,1,2,1,2,9,8,5,2,0,0,0,0,30
UMALA,atencion odontologica,cirugia bucal menor,2022-02-01,3,0,10,8,1,3,5,9,1,3,0,0,0,0,43
UNCIA,atencion odontologica,cirugia bucal menor,2022-02-01,0,3,23,17,5,9,10,42,3,17,0,0,0,0,129
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2022-02-01,3,1,14,11,2,7,11,41,15,9,0,0,0,0,114
URUBICHA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,6,6,1,5,4,28,0,2,0,0,0,0,52
UYUNI,atencion odontologica,cirugia bucal menor,2022-02-01,3,6,20,24,8,10,20,52,4,17,0,0,0,0,164
VACAS,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,4,13,3,1,11,26,6,11,0,0,0,0,76
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2022-02-01,1,6,19,20,1,5,10,42,7,13,0,0,0,0,124
VIACHA,atencion odontologica,cirugia bucal menor,2022-02-01,11,4,36,46,13,20,32,73,37,22,0,0,0,0,294
VILA VILA,atencion odontologica,cirugia bucal menor,2022-02-01,3,1,6,8,0,4,7,7,1,3,0,0,0,0,40
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2022-02-01,0,2,6,7,1,5,7,13,0,1,0,0,0,0,42
VILLA MONTES,atencion odontologica,cirugia bucal menor,2022-02-01,3,0,39,41,17,26,45,124,10,5,0,0,0,0,310
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2022-02-01,0,0,7,5,2,4,3,7,0,0,0,0,0,0,28
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,8,4,2,1,1,7,0,1,0,0,0,0,25
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,3,1,4,2,11,10,9,1,0,0,0,0,41
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2022-02-01,7,7,50,54,13,23,25,78,16,9,0,0,0,0,282
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2022-02-01,4,0,15,10,3,5,6,51,4,7,0,0,0,0,105
VILLAZON,atencion odontologica,cirugia bucal menor,2022-02-01,5,3,31,34,5,14,39,69,19,16,0,0,0,0,235
VINTO,atencion odontologica,cirugia bucal menor,2022-02-01,12,6,24,32,13,18,19,80,10,28,0,0,0,0,242
VITICHI,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,10,6,2,5,11,17,6,4,0,0,0,0,61
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,4,5,0,1,5,2,0,0,0,0,0,0,17
WARNES,atencion odontologica,cirugia bucal menor,2022-02-01,2,0,9,11,2,6,16,38,7,2,0,0,0,0,93
YACO,atencion odontologica,cirugia bucal menor,2022-02-01,1,2,6,9,11,6,7,30,6,3,0,0,0,0,81
YACUIBA,atencion odontologica,cirugia bucal menor,2022-02-01,1,1,33,16,13,28,47,100,11,18,0,0,0,0,268
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2022-02-01,2,0,3,4,1,1,3,11,0,0,0,0,0,0,25
YAPACANI,atencion odontologica,cirugia bucal menor,2022-02-01,4,13,47,26,3,11,22,59,23,5,0,0,0,0,213
YOCALLA,atencion odontologica,cirugia bucal menor,2022-02-01,0,2,3,21,2,2,6,17,4,5,0,0,0,0,62
YOTALA,atencion odontologica,cirugia bucal menor,2022-02-01,0,0,1,1,0,0,1,10,4,3,0,0,0,0,20
YUNCHARA,atencion odontologica,cirugia bucal menor,2022-02-01,2,0,9,7,3,2,10,11,5,2,0,0,0,0,51
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2022-02-01,0,1,1,2,1,3,5,11,3,0,0,0,0,0,27
ACACIO,atencion odontologica,cirugia bucal menor,2022-03-01,1,0,3,7,3,1,9,19,1,4,0,0,0,0,48
ACHACACHI,atencion odontologica,cirugia bucal menor,2022-03-01,6,1,27,29,11,18,44,87,31,42,0,0,0,0,296
ACHOCALLA,atencion odontologica,cirugia bucal menor,2022-03-01,4,2,40,40,5,14,14,56,10,10,0,0,0,0,195
AIQUILE,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
ALALAY,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,1,1,1,1,0,0,3,0,0,0,0,7
ALCALA,atencion odontologica,cirugia bucal menor,2022-03-01,3,0,3,7,1,2,9,25,4,7,0,0,0,0,61
ALTO BENI,atencion odontologica,cirugia bucal menor,2022-03-01,1,0,5,9,3,11,13,29,9,2,0,0,0,0,82
ANCORAIMES,atencion odontologica,cirugia bucal menor,2022-03-01,2,1,6,4,2,5,11,25,12,13,0,0,0,0,81
ANDAMARCA,atencion odontologica,cirugia bucal menor,2022-03-01,3,1,6,7,2,3,1,8,6,3,0,0,0,0,40
ANTEQUERA,atencion odontologica,cirugia bucal menor,2022-03-01,0,2,4,7,2,3,4,7,3,3,0,0,0,0,35
ANZALDO,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,2,0,0,4,1,4,0,6,0,0,0,0,17
APOLO,atencion odontologica,cirugia bucal menor,2022-03-01,1,1,20,13,3,21,11,34,9,3,0,0,0,0,116
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,1,3,0,0,4,4,1,2,0,0,0,0,15
ARANI,atencion odontologica,cirugia bucal menor,2022-03-01,1,0,3,2,2,4,4,8,0,8,0,0,0,0,32
ARBIETO,atencion odontologica,cirugia bucal menor,2022-03-01,5,8,29,21,5,9,24,29,4,6,0,0,0,0,140
ARQUE,atencion odontologica,cirugia bucal menor,2022-03-01,1,0,14,3,7,13,7,32,6,6,0,0,0,0,89
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2022-03-01,6,2,49,67,11,20,59,43,9,7,0,0,0,0,273
ATOCHA,atencion odontologica,cirugia bucal menor,2022-03-01,1,3,22,17,11,22,39,59,8,1,0,0,0,0,183
AUCAPATA,atencion odontologica,cirugia bucal menor,2022-03-01,0,1,4,1,1,1,9,15,2,4,0,0,0,0,38
AYATA,atencion odontologica,cirugia bucal menor,2022-03-01,1,2,6,12,2,9,16,34,2,5,0,0,0,0,89
AYO AYO,atencion odontologica,cirugia bucal menor,2022-03-01,1,1,15,10,4,13,8,33,6,9,0,0,0,0,100
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2022-03-01,1,4,40,16,6,15,19,62,8,7,0,0,0,0,178
AZURDUY,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,5,4,0,1,4,13,0,1,0,0,0,0,28
BATALLAS,atencion odontologica,cirugia bucal menor,2022-03-01,1,1,9,9,7,14,11,30,11,11,0,0,0,0,104
BAURES,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,3,3,1,1,5,13,2,1,0,0,0,0,29
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,2,0,1,2,0,4,2,0,0,0,0,0,11
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2022-03-01,1,0,2,2,0,2,1,5,2,2,0,0,0,0,17
BELLA FLOR,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,cirugia bucal menor,2022-03-01,1,1,17,23,4,7,28,54,5,7,0,0,0,0,147
BETANZOS,atencion odontologica,cirugia bucal menor,2022-03-01,0,4,55,43,7,27,31,106,44,37,0,0,0,0,354
BOLIVAR,atencion odontologica,cirugia bucal menor,2022-03-01,1,0,7,3,5,7,3,11,5,3,0,0,0,0,45
BOYUIBE,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,8,0,2,3,3,24,8,6,0,0,0,0,54
BUENA VISTA,atencion odontologica,cirugia bucal menor,2022-03-01,3,0,2,3,1,1,2,12,3,1,0,0,0,0,28
CABEZAS,atencion odontologica,cirugia bucal menor,2022-03-01,3,0,24,23,7,8,18,53,1,1,0,0,0,0,138
CAIROMA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,0,0,0,2,4,4,0,0,0,0,0,10
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2022-03-01,3,3,4,4,7,10,17,23,7,12,0,0,0,0,90
CAJUATA,atencion odontologica,cirugia bucal menor,2022-03-01,1,1,8,15,1,3,9,9,6,3,0,0,0,0,56
CALAMARCA,atencion odontologica,cirugia bucal menor,2022-03-01,5,2,28,9,12,9,9,44,7,14,0,0,0,0,139
CAMARGO,atencion odontologica,cirugia bucal menor,2022-03-01,3,1,16,8,2,2,6,17,4,6,0,0,0,0,65
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,6,0,2,0,6,1,0,0,0,0,0,15
CAMIRI,atencion odontologica,cirugia bucal menor,2022-03-01,0,3,10,28,7,7,12,34,11,2,0,0,0,0,114
CAPINOTA,atencion odontologica,cirugia bucal menor,2022-03-01,4,6,21,21,0,5,9,14,7,7,0,0,0,0,94
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2022-03-01,1,2,14,9,3,5,7,20,4,3,0,0,0,0,68
CARACOLLO,atencion odontologica,cirugia bucal menor,2022-03-01,4,2,20,32,5,8,12,59,7,3,0,0,0,0,152
CARANAVI,atencion odontologica,cirugia bucal menor,2022-03-01,2,1,23,35,10,16,31,68,29,7,0,0,0,0,222
CARANGAS,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
CARAPARI,atencion odontologica,cirugia bucal menor,2022-03-01,1,2,32,37,13,16,40,84,12,4,0,0,0,0,241
CARIPUYO,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,10,5,5,5,11,6,3,1,0,0,0,0,46
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,4,5,3,3,16,34,1,5,0,0,0,0,71
CATACORA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,2,9,1,1,1,11,0,1,0,0,0,0,26
CHACARILLA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,4,1,0,1,1,9,1,0,0,0,0,0,17
CHALLAPATA,atencion odontologica,cirugia bucal menor,2022-03-01,6,6,23,19,5,16,22,50,26,12,0,0,0,0,185
CHAQUI,atencion odontologica,cirugia bucal menor,2022-03-01,0,1,17,18,3,5,10,25,10,26,0,0,0,0,115
CHARAGUA,atencion odontologica,cirugia bucal menor,2022-03-01,1,1,8,16,6,20,11,61,1,0,0,0,0,0,125
CHARAÑA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,3,4,0,3,0,13,1,0,0,0,0,0,24
CHAYANTA,atencion odontologica,cirugia bucal menor,2022-03-01,1,1,31,21,6,3,9,22,9,2,0,0,0,0,105
CHIMORE,atencion odontologica,cirugia bucal menor,2022-03-01,1,0,14,12,2,3,17,31,10,7,0,0,0,0,97
CHIPAYA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,1,0,0,0,5,2,2,0,0,0,0,10
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,5,4,3,5,4,2,4,0,0,0,0,27
CHUA COCANI,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,2,1,3,5,4,2,2,0,0,0,0,19
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2022-03-01,1,0,1,4,0,0,3,3,0,0,0,0,0,0,12
CHUMA,atencion odontologica,cirugia bucal menor,2022-03-01,1,2,13,20,2,10,35,30,10,7,0,0,0,0,130
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,10,5,1,2,5,18,2,0,0,0,0,0,43
CKOCHAS,atencion odontologica,cirugia bucal menor,2022-03-01,1,1,5,16,4,1,15,25,5,14,0,0,0,0,87
CLIZA,atencion odontologica,cirugia bucal menor,2022-03-01,5,2,23,21,0,4,5,16,9,10,0,0,0,0,95
COBIJA,atencion odontologica,cirugia bucal menor,2022-03-01,10,1,41,38,10,17,36,77,6,6,0,0,0,0,242
COCAPATA,atencion odontologica,cirugia bucal menor,2022-03-01,3,3,29,32,7,15,25,54,14,6,0,0,0,0,188
COCHABAMBA,atencion odontologica,cirugia bucal menor,2022-03-01,32,21,184,222,66,93,184,309,132,89,0,0,0,0,1332
COIPASA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,0,2,1,0,2,1,0,0,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2022-03-01,5,0,26,23,0,10,13,30,16,3,0,0,0,0,126
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2022-03-01,1,0,5,5,2,0,4,13,2,6,0,0,0,0,38
COLLANA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,7,3,3,1,2,13,6,3,0,0,0,0,38
COLOMI,atencion odontologica,cirugia bucal menor,2022-03-01,0,5,24,19,4,6,15,22,2,2,0,0,0,0,99
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,4,5,0,0,1,6,0,1,0,0,0,0,17
COLQUECHACA,atencion odontologica,cirugia bucal menor,2022-03-01,2,3,26,22,12,16,33,55,13,10,0,0,0,0,192
COLQUENCHA,atencion odontologica,cirugia bucal menor,2022-03-01,1,1,24,22,15,14,4,21,1,3,0,0,0,0,106
COLQUIRI,atencion odontologica,cirugia bucal menor,2022-03-01,1,0,9,11,6,5,9,18,2,4,0,0,0,0,65
COMARAPA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,17,17,3,4,7,21,3,4,0,0,0,0,76
COMBAYA,atencion odontologica,cirugia bucal menor,2022-03-01,0,0,2,1,0,0,3,8,1,0,0,0,0,0,15
CONCEPCION,atencion odontologica,cirugia bucal menor,2022-03-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
COPACABANA,atencion odontologica,cirugia bucal menor,2022-03-01,2,1,21,9,2,2,6,14,12,4,0,0,0,0,73
CORIPATA,atencion odontologica,cirugia bucal menor,2022-03-01,0,2,5,3,3,2,1,5,4,0,0,0,0,0,25
CORO CORO,atencion odontologica,cirugia bucal menor,2022-03-01,0,2,11,9,3,8,11,30,3,4,0,0,0,0,81
COROICO,atencion odontologica,cirugia bucal menor,2022-03-01,4,2,7,7,3,0,23,54,8,8,0,0,0,0,116
CORQUE,atencion odontologica,cirugia bucal menor,2022-03-01,0,2,3,4,2,3,1,9,5,2,0,0,0,0,31
COTAGAITA,atencion odontologica,cirugia bucal menor,2022-03-01,4,5,24,39,14,26,58,69,35,21,0,0,0,0,295
COTOCA,atencion odontologica,cirugia bucal menor,2022-03-01,4,1,21,37,6,12,19,57,8,10,0,0,0,0,175
