municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
OKINAWA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,25,25
OMEREQUE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,9,9
ORURO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,615,615
PADCAYA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,41,41
PADILLA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,8,8
PAILON,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,32,32
PALCA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
PALOS BLANCOS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,16,16
PAMPA AULLAGAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
PAMPA GRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,20,20
PAPEL PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
PASORAPA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
PAZÑA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
PELECHUCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
POCOATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
POCONA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,13,13
POJO (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,8,8
POOPO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,12,12
PORCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
POROMA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
PORONGO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,13,13
PORTACHUELO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,13,13
PORVENIR,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
POSTRER VALLE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
POTOSI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,191,191
PRESTO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,10,10
PUCARA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
PUCARANI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,24,24
PUERTO ACOSTA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,8,8
PUERTO CARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,8,8
PUERTO GONZALO MORENO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
PUERTO PEREZ,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,4,4
PUERTO QUIJARRO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,4,4
PUERTO RICO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
PUERTO SUAREZ,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,7,7
PUERTO VILLARROEL,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,43,43
PUNA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
PUNATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,83,83
QUILLACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,44,44
QUIME,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,6,6
QUIRUSILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
RAVELO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,16,16
REYES,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
RIBERALTA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,186,186
ROBORE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
RURRENABAQUE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,17,17
SACABA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,393,393
SACABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
SACACA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,22,22
SAIPINA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,8,8
SALINAS DE GARCI MENDOZA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
SAMAIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,7,7
SAN AGUSTIN,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
SAN ANDRES,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,10,10
SAN ANDRES DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
SAN ANTONIO DE ESMORUCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
SAN ANTONIO DE LOMERIO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
SAN BENITO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,36,36
SAN BORJA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,36,36
SAN BUENA VENTURA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,4,4
SAN CARLOS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,13,13
SAN IGNACIO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,31,31
SAN IGNACIO DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,46,46
SAN JAVIER(BNI),referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
SAN JAVIER(STC),referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,4,4
SAN JOSE DE CHIQUITOS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
SAN JUAN DE YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,10,10
SAN JULIAN,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,60,60
SAN LORENZO(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,80,80
SAN LUCAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,21,21
SAN MATIAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
SAN MIGUEL DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,11,11
SAN PABLO DE LIPEZ,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,6,6
SAN PEDRO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,39,39
SAN PEDRO DE BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
SAN PEDRO DE CURAHUARA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
SAN PEDRO DE TIQUINA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
SAN RAFAEL,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,17,17
SAN RAMON BENI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
SANTA ANA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,25,25
SANTA CRUZ DE LA SIERRA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2045,2045
SANTA ROSA DEL SARA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,22,22
SANTIAGO DE HUATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,6,6
SANTIVAÑES,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
SANTUARIO DE QUILLACAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,6,6
SAPAHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
SENA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
SHINAOTA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,11,11
SICA SICA (VILLA AROMA),referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
SIPE SIPE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,23,23
SOPACHUY,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,4,4
SORACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
SORATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,8,8
SUCRE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1043,1043
TACACOMA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
TACOBAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,4,4
TACOPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,4,4
TAHUA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
TAPACARI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,9,9
TARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,25,25
TARACO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
TARATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,12,12
TARIJA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,692,692
TARVITA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,26,26
TEOPONTE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,7,7
TIAWANACU,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,28,28
TINGUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,26,26
TIPUANI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,9,9
TIQUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,32,32
TIRAQUE (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,9,9
TOCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
TOLATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
TOLEDO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,7,7
TOMAVE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
TOMINA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
TORO TORO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
TOTORA(CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,20,20
TRIGAL,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
TRINIDAD,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,279,279
TUPIZA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,155,155
TURCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
UMALA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
URIONDO (A. CONCEPCION),referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,37,37
URUBICHA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,11,11
UYUNI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,16,16
VACAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,17,17
VALLEGRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,44,44
VIACHA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,225,225
VILA VILA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
VILLA CHARCAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,2,2
VILLA MONTES,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,25,25
VILLA RIVERO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
VILLA SERRANO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,6,6
VILLA TUNARI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,96,96
VILLA VACA GUZMAN (MUYUPAMPA),referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,10,10
VILLAZON,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,109,109
VINTO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,8,8
WARNES,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,108,108
YACO,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,3,3
YACUIBA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,118,118
YAMPARAEZ,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,17,17
YANACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,82,82
YOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,1,1
YOTALA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,17,17
YUNCHARA,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,5,5
ZUDAÑEZ,referencias y retornos,pacientes referidos a otros establecimientos,2010-04-01,8,8
ACACIO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,10,10
ACHACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,76,76
ACHOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
AIQUILE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,31,31
ALALAY,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
ALCALA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
ALTO BENI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
ANCORAIMES,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
ANDAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
ANTEQUERA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
ANZALDO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
APOLO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,3,3
ARANI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,9,9
ARBIETO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,10,10
ARQUE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,9,9
ASCENCION DE GUARAYOS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,17,17
ATOCHA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,47,47
AUCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
AYATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
AYO AYO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,12,12
AZURDUY,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
BATALLAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
BAURES,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,3,3
BERMEJO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,90,90
BETANZOS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,28,28
BOLIVAR,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
BOLPEBRA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,10,10
BOYUIBE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,3,3
BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,12,12
CABEZAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,14,14
CAIROMA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
"CAIZA ""D""",referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
CAJUATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
CALAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,15,15
CAMARGO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,9,9
CAMATAQUI (C. VILLA ABECIA),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
CAMIRI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,23,23
CAPINOTA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,16,16
CAQUIAVIRI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
CARACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,8,8
CARANAVI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,37,37
CARANGAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
CARAPARI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,27,27
CARIPUYO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
CARMEN RIVERO TORREZ,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
CATACORA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
CHALLAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,28,28
CHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
CHARAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,17,17
CHAYANTA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,9,9
CHIMORE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,17,17
CHULUMANI (V. DE LA LIBERTAD),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
CHUMA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
CKOCHAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
CLIZA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,29,29
COBIJA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,93,93
COCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,18,18
COCHABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,413,413
COLCAPIRHUA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,42,42
"COLCHA ""K""",referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,3,3
COLOMI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,15,15
COLPA BELGICA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,66,66
COLQUECHACA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,7,7
COLQUENCHA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
COLQUIRI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,11,11
COMANCHE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
COMARAPA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,16,16
COMBAYA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
CONCEPCION,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,12,12
COPACABANA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,11,11
CORIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
CORO CORO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,3,3
COROICO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,17,17
CORQUE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
COTAGAITA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,37,37
COTOCA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,70,70
CUATRO CAÑADAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,25,25
CUCHUMUELA (V. G. VILLARROEL),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
CUEVO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,7,7
CULPINA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
CURAHUARA DE CARANGAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
CURVA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
EL ALTO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2391,2391
EL CHORO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
EL PUENTE(STC),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,16,16
EL PUENTE(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,9,9
EL TORNO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,56,56
EL VILLAR,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
ENTRE RIOS TRJ,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,17,17
ENTRE RIOS CBBA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,33,33
ESCOMA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,14,14
EUCALIPTUS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,7,7
EUREKA (SANTOS MERCADO),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
EXALTACION,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
FERNANDEZ ALONSO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,16,16
FILADELFIA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,3,3
GENERAL SAAVEDRA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
GUANAY,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
GUAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
GUAYARAMERIN,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,108,108
GUTIERREZ,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,16,16
HUACARETA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,9,9
HUACAYA (VILLA DE HUACAYA),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
HUANUNI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,37,37
HUARINA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,8,8
HUMANATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
ICLA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,20,20
INCAHUASI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
INGAVI (HUMAITA),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
INQUISIVI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
IRUPANA (VILLA DE LANZA),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,8,8
IXIAMAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,7,7
JESUS DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,10,10
LA GUARDIA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,80,80
LA PAZ,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,7027,7027
LAGUNILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,10,10
LAJA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,22,22
LAS CARRERAS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
LICOMA PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
LLALLAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,23,23
LORETO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
LURIBAY,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,10,10
MACHARETI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,17,17
MAGDALENA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
MAIRANA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,12,12
MAPIRI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
MECAPACA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,15,15
MINEROS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,16,16
MIZQUE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,9,9
MOCOMOCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
MOJINETE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
MOJOCOYA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,16,16
MONTEAGUDO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,27,27
MONTERO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,141,141
MORO MORO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
MOROCHATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,18,18
NACEBE (SANTA ROSA DEL ABUNA),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
OCURI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,20,20
OKINAWA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,31,31
OMEREQUE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,9,9
ORURO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,594,594
PADCAYA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,40,40
PADILLA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,14,14
PAILON,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,23,23
PALCA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
PALOS BLANCOS,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,17,17
PAMPA GRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,14,14
PASORAPA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,1,1
PAZÑA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
PELECHUCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
POCOATA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
POCONA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
POJO (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,4,4
POOPO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,11,11
PORCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,7,7
POROMA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,12,12
PORONGO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,8,8
PORTACHUELO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,6,6
PORVENIR,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
POSTRER VALLE,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
POTOSI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,276,276
PRESTO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,14,14
PUCARA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,2,2
PUCARANI,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,33,33
PUERTO ACOSTA,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
PUERTO CARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,5,5
PUERTO GONZALO MORENO,referencias y retornos,pacientes referidos a otros establecimientos,2010-05-01,9,9
