,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
OCURI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,12,12
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,48,48
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,6,6
ORURO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,1222,1222
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,21,21
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,6,6
PAILON,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,128,128
PALCA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,2,2
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,65,65
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,3,3
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,23,23
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,4,4
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,4,4
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,7,7
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,7,7
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,24,24
POCONA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,7,7
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,23,23
POOPO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,8,8
PORCO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,38,38
POROMA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,17,17
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,15,15
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,31,31
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,9,9
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,775,775
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,8,8
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,22,22
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,8,8
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,48,48
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,21,21
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,316,316
PUNA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,10,10
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,150,150
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,578,578
QUIME,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,10,10
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,4,4
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,25,25
REYES,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,15,15
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,318,318
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,42,42
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,55,55
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,6,6
SACABA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,658,658
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,8,8
SACACA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,18,18
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,9,9
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,18,18
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,8,8
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,2,2
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,11,11
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,18,18
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,139,139
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,27,27
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,71,71
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,229,229
SAN JAVIER(BNI),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,2,2
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,33,33
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,9,9
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,126,126
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,14,14
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,120,120
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,13,13
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,14,14
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,44,44
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,46,46
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,18,18
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,23,23
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,37,37
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,2,2
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,1,1
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,18,18
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,19,19
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,21,21
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,62,62
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,3885,3885
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,13,13
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,40,40
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,7,7
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,9,9
SANTIAGO DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,2,2
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,6,6
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,7,7
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,6,6
SENA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,6,6
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,145,145
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,4,4
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,5,5
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,108,108
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,7,7
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,6,6
SORATA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,13,13
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,458,458
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,17,17
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,21,21
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,10,10
TAHUA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,1,1
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,29,29
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,14,14
TARATA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,14,14
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,337,337
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,17,17
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,20,20
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,16,16
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,33,33
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,8,8
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,39,39
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,41,41
TOCO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,11,11
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,18,18
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,7,7
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,20,20
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,10,10
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,16,16
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,57,57
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,2,2
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,105,105
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,169,169
TURCO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,4,4
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,15,15
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,24,24
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,16,16
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,115,115
VACAS,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,11,11
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,55,55
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,144,144
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,4,4
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,17,17
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,107,107
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,2,2
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,17,17
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,9,9
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,377,377
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,8,8
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,135,135
VINTO,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,191,191
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,3,3
WARNES,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,362,362
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,102,102
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,6,6
YANACACHI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,4,4
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,73,73
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,6,6
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,9,9
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,4,4
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2019-03-01,0,8,8
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,9,9
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,11,11
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,51,51
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,4,4
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,9,9
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,4,4
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1,1
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1,1
APOLO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,15,15
ARANI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,10,10
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,30,30
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3,3
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,132,132
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,20,20
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3,3
AYATA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,27,27
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,13,13
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,158,158
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,44,44
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3,3
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,8,8
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,45,45
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,53,53
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,19,19
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,9,9
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,23,23
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3,3
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,201,201
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,67,67
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,22,22
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,166,166
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,24,24
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,4,4
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,160,160
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,11,11
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,75,75
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,10,10
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,77,77
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,5,5
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1,1
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,36,36
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,10,10
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,15,15
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,66,66
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,204,204
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,27,27
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1603,1603
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1,1
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,164,164
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1,1
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,56,56
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,17,17
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,24,24
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,8,8
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,60,60
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,27,27
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,18,18
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,18,18
COROICO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,44,44
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,13,13
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,6,6
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,322,322
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,37,37
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3,3
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,27,27
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
CURVA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3113,3113
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,27,27
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,17,17
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,272,272
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1,1
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,22,22
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,82,82
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3,3
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,21,21
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,12,12
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,31,31
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,35,35
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,194,194
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,10,10
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,9,9
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,49,49
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,8,8
ICLA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,9,9
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,13,13
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,19,19
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,9,9
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,61,61
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,403,403
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2064,2064
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
LAJA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,27,27
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,241,241
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,5,5
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,8,8
MAGDALENA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3,3
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,34,34
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,12,12
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,98,98
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,79,79
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,6,6
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,47,47
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,956,956
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,15,15
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,2,2
OCURI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,19,19
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,23,23
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
ORURO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1384,1384
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,36,36
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,15,15
PAILON,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,121,121
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,65,65
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,19,19
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,4,4
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,43,43
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3,3
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,3,3
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,47,47
POCONA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,10,10
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,23,23
POOPO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
PORCO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,23,23
POROMA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,19,19
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,9,9
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,55,55
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,11,11
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,798,798
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,7,7
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,19,19
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,4,4
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,31,31
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,21,21
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,1,1
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,335,335
PUNA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,18,18
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,138,138
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,550,550
QUIME,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,17,17
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,4,4
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,16,16
REYES,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,12,12
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,124,124
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,32,32
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,47,47
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,6,6
SACABA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,691,691
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,5,5
SACACA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,17,17
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,15,15
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,18,18
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,11,11
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2019-04-01,0,5,5
