municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
EXALTACION,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,22,22
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,114,114
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
HUACHACALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,23,23
HUMANATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
ICHOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,6,6
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,9,9
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,9,9
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,35,35
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1524,1524
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,60,60
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
LORETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,12,12
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,23,23
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,19,19
MECAPACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,28,28
MOCOMOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,11,11
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,327,327
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,6,6
OKINAWA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,15,15
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,634,634
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,8,8
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,21,21
PAILON,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,10,10
PALCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,22,22
PAMPA AULLAGAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3,3
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
PASORAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,29,29
PAZÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,7,7
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,9,9
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
PORCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,21,21
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,10,10
PORONGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,41,41
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,434,434
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
PUERTO PEREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,43,43
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,135,135
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
PUNATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,86,86
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,228,228
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3,3
RAQAYPAMPA(ETA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,17,17
RIBERALTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,248,248
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,57,57
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,237,237
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,7,7
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
SAN BENITO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,6,6
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,65,65
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,20,20
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,38,38
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,114,114
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,21,21
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3,3
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,17,17
SAN MATIAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,11,11
SAN PEDRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,9,9
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,6,6
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3339,3339
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,10,10
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,9,9
SANTIAGO DE CALLAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3,3
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,7,7
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,6,6
SENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,40,40
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,7,7
SICAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,43,43
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,6,6
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,8,8
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,308,308
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
TACOBAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,13,13
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,9,9
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,421,421
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,11,11
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,6,6
TIAWANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
TINGUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,7,7
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,100,100
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,23,23
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,4,4
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
TOLEDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3,3
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,23,23
TRINIDAD,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,316,316
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,23,23
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,26,26
UYUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,38,38
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,8,8
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,27,27
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,45,45
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,14,14
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,102,102
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
VILLA RIVERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,6,6
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,129,129
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,49,49
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,29,29
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,3,3
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,12,12
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,193,193
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,2,2
YANACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
YOTALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,5,5
YUNCHARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,1,1
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-04-01,7,7
ACACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,25,25
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,28,28
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,6,6
ANCORAIMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,4,4
ANDAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
ANZALDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,14,14
ARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,7,7
AYATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,14,14
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
BAURES,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,6,6
BELLA FLOR,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,74,74
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,12,12
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,25,25
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,6,6
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,12,12
CALAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,12,12
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,50,50
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,9,9
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,20,20
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,67,67
CARAPARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,31,31
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,8,8
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,40,40
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,7,7
CHIMORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,35,35
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,28,28
CHUMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,120,120
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1666,1666
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,57,57
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
COLLANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,18,18
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,8,8
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,19,19
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
COMARAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,26,26
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,31,31
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,13,13
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,17,17
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,16,16
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,23,23
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1287,1287
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,85,85
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,10,10
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,35,35
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,10,10
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,98,98
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,26,26
HUMANATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,6,6
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,7,7
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,12,12
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,4,4
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,35,35
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1424,1424
LAGUNILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,6,6
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,57,57
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
MACHACAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,10,10
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,20,20
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,14,14
MECAPACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,21,21
MOCOMOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,6,6
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,361,361
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,7,7
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,9,9
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,645,645
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,14,14
PAILON,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,10,10
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,34,34
PAMPA AULLAGAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
PASORAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,34,34
PAZÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
PELECHUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,6,6
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,6,6
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,4,4
PORCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,14,14
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
PORONGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,39,39
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,2,2
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,435,435
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,4,4
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,31,31
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,134,134
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,8,8
PUNATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,68,68
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,3,3
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,199,199
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,5,5
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,16,16
RIBERALTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,282,282
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,37,37
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,238,238
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,11,11
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,9,9
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2018-05-01,4,4
