municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,10,10
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,4,4
POCOATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,16,16
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,4,4
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,2,2
VINTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2018-12-01,1,1
