municipality,group,variable,month,RN con apego precoz,TOTAL
BOLIVAR,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
CABEZAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,24,24
CAIROMA,atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
CAJUATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,20,20
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
CAMARGO,atencion de partos en servicios,rn con apego precoz,2018-03-01,8,8
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
CAMIRI,atencion de partos en servicios,rn con apego precoz,2018-03-01,58,58
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2018-03-01,16,16
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2018-03-01,15,15
CARANAVI,atencion de partos en servicios,rn con apego precoz,2018-03-01,89,89
CARAPARI,atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
CHACARILLA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,38,38
CHAQUI,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2018-03-01,54,54
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
CHIMORE,atencion de partos en servicios,rn con apego precoz,2018-03-01,15,15
CHIPAYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
CHOQUE COTA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
CHUA COCANI,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2018-03-01,27,27
CHUMA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2018-03-01,11,11
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
CLIZA,atencion de partos en servicios,rn con apego precoz,2018-03-01,38,38
COBIJA,atencion de partos en servicios,rn con apego precoz,2018-03-01,83,83
COCAPATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1212,1212
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2018-03-01,64,64
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
COLLANA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
COLOMI,atencion de partos en servicios,rn con apego precoz,2018-03-01,19,19
COLPA BELGICA,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2018-03-01,18,18
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
COMARAPA,atencion de partos en servicios,rn con apego precoz,2018-03-01,27,27
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2018-03-01,29,29
COPACABANA,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
CORIPATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,14,14
CORO CORO,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
COROICO,atencion de partos en servicios,rn con apego precoz,2018-03-01,23,23
CORQUE,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2018-03-01,13,13
COTOCA,atencion de partos en servicios,rn con apego precoz,2018-03-01,82,82
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,15,15
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
CUEVO,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
CULPINA,atencion de partos en servicios,rn con apego precoz,2018-03-01,17,17
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
EL ALTO,atencion de partos en servicios,rn con apego precoz,2018-03-01,1132,1132
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2018-03-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
EL TORNO,atencion de partos en servicios,rn con apego precoz,2018-03-01,54,54
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2018-03-01,13,13
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2018-03-01,28,28
ESCOMA,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2018-03-01,10,10
FILADELFIA,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2018-03-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
GUANAY,atencion de partos en servicios,rn con apego precoz,2018-03-01,15,15
GUAQUI,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con apego precoz,2018-03-01,60,60
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2018-03-01,8,8
HUACARETA,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
HUANUNI,atencion de partos en servicios,rn con apego precoz,2018-03-01,21,21
HUARACAJE,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
HUATAJATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
ICHOCA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
ICLA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2018-03-01,10,10
INQUISIVI,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2018-03-01,43,43
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2018-03-01,68,68
LA PAZ,atencion de partos en servicios,rn con apego precoz,2018-03-01,405,405
LAGUNILLAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
LAJA,atencion de partos en servicios,rn con apego precoz,2018-03-01,8,8
LAS CARRERAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
LICOMA PAMPA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2018-03-01,49,49
LLICA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
LURIBAY,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
MACHARETI,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2018-03-01,24,24
MAIRANA,atencion de partos en servicios,rn con apego precoz,2018-03-01,16,16
MAPIRI,atencion de partos en servicios,rn con apego precoz,2018-03-01,21,21
MECAPACA,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
MINEROS,atencion de partos en servicios,rn con apego precoz,2018-03-01,19,19
MIZQUE,atencion de partos en servicios,rn con apego precoz,2018-03-01,23,23
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
MONTEAGUDO,atencion de partos en servicios,rn con apego precoz,2018-03-01,26,26
MONTERO,atencion de partos en servicios,rn con apego precoz,2018-03-01,56,56
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
OCURI,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
OKINAWA,atencion de partos en servicios,rn con apego precoz,2018-03-01,10,10
ORURO,atencion de partos en servicios,rn con apego precoz,2018-03-01,484,484
PADCAYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
PADILLA,atencion de partos en servicios,rn con apego precoz,2018-03-01,12,12
PAILON,atencion de partos en servicios,rn con apego precoz,2018-03-01,41,41
PALCA,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2018-03-01,26,26
PAMPA AULLAGAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,26,26
PAZÑA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
PELECHUCO,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
POCOATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,12,12
POCONA,atencion de partos en servicios,rn con apego precoz,2018-03-01,11,11
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2018-03-01,17,17
POOPO,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
PORCO,atencion de partos en servicios,rn con apego precoz,2018-03-01,14,14
POROMA,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
PORONGO,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2018-03-01,31,31
PORVENIR,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
POSTRER VALLE,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
POTOSI,atencion de partos en servicios,rn con apego precoz,2018-03-01,126,126
PRESTO,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
PUCARANI,atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
PUERTO PEREZ,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2018-03-01,24,24
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
PUERTO SILES,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2018-03-01,41,41
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2018-03-01,152,152
PUNA,atencion de partos en servicios,rn con apego precoz,2018-03-01,10,10
PUNATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,78,78
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2018-03-01,214,214
QUIME,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
RAVELO,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
REYES,atencion de partos en servicios,rn con apego precoz,2018-03-01,16,16
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2018-03-01,255,255
ROBORE,atencion de partos en servicios,rn con apego precoz,2018-03-01,31,31
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2018-03-01,38,38
SABAYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
SACABA,atencion de partos en servicios,rn con apego precoz,2018-03-01,197,197
SACABAMBA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
SACACA,atencion de partos en servicios,rn con apego precoz,2018-03-01,10,10
SAIPINA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2018-03-01,8,8
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2018-03-01,10,10
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2018-03-01,76,76
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2018-03-01,13,13
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2018-03-01,18,18
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2018-03-01,27,27
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2018-03-01,83,83
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2018-03-01,15,15
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2018-03-01,59,59
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,22,22
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2018-03-01,10,10
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2018-03-01,11,11
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2018-03-01,38,38
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1840,1840
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2018-03-01,16,16
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
SANTIAGO DE HUATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
SENA,atencion de partos en servicios,rn con apego precoz,2018-03-01,8,8
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2018-03-01,47,47
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2018-03-01,15,15
SICAYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2018-03-01,46,46
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
SORACACHI,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
SORATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
SUCRE,atencion de partos en servicios,rn con apego precoz,2018-03-01,110,110
TACACOMA,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
TACOBAMBA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
TAPACARI,atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
TARABUCO,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
TARACO,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
TARATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
TARIJA,atencion de partos en servicios,rn con apego precoz,2018-03-01,455,455
TARVITA,atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2018-03-01,11,11
TIAWANACU,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
TINGUIPAYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
TIPUANI,atencion de partos en servicios,rn con apego precoz,2018-03-01,11,11
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2018-03-01,117,117
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2018-03-01,16,16
TOCO,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
TOLATA,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
TOLEDO,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
TOMAVE,atencion de partos en servicios,rn con apego precoz,2018-03-01,9,9
TOMINA,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
TORO TORO,atencion de partos en servicios,rn con apego precoz,2018-03-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2018-03-01,24,24
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2018-03-01,219,219
TUPIZA,atencion de partos en servicios,rn con apego precoz,2018-03-01,16,16
UMALA,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
UNCIA,atencion de partos en servicios,rn con apego precoz,2018-03-01,12,12
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2018-03-01,6,6
URUBICHA,atencion de partos en servicios,rn con apego precoz,2018-03-01,7,7
UYUNI,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
VACAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2018-03-01,30,30
VIACHA,atencion de partos en servicios,rn con apego precoz,2018-03-01,55,55
VILA VILA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2018-03-01,10,10
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2018-03-01,50,50
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2018-03-01,11,11
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2018-03-01,134,134
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
VILLAZON,atencion de partos en servicios,rn con apego precoz,2018-03-01,36,36
VINTO,atencion de partos en servicios,rn con apego precoz,2018-03-01,30,30
VITICHI,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
WARNES,atencion de partos en servicios,rn con apego precoz,2018-03-01,140,140
YACO,atencion de partos en servicios,rn con apego precoz,2018-03-01,3,3
YACUIBA,atencion de partos en servicios,rn con apego precoz,2018-03-01,230,230
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
YANACACHI,atencion de partos en servicios,rn con apego precoz,2018-03-01,2,2
YAPACANI,atencion de partos en servicios,rn con apego precoz,2018-03-01,105,105
YOCALLA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
YOTALA,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
YUNCHARA,atencion de partos en servicios,rn con apego precoz,2018-03-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con apego precoz,2018-03-01,5,5
ACACIO,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2018-04-01,18,18
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2018-04-01,5,5
AIQUILE,atencion de partos en servicios,rn con apego precoz,2018-04-01,26,26
ALCALA,atencion de partos en servicios,rn con apego precoz,2018-04-01,2,2
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2018-04-01,4,4
ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con apego precoz,2018-04-01,2,2
ANZALDO,atencion de partos en servicios,rn con apego precoz,2018-04-01,5,5
APOLO,atencion de partos en servicios,rn con apego precoz,2018-04-01,16,16
ARANI,atencion de partos en servicios,rn con apego precoz,2018-04-01,4,4
ARBIETO,atencion de partos en servicios,rn con apego precoz,2018-04-01,8,8
ARQUE,atencion de partos en servicios,rn con apego precoz,2018-04-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2018-04-01,46,46
ATOCHA,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
AYATA,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
AYO AYO,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2018-04-01,20,20
AZURDUY,atencion de partos en servicios,rn con apego precoz,2018-04-01,2,2
BATALLAS,atencion de partos en servicios,rn con apego precoz,2018-04-01,9,9
BAURES,atencion de partos en servicios,rn con apego precoz,2018-04-01,4,4
BELLA FLOR,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
BERMEJO,atencion de partos en servicios,rn con apego precoz,2018-04-01,26,26
BETANZOS,atencion de partos en servicios,rn con apego precoz,2018-04-01,19,19
BOLIVAR,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
BOLPEBRA,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
CABEZAS,atencion de partos en servicios,rn con apego precoz,2018-04-01,22,22
CAIROMA,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
CAJUATA,atencion de partos en servicios,rn con apego precoz,2018-04-01,17,17
CALACOTO,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2018-04-01,2,2
CAMARGO,atencion de partos en servicios,rn con apego precoz,2018-04-01,14,14
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2018-04-01,2,2
CAMIRI,atencion de partos en servicios,rn con apego precoz,2018-04-01,35,35
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2018-04-01,19,19
CAQUIAVIRI,atencion de partos en servicios,rn con apego precoz,2018-04-01,2,2
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2018-04-01,12,12
CARANAVI,atencion de partos en servicios,rn con apego precoz,2018-04-01,66,66
CARAPARI,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
CARIPUYO,atencion de partos en servicios,rn con apego precoz,2018-04-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2018-04-01,48,48
CHAQUI,atencion de partos en servicios,rn con apego precoz,2018-04-01,3,3
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2018-04-01,51,51
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2018-04-01,8,8
CHIMORE,atencion de partos en servicios,rn con apego precoz,2018-04-01,19,19
CHIPAYA,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
CHUA COCANI,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2018-04-01,25,25
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2018-04-01,3,3
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2018-04-01,5,5
CLIZA,atencion de partos en servicios,rn con apego precoz,2018-04-01,31,31
COBIJA,atencion de partos en servicios,rn con apego precoz,2018-04-01,96,96
COCAPATA,atencion de partos en servicios,rn con apego precoz,2018-04-01,20,20
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2018-04-01,1061,1061
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2018-04-01,52,52
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2018-04-01,5,5
COLLANA,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
COLOMI,atencion de partos en servicios,rn con apego precoz,2018-04-01,15,15
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2018-04-01,16,16
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2018-04-01,3,3
COMARAPA,atencion de partos en servicios,rn con apego precoz,2018-04-01,34,34
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2018-04-01,28,28
COPACABANA,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
CORIPATA,atencion de partos en servicios,rn con apego precoz,2018-04-01,11,11
CORO CORO,atencion de partos en servicios,rn con apego precoz,2018-04-01,3,3
COROICO,atencion de partos en servicios,rn con apego precoz,2018-04-01,17,17
CORQUE,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2018-04-01,7,7
COTOCA,atencion de partos en servicios,rn con apego precoz,2018-04-01,89,89
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
CUEVO,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
CULPINA,atencion de partos en servicios,rn con apego precoz,2018-04-01,17,17
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2018-04-01,2,2
EL ALTO,atencion de partos en servicios,rn con apego precoz,2018-04-01,1188,1188
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2018-04-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
EL TORNO,atencion de partos en servicios,rn con apego precoz,2018-04-01,57,57
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2018-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2018-04-01,17,17
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2018-04-01,36,36
ESCOMA,atencion de partos en servicios,rn con apego precoz,2018-04-01,3,3
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2018-04-01,6,6
EXALTACION,atencion de partos en servicios,rn con apego precoz,2018-04-01,2,2
