municipality,group,variable,month,RN con visita de control en las 48 hrs siguientes al nacimiento,TOTAL
PRESTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
PUCARANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,12,12
PUERTO ACOSTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,6,6
PUERTO QUIJARRO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,24,24
PUERTO RICO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,7,7
PUERTO SILES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,41,41
PUERTO VILLARROEL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,149,149
PUNA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,9,9
PUNATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,78,78
QUIABAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
QUILLACOLLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,214,214
QUIME,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,5,5
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,7,7
RAVELO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,5,5
REYES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,18,18
RIBERALTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,197,197
ROBORE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,45,45
RURRENABAQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SABAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SACABA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,77,77
SACABAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SACACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,10,10
SAIPINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,8,8
SAMAIPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,6,6
SAN ANDRES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,7,7
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,10,10
SAN BENITO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SAN BORJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,76,76
SAN BUENA VENTURA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,13,13
SAN CARLOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,20,20
SAN IGNACIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,112,112
SAN JAVIER(STC),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,31,31
SAN JOAQUIN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,40,40
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,58,58
SAN LORENZO(PND),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SAN LUCAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,29,29
SAN MATIAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,9,9
SAN PEDRO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,8,8
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
SAN RAFAEL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,5,5
SAN RAMON BENI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,11,11
SAN RAMON SCZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,4,4
SANTA ANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2843,2843
SANTA ROSA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,4,4
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,11,11
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,4,4
SAPAHAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,5,5
SHINAOTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,45,45
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,15,15
SICAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,49,49
SOPACHUY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,8,8
SORACACHI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
SORATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,8,8
SUCRE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,248,248
TACACOMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
TACOBAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
TACOPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
TAPACARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,6,6
TARABUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,9,9
TARACO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
TARIJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,175,175
TARVITA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,11,11
TEOPONTE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,11,11
TIAWANACU,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
TINGUIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
TIPUANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,10,10
TIQUIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,116,116
TIRAQUE (CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
TOCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,8,8
TOLATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,6,6
TOLEDO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
TOMAVE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,9,9
TOMINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,7,7
TORO TORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,24,24
TOTORA(ORR),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
TRINIDAD,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,6,6
TUPIZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,17,17
UMALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
UNCIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,22,22
URUBICHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,7,7
UYUNI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
VACAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,4,4
VALLEGRANDE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,30,30
VIACHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,54,54
VILLA CHARCAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,10,10
VILLA MONTES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
VILLA RIVERO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,11,11
VILLA TUNARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,128,128
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
VILLAZON,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,48,48
VINTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,28,28
VITICHI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
WARNES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,37,37
YACO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,3,3
YACUIBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,181,181
YAMPARAEZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
YANACACHI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
YAPACANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,97,97
YOCALLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,2,2
YOTALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,5,5
YUNCHARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-03-01,5,5
ACACIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
ACHOCALLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,4,4
AIQUILE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,32,32
ALCALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
ALTO BENI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
ANCORAIMES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,4,4
ANDAMARCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
ANZALDO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,5,5
APOLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,16,16
ARANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,4,4
ARBIETO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,8,8
ARQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
ATOCHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
AYATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
AYO AYO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,20,20
AZURDUY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
BATALLAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,11,11
BAURES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,4,4
BELLA FLOR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
BETANZOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,19,19
BOLIVAR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
BOLPEBRA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
BOYUIBE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
BUENA VISTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
CABEZAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,22,22
CAIROMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
"CAIZA ""D""",atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
CAJUATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,17,17
CALACOTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
CALAMARCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
CAMARGO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,23,23
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
CAMIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,16,16
CAPINOTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,19,19
CAQUIAVIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,3,3
CARACOLLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,12,12
CARANAVI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,66,66
CARAPARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,5,5
CARIPUYO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,48,48
CHAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,3,3
CHARAGUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,51,51
CHAYANTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,8,8
CHIMORE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,19,19
CHIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,25,25
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,3,3
CKOCHAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,5,5
CLIZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,31,31
COBIJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,107,107
COCAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,18,18
COCHABAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,822,822
COLCAPIRHUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,52,52
"COLCHA ""K""",atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,5,5
COLLANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
COLOMI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,14,14
COLPA BELGICA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,4,4
COLQUECHACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,16,16
COLQUENCHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
COLQUIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,3,3
COMARAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,34,34
CONCEPCION,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,28,28
COPACABANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,7,7
CORIPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,11,11
CORO CORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,3,3
COROICO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,20,20
CORQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
COTAGAITA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,7,7
COTOCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,89,89
CUATRO CAÑADAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,20,20
CUEVO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
CULPINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,17,17
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
DESAGUADERO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
EL ALTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1193,1193
EL PUENTE(STC),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,5,5
EL TORNO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,101,101
EL VILLAR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,10,10
ENTRE RIOS CBBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,35,35
ESCOMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,3,3
EUCALIPTUS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
EXALTACION,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,7,7
FILADELFIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,5,5
GENERAL SAAVEDRA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
GUANAY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,22,22
GUAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,6,6
GUTIERREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,5,5
HUACARETA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
HUACHACALLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
HUANUNI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,23,23
HUARACAJE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,8,8
HUARINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
HUMANATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
ICHOCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
ICLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,4,4
INCAHUASI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
INQUISIVI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,10,10
IXIAMAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,9,9
LA ASUNTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,52,52
LA GUARDIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,67,67
LA PAZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,555,555
LAGUNILLAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
LAJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,5,5
LAS CARRERAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,60,60
LLICA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,4,4
LORETO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
LURIBAY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,1,1
MACHARETI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-04-01,2,2
