municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
COTOCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,89,89
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,22,22
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
CULPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,14,14
EXALTACION,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,9,9
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,8,8
HUARINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
ICLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,17,17
LA GUARDIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,69,69
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,63,63
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
LAS CARRERAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
MACHARETI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,6,6
MAPIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,18,18
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
MOJINETE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,40,40
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,59,59
MORO MORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
MOROCHATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
NAZACARA DE PACAJES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,48,48
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
PADILLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,31,31
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,5,5
PAZÑA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
PELECHUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,4,4
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,66,66
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,23,23
PUERTO SILES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,6,6
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
QUIRUSILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
RIBERALTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,49,49
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,38,38
RURRENABAQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
SABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
SAN AGUSTIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,7,7
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,4,4
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,25,25
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,12,12
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,22,22
SAN JOAQUIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,12,12
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,4,4
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,66,66
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,15,15
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,25,25
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,4,4
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,10,10
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,37,37
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,536,536
SANTA ROSA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
SORACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,230,230
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,5,5
TARACO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
TIAWANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
TIQUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,5,5
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
TORO TORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
TRIGAL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,34,34
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,55,55
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,4,4
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,4,4
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,10,10
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,8,8
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,5,5
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
VILLA MONTES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,5,5
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,14,14
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
VILLAZON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,120,120
YACO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,2,2
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,105,105
YOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,3,3
YOTALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
YUNCHARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-04-01,1,1
ALALAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
ALCALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
ANZALDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,56,56
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
AUCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
AYO AYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
AZURDUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
BELEN DE URMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
BOYUIBE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,7,7
CAIROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CALAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,37,37
CAPINOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,8,8
CARIPUYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,6,6
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,14,14
CHIMORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHOQUE COTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHUA COCANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHUMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
CKOCHAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
CLIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,49,49
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,5,5
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,6,6
COLOMI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
COPACABANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
CORO CORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
COTOCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,75,75
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,19,19
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
CURVA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,161,161
EL CHORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
ESCOMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,7,7
FILADELFIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,7,7
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,20,20
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
HUMANATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
ICLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,16,16
LA GUARDIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,59,59
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,47,47
LAJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
LAS CARRERAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
MACHACAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
MAPIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,10,10
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,50,50
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,10,10
MOROCHATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,8,8
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,12,12
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,50,50
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
PELECHUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,9,9
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
POSTRER VALLE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,28,28
PUCARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,26,26
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
QUIRUSILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
RIBERALTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,43,43
RURRENABAQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,5,5
SAMAIPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,6,6
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,30,30
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,12,12
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,33,33
SAN JOAQUIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,15,15
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,53,53
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,13,13
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,28,28
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,9,9
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,15,15
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,48,48
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,455,455
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
SAPAHAQUI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,7,7
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
SORACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,299,299
TACACOMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
TACOBAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,7,7
TARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
TINGUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
TIQUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
TORO TORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
TRIGAL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,36,36
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,22,22
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,11,11
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,3,3
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,17,17
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,4,4
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,6,6
VILLA MONTES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,2,2
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2018-05-01,18,18
