municipality,group,variable,month,Nacidos muertos,TOTAL
CARANAVI,atencion de partos en servicios,nacidos muertos,2018-10-01,3,3
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-10-01,13,13
COLPA BELGICA,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
CORIPATA,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-10-01,28,28
EL TORNO,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2018-10-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-10-01,22,22
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2018-10-01,3,3
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2018-10-01,8,8
ORURO,atencion de partos en servicios,nacidos muertos,2018-10-01,7,7
POTOSI,atencion de partos en servicios,nacidos muertos,2018-10-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-10-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-10-01,4,4
SACABA,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-10-01,30,30
SUCRE,atencion de partos en servicios,nacidos muertos,2018-10-01,4,4
TARABUCO,atencion de partos en servicios,nacidos muertos,2018-10-01,2,2
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-10-01,2,2
TUPIZA,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2018-10-01,3,3
AIQUILE,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
APOLO,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2018-11-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-11-01,10,10
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-11-01,19,19
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-11-01,8,8
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2018-11-01,6,6
POTOSI,atencion de partos en servicios,nacidos muertos,2018-11-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-11-01,5,5
SACABA,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2018-11-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-11-01,40,40
SANTA ROSA,atencion de partos en servicios,nacidos muertos,2018-11-01,2,2
SHINAOTA,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2018-11-01,8,8
TAPACARI,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2018-11-01,6,6
TARVITA,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
TORO TORO,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2018-11-01,3,3
VINTO,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
VITICHI,atencion de partos en servicios,nacidos muertos,2018-11-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-11-01,3,3
YAPACANI,atencion de partos en servicios,nacidos muertos,2018-11-01,4,4
BERMEJO,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2018-12-01,7,7
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-12-01,14,14
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-12-01,12,12
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-12-01,27,27
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2018-12-01,3,3
MONTERO,atencion de partos en servicios,nacidos muertos,2018-12-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos,2018-12-01,7,7
POCOATA,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2018-12-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2018-12-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-12-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-12-01,4,4
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-12-01,36,36
SUCRE,atencion de partos en servicios,nacidos muertos,2018-12-01,7,7
TARIJA,atencion de partos en servicios,nacidos muertos,2018-12-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-12-01,2,2
VINTO,atencion de partos en servicios,nacidos muertos,2018-12-01,2,2
VITICHI,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2018-12-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-12-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2018-12-01,3,3
