,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
YUNCHARA,atencion odontologica,periodoncia,2020-02-01,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,periodoncia,2020-02-01,0,0,0,0,0,2,3,0,0,0,0,0,0,0,5
ACACIO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,20,0,0,0,0,0,0,21
ACHACACHI,atencion odontologica,periodoncia,2020-03-01,0,0,0,3,3,7,15,21,1,0,0,0,0,0,50
ACHOCALLA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,2,6,20,0,1,0,0,0,0,30
AIQUILE,atencion odontologica,periodoncia,2020-03-01,0,0,2,1,0,1,7,12,1,1,0,0,0,0,25
ALALAY,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ALCALA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ALTO BENI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,17,12,3,4,0,2,0,0,0,0,38
ANDAMARCA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,8,9,10,0,0,0,0,28
ANTEQUERA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,1,7,3,0,0,0,0,0,0,12
ANZALDO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
APOLO,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,2,2,8,0,1,0,0,0,0,14
ARAMPAMPA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,0,4,1,1,0,0,0,0,7
ARANI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,2,1,7,0,2,0,0,0,0,12
ARBIETO,atencion odontologica,periodoncia,2020-03-01,0,0,4,2,5,8,6,34,8,8,0,0,0,0,75
ARQUE,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,1,2,4,19,1,0,0,0,0,0,28
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2020-03-01,0,0,3,5,0,10,1,35,1,0,0,0,0,0,55
ATOCHA,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,1,4,11,27,4,9,0,0,0,0,57
AUCAPATA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AYATA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,1,11,0,1,0,0,0,0,14
AZURDUY,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,2,1,2,4,0,0,0,0,0,0,9
BATALLAS,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4
BAURES,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,1,1,0,2,0,0,0,0,5
BELEN DE ANDAMARCA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
BERMEJO,atencion odontologica,periodoncia,2020-03-01,0,0,1,1,4,3,7,16,0,2,0,0,0,0,34
BETANZOS,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,4,3,1,0,0,0,0,0,9
BOLIVAR,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,1,1,0,2,0,1,0,0,0,0,6
BOYUIBE,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,2,3,5,0,0,0,0,0,0,11
CABEZAS,atencion odontologica,periodoncia,2020-03-01,0,0,2,4,0,3,6,3,8,1,0,0,0,0,27
CAIROMA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
CAJUATA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
CALACOTO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CALAMARCA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CAMARGO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,2,3,14,0,1,0,0,0,0,21
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,0,3,6,21,1,0,0,0,0,0,32
CAPINOTA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,5,5,11,22,1,3,0,0,0,0,47
CARACOLLO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,3,5,1,1,0,0,0,0,11
CARANAVI,atencion odontologica,periodoncia,2020-03-01,0,0,10,10,9,14,15,36,4,2,0,0,0,0,100
CARANGAS,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
CARAPARI,atencion odontologica,periodoncia,2020-03-01,0,0,1,1,1,2,8,11,0,0,0,0,0,0,24
CARIPUYO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,1,4,0,2,0,0,0,0,8
CHALLAPATA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,6,6,15,6,4,0,0,0,0,38
CHAQUI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
CHARAGUA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,3,7,5,1,0,0,0,0,17
CHAYANTA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,2,4,0,2,0,0,0,0,9
CHIMORE,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,3,1,1,10,1,0,0,0,0,0,17
CHIPAYA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,2,0,1,1,0,0,0,0,0,5
CHOQUE COTA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,1,1,5,0,1,0,0,0,0,9
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2020-03-01,0,0,1,1,0,1,7,4,0,0,0,0,0,0,14
CHUMA,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,0,4,3,0,0,0,0,0,0,8
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CKOCHAS,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,1,2,14,4,6,0,0,0,0,28
CLIZA,atencion odontologica,periodoncia,2020-03-01,0,0,0,2,2,1,2,17,4,8,0,0,0,0,36
COBIJA,atencion odontologica,periodoncia,2020-03-01,0,0,2,7,6,15,26,68,12,7,0,0,0,0,143
COCAPATA,atencion odontologica,periodoncia,2020-03-01,0,0,3,2,0,4,5,11,1,0,0,0,0,0,26
COCHABAMBA,atencion odontologica,periodoncia,2020-03-01,0,0,21,15,45,120,308,600,92,109,0,0,0,0,1310
COLCAPIRHUA,atencion odontologica,periodoncia,2020-03-01,0,0,1,1,1,3,18,30,1,3,0,0,0,0,58
"COLCHA ""K""",atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,2,4,11,0,3,0,0,0,0,21
COLLANA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,7,0,0,0,0,0,0,8
COLOMI,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,4,6,5,14,4,3,0,0,0,0,37
COLPA BELGICA,atencion odontologica,periodoncia,2020-03-01,0,0,2,0,2,3,4,6,0,1,0,0,0,0,18
COLQUECHACA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,2,8,26,1,0,0,0,0,0,37
COLQUENCHA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
COLQUIRI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,3,2,0,0,0,0,0,6
COMANCHE,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COMARAPA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COMBAYA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
CONCEPCION,atencion odontologica,periodoncia,2020-03-01,0,0,1,3,3,4,3,10,6,1,0,0,0,0,31
COPACABANA,atencion odontologica,periodoncia,2020-03-01,0,0,0,2,0,1,0,2,1,1,0,0,0,0,7
CORIPATA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,3,2,0,0,0,0,0,0,6
CORO CORO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
COROICO,atencion odontologica,periodoncia,2020-03-01,0,0,2,2,3,3,9,12,0,0,0,0,0,0,31
CORQUE,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,0,2,2,1,1,0,0,0,0,7
COTAGAITA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,2,5,0,2,0,0,0,0,10
COTOCA,atencion odontologica,periodoncia,2020-03-01,0,0,2,2,3,8,9,40,3,1,0,0,0,0,68
CUATRO CAÑADAS,atencion odontologica,periodoncia,2020-03-01,0,0,3,8,1,3,8,17,3,1,0,0,0,0,44
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,1,1,2,0,0,0,0,0,0,5
CULPINA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,4,3,8,0,1,0,0,0,0,16
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,6,4,1,0,0,0,0,12
CURVA,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,0,0,2,0,1,0,0,0,0,4
DESAGUADERO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,periodoncia,2020-03-01,0,0,12,12,32,70,101,357,21,16,0,0,0,0,621
EL CHORO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,3,0,2,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,periodoncia,2020-03-01,0,0,2,0,1,6,2,8,3,0,0,0,0,0,22
EL PUENTE(TJA),atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,5,3,1,0,0,0,0,0,9
EL TORNO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,2,11,4,26,4,3,0,0,0,0,50
EL VILLAR,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,3,5,5,1,0,0,0,0,0,15
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2020-03-01,0,0,3,2,3,4,8,13,1,1,0,0,0,0,35
ESCOMA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
ESMERALDA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,1,3,3,0,0,0,0,0,0,8
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,0,0,6,0,1,0,0,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2020-03-01,0,0,1,0,2,1,2,2,1,0,0,0,0,0,9
GUANAY,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,3,0,1,1,0,0,0,0,5
GUAQUI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,periodoncia,2020-03-01,0,0,2,1,2,9,11,14,0,0,0,0,0,0,39
GUTIERREZ,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,2,3,2,0,0,0,0,0,0,8
HUACARETA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,1,2,1,1,0,0,0,0,6
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2020-03-01,0,0,0,1,1,1,0,1,0,1,0,0,0,0,5
HUANUNI,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,1,1,12,22,5,3,0,0,0,0,45
HUARACAJE,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,3,2,0,1,0,0,0,0,7
HUATAJATA,atencion odontologica,periodoncia,2020-03-01,0,0,0,3,0,0,1,2,0,0,0,0,0,0,6
HUAYLLAMARCA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,3,2,2,0,0,0,0,8
HUMANATA,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4
ICLA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,2,3,5,0,1,0,0,0,0,11
INCAHUASI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4
INQUISIVI,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,2,9,8,2,1,0,0,0,0,23
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2020-03-01,0,0,0,0,2,0,7,10,1,0,0,0,0,0,20
IXIAMAS,atencion odontologica,periodoncia,2020-03-01,0,0,0,2,1,3,1,1,0,0,0,0,0,0,8
JESUS DE MACHACA,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,0,1,2,3,1,1,0,0,0,0,9
LA ASUNTA,atencion odontologica,periodoncia,2020-03-01,0,0,2,0,6,5,24,31,1,0,0,0,0,0,69
LA GUARDIA,atencion odontologica,periodoncia,2020-03-01,0,0,1,2,0,6,11,24,5,2,0,0,0,0,51
LA PAZ,atencion odontologica,periodoncia,2020-03-01,0,0,28,43,90,113,380,682,103,72,0,0,0,0,1511
LA RIVERA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
LAGUNILLAS,atencion odontologica,periodoncia,2020-03-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
LAJA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,2,4,7,1,1,0,0,0,0,16
LLALLAGUA,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,1,3,2,16,2,0,0,0,0,0,25
LURIBAY,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,2,3,1,0,0,0,0,0,6
MACHACAMARCA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,6,2,2,0,0,0,0,0,11
MACHARETI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,2,0,1,1,2,0,0,0,0,7
MAIRANA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,2,9,10,0,1,0,0,0,0,22
MALLA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
MAPIRI,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,1,2,1,2,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,3,1,3,4,0,0,0,0,0,0,11
MINEROS,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,2,0,4,1,1,0,0,0,0,8
MIZQUE,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,2,2,5,0,0,0,0,0,0,10
MOCOMOCO,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,periodoncia,2020-03-01,0,0,2,2,2,5,7,13,2,1,0,0,0,0,34
MONTEAGUDO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,8,12,1,1,0,0,0,0,23
MONTERO,atencion odontologica,periodoncia,2020-03-01,0,0,3,4,10,15,29,101,9,10,0,0,0,0,181
MOROCHATA,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,1,6,8,15,5,6,0,0,0,0,42
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,2,0,3,0,0,0,0,0,0,6
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OCURI,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,0,2,4,8,0,1,0,0,0,0,16
OMEREQUE,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORURO,atencion odontologica,periodoncia,2020-03-01,0,0,1,4,13,18,102,189,11,14,0,0,0,0,352
PADCAYA,atencion odontologica,periodoncia,2020-03-01,0,0,3,2,0,0,6,7,2,1,0,0,0,0,21
PADILLA,atencion odontologica,periodoncia,2020-03-01,0,0,2,2,1,2,7,6,0,0,0,0,0,0,20
PAILON,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,0,11,1,0,0,0,0,0,13
PALCA,atencion odontologica,periodoncia,2020-03-01,0,0,2,1,0,0,6,8,3,2,0,0,0,0,22
PALOS BLANCOS,atencion odontologica,periodoncia,2020-03-01,0,0,2,1,1,0,7,9,1,1,0,0,0,0,22
PAMPA AULLAGAS,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
PAMPA GRANDE,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,1,4,1,2,0,0,0,0,9
PAPEL PAMPA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,3,1,16,10,0,0,0,0,30
PASORAPA,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,1,1,4,1,1,0,0,0,0,9
PATACAMAYA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,3,5,13,18,2,0,0,0,0,0,41
PAZÑA,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,0,0,0,1,2,0,0,0,0,4
PELECHUCO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,1,5,0,0,0,0,0,0,7
POCOATA,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,1,1,13,14,7,6,0,0,0,0,43
POJO (CBBA),atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
POOPO,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,2,1,4,4,1,3,0,0,0,0,16
PORCO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,1,6,0,1,0,0,0,0,9
POROMA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PORONGO,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,1,3,9,2,0,0,0,0,0,16
PORTACHUELO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
PORVENIR,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
POSTRER VALLE,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POTOSI,atencion odontologica,periodoncia,2020-03-01,0,0,5,1,2,7,13,29,1,6,0,0,0,0,64
PRESTO,atencion odontologica,periodoncia,2020-03-01,0,0,0,3,0,2,4,1,1,0,0,0,0,0,11
PUCARA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,3,2,11,1,1,0,0,0,0,19
PUERTO ACOSTA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO CARABUCO,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,1,0,1,4,0,2,0,0,0,0,9
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,1,3,2,0,0,0,0,0,0,7
PUERTO QUIJARRO,atencion odontologica,periodoncia,2020-03-01,0,0,2,2,0,1,1,3,4,0,0,0,0,0,13
PUERTO RICO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5
PUERTO SUAREZ,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
PUERTO VILLARROEL,atencion odontologica,periodoncia,2020-03-01,0,0,3,8,10,10,14,52,9,4,0,0,0,0,110
PUNA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,2,4,0,2,0,0,0,0,8
PUNATA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,2,8,22,4,5,0,0,0,0,41
QUILLACOLLO,atencion odontologica,periodoncia,2020-03-01,0,0,2,1,7,11,39,92,9,5,0,0,0,0,166
QUIME,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,2,0,17,5,2,0,0,0,0,0,26
RAVELO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,4,4,19,1,0,0,0,0,0,28
REYES,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,periodoncia,2020-03-01,0,0,2,13,13,38,19,48,5,3,0,0,0,0,141
ROBORE,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,3,0,8,14,0,0,0,0,0,0,26
RURRENABAQUE,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,3,3,2,2,0,0,0,0,10
SABAYA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,4,2,2,0,0,0,0,0,9
SACABA,atencion odontologica,periodoncia,2020-03-01,0,0,5,7,14,26,43,106,12,11,0,0,0,0,224
SACABAMBA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,3,3,8,0,2,0,0,0,0,16
SACACA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,0,1,2,1,0,0,0,0,0,5
SAIPINA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,1,10,7,9,3,0,0,0,0,31
SAMAIPATA,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,0,1,3,6,0,0,0,0,0,0,11
SAN AGUSTIN,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4
SAN ANDRES,atencion odontologica,periodoncia,2020-03-01,0,0,0,2,0,2,1,0,1,2,0,0,0,0,8
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,periodoncia,2020-03-01,0,0,0,5,0,2,4,5,0,0,0,0,0,0,16
SAN BORJA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,4,7,23,0,1,0,0,0,0,35
SAN BUENA VENTURA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN CARLOS,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,0,0,1,3,0,1,0,0,0,0,6
SAN IGNACIO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,3,11,8,3,0,0,0,0,26
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,3,2,8,5,0,0,0,0,0,0,19
SAN JAVIER(BNI),atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,periodoncia,2020-03-01,0,0,1,1,0,1,9,12,1,0,0,0,0,0,25
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2020-03-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAN JULIAN,atencion odontologica,periodoncia,2020-03-01,0,0,2,4,10,23,19,38,9,6,0,0,0,0,111
SAN LORENZO(TJA),atencion odontologica,periodoncia,2020-03-01,0,0,1,1,0,0,3,9,0,2,0,0,0,0,16
SAN LUCAS,atencion odontologica,periodoncia,2020-03-01,0,0,3,5,3,12,9,30,0,0,0,0,0,0,62
SAN MATIAS,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,1,1,0,4,1,0,0,0,0,0,7
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7
SAN PEDRO,atencion odontologica,periodoncia,2020-03-01,0,0,1,3,2,2,8,12,6,2,0,0,0,0,36
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,2,11,16,4,2,0,0,0,0,35
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2020-03-01,0,0,0,1,0,1,1,4,0,1,0,0,0,0,8
SAN RAFAEL,atencion odontologica,periodoncia,2020-03-01,0,0,1,1,0,0,0,2,0,1,0,0,0,0,5
SAN RAMON SCZ,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
SANTA ANA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2020-03-01,0,0,22,29,43,80,232,544,99,93,0,0,0,0,1142
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,3,4,0,2,0,0,0,0,10
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2020-03-01,0,0,0,2,0,0,2,10,9,13,0,0,0,0,36
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,1,1,8,0,0,0,0,0,0,10
SANTIVAÑES,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,3,3,8,13,5,7,0,0,0,0,39
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,1,1,3,3,0,0,0,0,8
SAPAHAQUI,atencion odontologica,periodoncia,2020-03-01,0,0,0,0,0,0,3,8,1,0,0,0,0,0,12
