,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-04-01,0,1,1,1,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-04-01,1,0,1,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-04-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-04-01,0,1,0,1,2
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-04-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-04-01,2,0,2,0,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,1,0,0,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,1,3,6,11
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,1,0,0,1
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,1,0,1,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,3,7,8,19
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,2,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,6,4,2,4,16
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,1,1,3
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,5,7,12
PASORAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,0,1,1
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,3,2,1,0,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,0,1,2
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,1,1,3
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,1,0,1,3
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,1,1,1,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,2,2,2,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,2,0,0,3
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,1,1,1,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,2,2,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,9,8,3,4,24
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,1,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,1,0,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,0,2,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,2,0,7,3,12
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,3,0,0,0,3
UMALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,1,1,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,0,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,2,0,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-05-01,0,1,1,0,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,3,4,8
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,2,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,3,2,2,0,7
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,2,3
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,1,3,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,4,1,6
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,2,6,8,15,31
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,1,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
CORO CORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,4,3,7
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,1,2
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,8,3,14,8,33
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,2,0,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,3,1,4
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,1,0,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,2,0,2,2,6
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,1,0,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,3,0,0,0,3
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,2,2
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,1,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,3,4
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,2,2,4,9
PADILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,3,0,0,4
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,4,6,3,13
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,3,1,4
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,1,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,2,3
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,1,2,4,8
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,3,2,2,0,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,4,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,2,0,2
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,5,5,14,20,44
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,2,1,1,1,5
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,1,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,0,1,1
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,1,2,3,7
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,2,2,5
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,3,1,4
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,6,3,9
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,2,1,3,6
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,0,1,2,1,4
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,1,2,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-06-01,1,0,1,1,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,1,2
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,3,0,0,3
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,3,2,9,15
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,1,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,6,4,6,7,23
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,1,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,3,2,5
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,2,4,3,10
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,16,1,7,4,28
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,1,1,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,2,0,0,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,0,1,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,1,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,4,0,0,5
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,2,0,2
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,2,0,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,2,0,1,3
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,2,3,2,7
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,4,5
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,3,1,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,1,2,4
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1
SABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,2,2,4,8
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,3,2,6
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,1,0,0,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,1,8,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,2,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,19,10,7,7,43
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,2,0,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,2,0,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,0,1,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,2,0,10,11,23
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,0,0,1,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,1,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,2,0,3
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,0,1,2,0,3
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,1,1,0,3
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,3,1,1,1,6
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,2,0,0,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,1,1,3
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,1,0,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,2,0,4,3,9
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
