,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,1,0,3,6,10
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,67,57,5,4,133
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,1,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,2,1,1,0,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,1,2,0,0,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,3,1,0,4
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,2,2,1,3,8
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,1,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,2,0,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,3,0,0,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,4,5,0,1,10
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,2,0,0,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,1,1,0,1,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,1,0,0,1
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,3,4,13,14,34
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,1,0,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,2,1,1,4
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,1,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,1,1,2,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,1,1,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,2,4,0,2,8
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,0,1,1,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,0,4,0,0,4
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,4,0,1,1,6
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,2,2,0,0,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,5,4,0,6,15
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-02-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,0,0,0,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,1,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,0,0,0,2
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,2,2,4
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,1,1,1,5
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,2,3
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,1,2
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,1,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,1,0,1,4
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,1,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,0,2,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,3,0,2,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,2,0,1,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,2,3
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,1,1,5,9
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,31,23,8,9,71
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,3,2,0,6
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,3,1,5
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,1,0,0,3
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,4,2,7
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,1,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,1,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,7,5,4,2,18
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,0,0,0,2
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,1,0,0,2
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,39,36,30,22,127
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,5,4,1,5,15
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,1,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,0,1,1
GUAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,2,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,6,1,3,0,10
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,3,4
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,2,1,4
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,0,0,3,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,4,0,1,0,5
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,4,2,1,10
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,28,26,5,3,62
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,0,0,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,2,3
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,2,1,3
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,2,1,0,3
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,2,4,2,9
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,0,1,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,3,0,0,4
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,7,9,1,3,20
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,3,4
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,1,1,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,1,2
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,1,0,3,5
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,1,0,0,2
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,0,2,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,3,0,0,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,5,6,2,4,17
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,2,3
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,0,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,1,0,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,1,2,3,9
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,4,10,4,18
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,4,4,0,0,8
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,1,1,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,2,2,0,5
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,4,3,1,0,8
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,1,0,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,3,1,5
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,2,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,3,3,3,12
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,1,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,1,0,0,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,5,2,0,0,7
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,0,0,4,6
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,2,2,1,6
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,0,1,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,1,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,0,1,0,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,2,1,0,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,74,58,13,13,158
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,2,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,1,2,0,6
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,2,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,3,0,0,4
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,1,2
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,2,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,7,6,2,18
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,5,5,3,16
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,4,3,4,2,13
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,1,0,2
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,1,2
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,3,1,5
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,4,5,3,15
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,1,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,3,2,0,8
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,3,0,1,7
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,8,4,8,4,24
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,1,0,2,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,3,2,2,0,7
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,3,0,0,3
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,4,7,2,1,14
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,3,0,1,4
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-03-01,0,0,1,2,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,1,0,2
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,1,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,5,3,9,3,20
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,3,1,5
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,2,1,4
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,2,1,1,4
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,5,0,5
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,4,4
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,1,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,1,0,0,3
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,3,1,6
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,3,5,3,12
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,3,1,5
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,2,1,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,2,1,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,3,0,4,4,11
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,25,24,59,58,166
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,0,3,0,5
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,2,0,1,4
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,2,2,5,9
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,3,4,3,10
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,3,3,8
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,2,1,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,3,2,22,21,48
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,3,2,5
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,40,27,128,134,329
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,3,1,6
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,2,1,4
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,8,1,10
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,2,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,2,1,5
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,3,1,4
GUAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,0,4,0,6
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,5,2,9
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,0,5,1,8
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,4,4,10
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,1,2
