,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,1,5,3,9
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,1,1,0,2
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,1,0,2,0,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,2,1,0,0,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,31,20,12,8,71
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,0,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,1,0,2,1,4
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,0,2
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,1,2,0,0,3
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,1,2
TARATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,2,1,3,2,8
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,1,1,0,2
TOCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,3,0,3,3,9
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,2,0,0,2
VACAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,2,1,1,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,0,3,3,2,8
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,1,0,1,2,4
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,2,1,0,1,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-03-01,2,0,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
APOLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,1,2
AYO AYO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,2,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,0,1,0,3
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,1,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,1,1,1,4
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,2,5,5,12
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,3,0,2,0,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,2,4
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,4,6
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,9,5,29,23,66
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,6,2,0,0,8
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,1,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,1,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,2,13,4,21
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,1,0,2
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,12,16,38,32,98
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,1,2,4
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,1,3,1,6
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,3,3
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,1,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,3,2,0,5
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,1,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,3,7,12,24
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,8,10,19,18,55
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,4,1,5
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,3,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,1,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,5,2,7,2,16
OCURI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,2,0,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,5,20,16,42
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,4,2,6
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,1,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,2,2,10,16
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,6,3,7,10,26
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,0,0,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,4,1,0,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,1,8,6,16
QUIME,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,0,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,2,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,6,3,10
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,2,4
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,1,2
SABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,3,4,4,11
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,1,0,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,4,0,4,5,13
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,1,4,2,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,6,2,9
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,5,7
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,1,2,4
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,1,1,0,4
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,2,0,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,7,5,13
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,24,20,175,167,386
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,1,0,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,2,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,1,0,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,0,3,5,10
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,3,3,0,7
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,3,1,5
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,4,1,16,21,42
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,2,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,2,3
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,3,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,3,3,2,10
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,1,2,2,7
VITICHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,2,3,4,7,16
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,1,0,6,2,9
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-04-01,0,1,1,5,7
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,1,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,2,1,1,0,4
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,2,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,2,3,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,1,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,6,8,11,7,32
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,3,0,0,0,3
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,1,0,1,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,4,4,4,1,13
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,9,16,16,19,60
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,2,0,0,3
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,2,3,0,1,6
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,5,1,6
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,2,0,1,1,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,1,1,1,4
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,9,12,3,5,29
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,1,1,2,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,2,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,4,3,3,2,12
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,1,18,8,28
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,1,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,2,1,3
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,3,2,2,3,10
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,3,3,2,9
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,4,5
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,5,1,6
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,1,2,1,5
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,2,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,1,4,0,6
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,1,3,7,12
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,4,5,1,6,16
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,1,0,1,3
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,2,0,3
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,1,3,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,0,0,2,0,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2023-05-01,1,0,0,0,1
