,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,3,0,3,2,8
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,2,0,0,2
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,2,4,3,10
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,1,5,2,9
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,188,186,43,45,462
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,3,1,0,0,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,1,0,0,3
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,1,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,2,2,1,6
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,3,1,6,10,20
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,5,4,5,2,16
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,2,0,1,5
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,5,1,4,7,17
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,0,1,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,27,21,22,27,97
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,2,0,1,5
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,1,1,0,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,1,2
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,1,1,0,4
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,2,2,0,4
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,19,8,13,11,51
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,1,1,0,2
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,2,2,4,10
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,1,1,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,7,6,7,4,24
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,0,2,0,2
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,0,1,1,2
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,1,1,0,2
TOMINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,1,0,1,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,3,9,7,21
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,1,1,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,12,7,19,9,47
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,1,3,1,7
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,3,0,2,1,6
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,3,0,0,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,7,5,4,18
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,2,0,3
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,4,0,2,1,7
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,2,2,2,6
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,12,12,9,9,42
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,1,0,1,3
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,6,3,1,3,13
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,7,3,8,19
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,1,3,1,7
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,17,27,4,8,56
YACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,3,3,2,5,13
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,0,2,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,1,4,4,11
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,1,0,1,0,2
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-03-01,2,0,1,0,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,5,3,1,4,13
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,5,6,2,15
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,3,0,4
ALALAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
ALCALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,0,0,1
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,2,1,1,4
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,0,6,7
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,2,6,9
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,1,0,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,1,9,9,21
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,1,6,3,13
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,3,4
AYO AYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,9,13,24
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,2,4,7
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,2,5,2,9
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,7,2,4,5,18
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,1,2,4
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,9,8,19
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,6,3,3,15
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,2,9,4,17
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,2,3,4,10
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,2,8,9,21
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,1,3,5
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,2,1,4
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,2,5,9
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,5,4,6,4,19
CARANGAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,3,0,0,6
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,4,2,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,2,3
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,5,11,18
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,13,11,26
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,2,5,4,12
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,3,15,26,47
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,2,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,10,8,19,17,54
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,0,2,3
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,1,2,1,6
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,4,19,23,47
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,5,1,1,2,9
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,109,117,267,258,751
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,4,2,12,10,28
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,3,3,1,9
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,3,2,2,9
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,0,0,2,4
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,4,11,7,25
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,2,2,2,6
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,1,4,5,13
COMANCHE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,1,1,3
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,2,5,11,20
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,8,4,14
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,2,2,4,9
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,3,2,4,11
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,4,2,7
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,8,8,5,2,23
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,2,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,11,10,36,47,104
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,4,13,18
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,2,0,0,2
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,0,0,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,2,3
CURAHUARA DE CARANGAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,0,1,1,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,96,89,453,421,1059
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,0,1,1,5
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,1,2,8,13
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,1,0,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,6,1,3,12
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,1,0,3
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,5,3,3,2,13
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,6,4,7,15,32
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,2,0,2
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,2,0,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,2,2,4
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,2,1,4
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,3,4
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,1,0,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,5,0,6,5,16
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,1,1,3
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,3,10,10,25
GUAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,7,13,12,8,40
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,4,6,7,4,21
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,0,4,2,8
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,3,2,0,6
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,1,1,3
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,1,1,0,5
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,4,3,6,8,21
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,2,2,5
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,2,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,7,4,13
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,4,4,17,12,37
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,4,0,7,7,18
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,8,17,9,12,46
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,8,13,27,32,80
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,100,84,172,177,533
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,2,0,1,4
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,4,11,12,30
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,3,1,5
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,2,2
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,3,3,6
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,2,3,6
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,1,1,0,4
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,2,12,7,22
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,3,1,0,5
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,4,3,1,1,9
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,2,9,9,22
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,2,0,2
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,1,0,0,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,21,13,35,43,112
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,0,3,4
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,7,8,17
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,4,0,0,4
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,11,20,103,94,228
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,1,1,4
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,3,0,0,5
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,7,1,21,18,47
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,2,5,7,16
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,1,9,9,21
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,5,0,5,8,18
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,2,1,3,6
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,0,4,2,8
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,2,4,5,12
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,1,0,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,3,2,2,7
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,3,2,5
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,0,2,12,16
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,1,1,1,6
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,4,4,9
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,1,0,2,5
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,21,30,71,79,201
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,0,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,3,7,11
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,5,3,9
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,1,0,0,1
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,4,2,8
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,4,3,1,1,9
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,2,1,2,6,11
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,5,6,7,19
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,6,3,11,16,36
QUIABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,4,11,72,59,146
QUIME,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,1,4,3,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,3,1,0,3,7
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,0,0,0,2,2
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,6,7,14
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,13,17,68,69,167
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,1,0,2,4,7
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-04-01,4,6,7,16,33
