municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
SACABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,7,7
SACACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,18,18
SAIPINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,13,13
SALINAS DE GARCI MENDOZA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
SAMAIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,10,10
SAN AGUSTIN,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,1,1
SAN ANDRES,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,24,24
SAN ANDRES DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,7,7
SAN ANTONIO DE ESMORUCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,1,1
SAN BENITO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,22,22
SAN BORJA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,12,12
SAN BUENA VENTURA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,5,5
SAN CARLOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,13,13
SAN IGNACIO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,19,19
SAN IGNACIO DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,37,37
SAN JAVIER(BNI),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,2,2
SAN JAVIER(STC),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
SAN JOAQUIN,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,2,2
SAN JOSE DE CHIQUITOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,17,17
SAN JUAN DE YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,21,21
SAN JULIAN,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,32,32
SAN LORENZO(PND),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,5,5
SAN LORENZO(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,53,53
SAN LUCAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,17,17
SAN MATIAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,17,17
SAN MIGUEL DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,22,22
SAN PABLO DE LIPEZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,4,4
SAN PEDRO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,43,43
SAN PEDRO DE QUEMES,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,2,2
SAN PEDRO DE TIQUINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,6,6
SAN PEDRO(PND),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,2,2
SAN RAFAEL,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,11,11
SAN RAMON BENI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
SANTA ANA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,4,4
SANTA CRUZ DE LA SIERRA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,2275,2275
SANTA ROSA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,2,2
SANTA ROSA DEL SARA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,40,40
SANTIAGO DE HUARI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,1,1
SANTIAGO DE HUATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,2,2
SANTIVAÑES,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,10,10
SANTUARIO DE QUILLACAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,1,1
SAPAHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
SENA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,10,10
SHINAOTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,13,13
SICA SICA (VILLA AROMA),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,4,4
SICAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
SIPE SIPE,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,31,31
SOPACHUY,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,8,8
SORACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,5,5
SORATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
SUCRE,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,1343,1343
TACOBAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
TACOPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,4,4
TAPACARI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,11,11
TARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,35,35
TARACO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
TARATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,13,13
TARIJA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,411,411
TARVITA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,24,24
TEOPONTE,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,1,1
TINGUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,5,5
TIPUANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,17,17
TIQUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,43,43
TIRAQUE (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,4,4
TITO YUPANQUI (PARQUIPUJIO),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,1,1
TOCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,6,6
TOLATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,11,11
TOLEDO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,7,7
TOMAVE,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,4,4
TOMINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,5,5
TORO TORO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,4,4
TOTORA(CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,2,2
TOTORA(ORR),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
TRIGAL,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
TRINIDAD,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,714,714
TUPIZA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,151,151
TURCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,21,21
UMALA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,1,1
URIONDO (A. CONCEPCION),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,23,23
URUBICHA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,13,13
UYUNI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,5,5
VACAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,10,10
VALLEGRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,49,49
VIACHA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,138,138
VILA VILA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,3,3
VILLA CHARCAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,5,5
VILLA MONTES,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,28,28
VILLA NUEVA (LOMA ALTA),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,2,2
VILLA RIVERO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,6,6
VILLA SERRANO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,24,24
VILLA TUNARI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,90,90
VILLA VACA GUZMAN (MUYUPAMPA),referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,16,16
VILLAZON,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,117,117
VINTO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,39,39
VITICHI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,6,6
WARNES,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,67,67
YACO,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,4,4
YACUIBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,115,115
YAMPARAEZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,14,14
YANACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,6,6
YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,65,65
YOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,13,13
YOTALA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,34,34
YUNCHARA,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,6,6
ZUDAÑEZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-03-01,20,20
ACHACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,28,28
ACHOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,11,11
AIQUILE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,21,21
ALALAY,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
ALCALA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
ALTO BENI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
ANCORAIMES,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
ANDAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
ANTEQUERA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
ANZALDO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
APOLO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
ARAMPAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
ARANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
ARBIETO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,8,8
ARQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,8,8
ASCENCION DE GUARAYOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,24,24
ATOCHA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,16,16
AUCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
AYATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
AYO AYO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,10,10
AZURDUY,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,5,5
BAURES,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
BELEN DE ANDAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
BERMEJO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,68,68
BETANZOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,32,32
BOLIVAR,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
BOLPEBRA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
BOYUIBE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,12,12
BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,13,13
CABEZAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,25,25
CAIROMA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
"CAIZA ""D""",referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
CAJUATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
CALACOTO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
CALAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,18,18
CAMARGO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
CAMATAQUI (C. VILLA ABECIA),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
CAMIRI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,58,58
CAPINOTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,23,23
CARACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,8,8
CARANAVI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,30,30
CARAPARI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,21,21
CARIPUYO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
CARMEN RIVERO TORREZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
CATACORA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
CHALLAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,24,24
CHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,18,18
CHARAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,18,18
CHAYANTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
CHIMORE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,18,18
CHOQUE COTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
CHUMA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
CKOCHAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
CLIZA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,24,24
COBIJA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,105,105
COCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,12,12
COCHABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,434,434
COLCAPIRHUA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,48,48
"COLCHA ""K""",referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,5,5
COLLANA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
COLOMI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,12,12
COLPA BELGICA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,66,66
COLQUECHACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,14,14
COLQUENCHA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
COLQUIRI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
COMANCHE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
COMARAPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,41,41
CONCEPCION,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
COPACABANA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,9,9
CORIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,15,15
CORO CORO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
COROICO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,19,19
CORQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
COTAGAITA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,45,45
COTOCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,101,101
CUATRO CAÑADAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,54,54
CUCHUMUELA (V. G. VILLARROEL),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
CUEVO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,21,21
CULPINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,8,8
CURVA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
DESAGUADERO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,11,11
EL ALTO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1431,1431
EL CHORO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
EL PUENTE(STC),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,27,27
EL PUENTE(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
EL TORNO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,77,77
EL VILLAR,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
ENTRE RIOS TRJ,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,33,33
ENTRE RIOS CBBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,35,35
ESCOMA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,20,20
FERNANDEZ ALONSO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,26,26
FILADELFIA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,5,5
GENERAL SAAVEDRA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
GUANAY,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,13,13
GUAYARAMERIN,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,62,62
GUTIERREZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,15,15
HUACARETA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,9,9
HUACAYA (VILLA DE HUACAYA),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
HUACHACALLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
HUANUNI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,32,32
HUARINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
ICLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,15,15
INCAHUASI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
INQUISIVI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
IRUPANA (VILLA DE LANZA),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,15,15
IXIAMAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
JESUS DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,12,12
LA GUARDIA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,201,201
LA PAZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4928,4928
LAGUNILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,13,13
LAJA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,30,30
LAS CARRERAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
LICOMA PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
LLALLAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,11,11
LURIBAY,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
MACHACAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,12,12
MACHARETI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,10,10
MAIRANA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,28,28
MECAPACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
MINEROS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,22,22
MIZQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,5,5
MOCOMOCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,5,5
MOJINETE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
MOJOCOYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,8,8
MONTEAGUDO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,25,25
MONTERO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,164,164
MORO MORO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
MOROCHATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,17,17
OCURI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,12,12
OKINAWA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,45,45
OMEREQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,8,8
ORURO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,390,390
PADCAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,26,26
PADILLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
PAILON,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,12,12
PALCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
PALOS BLANCOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
PAMPA AULLAGAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
PAMPA GRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,16,16
PAPEL PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
PASORAPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
PATACAMAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,16,16
PAZÑA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
POCOATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
POCONA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
POJO (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
POOPO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
PORCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,22,22
POROMA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,8,8
PORONGO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,18,18
PORTACHUELO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,13,13
PORVENIR,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,23,23
POTOSI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,291,291
PRESTO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,11,11
PUCARA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
PUCARANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,18,18
PUERTO ACOSTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
PUERTO CARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,16,16
PUERTO GONZALO MORENO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,10,10
PUERTO PEREZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
PUERTO RICO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
PUERTO SUAREZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,16,16
PUERTO VILLARROEL,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,72,72
PUNA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,10,10
PUNATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,10,10
QUILLACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,45,45
QUIME,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
QUIRUSILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
RAVELO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,10,10
REYES,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
RIBERALTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,131,131
ROBORE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,30,30
RURRENABAQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,15,15
SACABA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,177,177
SACABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,5,5
SACACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,7,7
SAIPINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
SALINAS DE GARCI MENDOZA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
SAMAIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
SAN AGUSTIN,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
SAN ANDRES,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
SAN ANTONIO DE ESMORUCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
SAN ANTONIO DE LOMERIO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
SAN BENITO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,19,19
SAN BORJA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,9,9
SAN BUENA VENTURA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,5,5
SAN CARLOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,23,23
SAN IGNACIO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,20,20
SAN IGNACIO DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,41,41
SAN JAVIER(BNI),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
SAN JAVIER(STC),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
SAN JOAQUIN,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,2,2
SAN JOSE DE CHIQUITOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,13,13
SAN JUAN DE YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,20,20
SAN JULIAN,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,83,83
SAN LORENZO(PND),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,6,6
SAN LORENZO(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,43,43
SAN LUCAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,20,20
SAN MATIAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,10,10
SAN MIGUEL DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,17,17
SAN PABLO DE LIPEZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
SAN PEDRO,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,27,27
SAN PEDRO DE BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,4,4
SAN PEDRO DE CURAHUARA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,1,1
SAN PEDRO DE TIQUINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,10,10
SAN RAFAEL,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,10,10
SAN RAMON BENI,referencias y retornos,pacientes referidos a otros establecimientos,2011-04-01,3,3
