,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,4,3,0,0,7
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,8,9,1,1,19
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,199,217,3,1,420
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,6,6,3,4,19
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,12,2,0,3,17
TIAWANACU,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,9,8,1,0,18
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,2,6,14,14,36
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,5,6,1,1,13
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,37,32,12,19,100
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,12,13,7,8,40
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,5,6,2,1,14
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,0,3,0,1,4
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,0,2,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,4,2,3,4,13
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,8,5,2,2,17
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,6,4,9,6,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,10,8,6,7,31
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,1,4,1,0,6
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,1,1,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,129,115,1,3,248
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,34,36,5,8,83
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,1,1,2,0,4
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,5,2,2,2,11
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,14,16,3,3,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,9,11,5,2,27
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,8,3,0,0,11
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,34,26,1,4,65
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,1,3,6,3,13
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,11,9,1,1,22
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,55,61,5,11,132
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,2,2,4,8,16
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,11,8,0,2,21
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,59,42,4,1,106
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,2,2,1,1,6
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,4,6,2,2,14
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,86,61,8,14,169
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,4,2,4,1,11
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,27,37,7,3,74
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,28,28,1,3,60
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,5,2,2,0,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,2,0,0,0,2
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,102,119,5,1,227
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,6,6,2,1,15
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,99,85,9,9,202
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,7,4,1,1,13
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,1,1,0,0,2
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,47,33,13,16,109
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,10,3,1,4,18
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,1,1,1,3,6
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,1,0,3,3,7
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,1,0,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-03-01,4,5,2,3,14
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,0,2,0,4
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,33,13,11,7,64
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,18,18,0,1,37
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,12,6,1,7,26
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,0,2,3,5
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,7,2,0,14
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,5,5,3,18
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,1,1,1,4
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,3,0,0,8
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,0,1,2,4
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,10,5,2,1,18
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,2,4,2,10
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,8,0,1,16
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,16,13,4,3,36
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,2,2,5,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,49,44,0,0,93
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,10,2,2,21
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,4,3,0,0,7
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,1,2,2,7
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,6,2,1,0,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,13,11,8,13,45
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,8,8,3,22
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,4,12,3,3,22
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,4,4,1,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,4,5
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,1,2
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,34,34,1,2,71
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,8,16,7,8,39
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,3,2,4,12
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,3,1,5
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,4,1,2,9
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,14,12,2,1,29
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,19,14,13,12,58
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,10,4,3,24
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,2,3,2,10
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,13,10,0,0,23
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,1,1,2,5
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,6,1,0,9
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,17,8,0,2,27
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,2,0,2,5
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,50,36,7,3,96
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,22,18,2,3,45
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,3,1,2,11
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,12,14,7,4,37
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,28,39,5,1,73
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,9,18,0,1,28
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,9,3,0,1,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,4,3,6,20
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,19,19,7,4,49
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,0,0,1,6
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,17,16,16,14,63
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,4,0,5
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,8,5,4,4,21
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,25,23,3,6,57
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,0,4,1,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,17,10,4,2,33
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,2,3,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,4,0,0,6
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,11,6,5,3,25
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,12,10,3,1,26
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,62,47,14,8,131
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,6,10,10,31
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,688,686,7,3,1384
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,39,28,4,2,73
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,3,3,0,13
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,3,1,2,8
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,17,18,2,1,38
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,3,1,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,19,12,16,13,60
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,10,9,0,0,19
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,10,9,7,13,39
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,2,0,1,6
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,12,21,0,1,34
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,2,1,0,3
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,27,26,8,4,65
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,7,2,1,15
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,15,17,2,3,37
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,6,1,1,7,15
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,10,10,5,5,30
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,0,1,1,4
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,13,9,3,2,27
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,78,77,19,11,185
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,27,26,10,8,71
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,1,2,1,5
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,1,2,1,6
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,12,3,5,2,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,5,0,0,6
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,0,0,2,4
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,6,3,0,4,13
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,753,720,161,151,1785
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,3,0,2,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,12,14,1,1,28
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,7,3,0,12
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,31,40,9,6,86
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,4,3,1,0,8
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,15,12,7,5,39
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,54,54,3,2,113
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,7,1,3,13
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,1,0,1,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,1,4,6
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,4,1,0,10
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,10,7,0,2,19
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,6,5,6,6,23
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,14,19,1,2,36
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,6,3,2,14
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,11,7,3,26
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,1,1,3,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,52,49,0,2,103
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,15,6,4,32
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,9,0,1,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,0,1,1,3
HUACHACALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,19,14,2,4,39
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,4,4,0,0,8
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,2,2,3,12
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,1,0,1,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,0,0,2,5
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,4,5,4,3,16
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,0,1
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,6,13,11,4,34
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,5,6
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,8,3,9,27
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,10,12,6,0,28
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,4,11,4,26
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,6,1,1,15
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,31,41,2,2,76
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,121,125,12,8,266
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,553,562,5,6,1126
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,1,9,2,15
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,20,10,7,4,41
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,0,2,1,6
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,25,29,20,26,100
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,2,1,0,3
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,1,2
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,6,11,2,1,20
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,4,0,0,9
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,2,1,3,8
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,15,5,1,1,22
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,8,12,0,0,20
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,1,2
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,14,23,4,1,42
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,7,4,3,19
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,19,26,3,5,53
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,20,17,2,2,41
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,4,2,3,10
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,6,0,1,9
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,15,14,2,1,32
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,165,127,7,8,307
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,0,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,3,9,3,16
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,2,1,3,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,0,0,2,2
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,6,6,3,8,23
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,7,14,4,4,29
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,0,4,1,10
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,292,296,18,22,628
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,10,17,0,1,28
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,1,0,0,4
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,28,32,12,8,80
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,11,15,6,7,39
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,16,26,4,5,51
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,2,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,12,0,3,20
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,0,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,20,11,4,4,39
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,2,2,1,7
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,6,5,2,1,14
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,5,6,9,11,31
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,8,8,3,1,20
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,9,11,2,3,25
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,4,0,0,7
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,9,10,1,5,25
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,4,4,6,6,20
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,10,5,3,3,21
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,18,21,0,1,40
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,2,6,3,3,14
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,1,2
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,194,205,24,30,453
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,4,6,2,1,13
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,15,19,7,10,51
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-04-01,3,4,4,4,15
