,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
CHUMA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,0,7,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,4,2,4,13
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,5,3,7,21
CLIZA,vacunaciones en menores de 1 ano,bcg,2018-03-01,24,19,5,3,51
COBIJA,vacunaciones en menores de 1 ano,bcg,2018-03-01,71,71,1,2,145
COCAPATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,1,8,8,23
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2018-03-01,812,831,1,10,1654
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2018-03-01,41,36,1,1,79
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2018-03-01,2,6,4,7,19
COLLANA,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,0,1,0,3
COLOMI,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,7,3,3,19
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,2,0,0,5
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2018-03-01,11,10,24,23,68
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,1,6,5,15
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2018-03-01,5,4,4,8,21
COMANCHE,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,bcg,2018-03-01,13,21,1,1,36
COMBAYA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,0,2,2
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2018-03-01,21,18,5,4,48
COPACABANA,vacunaciones en menores de 1 ano,bcg,2018-03-01,9,5,2,5,21
CORIPATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,9,3,5,23
CORO CORO,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,3,3,7
COROICO,vacunaciones en menores de 1 ano,bcg,2018-03-01,16,8,2,4,30
CORQUE,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,1,1,3
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2018-03-01,8,10,1,2,21
COTOCA,vacunaciones en menores de 1 ano,bcg,2018-03-01,60,48,1,0,109
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,15,13,1,4,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,0,0,2
CUEVO,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,0,0,1
CULPINA,vacunaciones en menores de 1 ano,bcg,2018-03-01,13,9,0,0,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,2,1,5
CURVA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,0,1,1
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,1,3,1,7
EL ALTO,vacunaciones en menores de 1 ano,bcg,2018-03-01,765,706,65,80,1616
EL CHORO,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,2,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2018-03-01,5,5,0,0,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2018-03-01,2,2,5,4,13
EL TORNO,vacunaciones en menores de 1 ano,bcg,2018-03-01,56,49,2,1,108
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,3,0,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2018-03-01,8,5,1,1,15
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2018-03-01,15,14,0,0,29
ESCARA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,0,1,2
ESCOMA,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,2,1,2,9
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,3,0,1,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2018-03-01,5,6,5,6,22
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,3,1,1,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,12,0,0,16
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2018-03-01,2,3,4,6,15
GUANAY,vacunaciones en menores de 1 ano,bcg,2018-03-01,7,14,2,1,24
GUAQUI,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,2,2,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2018-03-01,51,47,0,0,98
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,9,2,2,16
HUACARETA,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,0,1,0,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,1,1,2
HUANUNI,vacunaciones en menores de 1 ano,bcg,2018-03-01,11,13,0,1,25
HUARINA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,2,2,1,5
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,0,2,3
HUMANATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,1,1,4
ICHOCA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,3,1,5
ICLA,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,2,2,2,9
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,2,3,3,14
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,3,5,8,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2018-03-01,7,5,2,5,19
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,1,0,0,7
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,1,1,7,11
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2018-03-01,21,33,5,3,62
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2018-03-01,66,71,4,3,144
LA PAZ,vacunaciones en menores de 1 ano,bcg,2018-03-01,1030,568,0,0,1598
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,0,0,1
LAJA,vacunaciones en menores de 1 ano,bcg,2018-03-01,7,8,3,4,22
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,0,0,1,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,2,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2018-03-01,11,8,40,23,82
LLICA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,0,1,1
LORETO,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,0,0,1
LURIBAY,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,0,1,1,4
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,1,0,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,2,1,0,7
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,5,11,8,28
MAIRANA,vacunaciones en menores de 1 ano,bcg,2018-03-01,13,13,1,0,27
MALLA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,2,0,2
MAPIRI,vacunaciones en menores de 1 ano,bcg,2018-03-01,10,10,1,1,22
MECAPACA,vacunaciones en menores de 1 ano,bcg,2018-03-01,5,2,1,1,9
MINEROS,vacunaciones en menores de 1 ano,bcg,2018-03-01,24,17,0,0,41
MIZQUE,vacunaciones en menores de 1 ano,bcg,2018-03-01,12,8,18,10,48
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,4,5,10
MOJINETE,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,1,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,2,0,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2018-03-01,25,27,1,0,53
MONTERO,vacunaciones en menores de 1 ano,bcg,2018-03-01,193,160,4,0,357
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,2,6,3,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,0,1,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,1,1,2
OCURI,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,2,2,5,10
OKINAWA,vacunaciones en menores de 1 ano,bcg,2018-03-01,11,12,0,1,24
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,0,2,0,4
ORURO,vacunaciones en menores de 1 ano,bcg,2018-03-01,387,369,9,7,772
PADCAYA,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,3,0,3,10
PADILLA,vacunaciones en menores de 1 ano,bcg,2018-03-01,8,8,0,0,16
PAILON,vacunaciones en menores de 1 ano,bcg,2018-03-01,18,35,56,46,155
PALCA,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,3,10,3,20
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2018-03-01,13,15,4,6,38
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,1,2,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,4,0,0,7
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,5,3,10
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2018-03-01,11,16,0,2,29
PAZÑA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,2,1,0,4
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,5,0,0,6
POCOATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,5,6,13,7,31
POCONA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,2,10,12
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2018-03-01,10,8,1,1,20
POOPO,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,1,1,1,5
PORCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,9,8,1,1,19
POROMA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,11,9,22
PORONGO,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,0,3,7,12
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2018-03-01,24,8,0,0,32
PORVENIR,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,2,1,1,5
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,1,0,2
POTOSI,vacunaciones en menores de 1 ano,bcg,2018-03-01,235,222,13,10,480
PRESTO,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,1,4,2,9
PUCARANI,vacunaciones en menores de 1 ano,bcg,2018-03-01,5,6,26,17,54
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,7,4,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,8,6,15
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,2,0,3,6
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,0,3,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2018-03-01,8,14,0,0,22
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2018-03-01,5,6,1,3,15
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,0,1,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2018-03-01,23,20,0,0,43
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2018-03-01,79,87,0,1,167
PUNA,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,2,4,3,11
PUNATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,42,35,1,0,78
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2018-03-01,105,134,5,3,247
QUIME,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,2,8,2,14
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2018-03-01,4,4,6,2,16
RAVELO,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,5,9,7,24
REYES,vacunaciones en menores de 1 ano,bcg,2018-03-01,14,16,0,0,30
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2018-03-01,146,152,7,10,315
ROBORE,vacunaciones en menores de 1 ano,bcg,2018-03-01,28,13,0,0,41
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2018-03-01,25,27,2,5,59
SABAYA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,3,1,0,4
SACABA,vacunaciones en menores de 1 ano,bcg,2018-03-01,145,151,0,0,296
SACACA,vacunaciones en menores de 1 ano,bcg,2018-03-01,7,16,7,7,37
SAIPINA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,1,1,2
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,4,1,3,10
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,5,0,0,8
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,0,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,2,1,0,7
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,2,3,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,5,3,4,15
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,0,3,1,6
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2018-03-01,37,35,1,1,74
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,3,4,1,12
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2018-03-01,15,22,2,1,40
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2018-03-01,19,16,6,1,42
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,75,70,3,7,155
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,6,8,15
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2018-03-01,16,18,0,0,34
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2018-03-01,5,3,0,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2018-03-01,23,17,26,39,105
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,3,0,0,7
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2018-03-01,30,44,2,2,78
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2018-03-01,0,2,3,2,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2018-03-01,8,2,2,0,12
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,19,19,6,8,52
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,13,12,1,2,28
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,3,0,0,6
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,2,1,1,5
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,4,1,0,8
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2018-03-01,16,12,12,16,56
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,3,0,5
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,2,0,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,1,1,0,4
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,2,0,0,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,2,4,4,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,5,1,0,7
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2018-03-01,12,21,0,2,35
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2018-03-01,2083,1861,4,3,3951
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2018-03-01,12,8,3,1,24
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2018-03-01,12,7,0,2,21
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,5,3,9
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,2,3,2,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,4,2,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,0,1,2
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,2,0,0,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,3,0,0,4
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,2,4,8
SENA,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,6,1,0,13
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2018-03-01,20,32,2,0,54
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2018-03-01,4,10,4,10,28
SICAYA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,4,3,7
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2018-03-01,27,35,0,0,62
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,3,0,1,8
SORACACHI,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,1,3,3,9
SORATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,9,10,12,3,34
SUCRE,vacunaciones en menores de 1 ano,bcg,2018-03-01,316,263,2,1,582
TACACOMA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,4,0,1,6
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,2,4,5,11
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,3,4,8
TAHUA,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,0,1,0,3
TAPACARI,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,9,6,5,26
TARABUCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,8,0,0,12
TARACO,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,1,2,4
TARATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,5,2,2,12
TARIJA,vacunaciones en menores de 1 ano,bcg,2018-03-01,263,219,0,1,483
TARVITA,vacunaciones en menores de 1 ano,bcg,2018-03-01,9,2,2,1,14
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2018-03-01,5,8,0,3,16
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,3,3,1,11
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,1,18,9,31
TIPUANI,vacunaciones en menores de 1 ano,bcg,2018-03-01,8,4,0,1,13
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2018-03-01,71,53,6,1,131
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2018-03-01,13,10,2,5,30
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,3,0,1,10
TOLATA,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,0,1,0,5
TOLEDO,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,1,0,2
TOMAVE,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,4,5,11
TOMINA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,2,2,1,5
TORO TORO,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,2,7,12,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2018-03-01,13,8,6,5,32
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2018-03-01,2,0,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2018-03-01,187,162,0,0,349
TUPIZA,vacunaciones en menores de 1 ano,bcg,2018-03-01,36,28,1,2,67
TURCO,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,1,1,2
UMALA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,2,4,4,10
UNCIA,vacunaciones en menores de 1 ano,bcg,2018-03-01,9,12,6,10,37
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2018-03-01,3,5,0,0,8
URUBICHA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,5,0,0,6
UYUNI,vacunaciones en menores de 1 ano,bcg,2018-03-01,20,20,5,5,50
VACAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,2,5,0,7
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2018-03-01,13,15,0,0,28
VIACHA,vacunaciones en menores de 1 ano,bcg,2018-03-01,41,28,2,5,76
VILA VILA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,2,1,3
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2018-03-01,8,3,1,3,15
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2018-03-01,56,54,3,2,115
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2018-03-01,1,1,0,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,0,1,0,2
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2018-03-01,6,6,2,2,16
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2018-03-01,64,55,9,13,141
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,3,0,4
VILLAZON,vacunaciones en menores de 1 ano,bcg,2018-03-01,21,25,0,0,46
VINTO,vacunaciones en menores de 1 ano,bcg,2018-03-01,26,24,0,1,51
VITICHI,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,2,0,3
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,0,2,0,2
WARNES,vacunaciones en menores de 1 ano,bcg,2018-03-01,97,85,5,2,189
YACO,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,3,1,8,15
YACUIBA,vacunaciones en menores de 1 ano,bcg,2018-03-01,126,112,6,7,251
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2018-03-01,2,0,0,0,2
YANACACHI,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,2,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,bcg,2018-03-01,66,57,0,1,124
YOCALLA,vacunaciones en menores de 1 ano,bcg,2018-03-01,3,3,2,2,10
YOTALA,vacunaciones en menores de 1 ano,bcg,2018-03-01,1,3,1,0,5
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2018-03-01,0,1,2,1,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2018-03-01,4,1,0,0,5
ACACIO,vacunaciones en menores de 1 ano,bcg,2018-04-01,1,0,0,2,3
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2018-04-01,11,21,14,8,54
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2018-04-01,6,7,0,0,13
AIQUILE,vacunaciones en menores de 1 ano,bcg,2018-04-01,21,16,1,4,42
ALALAY,vacunaciones en menores de 1 ano,bcg,2018-04-01,0,0,1,1,2
ALCALA,vacunaciones en menores de 1 ano,bcg,2018-04-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2018-04-01,3,6,0,1,10
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2018-04-01,4,5,3,6,18
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2018-04-01,2,0,1,0,3
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2018-04-01,2,1,3,0,6
ANZALDO,vacunaciones en menores de 1 ano,bcg,2018-04-01,1,0,2,0,3
APOLO,vacunaciones en menores de 1 ano,bcg,2018-04-01,9,8,3,4,24
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2018-04-01,1,0,1,1,3
ARANI,vacunaciones en menores de 1 ano,bcg,2018-04-01,2,6,0,1,9
ARBIETO,vacunaciones en menores de 1 ano,bcg,2018-04-01,9,10,0,3,22
ARQUE,vacunaciones en menores de 1 ano,bcg,2018-04-01,3,3,0,3,9
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2018-04-01,35,42,0,0,77
ATOCHA,vacunaciones en menores de 1 ano,bcg,2018-04-01,5,3,1,2,11
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2018-04-01,1,0,0,4,5
AYATA,vacunaciones en menores de 1 ano,bcg,2018-04-01,0,2,3,5,10
AYO AYO,vacunaciones en menores de 1 ano,bcg,2018-04-01,1,0,7,4,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2018-04-01,9,11,2,2,24
AZURDUY,vacunaciones en menores de 1 ano,bcg,2018-04-01,1,2,1,3,7
BATALLAS,vacunaciones en menores de 1 ano,bcg,2018-04-01,7,5,5,4,21
BAURES,vacunaciones en menores de 1 ano,bcg,2018-04-01,0,4,1,0,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2018-04-01,0,0,0,1,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2018-04-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2018-04-01,0,1,0,0,1
BERMEJO,vacunaciones en menores de 1 ano,bcg,2018-04-01,37,31,0,0,68
BETANZOS,vacunaciones en menores de 1 ano,bcg,2018-04-01,8,11,9,6,34
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2018-04-01,0,1,4,5,10
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2018-04-01,1,0,2,0,3
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2018-04-01,4,2,0,1,7
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2018-04-01,6,3,1,2,12
CABEZAS,vacunaciones en menores de 1 ano,bcg,2018-04-01,15,8,21,15,59
CAIROMA,vacunaciones en menores de 1 ano,bcg,2018-04-01,6,3,0,3,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2018-04-01,2,1,2,5,10
CAJUATA,vacunaciones en menores de 1 ano,bcg,2018-04-01,2,16,0,0,18
CALACOTO,vacunaciones en menores de 1 ano,bcg,2018-04-01,1,1,4,5,11
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2018-04-01,3,2,1,4,10
CAMARGO,vacunaciones en menores de 1 ano,bcg,2018-04-01,14,6,1,1,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2018-04-01,1,2,1,0,4
CAMIRI,vacunaciones en menores de 1 ano,bcg,2018-04-01,41,52,1,1,95
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2018-04-01,22,10,0,0,32
