municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,2,2
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,81,81
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,66,66
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,22,22
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,20,20
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,57,57
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,33,33
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,18,18
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,3,3
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,10,10
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,69,69
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,29,29
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,32,32
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,22,22
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,109,109
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,9486,9486
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,26,26
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,44,44
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,6,6
LORETO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1,1
LURIBAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1,1
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,45,45
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,57,57
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,74,74
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,19,19
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,11,11
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,3,3
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,9,9
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,36,36
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,124,124
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,293,293
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1,1
OCURI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,94,94
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,24,24
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,2201,2201
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,10,10
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,56,56
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,106,106
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,60,60
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,2,2
PAPEL PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1,1
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,7,7
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,12,12
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,35,35
POCONA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,10,10
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,37,37
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,60,60
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1,1
POROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1,1
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,24,24
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,36,36
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1129,1129
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,32,32
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,20,20
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,41,41
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,27,27
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,16,16
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,37,37
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,41,41
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,104,104
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,47,47
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,19,19
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,96,96
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,588,588
RAVELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,14,14
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,40,40
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,35,35
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,150,150
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,534,534
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,5,5
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,5,5
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,54,54
SAN AGUSTIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,8,8
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,6,6
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,48,48
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,72,72
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,28,28
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,74,74
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,14,14
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,170,170
SAN JAVIER(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1,1
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,25,25
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,29,29
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,136,136
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,36,36
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,190,190
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,56,56
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,5,5
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,4,4
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,38,38
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,41,41
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,24,24
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,38,38
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,3467,3467
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,35,35
SANTIAGO DE CALLAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,6,6
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,38,38
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,2,2
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,3,3
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,9,9
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,4,4
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,177,177
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,130,130
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,25,25
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,4,4
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,4857,4857
TACOPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1,1
TARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,10,10
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,15,15
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,1410,1410
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,40,40
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,15,15
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,10,10
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,101,101
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,96,96
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,2,2
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,3,3
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,15,15
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,4,4
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,151,151
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,11,11
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,21,21
TOTORA(ORR),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,3,3
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,88,88
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,340,340
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,332,332
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,249,249
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,159,159
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,46,46
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,72,72
VACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,21,21
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,190,190
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,175,175
VILA VILA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,9,9
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,47,47
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,32,32
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,55,55
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,81,81
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,269,269
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,13,13
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,5,5
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,166,166
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,250,250
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,14,14
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,96,96
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,8,8
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,29,29
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,36,36
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,77,77
ACHOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,11,11
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,74,74
ALALAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,22,22
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,8,8
ARAMPAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,45,45
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4,4
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,10,10
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,296,296
AYATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
AYO AYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,58,58
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,88,88
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,39,39
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,298,298
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,20,20
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,23,23
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,25,25
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,41,41
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,25,25
CAIROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
CALACOTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,8,8
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,8,8
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,128,128
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,59,59
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,296,296
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,60,60
CAQUIAVIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,93,93
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,309,309
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,25,25
CARMEN RIVERO TORREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,8,8
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,59,59
CHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,10,10
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,35,35
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,17,17
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,12,12
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,11,11
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,6,6
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,180,180
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,5397,5397
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,89,89
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,5,5
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,16,16
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
COLQUENCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,7,7
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,173,173
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,31,31
COPACABANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,17,17
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,20,20
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,10,10
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,144,144
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,52,52
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,46,46
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,509,509
DESAGUADERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2578,2578
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,24,24
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,9,9
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,79,79
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,49,49
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,17,17
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,23,23
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,31,31
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,45,45
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,37,37
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4,4
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,17,17
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,75,75
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,45,45
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,46,46
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,37,37
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,18,18
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,28,28
ICHOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,20,20
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,12,12
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,64,64
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,16,16
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,11,11
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,15,15
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,129,129
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,11046,11046
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,15,15
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
LICOMA PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,19,19
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,58,58
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,5,5
LORETO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,41,41
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,25,25
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1,1
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,53,53
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,32,32
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4,4
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,49,49
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,133,133
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,355,355
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,6,6
OCURI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,56,56
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,26,26
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2316,2316
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,59,59
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,14,14
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4,4
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,7,7
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,32,32
POCONA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,46,46
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,12,12
POROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,4,4
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,11,11
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,43,43
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,3,3
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,1007,1007
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,18,18
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,26,26
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,29,29
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,73,73
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,13,13
PUERTO PEREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,2,2
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,10,10
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,18,18
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,116,116
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,78,78
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,20,20
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-04-01,118,118
