municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,7,7
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,2,2
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,5,5
TARATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,4,4
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,2,2
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,4,4
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,5,5
TIPUANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,7,7
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,6,6
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,15,15
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,3,3
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-03-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
ANTEQUERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,8,8
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,9,9
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,30,30
BOLIVAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,10,10
CAJUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
CAMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,18,18
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,10,10
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
CHIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
COIPASA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,9,9
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
COMANCHE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,7,7
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,7,7
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,56,56
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,7,7
EL PUENTE(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
ESCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,8,8
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,8,8
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,51,51
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,8,8
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
MAGDALENA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,7,7
MOROCHATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
PAILON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,8,8
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,9,9
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
POJO (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
PORTACHUELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,7,7
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,15,15
PUNATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
REYES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,16,16
RURRENABAQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,14,14
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,8,8
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,8,8
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SAN RAMON BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,47,47
SANTA ROSA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,11,11
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,6,6
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
TARATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,4,4
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,15,15
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,2,2
URUBICHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,5,5
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,8,8
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,11,11
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,3,3
YOTALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-04-01,9,9
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,8,8
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,4,4
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,3,3
ARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,8,8
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,3,3
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,6,6
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,4,4
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,26,26
BOLIVAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,11,11
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,6,6
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,4,4
CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,2,2
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,3,3
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-05-01,2,2
