municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,7,7
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,182,182
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,553,553
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,54,54
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,415,415
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,187,187
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,239,239
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,2,2
SAN JOAQUIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,116,116
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,145,145
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,444,444
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,110,110
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,31,31
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,847,847
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,12,12
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,205,205
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,32,32
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,205,205
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,99,99
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,14,14
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,18,18
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,360,360
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,30,30
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,15,15
SAN RAMON BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,4,4
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,37,37
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,3171,3171
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,206,206
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,10,10
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,30,30
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,94,94
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,42,42
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,73,73
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,75,75
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,54,54
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,344,344
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,154,154
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,117,117
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,80,80
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,25,25
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,138,138
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,195,195
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,265,265
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,1014,1014
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,60,60
TACOBAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,11,11
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,106,106
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,62,62
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,27,27
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,461,461
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,103,103
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,66,66
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,2301,2301
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,469,469
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,28,28
TIPUANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,280,280
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,67,67
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,51,51
TODOS SANTOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,265,265
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,20,20
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,217,217
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,35,35
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,189,189
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,43,43
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,184,184
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,164,164
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,652,652
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,134,134
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,242,242
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,100,100
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,100,100
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,80,80
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,37,37
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,160,160
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,61,61
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,28,28
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,362,362
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,130,130
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,310,310
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,460,460
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,225,225
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,773,773
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,388,388
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,42,42
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,4,4
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,920,920
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,100,100
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,928,928
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,415,415
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,15,15
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,1367,1367
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,344,344
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-03-01,251,251
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,5,5
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,190,190
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,30,30
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,335,335
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,164,164
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,154,154
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,36,36
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,185,185
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,134,134
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,30,30
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,108,108
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,135,135
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,522,522
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,6,6
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,361,361
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,267,267
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,27,27
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,180,180
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,18,18
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,649,649
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,10,10
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,115,115
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,30,30
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,44,44
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,80,80
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,32,32
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,356,356
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,18,18
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,5,5
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,579,579
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,83,83
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,154,154
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,40,40
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,175,175
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,60,60
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,424,424
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,138,138
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,175,175
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,52,52
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,36,36
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,38,38
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,85,85
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,70,70
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,526,526
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,137,137
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,20,20
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,30,30
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,34,34
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,9,9
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,13,13
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,177,177
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,73,73
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,55,55
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,96,96
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,176,176
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,50,50
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,141,141
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,286,286
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,25,25
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,14,14
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,10,10
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,30,30
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,14,14
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,36,36
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,3,3
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,7,7
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,517,517
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,90,90
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,50,50
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,53,53
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,40,40
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,613,613
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,226,226
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,40,40
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,436,436
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,35,35
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,54,54
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,460,460
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,23,23
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,14,14
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,5404,5404
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,42,42
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,139,139
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,242,242
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,1016,1016
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,158,158
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,556,556
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,40,40
ESCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,30,30
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,18,18
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,17,17
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,318,318
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,114,114
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,10,10
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,44,44
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,30,30
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,355,355
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,174,174
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,144,144
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,165,165
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,15,15
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,60,60
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,39,39
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,18,18
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,20,20
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,197,197
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,178,178
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,50,50
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,35,35
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,192,192
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,35,35
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,146,146
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,245,245
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,88,88
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,401,401
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,30,30
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,173,173
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,176,176
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,94,94
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,6,6
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,19,19
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,177,177
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,10,10
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,10,10
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,167,167
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,120,120
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,235,235
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,15,15
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,302,302
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,433,433
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,935,935
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,25,25
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,36,36
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,260,260
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,1246,1246
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,225,225
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,485,485
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,537,537
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,141,141
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,50,50
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,20,20
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,35,35
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,40,40
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,51,51
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,66,66
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,217,217
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,147,147
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,71,71
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,48,48
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,15,15
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,197,197
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,217,217
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,30,30
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,36,36
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,3316,3316
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,271,271
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,272,272
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,15,15
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,190,190
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,72,72
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,231,231
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,70,70
PUERTO SILES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,55,55
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,286,286
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,120,120
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,121,121
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,486,486
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,272,272
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,33,33
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,42,42
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,72,72
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,432,432
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,46,46
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,877,877
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,5,5
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,113,113
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-04-01,38,38
