municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,43,43
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,25,25
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,19,19
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,11,11
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,29,29
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,8,8
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,5,5
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,25,25
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,16,16
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,4,4
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,20,20
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,120,120
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,14,14
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,78,78
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,32,32
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,22,22
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,52,52
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,101,101
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,52,52
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,12,12
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,243,243
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,29,29
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,9,9
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-03-01,39,39
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,7,7
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,11,11
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,54,54
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,5,5
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,21,21
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,40,40
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,15,15
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,23,23
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,24,24
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,12,12
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,60,60
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,7,7
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,14,14
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,28,28
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,9,9
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,18,18
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,96,96
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,9,9
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,11,11
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,39,39
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,10,10
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,60,60
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,9,9
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,29,29
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,48,48
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,35,35
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,64,64
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,14,14
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,59,59
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,101,101
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,47,47
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,22,22
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,22,22
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,10,10
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,15,15
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,47,47
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,43,43
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,17,17
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,216,216
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,15,15
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,20,20
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,9,9
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,124,124
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,7,7
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,7,7
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,38,38
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,19,19
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,28,28
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,110,110
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,5,5
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,25,25
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,45,45
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,992,992
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,23,23
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,121,121
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,103,103
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,16,16
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,28,28
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,32,32
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,9,9
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,31,31
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,30,30
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,10,10
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,100,100
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,13,13
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,5,5
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,41,41
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,30,30
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,13,13
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,28,28
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,230,230
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,7,7
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,14,14
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,7,7
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,10,10
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,47,47
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,22,22
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,36,36
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,18,18
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,124,124
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,24,24
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,5,5
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,14,14
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,461,461
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,16,16
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,37,37
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,55,55
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,5,5
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,5,5
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,13,13
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,7,7
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,13,13
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,36,36
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,10,10
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,19,19
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,29,29
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,13,13
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,235,235
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,49,49
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,101,101
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,17,17
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,40,40
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,88,88
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,47,47
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,389,389
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,8,8
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,36,36
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,9,9
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,49,49
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,25,25
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,5,5
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,45,45
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,16,16
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,66,66
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,50,50
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,66,66
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,5,5
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,10,10
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,20,20
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,34,34
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,222,222
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,24,24
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,129,129
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,19,19
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,20,20
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,18,18
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,33,33
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,9,9
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,14,14
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,10,10
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,30,30
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,70,70
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,81,81
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,20,20
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,16,16
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,790,790
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,10,10
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,12,12
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,36,36
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,10,10
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,7,7
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,17,17
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,23,23
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,26,26
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,15,15
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,7,7
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,35,35
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,84,84
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,56,56
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,17,17
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,24,24
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,76,76
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,3,3
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,6,6
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,216,216
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,68,68
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,21,21
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,12,12
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,66,66
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,71,71
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,5,5
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,4,4
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,13,13
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-04-01,33,33
