municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,209,209
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,401,401
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,265,265
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,65,65
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,238,238
SAN ANDRES DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,405,405
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,16,16
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,150,150
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,716,716
SAN BORJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,377,377
SAN BUENA VENTURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,56,56
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,220,220
SAN IGNACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,24,24
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,1216,1216
SAN JAVIER(BNI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,41,41
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,201,201
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,174,174
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,101,101
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,42,42
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,1921,1921
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,163,163
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,136,136
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,371,371
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,1521,1521
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,272,272
SAN PEDRO DE MACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,1248,1248
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,37,37
SAN PEDRO DE TIQUINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,251,251
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,48,48
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,199,199
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,7225,7225
SANTA ROSA DEL SARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,293,293
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,563,563
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,274,274
SANTIAGO DE HUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,355,355
SANTIAGO DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,258,258
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,536,536
SANTUARIO DE QUILLACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,201,201
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,177,177
SENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,22,22
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,541,541
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,746,746
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,306,306
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,1262,1262
SOPACHUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,200,200
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,867,867
SORATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,797,797
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,4506,4506
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,103,103
TACACOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,72,72
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,576,576
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,926,926
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,98,98
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,1724,1724
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,843,843
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,203,203
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,334,334
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,804,804
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,6,6
TEOPONTE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,10,10
TIAHUANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,416,416
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,1324,1324
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,36,36
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,242,242
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,1457,1457
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,106,106
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,399,399
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,11,11
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,101,101
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,485,485
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,843,843
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,145,145
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,630,630
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,565,565
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,898,898
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,103,103
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,230,230
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,798,798
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,384,384
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,452,452
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,926,926
URIONDO (A. CONCEPCION),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,196,196
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,132,132
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,718,718
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,569,569
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,592,592
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,167,167
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,406,406
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,431,431
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,235,235
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,413,413
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,573,573
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,1922,1922
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,322,322
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,994,994
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,866,866
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,17,17
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,48,48
WARNES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,63,63
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,307,307
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,2805,2805
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,682,682
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,66,66
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,533,533
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,141,141
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,667,667
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,349,349
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,25,25
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-03-01,473,473
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,511,511
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,20,20
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,550,550
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,1164,1164
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,206,206
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,262,262
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,64,64
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,482,482
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,271,271
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,96,96
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,566,566
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,241,241
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,342,342
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,550,550
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,488,488
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,742,742
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,425,425
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,114,114
AUCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,94,94
AYATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,230,230
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,458,458
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,1518,1518
AZURDUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,1,1
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,324,324
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,158,158
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,156,156
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,112,112
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,281,281
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,1438,1438
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,296,296
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,243,243
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,129,129
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,350,350
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,787,787
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,188,188
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,643,643
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,366,366
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,5,5
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,190,190
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,756,756
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,645,645
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,704,704
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,479,479
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,348,348
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,37,37
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,713,713
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,632,632
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,154,154
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,127,127
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,162,162
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,1530,1530
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,931,931
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,325,325
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,229,229
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,49,49
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,461,461
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,78,78
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,73,73
CHUA COCANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,85,85
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,15,15
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,735,735
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,142,142
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,819,819
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,662,662
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,562,562
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,955,955
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,542,542
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,33,33
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,768,768
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,560,560
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,76,76
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,719,719
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,106,106
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,651,651
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,240,240
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,492,492
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,134,134
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,191,191
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,2,2
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,397,397
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,355,355
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,363,363
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,124,124
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,3,3
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,1697,1697
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,592,592
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,37,37
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,484,484
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,93,93
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,136,136
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,374,374
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,220,220
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,47,47
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,90,90
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,3664,3664
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,278,278
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,300,300
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,278,278
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,825,825
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,251,251
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,146,146
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,543,543
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,120,120
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,131,131
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,54,54
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,266,266
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,187,187
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,94,94
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,181,181
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,325,325
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,1,1
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,319,319
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,12,12
HUACARETA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,146,146
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,5,5
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,63,63
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,222,222
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,231,231
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,70,70
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,265,265
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,182,182
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,160,160
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,184,184
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,484,484
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,327,327
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,287,287
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,141,141
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,662,662
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,87,87
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,1411,1411
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,5673,5673
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,13,13
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,11,11
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,503,503
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,74,74
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,105,105
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,756,756
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,147,147
LORETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,24,24
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,107,107
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,139,139
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,314,314
MAGDALENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,1,1
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,254,254
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,98,98
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-04-01,118,118
