municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,2,2
VACAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,3,3
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,2,2
VITICHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,4,4
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-04-01,3,3
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
CARAPARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
CHIMORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,6,6
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,108,108
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,126,126
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,10,10
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,3,3
IXIAMAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,123,123
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,19,19
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,45,45
PADCAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
POCONA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,4,4
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,51,51
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,6,6
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,23,23
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,4,4
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,7,7
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,3,3
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,192,192
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,33,33
TACOPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,19,19
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,24,24
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,10,10
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
VACAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,3,3
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,40,40
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,10,10
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,6,6
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-05-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
ALCALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
AYATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CKOCHAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,9,9
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,94,94
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CORIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CORQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,81,81
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
ESCOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
IXIAMAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,126,126
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,7,7
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
OMEREQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,46,46
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
POCONA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,3,3
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,37,37
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,8,8
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,7,7
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,28,28
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,7,7
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,28,28
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,7,7
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,194,194
SAPAHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,35,35
TAPACARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,16,16
TINGUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,3,3
UMALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,3,3
VILLA SERRANO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,3,3
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,3,3
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,5,5
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,5,5
YOTALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,3,3
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,4,4
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,7,7
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,100,100
COLPA BELGICA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,5,5
COLQUENCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,78,78
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
EUCALIPTUS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,8,8
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
IXIAMAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,99,99
LAJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,5,5
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,12,12
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,4,4
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,20,20
OMEREQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,49,49
PADCAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,20,20
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,6,6
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,5,5
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,6,6
QUIME,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,6,6
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SAMAIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,4,4
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,9,9
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,5,5
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,227,227
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,27,27
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,17,17
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,13,13
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,3,3
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,3,3
VILLA SERRANO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,9,9
YAMPARAEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,7,7
YUNCHARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,5,5
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,7,7
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,82,82
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,70,70
EUCALIPTUS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,140,140
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
MACHARETI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
MOJOCOYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,12,12
OMEREQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,53,53
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,32,32
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
PUERTO RICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,6,6
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,5,5
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,13,13
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,91,91
SENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,32,32
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
TARATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,16,16
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,3,3
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,22,22
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,3,3
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,3,3
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,11,11
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-08-01,10,10
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
ALCALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
BAURES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
