municipality,group,variable,month,Nacidos vivos,TOTAL
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2017-03-01,4,4
TIPUANI,atencion de partos en servicios,nacidos vivos,2017-03-01,8,8
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2017-03-01,92,92
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2017-03-01,13,13
TOCO,atencion de partos en servicios,nacidos vivos,2017-03-01,5,5
TOLATA,atencion de partos en servicios,nacidos vivos,2017-03-01,2,2
TOMAVE,atencion de partos en servicios,nacidos vivos,2017-03-01,4,4
TOMINA,atencion de partos en servicios,nacidos vivos,2017-03-01,9,9
TORO TORO,atencion de partos en servicios,nacidos vivos,2017-03-01,4,4
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2017-03-01,17,17
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2017-03-01,2,2
TRIGAL,atencion de partos en servicios,nacidos vivos,2017-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos,2017-03-01,442,442
TUPIZA,atencion de partos en servicios,nacidos vivos,2017-03-01,91,91
TURCO,atencion de partos en servicios,nacidos vivos,2017-03-01,1,1
UNCIA,atencion de partos en servicios,nacidos vivos,2017-03-01,28,28
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2017-03-01,3,3
URUBICHA,atencion de partos en servicios,nacidos vivos,2017-03-01,6,6
UYUNI,atencion de partos en servicios,nacidos vivos,2017-03-01,44,44
VACAS,atencion de partos en servicios,nacidos vivos,2017-03-01,6,6
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2017-03-01,43,43
VIACHA,atencion de partos en servicios,nacidos vivos,2017-03-01,57,57
VILA VILA,atencion de partos en servicios,nacidos vivos,2017-03-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2017-03-01,15,15
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2017-03-01,95,95
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2017-03-01,5,5
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2017-03-01,5,5
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2017-03-01,110,110
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2017-03-01,5,5
VILLAZON,atencion de partos en servicios,nacidos vivos,2017-03-01,53,53
VINTO,atencion de partos en servicios,nacidos vivos,2017-03-01,68,68
VITICHI,atencion de partos en servicios,nacidos vivos,2017-03-01,7,7
WARNES,atencion de partos en servicios,nacidos vivos,2017-03-01,176,176
YACO,atencion de partos en servicios,nacidos vivos,2017-03-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos,2017-03-01,268,268
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2017-03-01,3,3
YANACACHI,atencion de partos en servicios,nacidos vivos,2017-03-01,7,7
YAPACANI,atencion de partos en servicios,nacidos vivos,2017-03-01,91,91
YOCALLA,atencion de partos en servicios,nacidos vivos,2017-03-01,1,1
YOTALA,atencion de partos en servicios,nacidos vivos,2017-03-01,11,11
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2017-03-01,7,7
ACACIO,atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
ACHACACHI,atencion de partos en servicios,nacidos vivos,2017-04-01,24,24
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
AIQUILE,atencion de partos en servicios,nacidos vivos,2017-04-01,24,24
ALALAY,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
ALCALA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
ALTO BENI,atencion de partos en servicios,nacidos vivos,2017-04-01,12,12
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
ANDAMARCA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
ANZALDO,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
APOLO,atencion de partos en servicios,nacidos vivos,2017-04-01,17,17
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
ARBIETO,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2017-04-01,69,69
ATOCHA,atencion de partos en servicios,nacidos vivos,2017-04-01,5,5
AYATA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
AYO AYO,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2017-04-01,23,23
AZURDUY,atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
BATALLAS,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
BAURES,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
BELEN DE ANDAMARCA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2017-04-01,52,52
BETANZOS,atencion de partos en servicios,nacidos vivos,2017-04-01,28,28
BOYUIBE,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
CABEZAS,atencion de partos en servicios,nacidos vivos,2017-04-01,17,17
CAIROMA,atencion de partos en servicios,nacidos vivos,2017-04-01,5,5
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
CAJUATA,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
CALACOTO,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
CALAMARCA,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
CAMARGO,atencion de partos en servicios,nacidos vivos,2017-04-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos,2017-04-01,80,80
CAPINOTA,atencion de partos en servicios,nacidos vivos,2017-04-01,16,16
CARACOLLO,atencion de partos en servicios,nacidos vivos,2017-04-01,14,14
CARANAVI,atencion de partos en servicios,nacidos vivos,2017-04-01,50,50
CARAPARI,atencion de partos en servicios,nacidos vivos,2017-04-01,14,14
CARIPUYO,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2017-04-01,42,42
CHAQUI,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
CHARAGUA,atencion de partos en servicios,nacidos vivos,2017-04-01,45,45
CHAYANTA,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
CHIMORE,atencion de partos en servicios,nacidos vivos,2017-04-01,24,24
CHIPAYA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
CHUA COCANI,atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2017-04-01,34,34
CHUMA,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2017-04-01,13,13
CKOCHAS,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
CLIZA,atencion de partos en servicios,nacidos vivos,2017-04-01,31,31
COBIJA,atencion de partos en servicios,nacidos vivos,2017-04-01,147,147
COCAPATA,atencion de partos en servicios,nacidos vivos,2017-04-01,16,16
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2017-04-01,1728,1728
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2017-04-01,39,39
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
COLOMI,atencion de partos en servicios,nacidos vivos,2017-04-01,17,17
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2017-04-01,14,14
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
COLQUIRI,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
COMANCHE,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
COMARAPA,atencion de partos en servicios,nacidos vivos,2017-04-01,30,30
CONCEPCION,atencion de partos en servicios,nacidos vivos,2017-04-01,35,35
COPACABANA,atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
CORIPATA,atencion de partos en servicios,nacidos vivos,2017-04-01,16,16
COROICO,atencion de partos en servicios,nacidos vivos,2017-04-01,25,25
CORQUE,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos,2017-04-01,15,15
COTOCA,atencion de partos en servicios,nacidos vivos,2017-04-01,88,88
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2017-04-01,15,15
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
CUEVO,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos,2017-04-01,17,17
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
EL ALTO,atencion de partos en servicios,nacidos vivos,2017-04-01,1525,1525
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
EL TORNO,atencion de partos en servicios,nacidos vivos,2017-04-01,120,120
EL VILLAR,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2017-04-01,17,17
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2017-04-01,40,40
ESCOMA,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
EUREKA (SANTOS MERCADO),atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
FILADELFIA,atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2017-04-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
GUANAY,atencion de partos en servicios,nacidos vivos,2017-04-01,17,17
GUAQUI,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2017-04-01,108,108
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2017-04-01,16,16
HUACARETA,atencion de partos en servicios,nacidos vivos,2017-04-01,5,5
HUANUNI,atencion de partos en servicios,nacidos vivos,2017-04-01,21,21
HUARACAJE,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
HUARINA,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
HUMANATA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
ICHOCA,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
ICLA,atencion de partos en servicios,nacidos vivos,2017-04-01,5,5
INCAHUASI,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
INQUISIVI,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2017-04-01,10,10
IXIAMAS,atencion de partos en servicios,nacidos vivos,2017-04-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2017-04-01,39,39
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2017-04-01,66,66
LA PAZ,atencion de partos en servicios,nacidos vivos,2017-04-01,1476,1476
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
LAJA,atencion de partos en servicios,nacidos vivos,2017-04-01,10,10
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2017-04-01,61,61
LLICA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
LORETO,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
LURIBAY,atencion de partos en servicios,nacidos vivos,2017-04-01,5,5
MACHARETI,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
MAGDALENA,atencion de partos en servicios,nacidos vivos,2017-04-01,26,26
MAIRANA,atencion de partos en servicios,nacidos vivos,2017-04-01,22,22
MAPIRI,atencion de partos en servicios,nacidos vivos,2017-04-01,23,23
MECAPACA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
MINEROS,atencion de partos en servicios,nacidos vivos,2017-04-01,12,12
MIZQUE,atencion de partos en servicios,nacidos vivos,2017-04-01,37,37
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2017-04-01,5,5
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2017-04-01,47,47
MONTERO,atencion de partos en servicios,nacidos vivos,2017-04-01,389,389
MORO MORO,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
MOROCHATA,atencion de partos en servicios,nacidos vivos,2017-04-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
OCURI,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
OKINAWA,atencion de partos en servicios,nacidos vivos,2017-04-01,15,15
OMEREQUE,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
ORURO,atencion de partos en servicios,nacidos vivos,2017-04-01,623,623
PADCAYA,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
PADILLA,atencion de partos en servicios,nacidos vivos,2017-04-01,21,21
PAILON,atencion de partos en servicios,nacidos vivos,2017-04-01,24,24
PALCA,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2017-04-01,26,26
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
PASORAPA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2017-04-01,43,43
PAZÑA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
PELECHUCO,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
POCOATA,atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
POCONA,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2017-04-01,12,12
POOPO,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
PORCO,atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
POROMA,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
PORONGO,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2017-04-01,38,38
PORVENIR,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
POTOSI,atencion de partos en servicios,nacidos vivos,2017-04-01,477,477
PRESTO,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
PUCARANI,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
PUERTO PEREZ,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2017-04-01,28,28
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2017-04-01,10,10
PUERTO SILES,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2017-04-01,57,57
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2017-04-01,114,114
PUNA,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
PUNATA,atencion de partos en servicios,nacidos vivos,2017-04-01,67,67
QUIABAYA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2017-04-01,202,202
QUIME,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
RAVELO,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
REYES,atencion de partos en servicios,nacidos vivos,2017-04-01,14,14
RIBERALTA,atencion de partos en servicios,nacidos vivos,2017-04-01,295,295
ROBORE,atencion de partos en servicios,nacidos vivos,2017-04-01,27,27
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2017-04-01,48,48
SABAYA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
SACABA,atencion de partos en servicios,nacidos vivos,2017-04-01,227,227
SACABAMBA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
SACACA,atencion de partos en servicios,nacidos vivos,2017-04-01,10,10
SAIPINA,atencion de partos en servicios,nacidos vivos,2017-04-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2017-04-01,11,11
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2017-04-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
SAN BENITO,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
SAN BORJA,atencion de partos en servicios,nacidos vivos,2017-04-01,87,87
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2017-04-01,21,21
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2017-04-01,32,32
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2017-04-01,35,35
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2017-04-01,137,137
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2017-04-01,28,28
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2017-04-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2017-04-01,41,41
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2017-04-01,17,17
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2017-04-01,71,71
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2017-04-01,35,35
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2017-04-01,24,24
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2017-04-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2017-04-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2017-04-01,22,22
SANTA ANA,atencion de partos en servicios,nacidos vivos,2017-04-01,41,41
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2017-04-01,3728,3728
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2017-04-01,20,20
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2017-04-01,10,10
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
SENA,atencion de partos en servicios,nacidos vivos,2017-04-01,11,11
SHINAOTA,atencion de partos en servicios,nacidos vivos,2017-04-01,37,37
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
SICAYA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2017-04-01,37,37
SOPACHUY,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
SORACACHI,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
SORATA,atencion de partos en servicios,nacidos vivos,2017-04-01,11,11
SUCRE,atencion de partos en servicios,nacidos vivos,2017-04-01,579,579
TACACOMA,atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
TACOPAYA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
TAPACARI,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
TARABUCO,atencion de partos en servicios,nacidos vivos,2017-04-01,12,12
TARATA,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
TARIJA,atencion de partos en servicios,nacidos vivos,2017-04-01,509,509
TARVITA,atencion de partos en servicios,nacidos vivos,2017-04-01,12,12
TEOPONTE,atencion de partos en servicios,nacidos vivos,2017-04-01,10,10
TIAWANACU,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
TIPUANI,atencion de partos en servicios,nacidos vivos,2017-04-01,11,11
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2017-04-01,93,93
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2017-04-01,11,11
TOCO,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
TOLATA,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
TOLEDO,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
TOMAVE,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
TOMINA,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
TORO TORO,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2017-04-01,23,23
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
TRIGAL,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos,2017-04-01,360,360
TUPIZA,atencion de partos en servicios,nacidos vivos,2017-04-01,77,77
TURCO,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
UMALA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
UNCIA,atencion de partos en servicios,nacidos vivos,2017-04-01,30,30
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2017-04-01,9,9
URUBICHA,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
UYUNI,atencion de partos en servicios,nacidos vivos,2017-04-01,47,47
VACAS,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2017-04-01,25,25
VIACHA,atencion de partos en servicios,nacidos vivos,2017-04-01,43,43
VILA VILA,atencion de partos en servicios,nacidos vivos,2017-04-01,4,4
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2017-04-01,8,8
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2017-04-01,82,82
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2017-04-01,5,5
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2017-04-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
VILLAZON,atencion de partos en servicios,nacidos vivos,2017-04-01,53,53
VINTO,atencion de partos en servicios,nacidos vivos,2017-04-01,42,42
VITICHI,atencion de partos en servicios,nacidos vivos,2017-04-01,6,6
WARNES,atencion de partos en servicios,nacidos vivos,2017-04-01,153,153
YACO,atencion de partos en servicios,nacidos vivos,2017-04-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos,2017-04-01,200,200
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
YANACACHI,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
YAPACANI,atencion de partos en servicios,nacidos vivos,2017-04-01,126,126
YOCALLA,atencion de partos en servicios,nacidos vivos,2017-04-01,2,2
YOTALA,atencion de partos en servicios,nacidos vivos,2017-04-01,11,11
YUNCHARA,atencion de partos en servicios,nacidos vivos,2017-04-01,3,3
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2017-04-01,12,12
ACACIO,atencion de partos en servicios,nacidos vivos,2017-05-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos,2017-05-01,25,25
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2017-05-01,5,5
AIQUILE,atencion de partos en servicios,nacidos vivos,2017-05-01,36,36
ALALAY,atencion de partos en servicios,nacidos vivos,2017-05-01,1,1
ALCALA,atencion de partos en servicios,nacidos vivos,2017-05-01,2,2
ALTO BENI,atencion de partos en servicios,nacidos vivos,2017-05-01,8,8
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2017-05-01,2,2
ANDAMARCA,atencion de partos en servicios,nacidos vivos,2017-05-01,4,4
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2017-05-01,1,1
ANZALDO,atencion de partos en servicios,nacidos vivos,2017-05-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos,2017-05-01,11,11
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2017-05-01,3,3
ARANI,atencion de partos en servicios,nacidos vivos,2017-05-01,9,9
ARBIETO,atencion de partos en servicios,nacidos vivos,2017-05-01,16,16
ARQUE,atencion de partos en servicios,nacidos vivos,2017-05-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2017-05-01,60,60
ATOCHA,atencion de partos en servicios,nacidos vivos,2017-05-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2017-05-01,22,22
AZURDUY,atencion de partos en servicios,nacidos vivos,2017-05-01,7,7
BATALLAS,atencion de partos en servicios,nacidos vivos,2017-05-01,10,10
BAURES,atencion de partos en servicios,nacidos vivos,2017-05-01,5,5
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2017-05-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2017-05-01,59,59
BETANZOS,atencion de partos en servicios,nacidos vivos,2017-05-01,20,20
BOLIVAR,atencion de partos en servicios,nacidos vivos,2017-05-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos vivos,2017-05-01,4,4
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2017-05-01,10,10
CABEZAS,atencion de partos en servicios,nacidos vivos,2017-05-01,25,25
CAIROMA,atencion de partos en servicios,nacidos vivos,2017-05-01,4,4
