municipality,group,variable,month,RN con apego precoz,TOTAL
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2017-03-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2017-03-01,8,8
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2017-03-01,12,12
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2017-03-01,18,18
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2017-03-01,62,62
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2017-03-01,1926,1926
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2017-03-01,20,20
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2017-03-01,13,13
SANTIAGO DE HUARI,atencion de partos en servicios,rn con apego precoz,2017-03-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2017-03-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2017-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con apego precoz,2017-03-01,2,2
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
SENA,atencion de partos en servicios,rn con apego precoz,2017-03-01,7,7
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2017-03-01,60,60
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2017-03-01,6,6
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2017-03-01,25,25
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2017-03-01,5,5
SORACACHI,atencion de partos en servicios,rn con apego precoz,2017-03-01,2,2
SORATA,atencion de partos en servicios,rn con apego precoz,2017-03-01,8,8
SUCRE,atencion de partos en servicios,rn con apego precoz,2017-03-01,323,323
TACACHI,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
TACACOMA,atencion de partos en servicios,rn con apego precoz,2017-03-01,6,6
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
TAHUA,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
TAPACARI,atencion de partos en servicios,rn con apego precoz,2017-03-01,3,3
TARABUCO,atencion de partos en servicios,rn con apego precoz,2017-03-01,9,9
TARACO,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
TARATA,atencion de partos en servicios,rn con apego precoz,2017-03-01,10,10
TARIJA,atencion de partos en servicios,rn con apego precoz,2017-03-01,507,507
TARVITA,atencion de partos en servicios,rn con apego precoz,2017-03-01,13,13
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2017-03-01,13,13
TIAWANACU,atencion de partos en servicios,rn con apego precoz,2017-03-01,4,4
TIPUANI,atencion de partos en servicios,rn con apego precoz,2017-03-01,8,8
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2017-03-01,92,92
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2017-03-01,13,13
TOCO,atencion de partos en servicios,rn con apego precoz,2017-03-01,5,5
TOLATA,atencion de partos en servicios,rn con apego precoz,2017-03-01,2,2
TOMAVE,atencion de partos en servicios,rn con apego precoz,2017-03-01,4,4
TOMINA,atencion de partos en servicios,rn con apego precoz,2017-03-01,9,9
TORO TORO,atencion de partos en servicios,rn con apego precoz,2017-03-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2017-03-01,17,17
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2017-03-01,2,2
TRIGAL,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2017-03-01,356,356
TUPIZA,atencion de partos en servicios,rn con apego precoz,2017-03-01,90,90
TURCO,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
UNCIA,atencion de partos en servicios,rn con apego precoz,2017-03-01,15,15
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2017-03-01,3,3
URUBICHA,atencion de partos en servicios,rn con apego precoz,2017-03-01,6,6
VACAS,atencion de partos en servicios,rn con apego precoz,2017-03-01,6,6
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2017-03-01,26,26
VIACHA,atencion de partos en servicios,rn con apego precoz,2017-03-01,54,54
VILA VILA,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2017-03-01,15,15
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2017-03-01,58,58
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2017-03-01,5,5
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2017-03-01,6,6
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2017-03-01,109,109
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2017-03-01,5,5
VILLAZON,atencion de partos en servicios,rn con apego precoz,2017-03-01,53,53
VINTO,atencion de partos en servicios,rn con apego precoz,2017-03-01,66,66
VITICHI,atencion de partos en servicios,rn con apego precoz,2017-03-01,7,7
WARNES,atencion de partos en servicios,rn con apego precoz,2017-03-01,160,160
YACO,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
YACUIBA,atencion de partos en servicios,rn con apego precoz,2017-03-01,230,230
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2017-03-01,3,3
YANACACHI,atencion de partos en servicios,rn con apego precoz,2017-03-01,7,7
YAPACANI,atencion de partos en servicios,rn con apego precoz,2017-03-01,92,92
YOCALLA,atencion de partos en servicios,rn con apego precoz,2017-03-01,1,1
YOTALA,atencion de partos en servicios,rn con apego precoz,2017-03-01,11,11
ACACIO,atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2017-04-01,23,23
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
AIQUILE,atencion de partos en servicios,rn con apego precoz,2017-04-01,22,22
ALALAY,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
ALCALA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2017-04-01,12,12
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
ANZALDO,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
APOLO,atencion de partos en servicios,rn con apego precoz,2017-04-01,17,17
ARAMPAMPA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
ARANI,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
ARBIETO,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2017-04-01,45,45
ATOCHA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
AYATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
AYO AYO,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2017-04-01,23,23
AZURDUY,atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
BATALLAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
BAURES,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
BELEN DE ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
BELLA FLOR,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
BERMEJO,atencion de partos en servicios,rn con apego precoz,2017-04-01,35,35
BETANZOS,atencion de partos en servicios,rn con apego precoz,2017-04-01,28,28
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
CABEZAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,17,17
CAIROMA,atencion de partos en servicios,rn con apego precoz,2017-04-01,5,5
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
CAJUATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
CALACOTO,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
CAMARGO,atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
CAMIRI,atencion de partos en servicios,rn con apego precoz,2017-04-01,30,30
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2017-04-01,16,16
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2017-04-01,14,14
CARANAVI,atencion de partos en servicios,rn con apego precoz,2017-04-01,49,49
CARAPARI,atencion de partos en servicios,rn con apego precoz,2017-04-01,14,14
CARIPUYO,atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,42,42
CHAQUI,atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2017-04-01,45,45
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2017-04-01,5,5
CHIMORE,atencion de partos en servicios,rn con apego precoz,2017-04-01,24,24
CHIPAYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
CHUA COCANI,atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2017-04-01,24,24
CHUMA,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2017-04-01,13,13
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
CLIZA,atencion de partos en servicios,rn con apego precoz,2017-04-01,31,31
COBIJA,atencion de partos en servicios,rn con apego precoz,2017-04-01,79,79
COCAPATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,16,16
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1041,1041
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2017-04-01,39,39
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
COLOMI,atencion de partos en servicios,rn con apego precoz,2017-04-01,18,18
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2017-04-01,13,13
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
COMANCHE,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
COMARAPA,atencion de partos en servicios,rn con apego precoz,2017-04-01,21,21
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2017-04-01,35,35
COPACABANA,atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
CORIPATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,16,16
COROICO,atencion de partos en servicios,rn con apego precoz,2017-04-01,15,15
CORQUE,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2017-04-01,15,15
COTOCA,atencion de partos en servicios,rn con apego precoz,2017-04-01,88,88
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,15,15
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
CUEVO,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
CULPINA,atencion de partos en servicios,rn con apego precoz,2017-04-01,17,17
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
EL ALTO,atencion de partos en servicios,rn con apego precoz,2017-04-01,1202,1202
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
EL TORNO,atencion de partos en servicios,rn con apego precoz,2017-04-01,74,74
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2017-04-01,17,17
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2017-04-01,40,40
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
EUREKA (SANTOS MERCADO),atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
FILADELFIA,atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
GUANAY,atencion de partos en servicios,rn con apego precoz,2017-04-01,17,17
GUAQUI,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2017-04-01,16,16
HUACARETA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
HUANUNI,atencion de partos en servicios,rn con apego precoz,2017-04-01,21,21
HUARACAJE,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
HUARINA,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
HUMANATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
ICHOCA,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
ICLA,atencion de partos en servicios,rn con apego precoz,2017-04-01,5,5
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
INGAVI (HUMAITA),atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
INQUISIVI,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con apego precoz,2017-04-01,10,10
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2017-04-01,39,39
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2017-04-01,66,66
LA PAZ,atencion de partos en servicios,rn con apego precoz,2017-04-01,356,356
LAGUNILLAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
LAJA,atencion de partos en servicios,rn con apego precoz,2017-04-01,10,10
LAS CARRERAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
LICOMA PAMPA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2017-04-01,38,38
LLICA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
LORETO,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
LURIBAY,atencion de partos en servicios,rn con apego precoz,2017-04-01,5,5
MACHARETI,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2017-04-01,20,20
MAIRANA,atencion de partos en servicios,rn con apego precoz,2017-04-01,19,19
MAPIRI,atencion de partos en servicios,rn con apego precoz,2017-04-01,12,12
MECAPACA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
MINEROS,atencion de partos en servicios,rn con apego precoz,2017-04-01,12,12
MIZQUE,atencion de partos en servicios,rn con apego precoz,2017-04-01,37,37
MOCOMOCO,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,5,5
MONTEAGUDO,atencion de partos en servicios,rn con apego precoz,2017-04-01,29,29
MONTERO,atencion de partos en servicios,rn con apego precoz,2017-04-01,65,65
MORO MORO,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
OCURI,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
OKINAWA,atencion de partos en servicios,rn con apego precoz,2017-04-01,15,15
OMEREQUE,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
ORURO,atencion de partos en servicios,rn con apego precoz,2017-04-01,387,387
PADCAYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
PADILLA,atencion de partos en servicios,rn con apego precoz,2017-04-01,14,14
PAILON,atencion de partos en servicios,rn con apego precoz,2017-04-01,24,24
PALCA,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2017-04-01,26,26
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
PASORAPA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,37,37
PAZÑA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
PELECHUCO,atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
POCOATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
POCONA,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2017-04-01,12,12
POOPO,atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
PORCO,atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
POROMA,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
PORONGO,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2017-04-01,33,33
PORVENIR,atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
POTOSI,atencion de partos en servicios,rn con apego precoz,2017-04-01,147,147
PRESTO,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
PUCARANI,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
PUERTO PEREZ,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2017-04-01,20,20
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2017-04-01,10,10
PUERTO SILES,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2017-04-01,53,53
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2017-04-01,114,114
PUNA,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
PUNATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,47,47
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2017-04-01,202,202
QUIME,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
RAVELO,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
REYES,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2017-04-01,246,246
ROBORE,atencion de partos en servicios,rn con apego precoz,2017-04-01,27,27
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2017-04-01,40,40
SABAYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
SACABA,atencion de partos en servicios,rn con apego precoz,2017-04-01,194,194
SACABAMBA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
SACACA,atencion de partos en servicios,rn con apego precoz,2017-04-01,10,10
SAIPINA,atencion de partos en servicios,rn con apego precoz,2017-04-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2017-04-01,11,11
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2017-04-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2017-04-01,53,53
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2017-04-01,18,18
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2017-04-01,21,21
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2017-04-01,35,35
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2017-04-01,108,108
SAN JAVIER(BNI),atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,rn con apego precoz,2017-04-01,28,28
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2017-04-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2017-04-01,37,37
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2017-04-01,71,71
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,27,27
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,24,24
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2017-04-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2017-04-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2017-04-01,22,22
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2017-04-01,41,41
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1468,1468
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2017-04-01,18,18
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2017-04-01,10,10
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
SENA,atencion de partos en servicios,rn con apego precoz,2017-04-01,11,11
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2017-04-01,36,36
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
SICAYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2017-04-01,37,37
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
SORACACHI,atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
SORATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,11,11
SUCRE,atencion de partos en servicios,rn con apego precoz,2017-04-01,343,343
TACACOMA,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
TACOBAMBA,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
TAPACARI,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
TARABUCO,atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
TARATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
TARIJA,atencion de partos en servicios,rn con apego precoz,2017-04-01,493,493
TARVITA,atencion de partos en servicios,rn con apego precoz,2017-04-01,12,12
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2017-04-01,10,10
TIAWANACU,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
TINGUIPAYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
TIPUANI,atencion de partos en servicios,rn con apego precoz,2017-04-01,11,11
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2017-04-01,93,93
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2017-04-01,11,11
TOCO,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
TOLATA,atencion de partos en servicios,rn con apego precoz,2017-04-01,3,3
TOLEDO,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
TOMAVE,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
TOMINA,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
TORO TORO,atencion de partos en servicios,rn con apego precoz,2017-04-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2017-04-01,23,23
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
TRIGAL,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2017-04-01,289,289
TUPIZA,atencion de partos en servicios,rn con apego precoz,2017-04-01,17,17
TURCO,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
UMALA,atencion de partos en servicios,rn con apego precoz,2017-04-01,2,2
UNCIA,atencion de partos en servicios,rn con apego precoz,2017-04-01,18,18
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2017-04-01,9,9
URUBICHA,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
UYUNI,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
VACAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,1,1
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2017-04-01,24,24
VIACHA,atencion de partos en servicios,rn con apego precoz,2017-04-01,43,43
VILA VILA,atencion de partos en servicios,rn con apego precoz,2017-04-01,5,5
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2017-04-01,8,8
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2017-04-01,56,56
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2017-04-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2017-04-01,125,125
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
VILLAZON,atencion de partos en servicios,rn con apego precoz,2017-04-01,31,31
VINTO,atencion de partos en servicios,rn con apego precoz,2017-04-01,42,42
VITICHI,atencion de partos en servicios,rn con apego precoz,2017-04-01,6,6
