municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
MOROCHATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,11,11
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,48,48
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
PADILLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,14,14
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,37,37
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,5,5
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,3,3
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
PASORAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
PELECHUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,6,6
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
PORCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,8,8
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,4,4
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,42,42
PUERTO SILES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,3,3
QUILLACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
QUIRUSILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,4,4
SACABA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,16,16
SACABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
SAN AGUSTIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,10,10
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,3,3
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,5,5
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,17,17
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,12,12
SAN JAVIER(BNI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,41,41
SAN JOAQUIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,14,14
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,30,30
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,13,13
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,93,93
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,16,16
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,12,12
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,12,12
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,17,17
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,64,64
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,886,886
SANTA ROSA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,3,3
SOPACHUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,4,4
SORACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,146,146
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
TARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,3,3
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
TINGUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,4,4
TIPUANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,5,5
TOLATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
TORO TORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
TOTORA(ORR),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
TRIGAL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,9,9
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,3,3
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,9,9
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,44,44
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,3,3
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
VILLA RIVERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,5,5
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,15,15
VILLAZON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,53,53
VINTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,17,17
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,6,6
YANACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,2,2
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,86,86
YOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-03-01,1,1
ACACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
ACHOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,5,5
ALALAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,5,5
ANDAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
ARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
AYO AYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,16,16
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
BELEN DE ANDAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
BERMEJO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,3,3
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,9,9
CAIROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,44,44
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,3,3
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,14,14
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,9,9
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,14,14
CHAYANTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
CHUA COCANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
CHUMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
CKOCHAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,63,63
COLOMI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,5,5
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,5,5
COLQUENCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
CONCEPCION,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,33,33
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,8,8
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,15,15
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
CULPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,5,5
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,17,17
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,3,3
EL VILLAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,14,14
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,4,4
FILADELFIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,8,8
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,102,102
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,16,16
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
HUMANATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
INQUISIVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
LA GUARDIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,66,66
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,7,7
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
LAJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
LORETO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,3,3
MACHARETI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
MAPIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,12,12
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
MOCOMOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,7,7
MORO MORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,15,15
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,23,23
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
PADILLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,14,14
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,25,25
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,3,3
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,8,8
PASORAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
PAZÑA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
PELECHUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,4,4
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
POOPO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
PORCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,7,7
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
PORONGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
PRESTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,28,28
PUERTO SILES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
QUIABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,28,28
SACABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,4,4
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,8,8
SAN BENITO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,32,32
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,12,12
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,14,14
SAN JAVIER(BNI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,28,28
SAN JOAQUIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,23,23
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,71,71
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,9,9
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,8,8
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,22,22
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1115,1115
SANTA ROSA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
SORACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,3,3
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,162,162
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
TARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
TIAWANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
TINGUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
TOLATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
TORO TORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
TOTORA(ORR),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
TRIGAL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,9,9
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
TURCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
UMALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,5,5
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,8,8
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,25,25
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
VILLA RIVERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,6,6
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
VILLAZON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,53,53
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,9,9
YACO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,4,4
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,112,112
YOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,2,2
YOTALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-04-01,1,1
ACHOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,5,5
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,3,3
ANDAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,1,1
APOLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,3,3
ARAMPAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,2,2
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,1,1
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,10,10
AZURDUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,5,5
BATALLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,5,5
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,5,5
BELLA FLOR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,1,1
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,3,3
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,10,10
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,1,1
CALAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,3,3
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,72,72
CARACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,1,1
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,5,5
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,9,9
CARIPUYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,4,4
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,3,3
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,28,28
CHAYANTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por personal de salud calificado,2017-05-01,2,2
