municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,26,26
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,10,10
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,13,13
CURVA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1437,1437
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,14,14
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,101,101
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,53,53
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,19,19
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,112,112
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,23,23
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
HUATAJATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
HUMANATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
ICHOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,7,7
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,9,9
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,46,46
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,32,32
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1596,1596
LAGUNILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,61,61
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
MACHACAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,24,24
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,25,25
MECAPACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
MINEROS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,31,31
MOCOMOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,51,51
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,441,441
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,657,657
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,19,19
PAILON,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,32,32
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,8,8
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
PASORAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,34,34
PAZÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,13,13
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,8,8
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,62,62
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,501,501
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,50,50
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,168,168
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,9,9
PUNATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,70,70
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,225,225
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,24,24
ROBORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,21,21
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,69,69
SABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,249,249
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,9,9
SAN BENITO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,96,96
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,17,17
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,8,8
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,34,34
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,123,123
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,41,41
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,32,32
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,9,9
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,8,8
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,10,10
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,8,8
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2342,2342
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,18,18
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,11,11
SANTIAGO DE CALLAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
SENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,9,9
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,61,61
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,25,25
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,8,8
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,234,234
TACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,13,13
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,10,10
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,520,520
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,13,13
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,12,12
TIAWANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,4,4
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,92,92
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,8,8
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,8,8
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,2,2
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,17,17
TOTORA(ORR),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,382,382
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,91,91
TURCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,26,26
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
URUBICHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
UYUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,44,44
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,6,6
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,36,36
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,54,54
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,13,13
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,97,97
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,96,96
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,67,67
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,7,7
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,158,158
YACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,263,263
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,3,3
YANACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,5,5
YAPACANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,86,86
YOTALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,11,11
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-03-01,7,7
ACACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,5,5
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,23,23
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,25,25
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,7,7
ANCORAIMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,17,17
ARAMPAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
ARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,8,8
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,6,6
AYATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
AYO AYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,7,7
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,7,7
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,6,6
BELLA FLOR,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,50,50
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,25,25
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,17,17
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,6,6
CALACOTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
CALAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,8,8
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,37,37
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,16,16
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,14,14
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,47,47
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,3,3
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,40,40
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,3,3
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,32,32
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,5,5
CHIMORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,24,24
CHIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
CHUA COCANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,36,36
CHUMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,13,13
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
CLIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,31,31
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,144,144
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,10,10
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1671,1671
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,39,39
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,3,3
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,12,12
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,9,9
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,8,8
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
COMANCHE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,33,33
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,7,7
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,16,16
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,23,23
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,8,8
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,12,12
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,9,9
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1511,1511
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,120,120
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,40,40
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,6,6
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,3,3
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,6,6
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,3,3
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,17,17
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,21,21
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
ICHOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,5,5
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,10,10
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,33,33
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1471,1471
LAGUNILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,9,9
LAS CARRERAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
LICOMA PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,61,61
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,8,8
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,21,21
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,22,22
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,22,22
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,36,36
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,5,5
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,45,45
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,287,287
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,5,5
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,4,4
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,601,601
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,3,3
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,20,20
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,24,24
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,43,43
PELECHUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,6,6
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,11,11
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,7,7
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,38,38
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,3,3
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,481,481
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,6,6
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,9,9
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,6,6
PUERTO PEREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,1,1
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,10,10
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,54,54
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2017-04-01,114,114
