municipality,group,variable,month,RN con visita de control en las 48 hrs siguientes al nacimiento,TOTAL
MONTEAGUDO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,47,47
MONTERO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,58,58
MORO MORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
MOROCHATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
OCURI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
OKINAWA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,14,14
OMEREQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
ORURO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,430,430
PADCAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
PADILLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,20,20
PAILON,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,24,24
PALCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
PALOS BLANCOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,27,27
PAMPA GRANDE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,8,8
PASORAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,43,43
PAZÑA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
PELECHUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
POCOATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,7,7
POCONA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
POJO (CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,11,11
POOPO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
PORCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,5,5
POROMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,9,9
PORONGO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
PORTACHUELO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,33,33
PORVENIR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
POTOSI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,188,188
PRESTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,8,8
PUCARANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,11,11
PUERTO ACOSTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,28,28
PUERTO RICO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,9,9
PUERTO SILES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,44,44
PUERTO VILLARROEL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,108,108
PUNA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,9,9
PUNATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,67,67
QUIABAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
QUILLACOLLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,202,202
QUIME,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,9,9
RAVELO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,8,8
REYES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,14,14
RIBERALTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,256,256
ROBORE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,27,27
SABAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
SACABA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,138,138
SACABAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
SACACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,10,10
SAIPINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,11,11
SAMAIPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,9,9
SAN ANDRES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,8,8
SAN BENITO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
SAN BORJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,87,87
SAN BUENA VENTURA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,21,21
SAN CARLOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,32,32
SAN IGNACIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,103,103
SAN JAVIER(BNI),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,28,28
SAN JOAQUIN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,37,37
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
SAN JULIAN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,70,70
SAN LORENZO(PND),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
SAN LUCAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,35,35
SAN MATIAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,9,9
SAN PEDRO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,8,8
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,11,11
SAN RAMON BENI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,21,21
SANTA ANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,41,41
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1979,1979
SANTA ROSA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,10,10
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
SHINAOTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,39,39
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,8,8
SICAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,35,35
SOPACHUY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
SORACACHI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
SORATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,11,11
SUCRE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,438,438
TACACOMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,7,7
TACOPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
TAPACARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
TARABUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,12,12
TARATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
TARIJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,281,281
TARVITA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,11,11
TEOPONTE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,11,11
TIAWANACU,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
TINGUIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
TIPUANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,9,9
TIQUIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,93,93
TIRAQUE (CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
TOCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
TOLATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
TOLEDO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
TOMAVE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
TOMINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
TORO TORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
TOTORA(ORR),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
TRIGAL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
TRINIDAD,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,7,7
TUPIZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,75,75
TURCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
UMALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
UNCIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,30,30
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
URUBICHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
UYUNI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
VACAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
VALLEGRANDE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,25,25
VIACHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,42,42
VILA VILA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
VILLA CHARCAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,8,8
VILLA MONTES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
VILLA RIVERO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,6,6
VILLA SERRANO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,135,135
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,5,5
VILLAZON,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,50,50
VINTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,42,42
VITICHI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,5,5
WARNES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,84,84
YACO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,1,1
YACUIBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,156,156
YAMPARAEZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
YANACACHI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
YAPACANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,8,8
YOCALLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,2,2
YOTALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,11,11
YUNCHARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,3,3
ZUDAÑEZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-04-01,12,12
ACHOCALLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,5,5
AIQUILE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,36,36
ALALAY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
ALCALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
ALTO BENI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,7,7
ANCORAIMES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
ANDAMARCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,4,4
APOLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,11,11
ARAMPAMPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,3,3
ARANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,9,9
ARBIETO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,16,16
ARQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
ATOCHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,22,22
AZURDUY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,7,7
BATALLAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,10,10
BAURES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,5,5
BELLA FLOR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
BERMEJO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
BETANZOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,20,20
BOLIVAR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
BOYUIBE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,10,10
CABEZAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,25,25
CAIROMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,4,4
"CAIZA ""D""",atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,3,3
CAJUATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,8,8
CALACOTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
CALAMARCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,7,7
CAMARGO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,9,9
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
CAMIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,31,31
CAPINOTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,19,19
CAQUIAVIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
CARACOLLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,20,20
CARANAVI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,70,70
CARAPARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,5,5
CARIPUYO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,37,37
CHAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,3,3
CHARAGUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,46,46
CHAYANTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,10,10
CHIMORE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,23,23
CHIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,4,4
CHUA COCANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,29,29
CHUMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,8,8
CKOCHAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
CLIZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,32,32
COBIJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,81,81
COCAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,13,13
COCHABAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1403,1403
COLCAPIRHUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,58,58
"COLCHA ""K""",atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
COLOMI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,16,16
COLPA BELGICA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
COLQUECHACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,16,16
COLQUENCHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,7,7
COLQUIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,6,6
COMARAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,29,29
CONCEPCION,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,33,33
COPACABANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,13,13
CORIPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,14,14
CORO CORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,4,4
COROICO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,19,19
CORQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
COTAGAITA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,9,9
COTOCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,84,84
CUATRO CAÑADAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,21,21
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
CUEVO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
CULPINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,14,14
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,6,6
DESAGUADERO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,6,6
EL ALTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1325,1325
EL CHORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,5,5
EL TORNO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,112,112
EL VILLAR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,33,33
ESCOMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,3,3
EUCALIPTUS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
EXALTACION,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,11,11
FILADELFIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,5,5
GENERAL SAAVEDRA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,1,1
GUANAY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2017-05-01,15,15
