,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
BATALLAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,8,13,4,28
BAURES,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,4,0,0,4
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
BERMEJO,vacunaciones en menores de 1 ano,bcg,2019-04-01,32,41,0,1,74
BETANZOS,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,12,3,8,30
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,1,2,4
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2019-04-01,5,1,0,0,6
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,4,1,1,9
CABEZAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,10,18,18,16,62
CAIROMA,vacunaciones en menores de 1 ano,bcg,2019-04-01,10,4,4,1,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,2,2,4
CAJUATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,12,4,0,0,16
CALACOTO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,0,1,3
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,4,1,4,12
CAMARGO,vacunaciones en menores de 1 ano,bcg,2019-04-01,10,11,0,0,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,1,2,4
CAMIRI,vacunaciones en menores de 1 ano,bcg,2019-04-01,37,41,0,1,79
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2019-04-01,11,18,0,0,29
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,5,3,8
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2019-04-01,8,9,4,2,23
CARANAVI,vacunaciones en menores de 1 ano,bcg,2019-04-01,41,35,2,1,79
CARAPARI,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,4,3,8
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,2,0,1,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,5,3,10
CATACORA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,21,17,8,8,54
CHAQUI,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,4,0,1,7
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2019-04-01,16,20,6,2,44
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,3,4,4,14
CHIMORE,vacunaciones en menores de 1 ano,bcg,2019-04-01,21,22,1,7,51
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,0,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2019-04-01,18,17,1,1,37
CHUMA,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,1,2,5,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,7,3,13
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,2,5,4,11
CLIZA,vacunaciones en menores de 1 ano,bcg,2019-04-01,11,20,0,2,33
COBIJA,vacunaciones en menores de 1 ano,bcg,2019-04-01,78,49,2,1,130
COCAPATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,4,4,6,18
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2019-04-01,817,737,8,13,1575
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2019-04-01,36,32,0,0,68
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2019-04-01,3,4,1,2,10
COLLANA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,1,0,3
COLOMI,vacunaciones en menores de 1 ano,bcg,2019-04-01,8,10,2,2,22
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2019-04-01,9,2,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2019-04-01,10,8,14,14,46
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,2,3,5
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,4,3,3,17
COMANCHE,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,1,0,2
COMARAPA,vacunaciones en menores de 1 ano,bcg,2019-04-01,13,20,0,0,33
COMBAYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2019-04-01,8,18,4,6,36
COPACABANA,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,5,0,3,12
CORIPATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,13,0,0,20
CORO CORO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,3,6,12
COROICO,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,11,2,2,22
CORQUE,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,0,0,2,4
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,4,3,3,17
COTOCA,vacunaciones en menores de 1 ano,bcg,2019-04-01,63,54,4,5,126
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,15,17,9,2,43
CUEVO,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,0,1,3,6
CULPINA,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,11,2,1,20
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,1,2,5
CURVA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,2,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,6,0,0,9
EL ALTO,vacunaciones en menores de 1 ano,bcg,2019-04-01,727,656,73,50,1506
EL CHORO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,1,3,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2019-04-01,6,4,0,2,12
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,2,1,6
EL TORNO,vacunaciones en menores de 1 ano,bcg,2019-04-01,63,39,3,4,109
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,4,1,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,6,2,2,17
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2019-04-01,21,25,0,0,46
ESCOMA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,1,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,1,0,3
EXALTACION,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,3,2,2,10
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,1,0,2
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2019-04-01,11,5,2,0,18
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2019-04-01,1,4,4,4,13
GUANAY,vacunaciones en menores de 1 ano,bcg,2019-04-01,10,8,0,1,19
GUAQUI,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,4,3,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2019-04-01,55,44,0,0,99
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,3,1,1,9
HUACARETA,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,2,3,0,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,1,2,3
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2019-04-01,9,5,1,2,17
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,2,0,0,4
HUARINA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,3,0,1,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,1,2,2,7
HUMANATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,4,0,3,8
ICHOCA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,1,1,2
ICLA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,0,2,5
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,6,0,2,12
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,1,2,4
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,5,2,6,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2019-04-01,11,8,2,1,22
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,4,1,1,12
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,1,3,6
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2019-04-01,29,23,2,7,61
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2019-04-01,70,58,1,2,131
LA PAZ,vacunaciones en menores de 1 ano,bcg,2019-04-01,858,797,10,6,1671
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,0,1,4
LAJA,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,4,3,2,15
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,1,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,7,30,37,77
LLICA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,0,0,1
LORETO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,6,5,13
LURIBAY,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,4,4,1,13
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,2,0,3
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2019-04-01,5,4,4,3,16
MAIRANA,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,7,0,0,13
MALLA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,bcg,2019-04-01,11,11,2,2,26
MECAPACA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,3,2,2,10
MINEROS,vacunaciones en menores de 1 ano,bcg,2019-04-01,18,20,0,0,38
MIZQUE,vacunaciones en menores de 1 ano,bcg,2019-04-01,17,13,4,2,36
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,3,6,5,18
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,3,0,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2019-04-01,16,22,0,0,38
MONTERO,vacunaciones en menores de 1 ano,bcg,2019-04-01,190,166,0,1,357
MORO MORO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,3,1,1,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,1,0,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,3,1,4
OCURI,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,3,3,5,13
OKINAWA,vacunaciones en menores de 1 ano,bcg,2019-04-01,9,3,1,0,13
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,3,1,5
ORURO,vacunaciones en menores de 1 ano,bcg,2019-04-01,339,329,6,6,680
PADCAYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,2,5,1,11
PADILLA,vacunaciones en menores de 1 ano,bcg,2019-04-01,12,6,0,0,18
PAILON,vacunaciones en menores de 1 ano,bcg,2019-04-01,20,22,0,0,42
PALCA,vacunaciones en menores de 1 ano,bcg,2019-04-01,8,8,7,5,28
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2019-04-01,18,11,10,5,44
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,0,1,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,3,0,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,2,1,4
PASORAPA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,14,22,2,1,39
PAZÑA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,1,0,4
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,0,9,2,15
POCOATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,11,14,28
POCONA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,3,5,8
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2019-04-01,0,4,0,1,5
POOPO,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,0,0,2,4
PORCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,10,2,0,18
POROMA,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,7,1,1,16
PORONGO,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,2,4,5,11
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2019-04-01,13,22,0,0,35
PORVENIR,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,0,2,5
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2019-04-01,218,210,6,9,443
PRESTO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,3,6,10
PUCARA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,3,13,17,39
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,2,2,4,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,3,5,8
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,0,3,6
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,3,0,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2019-04-01,10,14,0,0,24
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,4,0,3,10
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2019-04-01,20,23,0,0,43
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2019-04-01,69,64,1,1,135
PUNA,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,0,6,4,14
PUNATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,44,26,0,1,71
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,3,2,0,6
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2019-04-01,119,110,2,5,236
QUIME,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,1,2,2,8
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2019-04-01,4,2,5,5,16
RAVELO,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,4,4,5,15
REYES,vacunaciones en menores de 1 ano,bcg,2019-04-01,9,9,0,1,19
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2019-04-01,134,154,7,10,305
ROBORE,vacunaciones en menores de 1 ano,bcg,2019-04-01,17,14,0,0,31
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2019-04-01,14,6,6,7,33
SABAYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,1,1,2
SACABA,vacunaciones en menores de 1 ano,bcg,2019-04-01,142,151,5,1,299
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,2,0,3,5
SACACA,vacunaciones en menores de 1 ano,bcg,2019-04-01,5,3,0,7,15
SAIPINA,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,1,0,0,3
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,4,0,2,12
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,4,0,0,4
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,2,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,0,0,1,3
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,4,2,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,3,4,2,10
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,1,0,3
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2019-04-01,50,52,12,11,125
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,5,1,4,17
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2019-04-01,22,17,3,1,43
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2019-04-01,19,16,7,5,47
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,78,68,5,11,162
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,6,5,11
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2019-04-01,14,7,0,0,21
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,3,0,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2019-04-01,19,21,20,24,84
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2019-04-01,11,5,1,0,17
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2019-04-01,37,33,6,1,77
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2019-04-01,2,5,3,2,12
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2019-04-01,6,4,2,0,12
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,12,19,8,8,47
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,25,17,0,0,42
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,4,2,1,14
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,1,1,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,10,0,0,17
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2019-04-01,9,10,15,13,47
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,2,4,7
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,0,0,1,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,4,1,6
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,3,3,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2019-04-01,10,6,0,0,16
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2019-04-01,27,28,0,0,55
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1831,1881,13,22,3747
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2019-04-01,12,13,0,1,26
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2019-04-01,7,8,0,1,16
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,3,1,2,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,2,4,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,2,2,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,1,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,5,0,0,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,3,2,5
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,3,2,4,11
SENA,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,7,0,3,14
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2019-04-01,20,27,0,0,47
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2019-04-01,5,8,1,2,16
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2019-04-01,31,29,1,1,62
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2019-04-01,9,3,1,0,13
SORACACHI,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,0,1,2,5
SORATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,10,10,2,5,27
SUCRE,vacunaciones en menores de 1 ano,bcg,2019-04-01,258,277,20,32,587
TACACHI,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,2,1,1,7
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,1,9,4,16
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,4,4,3,14
TAHUA,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,0,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,bcg,2019-04-01,13,9,10,5,37
TARABUCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,13,9,0,2,24
TARACO,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,1,4,5
TARATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,3,0,0,9
TARIJA,vacunaciones en menores de 1 ano,bcg,2019-04-01,265,227,2,2,496
TARVITA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,7,3,0,13
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2019-04-01,8,2,2,4,16
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,5,4,0,12
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,7,10,20
TIPUANI,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,4,0,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2019-04-01,63,64,6,3,136
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2019-04-01,10,10,3,2,25
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,1,0,1,6
TOLATA,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,2,0,2,6
TOLEDO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,4,1,0,6
TOMAVE,vacunaciones en menores de 1 ano,bcg,2019-04-01,2,0,5,2,9
TOMINA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,6,1,1,9
TORO TORO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,3,8,4,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2019-04-01,9,5,4,4,22
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,0,0,3
TRIGAL,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2019-04-01,175,169,7,6,357
TUPIZA,vacunaciones en menores de 1 ano,bcg,2019-04-01,32,37,3,3,75
TURCO,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,1,0,0,2
UMALA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,1,3,5,12
UNCIA,vacunaciones en menores de 1 ano,bcg,2019-04-01,15,16,5,3,39
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2019-04-01,3,4,0,0,7
URUBICHA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,3,0,0,6
UYUNI,vacunaciones en menores de 1 ano,bcg,2019-04-01,30,24,6,5,65
VACAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,2,4,6,12
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2019-04-01,12,18,0,0,30
VIACHA,vacunaciones en menores de 1 ano,bcg,2019-04-01,33,48,4,1,86
VILA VILA,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,0,2,0,2
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,8,1,5,18
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2019-04-01,42,52,2,0,96
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2019-04-01,0,1,1,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,1,4,3,11
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,6,3,0,13
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2019-04-01,81,72,11,6,170
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2019-04-01,5,3,0,0,8
VILLAZON,vacunaciones en menores de 1 ano,bcg,2019-04-01,25,15,2,0,42
VINTO,vacunaciones en menores de 1 ano,bcg,2019-04-01,30,26,4,5,65
VITICHI,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,0,2,3,6
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2019-04-01,0,2,0,0,2
WARNES,vacunaciones en menores de 1 ano,bcg,2019-04-01,92,84,2,3,181
YACO,vacunaciones en menores de 1 ano,bcg,2019-04-01,4,1,0,0,5
YACUIBA,vacunaciones en menores de 1 ano,bcg,2019-04-01,96,96,11,5,208
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,5,0,0,8
YANACACHI,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,1,1,0,5
YAPACANI,vacunaciones en menores de 1 ano,bcg,2019-04-01,58,60,1,2,121
YOCALLA,vacunaciones en menores de 1 ano,bcg,2019-04-01,3,3,1,0,7
YOTALA,vacunaciones en menores de 1 ano,bcg,2019-04-01,6,1,0,0,7
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2019-04-01,1,2,2,4,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2019-04-01,8,1,1,0,10
ACACIO,vacunaciones en menores de 1 ano,bcg,2019-05-01,3,2,1,2,8
