,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,3,0,3
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,7,3,10
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,1,2,3
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,6,2,8
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,8,3,11
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,0,1,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,2,1,3
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-03-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,2,2
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,2,2
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,1,2
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,2,4
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,2,3
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,3,4
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
CKOCHAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,4,2,6
COCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,11,10,21
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,0,2
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,2,2
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,0,3
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,0,3
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,2,4
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,1,3
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,2,2
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,0,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,11,11,22
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,1,3
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,3,6
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,0,2
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,6,5,11
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,15,8,23
LAS CARRERAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,0,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,0,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,10,7,17
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,5,4,9
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,4,1,5
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
POOPO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,14,0,14
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,2,3
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,8,1,9
PUNA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,5,8
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,1,4
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,4,0,4
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,5,3,8
SACACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
SAIPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,1,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,2,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,1,3
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,0,3
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,95,65,160
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,0,3
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,5,2,7
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,2,0,2
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,1,4
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
TOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
TOLATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,8,5,13
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,3,0,3
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,2,2
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,2,2
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,8,2,10
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
VITICHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,1,1,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,4,6,10
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,9,3,12
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,0,1,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-04-01,5,2,7
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,1,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,0,2
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,3,5
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
CALACOTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,6,3,9
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,1,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,2,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,2,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,10,12,22
COLQUIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
COMBAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,1,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
CORQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,2,5
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,0,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,16,13,29
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,0,3
EL VILLAR,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,2,4
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,0,3
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,1,3
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,2,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,3,5
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,19,14,33
LAGUNILLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,1,2
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,0,3
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,0,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,13,3,16
MOROCHATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
OCURI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,2,5
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,1,3
POCONA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,10,2,12
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,4,3,7
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,0,3
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,3,6
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,3,6
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,0,2
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,0,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,3,4
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,0,3
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,0,3
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,87,48,135
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,4,0,4
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,2,2
SORACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,4,2,6
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,3,6
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,2,1,3
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,1,2
TOLATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,7,3,10
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,2,3
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,3,3,6
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,7,2,9
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,1,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,2,3
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,6,7
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,7,3,10
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-05-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,1,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,4,1,5
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,4,0,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,1,3
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,3,0,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,13,6,19
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,2,2
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,1,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,1,3
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,3,0,3
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,1,3
DESAGUADERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,12,6,18
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,4,3,7
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,3,0,3
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,5,1,6
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,2,2
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,3,1,4
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,19,9,28
LAGUNILLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
LAJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,0,2
MACHARETI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,1,2
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
MOCOMOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,0,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,10,2,12
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,8,0,8
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,7,1,8
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,1,2
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,2,4
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,3,1,4
SAIPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,3,4
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,0,2
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,1,2
SAN PEDRO(PND),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,1,2
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,2,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,83,71,154
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,3,4
SICAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,5,6
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,1,2
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,2,2
