,group,variable,month,N° DE TB EXTRAPULMONAR NUEVOS CANTIDAD,N° DE TB EXTRAPULMONAR NUEVOS CANTIDAD,TOTALES
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,0,1,1
LA GUARDIA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,4,0,4
LA PAZ,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,10,8,18
MONTERO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,1,2
ORURO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,4,2,6
PADILLA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,0,1
PORCO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,0,1
POTOSI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,5,1,6
PUERTO RICO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,0,2,2
PUNATA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,1,2
RIBERALTA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,0,1,1
SACABA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,2,1,3
SAN JOAQUIN,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,13,9,22
SHINAOTA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,2,0,2
SUCRE,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,2,3
TARIJA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,2,1,3
TIQUIPAYA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,2,3
TRINIDAD,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,0,1
UYUNI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,0,1
VIACHA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,1,2
VILLA RIVERO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,1,2
VINTO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,0,1,1
WARNES,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,2,0,2
YACUIBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-09-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
COBIJA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,0,1,1
COCHABAMBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,13,7,20
CORIPATA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
CULPINA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,11,8,19
EL TORNO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
LA GUARDIA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
LA PAZ,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,16,7,23
LLALLAGUA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
MOCOMOCO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
MONTERO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,1,2
ORURO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
POTOSI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,3,0,3
PUERTO VILLARROEL,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,2,0,2
RAQAYPAMPA(ETA),tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
SACABA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,18,14,32
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
SENA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,0,1,1
SORATA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
SUCRE,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,3,3,6
TARIJA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,1,2
TIQUIPAYA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,0,2,2
VILLA TUNARI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,0,1,1
VILLAZON,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
WARNES,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,1,0,1
YACUIBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,0,2,2
YAPACANI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-10-01,0,1,1
ACHOCALLA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,2,3
COBIJA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
COCHABAMBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,4,7,11
CUATRO CAÑADAS,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,8,9,17
ENTRE RIOS TRJ,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,1,1
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,2,0,2
LA ASUNTA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
LA PAZ,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,17,10,27
MINEROS,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
MONTERO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,1,1
ORURO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,2,0,2
PAILON,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
POTOSI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,4,0,4
QUILLACOLLO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,1,1
SACABA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,1,1
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,1,1
SAN BUENA VENTURA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,13,9,22
SUCRE,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,3,1,4
TARIJA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,2,1,3
TIAHUANACU,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,1,1
TUPIZA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
VINTO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,2,1,3
WARNES,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,0,2,2
YACUIBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,2,0,2
YAPACANI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,2,2
"CAIZA ""D""",tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
CAPINOTA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
COBIJA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
COCHABAMBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,11,6,17
CONCEPCION,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
COTOCA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
CUATRO CAÑADAS,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,8,5,13
EL TORNO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
LA GUARDIA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,3,0,3
LA PAZ,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,26,11,37
MIZQUE,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
MONTERO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,2,0,2
ORURO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,2,1,3
PALOS BLANCOS,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
PORONGO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
POTOSI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,6,1,7
PUERTO VILLARROEL,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,3,1,4
RIBERALTA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
SACABA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,4,0,4
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,21,10,31
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
SUCRE,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,1,2
TACOBAMBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
TARIJA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,1,2
TEOPONTE,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
TORO TORO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
TUPIZA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
UYUNI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
VIACHA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
VILLA RIVERO,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
VILLAZON,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,0,1
WARNES,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,1,1,2
YACUIBA,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,4,0,4
YAPACANI,tuberculosis y lepra,n de tb extrapulmonar nuevos,2022-12-01,0,1,1
