,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,11,17
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,22,32,54
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,12,7,19
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,3,6
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,118,122,240
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,1,3
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,3,5
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,15,16,31
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,8,12
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,16,26,42
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,7,5,12
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,5,8
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,5,7
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,2,6
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,4,10
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,5,4,9
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,1,4
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,2,4
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,1,3
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,2,3
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,16,4,20
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,8,12
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,0,2
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,7,13
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,12,8,20
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,2,5
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,2,8
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,20,12,32
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,33,40,73
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,122,94,216
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,4,6
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,31,11,42
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,1,3
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,2,4
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,0,4
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,2,4
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,2,3
MALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,0,2
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,11,6,17
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,13,6,19
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,4,10
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,1,3
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,7,11
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,69,45,114
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,1,5
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,5,1,6
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,4,4
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,5,8
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,3,7
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,55,50,105
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,1,4
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,3,9
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,1,4
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,14,14,28
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,16,11,27
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,2,5
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,1,3
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,0,2
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,3,6
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,3,7
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,4,6
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,3,6
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,8,8,16
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,2,3
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,4,7
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,6,10
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,63,42,105
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,8,8,16
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,1,3
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,0,3
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,0,2
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,10,5,15
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,4,8
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,38,40,78
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,2,6
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,14,20
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,33,26,59
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,1,3
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,5,5
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,41,48,89
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,5,8
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,1,4
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,29,16,45
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,10,8,18
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,4,6
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,3,4
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,14,17,31
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,1,7
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,11,15
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,5,8,13
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,9,5,14
SAN JAVIER(BNI),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,2,2
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,4,10
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,5,7
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,2,6
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,29,24,53
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,3,5
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,7,9
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,7,6,13
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,4,8
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,5,3,8
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,10,4,14
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,9,15,24
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
SAN PEDRO DE MACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,10,10
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,0,3
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,0,4
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,5,2,7
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,569,497,1066
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,0,2
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,7,9,16
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,0,2
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,2,4
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,9,0,9
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,10,10,20
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,4,5
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,2,3
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,8,2,10
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,2,5
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,1,5
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,98,125,223
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,2,6
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,6,12
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,3,7
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,1,3
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,49,25,74
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,7,5,12
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,6,12
TIAHUANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,2,5
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,10,1,11
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,12,12,24
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,7,8,15
TITO YUPANQUI (PARQUIPUJIO),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,3,4
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,0,2
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,7,13
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,3,6
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,3,4
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,70,42,112
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,2,3
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,2,2
UMALA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,21,4,25
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,1,4
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,0,3
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,0,1,1
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,3,5
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,9,15
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,3,3,6
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,17,12,29
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,0,2
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,4,0,4
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,27,21,48
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,9,7,16
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,8,5,13
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,2,2,4
WALDO BALLIVIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,2,3
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,36,33,69
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,51,39,90
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,5,6,11
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,47,77,124
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,0,1
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,2,8
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,1,1,2
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-04-01,6,4,10
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,1,2
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,2,3
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,9,5,14
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,7,7,14
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,3,6,9
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,8,9,17
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,4,4,8
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,0,3,3
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,2,3
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,7,2,9
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,2,1,3
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,0,2,2
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,0,1
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,3,1,4
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,5,1,6
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,2,3,5
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,11,1,12
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,2,1,3
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,1,2
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,40,7,47
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,7,4,11
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,5,3,8
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,0,1
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,0,1
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,0,1,1
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,19,17,36
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,17,8,25
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,0,1
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,5,3,8
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,8,20,28
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,3,4,7
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,4,4,8
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,0,2,2
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,1,2
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,2,0,2
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,4,5
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,3,2,5
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,2,1,3
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,5,5,10
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,6,1,7
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,4,6,10
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,56,32,88
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,7,1,8
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,3,2,5
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,7,7,14
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,8,24,32
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,1,2
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,10,11,21
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,6,3,9
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,10,5,15
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,10,5,15
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,4,4,8
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,5,1,6
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,2,3
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,4,3,7
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,49,10,59
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,9,5,14
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,312,207,519
COIPASA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,0,1
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,11,10,21
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,4,4,8
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,3,0,3
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,2,3
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,2,4,6
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,0,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,2,1,3
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,1,2
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,11,8,19
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,0,1,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,5,7,12
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,10,9,19
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,4,5
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,14,9,23
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,29,34,63
CRUZ DE MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,0,2,2
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,8,12,20
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,0,1
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,7,16,23
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,2,0,2
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,0,1,1
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,0,1
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,147,141,288
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,8,9
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,0,1,1
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,6,7,13
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,15,13,28
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,1,3,4
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-05-01,4,5,9
