,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,4,4,8
CARIPUYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,0,2
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,3,3,6
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,21,9,30
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,1,3
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
COPACABANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
CORO CORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,2,3
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,5,7
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,14,10,24
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,5,2,7
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,1,2
GUTIERREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
HUAYLLAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,5,2,7
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,10,3,13
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,12,5,17
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,0,2
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,4,2,6
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,1,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,10,3,13
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,5,3,8
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,1,3
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,5,3,8
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,2,2
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,9,5,14
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,5,2,7
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,5,5,10
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,3,1,4
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,4,4,8
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,3,0,3
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,1,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,2,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,2,3
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,0,2
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,118,65,183
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,1,2
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,2,4
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,3,6,9
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,6,0,6
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,2,2
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,1,2
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,12,6,18
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,3,0,3
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,1,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,3,2,5
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,1,2,3
VITICHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,0,1,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,10,2,12
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,3,4,7
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,2,0,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-04-01,3,5,8
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,2,4
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
ATOCHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
AYATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
AYO AYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
BELLA FLOR,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,1,3
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
CAQUIAVIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,3,1,4
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,7,1,8
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,3,1,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,7,1,8
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,22,12,34
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,2,2
COLPA BELGICA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
COPACABANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,1,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,2,4
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,4,4,8
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,19,9,28
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,5,3,8
GUTIERREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
HUACARETA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,2,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,3,2,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,7,3,10
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,22,16,38
LAJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
MALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,3,0,3
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
MOCOMOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,12,6,18
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,5,6,11
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,6,1,7
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,2,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,7,4,11
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,4,1,5
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,1,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,3,0,3
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,1,3
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,1,2
SAN LORENZO(PND),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,126,69,195
SANTIAGO DE HUARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
SANTIVAÑES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,1,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,7,2,9
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,8,8,16
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,4,6,10
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,13,7,20
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,3,6,9
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,1,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,8,6,14
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,7,4,11
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,0,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-05-01,2,4,6
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,1,2
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,1,2
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
ANCORAIMES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
ATOCHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,0,2
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,3,1,4
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,0,2
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,0,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,6,2,8
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,21,13,34
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,2,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,3,6,9
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,3,4
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,18,11,29
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,3,4
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,1,3
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
HUARINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,2,2
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,0,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,5,2,7
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,9,5,14
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,24,11,35
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,4,0,4
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,2,3
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,2,3
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,17,7,24
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,2,2
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
OMEREQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,3,4
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
PADILLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,3,5
POCONA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,6,1,7
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,1,2
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,3,4,7
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,2,3
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,4,3,7
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,6,1,7
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,2,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,6,2,8
SAIPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,1,3
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,2,1,3
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,93,51,144
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,3,0,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,2,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,6,3,9
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,5,3,8
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,5,1,6
TOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,13,3,16
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,3,3,6
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,8,6,14
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,5,1,6
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,6,1,7
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,1,1
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-06-01,0,2,2
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
