municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
BAURES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,6,6
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
CAMARGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
CAMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,5,5
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,7,7
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
COMANCHE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,33,33
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,14,14
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,6,6
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,45,45
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
LORETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,5,5
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,7,7
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,6,6
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
PRESTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,6,6
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
PUNATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,12,12
REYES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,6,6
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SAMAIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,20,20
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,5,5
SAN MATIAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,8,8
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,31,31
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,5,5
SICAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
TACOBAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
TIPUANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,5,5
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,7,7
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,5,5
VILA VILA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,8,8
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,2,2
VITICHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,9,9
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,4,4
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,3,3
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-04-01,5,5
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,8,8
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ALALAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,6,6
ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,7,7
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,9,9
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,5,5
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
CAMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
CARANGAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,8,8
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,8,8
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,6,6
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,36,36
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,9,9
EL VILLAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
INCAHUASI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
LA ASUNTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,47,47
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,17,17
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,6,6
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,6,6
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
POOPO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PORCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PORVENIR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,11,11
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,5,5
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
SACACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,3,3
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,11,11
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,5,5
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-05-01,4,4
