municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,14,14
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,14,14
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,27,27
MECAPACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,23,23
MOJINETE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,9,9
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,239,239
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,7,7
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,484,484
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,3,3
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,20,20
PALCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,19,19
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,3,3
PASORAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
PAZÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
PELECHUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,10,10
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,6,6
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,7,7
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,376,376
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,3,3
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,7,7
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,6,6
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,46,46
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,31,31
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,112,112
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,178,178
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,10,10
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,23,23
ROBORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,3,3
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,54,54
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,211,211
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,6,6
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,3,3
SAN BENITO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,94,94
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,11,11
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,26,26
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,31,31
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,112,112
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
SAN JULIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,66,66
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,7,7
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,26,26
SAN MATIAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,19,19
SAN PEDRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,3,3
SANTA ANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,45,45
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1278,1278
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,7,7
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,35,35
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,6,6
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,539,539
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,7,7
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,8,8
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,436,436
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,11,11
TIAWANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,93,93
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,22,22
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,3,3
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
TOLEDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,16,16
TOTORA(ORR),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,9,9
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,28,28
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,50,50
VILA VILA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,7,7
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,2,2
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,114,114
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,137,137
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,1,1
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,61,61
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,4,4
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,209,209
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
YOTALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
YUNCHARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,3,3
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-04-01,5,5
ACACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,32,32
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,8,8
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,9,9
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
ANDAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
ANTEQUERA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,5,5
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
ARAMPAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,11,11
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
AYATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,11,11
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
BAURES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,49,49
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,13,13
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,24,24
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,7,7
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,17,17
CALAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,5,5
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,34,34
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,26,26
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,20,20
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,96,96
CARAPARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,22,22
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,6,6
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,123,123
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1122,1122
COIPASA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,26,26
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,21,21
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,8,8
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,15,15
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,5,5
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1400,1400
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,89,89
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,13,13
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,6,6
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,10,10
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,17,17
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
GUTIERREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,26,26
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,8,8
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,45,45
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,27,27
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1574,1574
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,6,6
LAS CARRERAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
LICOMA PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,80,80
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
LORETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
MACHACAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,6,6
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,20,20
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,19,19
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,21,21
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,25,25
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,7,7
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,12,12
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,262,262
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,8,8
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,627,627
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,27,27
PALCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,25,25
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
PASORAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,35,35
PAZÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,10,10
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,35,35
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,357,357
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,10,10
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,39,39
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,17,17
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,27,27
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,121,121
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,220,220
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,6,6
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,27,27
ROBORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,24,24
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,43,43
SABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,201,201
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,13,13
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,7,7
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
SAN ANDRES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,6,6
SAN BENITO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,66,66
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,8,8
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,23,23
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,40,40
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,14,14
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,9,9
SAN PEDRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,14,14
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,5,5
SANTA ANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,32,32
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1059,1059
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,8,8
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,50,50
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,41,41
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,7,7
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,7,7
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,606,606
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,4,4
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,12,12
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,10,10
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,494,494
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,9,9
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,10,10
TIAWANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,6,6
TINGUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,10,10
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,99,99
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,17,17
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,5,5
TOLEDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,5,5
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,7,7
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,27,27
TOTORA(ORR),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
TRINIDAD,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,5,5
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,2,2
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,10,10
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,33,33
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,44,44
VILA VILA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,16,16
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,84,84
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,3,3
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,134,134
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-05-01,1,1
