municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
BELEN DE ANDAMARCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,6,6
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,4,4
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,5,5
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,6,6
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,152,152
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,59,59
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
ESCOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,18,18
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,190,190
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,4,4
MACHARETI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,2,2
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,24,24
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,34,34
PAILON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,36,36
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,55,55
PUCARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
PUERTO RICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,7,7
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,8,8
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,5,5
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,4,4
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,11,11
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,196,196
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SORATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,51,51
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,37,37
TOLATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,15,15
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,7,7
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,4,4
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,4,4
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-05-01,4,4
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
BATALLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,5,5
CAJUATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,5,5
CARIPUYO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
CHAYANTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,6,6
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,152,152
CORO CORO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,88,88
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
GUAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,5,5
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,3,3
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
IXIAMAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,119,119
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,4,4
MAIRANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,32,32
OKINAWA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,26,26
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
POROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,46,46
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,3,3
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,12,12
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,3,3
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,7,7
SAMAIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,13,13
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,3,3
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,117,117
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,124,124
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,5,5
TIPUANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,8,8
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,3,3
UMALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,3,3
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,4,4
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,3,3
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,6,6
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,5,5
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
YUNCHARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
ACACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,3,3
AZURDUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,6,6
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,11,11
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,126,126
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,81,81
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,16,16
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,4,4
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
INQUISIVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,131,131
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,7,7
LURIBAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,13,13
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,3,3
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,46,46
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
PAZÑA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,30,30
PUCARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,8,8
PUNA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
QUIME,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,21,21
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,3,3
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,6,6
SAN BENITO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,6,6
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,11,11
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,19,19
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,3,3
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,121,121
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,40,40
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,24,24
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,6,6
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,14,14
YAMPARAEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,4,4
BOLIVAR,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,6,6
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,7,7
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,100,100
COLQUENCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,71,71
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,10,10
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,3,3
ICLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,152,152
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,4,4
MACHARETI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
MAIRANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,33,33
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,27,27
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,27,27
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
PUERTO RICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,7,7
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,9,9
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,3,3
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,5,5
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,192,192
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,36,36
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,24,24
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
