municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
EL TORNO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,32,32
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,21,21
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,7,7
FILADELFIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
GUANAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,7,7
HUACHACALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
HUATAJATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
ICLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
INCAHUASI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
IXIAMAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,8,8
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,23,23
LA GUARDIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,41,41
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,239,239
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
LAJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
LLICA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
LORETO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,6,6
MACHACAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,22,22
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
MOCOMOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
MOJOCOYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,30,30
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,195,195
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,6,6
PADILLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,32,32
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,6,6
PAMPA AULLAGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
PASORAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,24,24
PAZÑA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,6,6
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,7,7
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
POOPO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
PORCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
PORONGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,5,5
PRESTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
PUNATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,84,84
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,8,8
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,25,25
RURRENABAQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
SABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
SACABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
SAMAIPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,5,5
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,6,6
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,27,27
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,11,11
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,17,17
SAN JAVIER(BNI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,44,44
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,13,13
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,81,81
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,12,12
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,5,5
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,5,5
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,5,5
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,881,881
SANTA ROSA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
SAPAHAQUI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
SENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,7,7
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,41,41
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
SICAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
SORACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
SORATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,9,9
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,275,275
TACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TACACOMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TACOPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
TARACO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TARATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,6,6
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
TIAWANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TINGUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TIPUANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TOLEDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,9,9
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TOTORA(ORR),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,6,6
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
TURCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
UMALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,18,18
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,5,5
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,10,10
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,5,5
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
VILLA MONTES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
VILLA RIVERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,25,25
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,7,7
VILLAZON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,71,71
VINTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,2,2
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,8,8
YACO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,14,14
YANACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,3,3
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,99,99
YOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,4,4
YUNCHARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-04-01,1,1
ACACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
ACHACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
AIQUILE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,23,23
ALALAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
ARAMPAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
ARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,7,7
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,4,4
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
AYO AYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,14,14
AZURDUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,11,11
BELEN DE ANDAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
BELEN DE URMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
BOLIVAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,9,9
CABEZAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,22,22
CAIROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,8,8
CAJUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
CALAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
CAMARGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,53,53
CAPINOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,8,8
CARACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,10,10
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
CARIPUYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,57,57
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,39,39
CHAYANTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,4,4
CHIMORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
CHUA COCANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
CHUMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
CKOCHAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
COBIJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,25,25
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
COLLANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
COLOMI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,11,11
COLQUENCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
CONCEPCION,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
COPACABANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
CORIPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,14,14
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,21,21
CORQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,4,4
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,8,8
COTOCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,74,74
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
CULPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,60,60
EL CHORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,4,4
EL TORNO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,97,97
EL VILLAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,22,22
ESCOMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
FILADELFIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
GUANAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,13,13
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
HUARINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
HUATAJATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
ICLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
INCAHUASI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,13,13
IXIAMAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,10,10
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,20,20
LA GUARDIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,32,32
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,217,217
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
LLICA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
MACHARETI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,18,18
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
MOCOMOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
MOJOCOYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,42,42
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,13,13
MORO MORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
MOROCHATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,8,8
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,128,128
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,40,40
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,11,11
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,8,8
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
PAZÑA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
PELECHUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
PORCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,14,14
PORONGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,4,4
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,4,4
PUERTO SILES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,12,12
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,17,17
PUNATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,91,91
QUIABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,4,4
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,9,9
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
RIBERALTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
SABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
SAN AGUSTIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,5,5
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,3,3
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,8,8
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,19,19
SAN JAVIER(BNI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,33,33
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,10,10
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,81,81
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,15,15
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
SAN PABLO DE LIPEZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
SAN PEDRO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,1,1
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,6,6
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2015-05-01,2,2
