municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-09-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
CABEZAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,11,11
COTOCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,8,8
LA ASUNTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,14,14
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,4,4
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
POCONA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,3,3
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,42,42
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,3,3
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-10-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,53,53
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,8,8
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,6,6
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,2,2
OCURI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,7,7
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,15,15
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,7,7
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,4,4
TIRAQUE (CBBA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
UMALA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-11-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
COCAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,14,14
CUATRO CAÑADAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,9,9
EL TORNO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,2,2
LA GUARDIA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,17,17
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,3,3
PAILON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
POCONA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,21,21
SANTA ROSA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,3,3
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,3,3
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,6,6
VIACHA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
ZUDAÑEZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2015-12-01,1,1
