municipality,group,variable,month,Otras actividades,TOTAL
HUANUNI,otras actividades de enfermeria,otras actividades,2022-03-01,154818,154818
HUARACAJE,otras actividades de enfermeria,otras actividades,2022-03-01,510,510
HUARINA,otras actividades de enfermeria,otras actividades,2022-03-01,3,3
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2022-03-01,95,95
HUMANATA,otras actividades de enfermeria,otras actividades,2022-03-01,5,5
ICHOCA,otras actividades de enfermeria,otras actividades,2022-03-01,2,2
ICLA,otras actividades de enfermeria,otras actividades,2022-03-01,1208,1208
INCAHUASI,otras actividades de enfermeria,otras actividades,2022-03-01,3,3
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2022-03-01,5,5
INQUISIVI,otras actividades de enfermeria,otras actividades,2022-03-01,7,7
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2022-03-01,190,190
IXIAMAS,otras actividades de enfermeria,otras actividades,2022-03-01,337,337
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2022-03-01,33,33
LA ASUNTA,otras actividades de enfermeria,otras actividades,2022-03-01,56,56
LA GUARDIA,otras actividades de enfermeria,otras actividades,2022-03-01,1650,1650
LA PAZ,otras actividades de enfermeria,otras actividades,2022-03-01,83789,83789
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2022-03-01,136,136
LAJA,otras actividades de enfermeria,otras actividades,2022-03-01,96,96
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2022-03-01,9,9
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2022-03-01,2,2
LLALLAGUA,otras actividades de enfermeria,otras actividades,2022-03-01,19715,19715
LLICA,otras actividades de enfermeria,otras actividades,2022-03-01,233,233
LORETO,otras actividades de enfermeria,otras actividades,2022-03-01,3,3
LURIBAY,otras actividades de enfermeria,otras actividades,2022-03-01,86,86
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2022-03-01,381,381
MACHARETI,otras actividades de enfermeria,otras actividades,2022-03-01,379,379
MAGDALENA,otras actividades de enfermeria,otras actividades,2022-03-01,326,326
MAIRANA,otras actividades de enfermeria,otras actividades,2022-03-01,964,964
MALLA,otras actividades de enfermeria,otras actividades,2022-03-01,4,4
MAPIRI,otras actividades de enfermeria,otras actividades,2022-03-01,134,134
MECAPACA,otras actividades de enfermeria,otras actividades,2022-03-01,4,4
MINEROS,otras actividades de enfermeria,otras actividades,2022-03-01,561,561
MIZQUE,otras actividades de enfermeria,otras actividades,2022-03-01,11101,11101
MOCOMOCO,otras actividades de enfermeria,otras actividades,2022-03-01,97,97
MOJOCOYA,otras actividades de enfermeria,otras actividades,2022-03-01,132,132
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2022-03-01,36369,36369
MONTERO,otras actividades de enfermeria,otras actividades,2022-03-01,111961,111961
MORO MORO,otras actividades de enfermeria,otras actividades,2022-03-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2022-03-01,14,14
NAZACARA DE PACAJES,otras actividades de enfermeria,otras actividades,2022-03-01,3,3
OCURI,otras actividades de enfermeria,otras actividades,2022-03-01,5,5
OKINAWA,otras actividades de enfermeria,otras actividades,2022-03-01,11,11
OMEREQUE,otras actividades de enfermeria,otras actividades,2022-03-01,17,17
ORURO,otras actividades de enfermeria,otras actividades,2022-03-01,556392,556392
PADCAYA,otras actividades de enfermeria,otras actividades,2022-03-01,114,114
PADILLA,otras actividades de enfermeria,otras actividades,2022-03-01,2137,2137
PAILON,otras actividades de enfermeria,otras actividades,2022-03-01,3074,3074
PALCA,otras actividades de enfermeria,otras actividades,2022-03-01,32,32
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2022-03-01,298,298
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2022-03-01,198,198
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2022-03-01,26,26
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2022-03-01,224,224
PASORAPA,otras actividades de enfermeria,otras actividades,2022-03-01,2,2
PATACAMAYA,otras actividades de enfermeria,otras actividades,2022-03-01,353,353
PAZÑA,otras actividades de enfermeria,otras actividades,2022-03-01,66,66
PELECHUCO,otras actividades de enfermeria,otras actividades,2022-03-01,123,123
POCOATA,otras actividades de enfermeria,otras actividades,2022-03-01,2,2
POCONA,otras actividades de enfermeria,otras actividades,2022-03-01,214,214
POJO (CBBA),otras actividades de enfermeria,otras actividades,2022-03-01,9,9
PORCO,otras actividades de enfermeria,otras actividades,2022-03-01,6,6
POROMA,otras actividades de enfermeria,otras actividades,2022-03-01,322,322
PORONGO,otras actividades de enfermeria,otras actividades,2022-03-01,111,111
PORTACHUELO,otras actividades de enfermeria,otras actividades,2022-03-01,187,187
PORVENIR,otras actividades de enfermeria,otras actividades,2022-03-01,35,35
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2022-03-01,3,3
POTOSI,otras actividades de enfermeria,otras actividades,2022-03-01,37993,37993
PRESTO,otras actividades de enfermeria,otras actividades,2022-03-01,1527,1527
PUCARA,otras actividades de enfermeria,otras actividades,2022-03-01,7,7
PUCARANI,otras actividades de enfermeria,otras actividades,2022-03-01,9,9
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2022-03-01,76,76
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2022-03-01,77,77
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2022-03-01,37,37
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2022-03-01,24,24
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2022-03-01,126,126
PUERTO RICO,otras actividades de enfermeria,otras actividades,2022-03-01,35,35
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2022-03-01,186,186
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2022-03-01,1957,1957
PUNA,otras actividades de enfermeria,otras actividades,2022-03-01,177,177
PUNATA,otras actividades de enfermeria,otras actividades,2022-03-01,1076,1076
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2022-03-01,11426,11426
QUIME,otras actividades de enfermeria,otras actividades,2022-03-01,784,784
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2022-03-01,41,41
REYES,otras actividades de enfermeria,otras actividades,2022-03-01,762,762
RIBERALTA,otras actividades de enfermeria,otras actividades,2022-03-01,40693,40693
ROBORE,otras actividades de enfermeria,otras actividades,2022-03-01,9209,9209
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2022-03-01,1848,1848
SABAYA,otras actividades de enfermeria,otras actividades,2022-03-01,5,5
SACABA,otras actividades de enfermeria,otras actividades,2022-03-01,11273,11273
SACABAMBA,otras actividades de enfermeria,otras actividades,2022-03-01,20,20
SACACA,otras actividades de enfermeria,otras actividades,2022-03-01,20,20
SAIPINA,otras actividades de enfermeria,otras actividades,2022-03-01,69,69
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2022-03-01,1641,1641
SAMAIPATA,otras actividades de enfermeria,otras actividades,2022-03-01,62,62
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2022-03-01,1,1
SAN ANDRES,otras actividades de enfermeria,otras actividades,2022-03-01,59,59
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2022-03-01,1,1
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2022-03-01,67,67
SAN BORJA,otras actividades de enfermeria,otras actividades,2022-03-01,3278,3278
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2022-03-01,1397,1397
SAN CARLOS,otras actividades de enfermeria,otras actividades,2022-03-01,10132,10132
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2022-03-01,6997,6997
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2022-03-01,56203,56203
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2022-03-01,406,406
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2022-03-01,231,231
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2022-03-01,774,774
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2022-03-01,7571,7571
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2022-03-01,55,55
SAN JULIAN,otras actividades de enfermeria,otras actividades,2022-03-01,1391,1391
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2022-03-01,13,13
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2022-03-01,81,81
SAN LUCAS,otras actividades de enfermeria,otras actividades,2022-03-01,3025,3025
SAN MATIAS,otras actividades de enfermeria,otras actividades,2022-03-01,600,600
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2022-03-01,282,282
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2022-03-01,5,5
SAN PEDRO,otras actividades de enfermeria,otras actividades,2022-03-01,438,438
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2022-03-01,81,81
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2022-03-01,5,5
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2022-03-01,18,18
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2022-03-01,4,4
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2022-03-01,8,8
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2022-03-01,20,20
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2022-03-01,579,579
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2022-03-01,195,195
SANTA ANA,otras actividades de enfermeria,otras actividades,2022-03-01,13866,13866
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2022-03-01,1796685,1796685
SANTA ROSA,otras actividades de enfermeria,otras actividades,2022-03-01,100,100
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2022-03-01,158,158
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2022-03-01,18,18
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2022-03-01,13,13
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2022-03-01,4,4
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2022-03-01,1,1
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2022-03-01,44,44
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2022-03-01,8,8
SENA,otras actividades de enfermeria,otras actividades,2022-03-01,224,224
SHINAOTA,otras actividades de enfermeria,otras actividades,2022-03-01,592,592
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2022-03-01,151,151
SICAYA,otras actividades de enfermeria,otras actividades,2022-03-01,7,7
SIPE SIPE,otras actividades de enfermeria,otras actividades,2022-03-01,308,308
SOPACHUY,otras actividades de enfermeria,otras actividades,2022-03-01,150,150
SORACACHI,otras actividades de enfermeria,otras actividades,2022-03-01,65,65
SORATA,otras actividades de enfermeria,otras actividades,2022-03-01,881,881
SUCRE,otras actividades de enfermeria,otras actividades,2022-03-01,301700,301700
TACACOMA,otras actividades de enfermeria,otras actividades,2022-03-01,8,8
TACOPAYA,otras actividades de enfermeria,otras actividades,2022-03-01,5,5
TAHUA,otras actividades de enfermeria,otras actividades,2022-03-01,5,5
TAPACARI,otras actividades de enfermeria,otras actividades,2022-03-01,105,105
TARABUCO,otras actividades de enfermeria,otras actividades,2022-03-01,930,930
TARACO,otras actividades de enfermeria,otras actividades,2022-03-01,10,10
TARATA,otras actividades de enfermeria,otras actividades,2022-03-01,439,439
TARIJA,otras actividades de enfermeria,otras actividades,2022-03-01,308198,308198
TARVITA,otras actividades de enfermeria,otras actividades,2022-03-01,1117,1117
TEOPONTE,otras actividades de enfermeria,otras actividades,2022-03-01,90,90
TIAHUANACU,otras actividades de enfermeria,otras actividades,2022-03-01,89,89
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2022-03-01,10,10
TIPUANI,otras actividades de enfermeria,otras actividades,2022-03-01,26,26
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2022-03-01,50,50
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2022-03-01,54,54
TOCO,otras actividades de enfermeria,otras actividades,2022-03-01,20,20
TOLATA,otras actividades de enfermeria,otras actividades,2022-03-01,39,39
TOLEDO,otras actividades de enfermeria,otras actividades,2022-03-01,124,124
TOMAVE,otras actividades de enfermeria,otras actividades,2022-03-01,98,98
TOMINA,otras actividades de enfermeria,otras actividades,2022-03-01,2411,2411
TORO TORO,otras actividades de enfermeria,otras actividades,2022-03-01,81,81
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2022-03-01,1246,1246
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2022-03-01,25,25
TRINIDAD,otras actividades de enfermeria,otras actividades,2022-03-01,770808,770808
TUPIZA,otras actividades de enfermeria,otras actividades,2022-03-01,2114,2114
TURCO,otras actividades de enfermeria,otras actividades,2022-03-01,338,338
UMALA,otras actividades de enfermeria,otras actividades,2022-03-01,82,82
UNCIA,otras actividades de enfermeria,otras actividades,2022-03-01,31,31
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2022-03-01,6,6
URUBICHA,otras actividades de enfermeria,otras actividades,2022-03-01,77,77
UYUNI,otras actividades de enfermeria,otras actividades,2022-03-01,8156,8156
VACAS,otras actividades de enfermeria,otras actividades,2022-03-01,9,9
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2022-03-01,6133,6133
VIACHA,otras actividades de enfermeria,otras actividades,2022-03-01,641,641
VILA VILA,otras actividades de enfermeria,otras actividades,2022-03-01,33,33
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2022-03-01,2,2
VILLA MONTES,otras actividades de enfermeria,otras actividades,2022-03-01,17465,17465
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2022-03-01,1,1
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2022-03-01,126,126
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2022-03-01,2175,2175
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2022-03-01,619,619
VILLAZON,otras actividades de enfermeria,otras actividades,2022-03-01,31672,31672
VINTO,otras actividades de enfermeria,otras actividades,2022-03-01,2463,2463
VITICHI,otras actividades de enfermeria,otras actividades,2022-03-01,14,14
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2022-03-01,2,2
WARNES,otras actividades de enfermeria,otras actividades,2022-03-01,15276,15276
YACO,otras actividades de enfermeria,otras actividades,2022-03-01,2,2
YACUIBA,otras actividades de enfermeria,otras actividades,2022-03-01,112700,112700
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2022-03-01,7,7
YANACACHI,otras actividades de enfermeria,otras actividades,2022-03-01,20,20
YAPACANI,otras actividades de enfermeria,otras actividades,2022-03-01,1153,1153
YOCALLA,otras actividades de enfermeria,otras actividades,2022-03-01,14,14
YOTALA,otras actividades de enfermeria,otras actividades,2022-03-01,26,26
YUNCHARA,otras actividades de enfermeria,otras actividades,2022-03-01,3,3
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2022-03-01,469,469
ACACIO,otras actividades de enfermeria,otras actividades,2022-04-01,4,4
ACHACACHI,otras actividades de enfermeria,otras actividades,2022-04-01,94,94
ACHOCALLA,otras actividades de enfermeria,otras actividades,2022-04-01,15,15
AIQUILE,otras actividades de enfermeria,otras actividades,2022-04-01,729,729
ALCALA,otras actividades de enfermeria,otras actividades,2022-04-01,142,142
ALTO BENI,otras actividades de enfermeria,otras actividades,2022-04-01,11,11
ANCORAIMES,otras actividades de enfermeria,otras actividades,2022-04-01,42,42
ANDAMARCA,otras actividades de enfermeria,otras actividades,2022-04-01,108,108
ANTEQUERA,otras actividades de enfermeria,otras actividades,2022-04-01,22,22
ANZALDO,otras actividades de enfermeria,otras actividades,2022-04-01,10,10
APOLO,otras actividades de enfermeria,otras actividades,2022-04-01,2149,2149
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2022-04-01,11,11
ARANI,otras actividades de enfermeria,otras actividades,2022-04-01,2,2
ARBIETO,otras actividades de enfermeria,otras actividades,2022-04-01,121,121
ARQUE,otras actividades de enfermeria,otras actividades,2022-04-01,12,12
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2022-04-01,896,896
ATOCHA,otras actividades de enfermeria,otras actividades,2022-04-01,2322,2322
AUCAPATA,otras actividades de enfermeria,otras actividades,2022-04-01,7,7
AYATA,otras actividades de enfermeria,otras actividades,2022-04-01,18,18
AYO AYO,otras actividades de enfermeria,otras actividades,2022-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2022-04-01,163,163
AZURDUY,otras actividades de enfermeria,otras actividades,2022-04-01,510,510
BATALLAS,otras actividades de enfermeria,otras actividades,2022-04-01,30,30
BAURES,otras actividades de enfermeria,otras actividades,2022-04-01,1083,1083
BELLA FLOR,otras actividades de enfermeria,otras actividades,2022-04-01,123,123
BERMEJO,otras actividades de enfermeria,otras actividades,2022-04-01,160084,160084
BETANZOS,otras actividades de enfermeria,otras actividades,2022-04-01,884,884
BOLPEBRA,otras actividades de enfermeria,otras actividades,2022-04-01,7,7
BOYUIBE,otras actividades de enfermeria,otras actividades,2022-04-01,1,1
BUENA VISTA,otras actividades de enfermeria,otras actividades,2022-04-01,69,69
CABEZAS,otras actividades de enfermeria,otras actividades,2022-04-01,460,460
CAIROMA,otras actividades de enfermeria,otras actividades,2022-04-01,31,31
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2022-04-01,1049,1049
CAJUATA,otras actividades de enfermeria,otras actividades,2022-04-01,157,157
CALACOTO,otras actividades de enfermeria,otras actividades,2022-04-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2022-04-01,11,11
CAMARGO,otras actividades de enfermeria,otras actividades,2022-04-01,8642,8642
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2022-04-01,17,17
CAMIRI,otras actividades de enfermeria,otras actividades,2022-04-01,18312,18312
CAPINOTA,otras actividades de enfermeria,otras actividades,2022-04-01,68,68
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2022-04-01,34,34
CARACOLLO,otras actividades de enfermeria,otras actividades,2022-04-01,152,152
CARANAVI,otras actividades de enfermeria,otras actividades,2022-04-01,26003,26003
CARAPARI,otras actividades de enfermeria,otras actividades,2022-04-01,62,62
CARIPUYO,otras actividades de enfermeria,otras actividades,2022-04-01,37,37
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2022-04-01,193,193
CATACORA,otras actividades de enfermeria,otras actividades,2022-04-01,6,6
CHALLAPATA,otras actividades de enfermeria,otras actividades,2022-04-01,10063,10063
CHAQUI,otras actividades de enfermeria,otras actividades,2022-04-01,9,9
CHARAGUA,otras actividades de enfermeria,otras actividades,2022-04-01,2087,2087
CHARAÑA,otras actividades de enfermeria,otras actividades,2022-04-01,1,1
CHAYANTA,otras actividades de enfermeria,otras actividades,2022-04-01,199,199
CHIMORE,otras actividades de enfermeria,otras actividades,2022-04-01,1218,1218
CHIPAYA,otras actividades de enfermeria,otras actividades,2022-04-01,2,2
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2022-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2022-04-01,241,241
CHUMA,otras actividades de enfermeria,otras actividades,2022-04-01,173,173
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2022-04-01,30,30
CKOCHAS,otras actividades de enfermeria,otras actividades,2022-04-01,16,16
CLIZA,otras actividades de enfermeria,otras actividades,2022-04-01,722,722
COBIJA,otras actividades de enfermeria,otras actividades,2022-04-01,46016,46016
COCAPATA,otras actividades de enfermeria,otras actividades,2022-04-01,150,150
COCHABAMBA,otras actividades de enfermeria,otras actividades,2022-04-01,407798,407798
COIPASA,otras actividades de enfermeria,otras actividades,2022-04-01,64,64
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2022-04-01,4739,4739
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2022-04-01,25,25
COLLANA,otras actividades de enfermeria,otras actividades,2022-04-01,1,1
COLOMI,otras actividades de enfermeria,otras actividades,2022-04-01,95,95
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2022-04-01,402,402
COLQUECHACA,otras actividades de enfermeria,otras actividades,2022-04-01,42,42
COLQUENCHA,otras actividades de enfermeria,otras actividades,2022-04-01,3,3
COLQUIRI,otras actividades de enfermeria,otras actividades,2022-04-01,37,37
COMANCHE,otras actividades de enfermeria,otras actividades,2022-04-01,3,3
COMARAPA,otras actividades de enfermeria,otras actividades,2022-04-01,36,36
COMBAYA,otras actividades de enfermeria,otras actividades,2022-04-01,3,3
CONCEPCION,otras actividades de enfermeria,otras actividades,2022-04-01,374,374
COPACABANA,otras actividades de enfermeria,otras actividades,2022-04-01,22,22
CORIPATA,otras actividades de enfermeria,otras actividades,2022-04-01,9,9
CORO CORO,otras actividades de enfermeria,otras actividades,2022-04-01,27,27
COROICO,otras actividades de enfermeria,otras actividades,2022-04-01,24819,24819
CORQUE,otras actividades de enfermeria,otras actividades,2022-04-01,479,479
COTAGAITA,otras actividades de enfermeria,otras actividades,2022-04-01,3741,3741
COTOCA,otras actividades de enfermeria,otras actividades,2022-04-01,5283,5283
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2022-04-01,211,211
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2022-04-01,25,25
CUEVO,otras actividades de enfermeria,otras actividades,2022-04-01,13,13
CULPINA,otras actividades de enfermeria,otras actividades,2022-04-01,164,164
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2022-04-01,72,72
CURVA,otras actividades de enfermeria,otras actividades,2022-04-01,15,15
DESAGUADERO,otras actividades de enfermeria,otras actividades,2022-04-01,4,4
EL ALTO,otras actividades de enfermeria,otras actividades,2022-04-01,376952,376952
EL CHORO,otras actividades de enfermeria,otras actividades,2022-04-01,3,3
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2022-04-01,109,109
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2022-04-01,12,12
EL TORNO,otras actividades de enfermeria,otras actividades,2022-04-01,12689,12689
EL VILLAR,otras actividades de enfermeria,otras actividades,2022-04-01,69,69
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2022-04-01,1222,1222
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2022-04-01,486,486
ESCOMA,otras actividades de enfermeria,otras actividades,2022-04-01,11,11
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2022-04-01,1,1
EXALTACION,otras actividades de enfermeria,otras actividades,2022-04-01,451,451
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2022-04-01,319,319
FILADELFIA,otras actividades de enfermeria,otras actividades,2022-04-01,102,102
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,otras actividades,2022-04-01,36,36
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2022-04-01,63,63
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2022-04-01,76,76
GUANAY,otras actividades de enfermeria,otras actividades,2022-04-01,277,277
GUAQUI,otras actividades de enfermeria,otras actividades,2022-04-01,6,6
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2022-04-01,154567,154567
GUTIERREZ,otras actividades de enfermeria,otras actividades,2022-04-01,330,330
HUACARETA,otras actividades de enfermeria,otras actividades,2022-04-01,302,302
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2022-04-01,34,34
HUANUNI,otras actividades de enfermeria,otras actividades,2022-04-01,129286,129286
HUARACAJE,otras actividades de enfermeria,otras actividades,2022-04-01,348,348
HUARINA,otras actividades de enfermeria,otras actividades,2022-04-01,1,1
HUATAJATA,otras actividades de enfermeria,otras actividades,2022-04-01,10,10
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2022-04-01,121,121
HUMANATA,otras actividades de enfermeria,otras actividades,2022-04-01,9,9
ICHOCA,otras actividades de enfermeria,otras actividades,2022-04-01,2,2
ICLA,otras actividades de enfermeria,otras actividades,2022-04-01,1059,1059
INCAHUASI,otras actividades de enfermeria,otras actividades,2022-04-01,5,5
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2022-04-01,13,13
INQUISIVI,otras actividades de enfermeria,otras actividades,2022-04-01,4,4
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2022-04-01,115,115
IXIAMAS,otras actividades de enfermeria,otras actividades,2022-04-01,175,175
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2022-04-01,16,16
LA ASUNTA,otras actividades de enfermeria,otras actividades,2022-04-01,46,46
LA GUARDIA,otras actividades de enfermeria,otras actividades,2022-04-01,2966,2966
LA PAZ,otras actividades de enfermeria,otras actividades,2022-04-01,169611,169611
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2022-04-01,163,163
LAJA,otras actividades de enfermeria,otras actividades,2022-04-01,53,53
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2022-04-01,10,10
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2022-04-01,9,9
LLALLAGUA,otras actividades de enfermeria,otras actividades,2022-04-01,2516,2516
LLICA,otras actividades de enfermeria,otras actividades,2022-04-01,177,177
LORETO,otras actividades de enfermeria,otras actividades,2022-04-01,2,2
LURIBAY,otras actividades de enfermeria,otras actividades,2022-04-01,43,43
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2022-04-01,310,310
MACHARETI,otras actividades de enfermeria,otras actividades,2022-04-01,276,276
MAGDALENA,otras actividades de enfermeria,otras actividades,2022-04-01,142,142
MAIRANA,otras actividades de enfermeria,otras actividades,2022-04-01,1537,1537
MALLA,otras actividades de enfermeria,otras actividades,2022-04-01,2,2
MAPIRI,otras actividades de enfermeria,otras actividades,2022-04-01,86,86
MECAPACA,otras actividades de enfermeria,otras actividades,2022-04-01,5,5
MINEROS,otras actividades de enfermeria,otras actividades,2022-04-01,318,318
MIZQUE,otras actividades de enfermeria,otras actividades,2022-04-01,12864,12864
MOCOMOCO,otras actividades de enfermeria,otras actividades,2022-04-01,81,81
MOJOCOYA,otras actividades de enfermeria,otras actividades,2022-04-01,229,229
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2022-04-01,32722,32722
MONTERO,otras actividades de enfermeria,otras actividades,2022-04-01,103502,103502
MORO MORO,otras actividades de enfermeria,otras actividades,2022-04-01,60,60
MOROCHATA,otras actividades de enfermeria,otras actividades,2022-04-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2022-04-01,55,55
OCURI,otras actividades de enfermeria,otras actividades,2022-04-01,7,7
OMEREQUE,otras actividades de enfermeria,otras actividades,2022-04-01,10,10
ORURO,otras actividades de enfermeria,otras actividades,2022-04-01,498825,498825
PADCAYA,otras actividades de enfermeria,otras actividades,2022-04-01,119,119
PADILLA,otras actividades de enfermeria,otras actividades,2022-04-01,2582,2582
PAILON,otras actividades de enfermeria,otras actividades,2022-04-01,3002,3002
PALCA,otras actividades de enfermeria,otras actividades,2022-04-01,29,29
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2022-04-01,602,602
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2022-04-01,155,155
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2022-04-01,58,58
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2022-04-01,288,288
PASORAPA,otras actividades de enfermeria,otras actividades,2022-04-01,4,4
