municipality,group,variable,month,Curaciones y/o suturas,TOTAL
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,52363,52363
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,506,506
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,509,509
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,26,26
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,2379,2379
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,29,29
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,63,63
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,126,126
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,62,62
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,208,208
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,23,23
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,117,117
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,18,18
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,8,8
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,8,8
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,63,63
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,826,826
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,164,164
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,509,509
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,514,514
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,604,604
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,17,17
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,149,149
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,189,189
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,852,852
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,178,178
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,753,753
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,18,18
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,367,367
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,221,221
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,237,237
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,124,124
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,24,24
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,209,209
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,151,151
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,50,50
SAN PEDRO DE MACHA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,64,64
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,9,9
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,20,20
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,14,14
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,57,57
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,146,146
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,81,81
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,1250,1250
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,192213,192213
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,198,198
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,346,346
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,7,7
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,77,77
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,21,21
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,13,13
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,68,68
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,8,8
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,53,53
SENA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,27,27
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,440,440
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,212,212
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,15,15
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,396,396
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,58,58
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,40,40
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,135,135
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,11602,11602
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,12,12
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,85,85
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,24,24
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,27,27
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,4,4
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,71,71
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,67,67
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,24,24
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,84,84
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,9545,9545
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,64,64
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,53,53
TIAHUANACU,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,51,51
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,98,98
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,45,45
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,619,619
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,122,122
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,8,8
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,88,88
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,1,1
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,62,62
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,48,48
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,27,27
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,115,115
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,57,57
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,48,48
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,29,29
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,25,25
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,30523,30523
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,305,305
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,28,28
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,54,54
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,292,292
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,122,122
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,45,45
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,1133,1133
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,41,41
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,483,483
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,821,821
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,27,27
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,106,106
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,765,765
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,3,3
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,94,94
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,114,114
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,806,806
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,70,70
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,785,785
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,203,203
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,84,84
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,9,9
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,1211,1211
YACO,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,25,25
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,11044,11044
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,46,46
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,29,29
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,1151,1151
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,47,47
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,60,60
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,33,33
YUNGUYO DE LITORAL,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,1,1
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2022-03-01,55,55
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,23,23
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,257,257
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,160,160
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,63,63
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,3,3
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,35,35
ALTO BENI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,90,90
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,81,81
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,56,56
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,3,3
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,61,61
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,94,94
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,46,46
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,230,230
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,175,175
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,67,67
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,799,799
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,277,277
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,39,39
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,75,75
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,85,85
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,62,62
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,72,72
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,110,110
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,346,346
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,8,8
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,6,6
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,15,15
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,1795,1795
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,334,334
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,13,13
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,12,12
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,15,15
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,179,179
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,204,204
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,113,113
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,102,102
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,113,113
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,12,12
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,52,52
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,145,145
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,5,5
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,754,754
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,214,214
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,56,56
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,183,183
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,730,730
CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,3,3
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,104,104
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,36,36
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,96,96
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,29,29
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,8,8
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,365,365
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,58,58
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,134,134
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,22,22
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,68,68
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,224,224
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,23,23
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,8,8
CHUA COCANI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,27,27
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,194,194
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,47,47
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,78,78
CKOCHAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,55,55
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,57,57
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,2196,2196
COCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,42,42
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,15268,15268
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,7,7
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,4888,4888
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,72,72
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,23,23
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,143,143
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,164,164
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,125,125
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,137,137
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,66,66
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,22,22
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,174,174
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,23,23
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,277,277
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,98,98
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,99,99
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,64,64
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,286,286
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,60,60
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,437,437
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,950,950
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,13,13
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,309,309
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,11,11
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,10,10
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,113,113
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,21,21
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,31,31
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,55,55
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,8830,8830
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,29,29
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,284,284
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,65,65
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,2633,2633
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,28,28
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,212,212
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,494,494
ESCARA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,2,2
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,36,36
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,2,2
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,41,41
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,3,3
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,26,26
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,264,264
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,25,25
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,100,100
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,141,141
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,59,59
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,45,45
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,44,44
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,2068,2068
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,60,60
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,76,76
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,22,22
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,9,9
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,611,611
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,43,43
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,71,71
HUATAJATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,61,61
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,15,15
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,8,8
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,13,13
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,72,72
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,136,136
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,15,15
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,72,72
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,57,57
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,101,101
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,125,125
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,130,130
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,2599,2599
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,33021,33021
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,1,1
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,30,30
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,100,100
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,26,26
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,15,15
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,2737,2737
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,44,44
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,11,11
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,66,66
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,51,51
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,54,54
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,286,286
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,377,377
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,24,24
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,88,88
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,132,132
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,281,281
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,243,243
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,86,86
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,3,3
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,53,53
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,461,461
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,5425,5425
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,34,34
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,30,30
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,31,31
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,10,10
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,77,77
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,50,50
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,50,50
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,9867,9867
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,126,126
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,234,234
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,464,464
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,127,127
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,333,333
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,13,13
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,114,114
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,50,50
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,15,15
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,268,268
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,38,38
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,38,38
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,185,185
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,59,59
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,60,60
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,33,33
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,54,54
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,69,69
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,249,249
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,503,503
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,54,54
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,30,30
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,4832,4832
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2022-04-01,82,82
