,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2013-02-01,343,430,96,107,439,537,976
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2013-02-01,79,133,15,12,94,145,239
VILLAZON,consulta externa,personas de 60 anos y mas,2013-02-01,327,505,42,39,369,544,913
VINTO,consulta externa,personas de 60 anos y mas,2013-02-01,44,56,3,8,47,64,111
VITICHI,consulta externa,personas de 60 anos y mas,2013-02-01,67,154,4,5,71,159,230
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2013-02-01,8,19,0,0,8,19,27
WARNES,consulta externa,personas de 60 anos y mas,2013-02-01,192,159,50,58,242,217,459
YACO,consulta externa,personas de 60 anos y mas,2013-02-01,91,73,7,0,98,73,171
YACUIBA,consulta externa,personas de 60 anos y mas,2013-02-01,775,1008,169,279,944,1287,2231
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2013-02-01,106,208,27,35,133,243,376
YANACACHI,consulta externa,personas de 60 anos y mas,2013-02-01,52,25,5,0,57,25,82
YAPACANI,consulta externa,personas de 60 anos y mas,2013-02-01,187,147,191,143,378,290,668
YOCALLA,consulta externa,personas de 60 anos y mas,2013-02-01,130,165,1,1,131,166,297
YOTALA,consulta externa,personas de 60 anos y mas,2013-02-01,103,190,23,31,126,221,347
YUNCHARA,consulta externa,personas de 60 anos y mas,2013-02-01,66,111,0,0,66,111,177
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2013-02-01,0,0,2,4,2,4,6
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2013-02-01,46,59,5,10,51,69,120
ACACIO,consulta externa,personas de 60 anos y mas,2013-03-01,15,38,5,2,20,40,60
ACHACACHI,consulta externa,personas de 60 anos y mas,2013-03-01,366,343,139,106,505,449,954
ACHOCALLA,consulta externa,personas de 60 anos y mas,2013-03-01,43,30,4,3,47,33,80
AIQUILE,consulta externa,personas de 60 anos y mas,2013-03-01,88,105,47,75,135,180,315
ALALAY,consulta externa,personas de 60 anos y mas,2013-03-01,7,14,0,0,7,14,21
ALCALA,consulta externa,personas de 60 anos y mas,2013-03-01,65,64,5,7,70,71,141
ALTO BENI,consulta externa,personas de 60 anos y mas,2013-03-01,92,64,9,0,101,64,165
ANCORAIMES,consulta externa,personas de 60 anos y mas,2013-03-01,113,156,26,41,139,197,336
ANDAMARCA,consulta externa,personas de 60 anos y mas,2013-03-01,42,33,4,0,46,33,79
ANTEQUERA,consulta externa,personas de 60 anos y mas,2013-03-01,25,46,0,0,25,46,71
ANZALDO,consulta externa,personas de 60 anos y mas,2013-03-01,67,83,27,34,94,117,211
APOLO,consulta externa,personas de 60 anos y mas,2013-03-01,70,86,15,25,85,111,196
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2013-03-01,19,21,0,0,19,21,40
ARANI,consulta externa,personas de 60 anos y mas,2013-03-01,29,72,1,3,30,75,105
ARBIETO,consulta externa,personas de 60 anos y mas,2013-03-01,44,92,10,13,54,105,159
ARQUE,consulta externa,personas de 60 anos y mas,2013-03-01,21,49,2,2,23,51,74
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2013-03-01,81,73,0,0,81,73,154
ATOCHA,consulta externa,personas de 60 anos y mas,2013-03-01,124,150,27,32,151,182,333
AUCAPATA,consulta externa,personas de 60 anos y mas,2013-03-01,52,55,2,0,54,55,109
AYATA,consulta externa,personas de 60 anos y mas,2013-03-01,105,158,8,13,113,171,284
AYO AYO,consulta externa,personas de 60 anos y mas,2013-03-01,69,88,13,15,82,103,185
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2013-03-01,117,135,8,6,125,141,266
AZURDUY,consulta externa,personas de 60 anos y mas,2013-03-01,66,93,19,35,85,128,213
BATALLAS,consulta externa,personas de 60 anos y mas,2013-03-01,173,143,11,8,184,151,335
BAURES,consulta externa,personas de 60 anos y mas,2013-03-01,10,18,2,1,12,19,31
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2013-03-01,57,51,3,5,60,56,116
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2013-03-01,15,13,0,1,15,14,29
BELLA FLOR,consulta externa,personas de 60 anos y mas,2013-03-01,13,16,25,1,38,17,55
BERMEJO,consulta externa,personas de 60 anos y mas,2013-03-01,961,1086,23,58,984,1144,2128
BETANZOS,consulta externa,personas de 60 anos y mas,2013-03-01,342,473,25,25,367,498,865
BOLIVAR,consulta externa,personas de 60 anos y mas,2013-03-01,47,34,2,0,49,34,83
BOLPEBRA,consulta externa,personas de 60 anos y mas,2013-03-01,26,24,0,1,26,25,51
BOYUIBE,consulta externa,personas de 60 anos y mas,2013-03-01,45,86,2,11,47,97,144
BUENA VISTA,consulta externa,personas de 60 anos y mas,2013-03-01,88,72,1,1,89,73,162
CABEZAS,consulta externa,personas de 60 anos y mas,2013-03-01,122,137,21,60,143,197,340
CAIROMA,consulta externa,personas de 60 anos y mas,2013-03-01,135,96,10,2,145,98,243
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2013-03-01,87,132,3,0,90,132,222
CAJUATA,consulta externa,personas de 60 anos y mas,2013-03-01,243,148,16,49,259,197,456
CALACOTO,consulta externa,personas de 60 anos y mas,2013-03-01,71,58,12,19,83,77,160
CALAMARCA,consulta externa,personas de 60 anos y mas,2013-03-01,108,145,25,37,133,182,315
CAMARGO,consulta externa,personas de 60 anos y mas,2013-03-01,282,121,21,48,303,169,472
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2013-03-01,57,84,3,1,60,85,145
CAMIRI,consulta externa,personas de 60 anos y mas,2013-03-01,773,915,157,165,930,1080,2010
CAPINOTA,consulta externa,personas de 60 anos y mas,2013-03-01,93,161,40,39,133,200,333
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2013-03-01,127,136,42,65,169,201,370
CARACOLLO,consulta externa,personas de 60 anos y mas,2013-03-01,113,119,23,17,136,136,272
CARANAVI,consulta externa,personas de 60 anos y mas,2013-03-01,418,243,47,36,465,279,744
CARANGAS,consulta externa,personas de 60 anos y mas,2013-03-01,1,3,0,0,1,3,4
CARAPARI,consulta externa,personas de 60 anos y mas,2013-03-01,128,157,0,1,128,158,286
CARIPUYO,consulta externa,personas de 60 anos y mas,2013-03-01,23,37,0,0,23,37,60
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2013-03-01,9,3,3,5,12,8,20
CATACORA,consulta externa,personas de 60 anos y mas,2013-03-01,10,19,0,2,10,21,31
CHACARILLA,consulta externa,personas de 60 anos y mas,2013-03-01,22,24,4,3,26,27,53
CHALLAPATA,consulta externa,personas de 60 anos y mas,2013-03-01,143,177,38,29,181,206,387
CHAQUI,consulta externa,personas de 60 anos y mas,2013-03-01,107,151,5,9,112,160,272
CHARAGUA,consulta externa,personas de 60 anos y mas,2013-03-01,194,248,19,35,213,283,496
CHARAÑA,consulta externa,personas de 60 anos y mas,2013-03-01,28,23,0,2,28,25,53
CHAYANTA,consulta externa,personas de 60 anos y mas,2013-03-01,77,162,18,23,95,185,280
CHIMORE,consulta externa,personas de 60 anos y mas,2013-03-01,74,54,4,1,78,55,133
CHIPAYA,consulta externa,personas de 60 anos y mas,2013-03-01,3,6,1,1,4,7,11
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2013-03-01,10,16,4,4,14,20,34
CHUA COCANI,consulta externa,personas de 60 anos y mas,2013-03-01,24,23,0,0,24,23,47
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2013-03-01,89,53,42,30,131,83,214
CHUMA,consulta externa,personas de 60 anos y mas,2013-03-01,143,148,26,38,169,186,355
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2013-03-01,9,30,0,0,9,30,39
CKOCHAS,consulta externa,personas de 60 anos y mas,2013-03-01,57,73,1,2,58,75,133
CLIZA,consulta externa,personas de 60 anos y mas,2013-03-01,68,82,97,136,165,218,383
COBIJA,consulta externa,personas de 60 anos y mas,2013-03-01,279,257,104,166,383,423,806
COCAPATA,consulta externa,personas de 60 anos y mas,2013-03-01,25,25,6,4,31,29,60
COCHABAMBA,consulta externa,personas de 60 anos y mas,2013-03-01,5621,6756,7349,9434,12970,16190,29160
COIPASA,consulta externa,personas de 60 anos y mas,2013-03-01,3,1,0,0,3,1,4
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2013-03-01,172,106,156,88,328,194,522
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2013-03-01,79,107,3,6,82,113,195
COLLANA,consulta externa,personas de 60 anos y mas,2013-03-01,36,39,41,44,77,83,160
COLOMI,consulta externa,personas de 60 anos y mas,2013-03-01,37,52,2,2,39,54,93
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2013-03-01,88,110,28,29,116,139,255
COLQUECHACA,consulta externa,personas de 60 anos y mas,2013-03-01,186,197,1,2,187,199,386
COLQUENCHA,consulta externa,personas de 60 anos y mas,2013-03-01,88,103,10,9,98,112,210
COLQUIRI,consulta externa,personas de 60 anos y mas,2013-03-01,118,113,20,10,138,123,261
COMANCHE,consulta externa,personas de 60 anos y mas,2013-03-01,40,26,2,4,42,30,72
COMARAPA,consulta externa,personas de 60 anos y mas,2013-03-01,128,165,24,19,152,184,336
COMBAYA,consulta externa,personas de 60 anos y mas,2013-03-01,58,60,26,16,84,76,160
CONCEPCION,consulta externa,personas de 60 anos y mas,2013-03-01,89,83,51,39,140,122,262
COPACABANA,consulta externa,personas de 60 anos y mas,2013-03-01,47,54,32,29,79,83,162
CORIPATA,consulta externa,personas de 60 anos y mas,2013-03-01,85,63,53,31,138,94,232
CORO CORO,consulta externa,personas de 60 anos y mas,2013-03-01,97,89,11,10,108,99,207
COROICO,consulta externa,personas de 60 anos y mas,2013-03-01,157,113,106,136,263,249,512
CORQUE,consulta externa,personas de 60 anos y mas,2013-03-01,35,33,0,3,35,36,71
COTAGAITA,consulta externa,personas de 60 anos y mas,2013-03-01,390,562,19,26,409,588,997
COTOCA,consulta externa,personas de 60 anos y mas,2013-03-01,160,164,57,88,217,252,469
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2013-03-01,3,10,0,1,3,11,14
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2013-03-01,55,50,7,7,62,57,119
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2013-03-01,5,15,0,0,5,15,20
CUEVO,consulta externa,personas de 60 anos y mas,2013-03-01,45,76,12,13,57,89,146
CULPINA,consulta externa,personas de 60 anos y mas,2013-03-01,119,196,0,2,119,198,317
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2013-03-01,25,23,0,0,25,23,48
CURVA,consulta externa,personas de 60 anos y mas,2013-03-01,33,59,3,3,36,62,98
DESAGUADERO,consulta externa,personas de 60 anos y mas,2013-03-01,67,81,31,20,98,101,199
EL ALTO,consulta externa,personas de 60 anos y mas,2013-03-01,3412,5053,2515,2771,5927,7824,13751
EL CHORO,consulta externa,personas de 60 anos y mas,2013-03-01,38,62,1,0,39,62,101
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2013-03-01,80,83,1,4,81,87,168
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2013-03-01,151,291,4,10,155,301,456
EL TORNO,consulta externa,personas de 60 anos y mas,2013-03-01,355,409,113,126,468,535,1003
EL VILLAR,consulta externa,personas de 60 anos y mas,2013-03-01,74,152,10,8,84,160,244
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2013-03-01,215,304,2,11,217,315,532
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2013-03-01,67,48,11,6,78,54,132
ESCARA,consulta externa,personas de 60 anos y mas,2013-03-01,2,6,0,4,2,10,12
ESCOMA,consulta externa,personas de 60 anos y mas,2013-03-01,79,54,73,40,152,94,246
ESMERALDA,consulta externa,personas de 60 anos y mas,2013-03-01,5,6,0,0,5,6,11
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2013-03-01,45,37,0,0,45,37,82
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2013-03-01,15,0,4,0,19,0,19
EXALTACION,consulta externa,personas de 60 anos y mas,2013-03-01,12,4,0,1,12,5,17
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2013-03-01,85,74,6,3,91,77,168
FILADELFIA,consulta externa,personas de 60 anos y mas,2013-03-01,56,49,0,0,56,49,105
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2013-03-01,73,88,18,14,91,102,193
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2013-03-01,79,127,5,6,84,133,217
GUANAY,consulta externa,personas de 60 anos y mas,2013-03-01,101,111,0,0,101,111,212
GUAQUI,consulta externa,personas de 60 anos y mas,2013-03-01,83,140,7,13,90,153,243
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2013-03-01,387,452,256,216,643,668,1311
GUTIERREZ,consulta externa,personas de 60 anos y mas,2013-03-01,91,91,10,16,101,107,208
HUACARETA,consulta externa,personas de 60 anos y mas,2013-03-01,142,166,4,4,146,170,316
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2013-03-01,25,62,1,1,26,63,89
HUACHACALLA,consulta externa,personas de 60 anos y mas,2013-03-01,15,36,5,15,20,51,71
HUANUNI,consulta externa,personas de 60 anos y mas,2013-03-01,299,241,137,122,436,363,799
HUARACAJE,consulta externa,personas de 60 anos y mas,2013-03-01,11,13,11,5,22,18,40
HUARINA,consulta externa,personas de 60 anos y mas,2013-03-01,51,28,127,84,178,112,290
HUATAJATA,consulta externa,personas de 60 anos y mas,2013-03-01,81,61,10,10,91,71,162
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2013-03-01,55,85,8,11,63,96,159
HUMANATA,consulta externa,personas de 60 anos y mas,2013-03-01,51,56,7,7,58,63,121
ICHOCA,consulta externa,personas de 60 anos y mas,2013-03-01,49,47,8,3,57,50,107
ICLA,consulta externa,personas de 60 anos y mas,2013-03-01,116,207,1,4,117,211,328
INCAHUASI,consulta externa,personas de 60 anos y mas,2013-03-01,92,135,1,1,93,136,229
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2013-03-01,2,2,0,0,2,2,4
INQUISIVI,consulta externa,personas de 60 anos y mas,2013-03-01,131,128,11,5,142,133,275
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2013-03-01,108,128,40,20,148,148,296
IXIAMAS,consulta externa,personas de 60 anos y mas,2013-03-01,24,17,0,0,24,17,41
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2013-03-01,359,466,57,62,416,528,944
LA ASUNTA,consulta externa,personas de 60 anos y mas,2013-03-01,105,66,43,20,148,86,234
LA GUARDIA,consulta externa,personas de 60 anos y mas,2013-03-01,304,334,45,39,349,373,722
LA PAZ,consulta externa,personas de 60 anos y mas,2013-03-01,10552,14527,11861,16874,22413,31401,53814
LA RIVERA,consulta externa,personas de 60 anos y mas,2013-03-01,6,8,0,0,6,8,14
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2013-03-01,21,29,1,2,22,31,53
LAJA,consulta externa,personas de 60 anos y mas,2013-03-01,161,211,34,34,195,245,440
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2013-03-01,29,87,0,1,29,88,117
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2013-03-01,41,49,21,18,62,67,129
LLALLAGUA,consulta externa,personas de 60 anos y mas,2013-03-01,269,402,69,94,338,496,834
LLICA,consulta externa,personas de 60 anos y mas,2013-03-01,67,72,1,4,68,76,144
LORETO,consulta externa,personas de 60 anos y mas,2013-03-01,18,21,2,23,20,44,64
LURIBAY,consulta externa,personas de 60 anos y mas,2013-03-01,163,161,20,16,183,177,360
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2013-03-01,70,79,8,11,78,90,168
MACHARETI,consulta externa,personas de 60 anos y mas,2013-03-01,84,107,6,6,90,113,203
MAGDALENA,consulta externa,personas de 60 anos y mas,2013-03-01,48,32,72,93,120,125,245
MAIRANA,consulta externa,personas de 60 anos y mas,2013-03-01,42,48,13,24,55,72,127
MALLA,consulta externa,personas de 60 anos y mas,2013-03-01,18,22,1,0,19,22,41
MAPIRI,consulta externa,personas de 60 anos y mas,2013-03-01,89,74,6,4,95,78,173
MECAPACA,consulta externa,personas de 60 anos y mas,2013-03-01,35,40,2,2,37,42,79
MINEROS,consulta externa,personas de 60 anos y mas,2013-03-01,14,13,0,0,14,13,27
MIZQUE,consulta externa,personas de 60 anos y mas,2013-03-01,57,70,19,24,76,94,170
MOCOMOCO,consulta externa,personas de 60 anos y mas,2013-03-01,127,116,11,1,138,117,255
MOJINETE,consulta externa,personas de 60 anos y mas,2013-03-01,7,9,1,1,8,10,18
MOJOCOYA,consulta externa,personas de 60 anos y mas,2013-03-01,87,109,12,15,99,124,223
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2013-03-01,501,633,120,150,621,783,1404
MONTERO,consulta externa,personas de 60 anos y mas,2013-03-01,754,779,302,352,1056,1131,2187
MORO MORO,consulta externa,personas de 60 anos y mas,2013-03-01,34,71,1,8,35,79,114
MOROCHATA,consulta externa,personas de 60 anos y mas,2013-03-01,23,40,3,3,26,43,69
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2013-03-01,21,8,0,0,21,8,29
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2013-03-01,8,5,1,0,9,5,14
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2013-03-01,5,8,0,1,5,9,14
OCURI,consulta externa,personas de 60 anos y mas,2013-03-01,36,55,1,2,37,57,94
OKINAWA,consulta externa,personas de 60 anos y mas,2013-03-01,85,104,9,13,94,117,211
OMEREQUE,consulta externa,personas de 60 anos y mas,2013-03-01,51,54,3,3,54,57,111
ORURO,consulta externa,personas de 60 anos y mas,2013-03-01,3818,4519,1773,2186,5591,6705,12296
PADCAYA,consulta externa,personas de 60 anos y mas,2013-03-01,385,512,23,44,408,556,964
PADILLA,consulta externa,personas de 60 anos y mas,2013-03-01,122,346,59,119,181,465,646
PAILON,consulta externa,personas de 60 anos y mas,2013-03-01,107,94,28,22,135,116,251
PALCA,consulta externa,personas de 60 anos y mas,2013-03-01,91,104,10,5,101,109,210
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2013-03-01,163,118,74,53,237,171,408
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2013-03-01,12,12,1,0,13,12,25
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2013-03-01,20,24,1,7,21,31,52
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2013-03-01,215,254,35,27,250,281,531
PASORAPA,consulta externa,personas de 60 anos y mas,2013-03-01,20,60,7,1,27,61,88
PATACAMAYA,consulta externa,personas de 60 anos y mas,2013-03-01,134,102,11,12,145,114,259
PAZÑA,consulta externa,personas de 60 anos y mas,2013-03-01,35,31,14,31,49,62,111
PELECHUCO,consulta externa,personas de 60 anos y mas,2013-03-01,25,21,0,0,25,21,46
POCOATA,consulta externa,personas de 60 anos y mas,2013-03-01,78,93,2,2,80,95,175
POCONA,consulta externa,personas de 60 anos y mas,2013-03-01,68,111,4,11,72,122,194
POJO (CBBA),consulta externa,personas de 60 anos y mas,2013-03-01,10,20,1,0,11,20,31
POOPO,consulta externa,personas de 60 anos y mas,2013-03-01,59,102,6,5,65,107,172
PORCO,consulta externa,personas de 60 anos y mas,2013-03-01,16,24,2,0,18,24,42
POROMA,consulta externa,personas de 60 anos y mas,2013-03-01,98,143,6,9,104,152,256
PORONGO,consulta externa,personas de 60 anos y mas,2013-03-01,66,53,2,2,68,55,123
PORTACHUELO,consulta externa,personas de 60 anos y mas,2013-03-01,209,214,65,68,274,282,556
PORVENIR,consulta externa,personas de 60 anos y mas,2013-03-01,32,24,0,0,32,24,56
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2013-03-01,24,24,15,13,39,37,76
POTOSI,consulta externa,personas de 60 anos y mas,2013-03-01,2340,2890,1437,2078,3777,4968,8745
PRESTO,consulta externa,personas de 60 anos y mas,2013-03-01,85,146,3,1,88,147,235
PUCARA,consulta externa,personas de 60 anos y mas,2013-03-01,24,48,6,6,30,54,84
PUCARANI,consulta externa,personas de 60 anos y mas,2013-03-01,230,214,60,45,290,259,549
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2013-03-01,134,201,3,8,137,209,346
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2013-03-01,134,129,14,11,148,140,288
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2013-03-01,92,55,20,4,112,59,171
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2013-03-01,86,80,6,4,92,84,176
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2013-03-01,110,120,2,2,112,122,234
PUERTO RICO,consulta externa,personas de 60 anos y mas,2013-03-01,36,23,0,0,36,23,59
PUERTO SILES,consulta externa,personas de 60 anos y mas,2013-03-01,31,15,0,1,31,16,47
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2013-03-01,94,117,40,41,134,158,292
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2013-03-01,145,92,23,5,168,97,265
PUNA,consulta externa,personas de 60 anos y mas,2013-03-01,197,330,14,18,211,348,559
PUNATA,consulta externa,personas de 60 anos y mas,2013-03-01,207,326,140,166,347,492,839
QUIABAYA,consulta externa,personas de 60 anos y mas,2013-03-01,48,50,17,6,65,56,121
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2013-03-01,609,800,541,784,1150,1584,2734
QUIME,consulta externa,personas de 60 anos y mas,2013-03-01,61,43,20,17,81,60,141
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2013-03-01,55,66,2,9,57,75,132
RAVELO,consulta externa,personas de 60 anos y mas,2013-03-01,93,148,2,1,95,149,244
REYES,consulta externa,personas de 60 anos y mas,2013-03-01,15,13,1,1,16,14,30
RIBERALTA,consulta externa,personas de 60 anos y mas,2013-03-01,407,444,73,101,480,545,1025
ROBORE,consulta externa,personas de 60 anos y mas,2013-03-01,240,335,22,7,262,342,604
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2013-03-01,47,141,132,175,179,316,495
SABAYA,consulta externa,personas de 60 anos y mas,2013-03-01,85,110,7,8,92,118,210
SACABA,consulta externa,personas de 60 anos y mas,2013-03-01,356,487,240,326,596,813,1409
SACABAMBA,consulta externa,personas de 60 anos y mas,2013-03-01,44,54,4,9,48,63,111
SACACA,consulta externa,personas de 60 anos y mas,2013-03-01,31,49,1,2,32,51,83
SAIPINA,consulta externa,personas de 60 anos y mas,2013-03-01,23,16,3,0,26,16,42
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2013-03-01,56,52,2,2,58,54,112
SAMAIPATA,consulta externa,personas de 60 anos y mas,2013-03-01,50,58,8,2,58,60,118
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2013-03-01,13,22,1,5,14,27,41
SAN ANDRES,consulta externa,personas de 60 anos y mas,2013-03-01,24,26,11,3,35,29,64
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2013-03-01,121,157,14,26,135,183,318
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2013-03-01,5,18,1,0,6,18,24
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2013-03-01,19,22,0,0,19,22,41
SAN BENITO,consulta externa,personas de 60 anos y mas,2013-03-01,66,95,27,44,93,139,232
SAN BORJA,consulta externa,personas de 60 anos y mas,2013-03-01,98,126,158,187,256,313,569
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2013-03-01,87,64,6,7,93,71,164
SAN CARLOS,consulta externa,personas de 60 anos y mas,2013-03-01,238,245,25,7,263,252,515
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2013-03-01,137,159,52,51,189,210,399
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2013-03-01,265,295,22,29,287,324,611
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2013-03-01,14,7,1,1,15,8,23
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2013-03-01,51,34,1,2,52,36,88
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2013-03-01,137,150,0,0,137,150,287
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2013-03-01,94,100,20,31,114,131,245
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2013-03-01,34,38,10,7,44,45,89
SAN JULIAN,consulta externa,personas de 60 anos y mas,2013-03-01,315,260,28,18,343,278,621
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2013-03-01,9,6,0,1,9,7,16
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2013-03-01,231,311,16,20,247,331,578
SAN LUCAS,consulta externa,personas de 60 anos y mas,2013-03-01,431,566,16,24,447,590,1037
SAN MATIAS,consulta externa,personas de 60 anos y mas,2013-03-01,13,23,12,7,25,30,55
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2013-03-01,43,38,49,38,92,76,168
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2013-03-01,14,25,0,0,14,25,39
SAN PEDRO,consulta externa,personas de 60 anos y mas,2013-03-01,125,101,14,36,139,137,276
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2013-03-01,62,101,14,17,76,118,194
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2013-03-01,145,112,17,24,162,136,298
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2013-03-01,12,12,0,0,12,12,24
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2013-03-01,87,94,119,137,206,231,437
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2013-03-01,8,2,0,0,8,2,10
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2013-03-01,31,36,6,6,37,42,79
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2013-03-01,95,74,6,2,101,76,177
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2013-03-01,42,20,8,8,50,28,78
SANTA ANA,consulta externa,personas de 60 anos y mas,2013-03-01,164,210,5,27,169,237,406
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2013-03-01,8457,10595,2460,4796,10917,15391,26308
SANTA ROSA,consulta externa,personas de 60 anos y mas,2013-03-01,102,99,81,86,183,185,368
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2013-03-01,187,179,3,4,190,183,373
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2013-03-01,184,154,6,8,190,162,352
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2013-03-01,148,138,17,29,165,167,332
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2013-03-01,124,130,57,39,181,169,350
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2013-03-01,56,87,24,21,80,108,188
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2013-03-01,36,62,2,3,38,65,103
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2013-03-01,18,23,2,3,20,26,46
