,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,5,3,8
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,1,3
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,3,4
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,107,107,214
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,6,18,24
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,6,2,8
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,10,16,26
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,5,7,12
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,34,22,56
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,2,4
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,0,2
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,4,8,12
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,5,2,7
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,1,4
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,10,7,17
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,6,2,8
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,6,3,9
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,4,5,9
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,0,3
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,5,8,13
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,8,3,11
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,8,0,8
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,2,3
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,223,62,285
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,4,7
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,2,4
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,1,1
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,4,2,6
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,2,4
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,3,5
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,6,1,7
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,46,45,91
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,7,9
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,11,7,18
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,55,55,110
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,1,1
QUIRUSILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,0,1
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,4,6
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,44,26,70
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,4,6
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,13,7,20
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,1,2
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,57,61,118
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,4,5
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,6,11,17
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,1,3
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,9,10
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,4,5
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,3,5
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,2,2
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,3,6
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,6,10,16
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,3,5
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,12,10,22
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,9,7,16
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,10,8,18
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,3,4
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,3,5
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,5,3,8
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,23,12,35
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,4,2,6
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,4,2,6
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,16,20,36
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,1,4
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,4,2,6
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,7,1,8
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,14,19,33
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,1,1
SAN PEDRO DE MACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,4,6,10
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,1,2
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,0,1
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,2,2
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,2,2
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,0,2
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,2,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,721,475,1196
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,1,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,12,9,21
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,6,6,12
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,2,2
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,5,7
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,7,3,10
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,2,2
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,6,8
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,14,15,29
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,5,6
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,14,17
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,3,3
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,3,5
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,8,2,10
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,148,197,345
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,2,3
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,2,4
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,1,1
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,0,2
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,13,8,21
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,13,13,26
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,2,4
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,68,69,137
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,8,10
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,5,3,8
TIAHUANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,1,3
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,4,3,7
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,18,7,25
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,11,22,33
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,5,8,13
TITO YUPANQUI (PARQUIPUJIO),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,1,1
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,5,7
TODOS SANTOS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,0,1
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,1,2
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,3,5
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,2,5
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,7,9
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,2,3
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,4,6
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,1,3
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,57,32,89
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,10,6,16
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,3,5
UMALA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,0,1
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,24,14,38
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,1,1
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,0,3
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,3,4
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,3,4
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,0,2
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,9,12,21
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,9,12
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,27,15,42
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,0,1,1
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,5,6
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,65,48,113
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,4,6
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,9,7,16
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,7,11,18
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,4,7
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,71,55,126
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,68,62,130
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,6,9
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,1,0,1
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,68,57,125
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,0,3
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,5,8
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,2,2,4
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2024-04-01,3,2,5
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,3,5
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,4,6
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,9,10
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,8,15,23
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,5,6
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,6,6,12
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,3,3
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,4,9
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,5,10
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,4,0,4
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,1,2
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,6,9
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,4,5,9
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,7,5,12
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,2,5
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,1,1
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,0,2
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,11,3,14
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,1,4
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,1,2
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,1,3
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,1,3
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,18,12,30
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,4,9
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,2,4
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,3,4
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,5,8
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,2,2
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,3,3
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,6,7
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,7,10,17
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,1,1
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,6,8
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,4,6,10
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,8,12,20
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,58,40,98
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,8,13
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,4,6
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,1,3
CHACARILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,2,3
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,18,25,43
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,0,3
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,9,14
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,6,11
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,13,11,24
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,9,7,16
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,1,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,0,5
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,6,8
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,5,8
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,42,31,73
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,7,10
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,264,236,500
COIPASA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,2,3
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,24,34,58
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,6,15,21
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,7,3,10
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,0,2
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,14,8,22
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,4,5
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,4,4
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,4,1,5
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,4,9
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,5,10
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,1,2
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,4,4,8
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,2,4
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,8,3,11
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,17,19,36
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,7,4,11
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,4,10,14
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,1,1
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,1,2
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,133,153,286
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,2,2
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,4,6
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,7,9
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,14,13,27
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,2,4
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,6,11,17
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,34,33,67
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,4,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,3,6
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,3,6
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,1,4
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,12,6,18
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,13,4,17
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,3,5
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,2,5
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,0,1,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,43,21,64
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,3,5
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,2,3
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,2,5
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,8,10,18
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,7,13,20
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,1,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,10,11,21
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,3,6
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,1,6
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,33,25,58
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,35,34,69
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,259,260,519
LA RIVERA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,1,3
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,0,2
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,2,3
LICOMA PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,1,3
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,48,25,73
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,1,4
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,4,7
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,3,4
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,1,2
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,1,6
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,4,3,7
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,1,2
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,2,7
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,7,3,10
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,1,3
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,3,8
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,11,6,17
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,63,37,100
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,2,5
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,4,4,8
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,5,1,6
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,2,2,4
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,119,119,238
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,9,8,17
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,3,1,4
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,7,8,15
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,10,12,22
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,17,13,30
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,0,1
PAPEL PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2024-05-01,1,3,4
