,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,36,156,36,12,240
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,36,36,0,96
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,48,0,0,48
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,48,48,0,96
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,48,48,12,0,108
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,0,0,12
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,48,12,0,60
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,72,48,0,120
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,72,0,12,84
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,1414,6388,2392,351,10545
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,144,144,0,0,288
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,264,72,0,360
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,0,0,12
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,24,12,0,36
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,24,0,0,24
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,0,0,12
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,0,12,0,12
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,0,12,24
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,252,60,0,324
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,96,24,0,120
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,48,12,0,60
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,180,12,0,204
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,12,0,0,36
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,84,24,0,108
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,24,12,0,36
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,12,756,5196,1140,12,7116
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,0,0,12
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,63,0,0,63
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,0,12,0,12
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,72,84,36,0,192
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,48,0,0,60
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,24,12,48
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,48,36,60,12,156
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,0,0,12
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,84,12,0,120
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,4,3798,12751,6219,5094,27866
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,48,12,0,72
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,0,0,12
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,60,36,0,96
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,24,24,0,60
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,0,0,0,12
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,72,444,108,12,636
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,216,72,0,312
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,0,0,12
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,72,12,0,84
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,12,0,0,24
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,36,10,0,58
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,84,48,0,144
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,36,60,0,108
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,108,36,0,156
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,24,24,0,60
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,606,2629,928,333,4496
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,12,72,276,36,1,397
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,60,36,0,120
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,0,0,0,12
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,96,12,0,120
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,36,84,48,0,168
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,24,0,0,24
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,84,24,0,132
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,24,0,36
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,212,148,40,400
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,84,234,24,0,342
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,48,0,0,48
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,29,80,36,0,145
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,0,12,0,12
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,36,12,0,60
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,36,24,0,60
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,120,792,168,0,1080
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,72,36,12,132
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,96,288,108,12,504
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,240,48,0,312
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,84,36,0,144
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,24,12,0,36
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,158,48,0,218
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,24,96,12,0,132
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,74,12,0,98
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,12,48,0,0,60
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,12,0,0,12
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,528,600,408,0,1536
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,48,24,0,72
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,36,24,0,0,60
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,48,92,72,0,212
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-02-01,0,0,48,36,0,84
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,12,12,0,36
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,0,12,36
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,216,84,3,303
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,216,84,12,324
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,24,0,36
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,108,24,0,144
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,108,36,24,180
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,12,0,0,24
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,0,0,24
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,84,24,0,120
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,1,12,0,13
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,72,36,0,120
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,36,24,0,60
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,36,24,0,60
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,36,180,72,0,288
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,60,24,0,108
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,24,12,0,48
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,48,12,0,60
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,72,24,0,96
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,48,12,0,60
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,72,12,0,96
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,48,111,84,12,255
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,84,36,12,12,144
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,12,36,41,12,0,101
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,13,0,0,13
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,24,0,0,36
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,153,99,0,252
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,47,66,84,0,197
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,24,0,48
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,12,0,36
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,48,96,36,0,180
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,108,24,0,144
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,114,24,0,138
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,132,180,72,0,384
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,12,0,36
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,132,48,0,180
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,108,48,0,180
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,84,48,0,132
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,60,192,48,0,300
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,48,0,72
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,25,13,0,62
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,48,48,0,120
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,228,60,0,312
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,96,72,0,180
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,96,36,0,144
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,108,48,0,156
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,36,0,0,36
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,156,60,0,228
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,24,0,48
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,84,24,0,132
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,60,156,132,0,348
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,0,0,24
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,48,48,0,120
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,96,0,0,96
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,72,72,48,0,192
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,126,27,0,177
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,288,168,12,0,468
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,15,0,27
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,572,1614,486,0,2672
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,96,0,0,96
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,60,36,12,132
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,0,0,12
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,48,12,0,72
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,96,72,60,228
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,48,72,12,156
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,84,12,0,108
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,48,168,60,0,276
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,36,12,12,60
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,60,25,0,97
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,0,0,12,12
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,36,12,0,48
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,132,0,0,132
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,12,0,36
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,0,36,0,48
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,60,0,0,60
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,36,300,152,0,488
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,60,456,144,0,660
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,0,0,12
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,12,0,24
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,132,0,0,144
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,0,0,0,12
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,72,72,24,168
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,0,0,24
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,21,0,0,21
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,0,24,0,24
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,296,7841,3493,398,12028
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,1,0,0,1
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,12,96,192,12,12,324
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,120,63,12,207
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,60,336,60,0,456
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,60,36,12,108
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,48,212,100,0,360
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,492,108,0,624
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,0,0,24
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,0,0,12
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,24,0,48
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,0,0,0,12
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,87,12,24,147
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,36,0,0,48
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,36,12,0,48
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,0,0,12
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,0,24,0,24
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,126,807,345,84,1362
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,48,96,84,0,228
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,0,0,12
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,0,0,12
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,72,24,0,120
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,36,24,0,60
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,60,12,0,72
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,0,12,0,12
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,24,24,0,48
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,0,60,0,84
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,60,12,0,72
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,24,0,36
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,132,72,12,240
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,192,48,0,240
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,48,17,0,65
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,48,12,0,84
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,204,72,0,288
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,48,348,144,12,552
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,322,5667,3777,84,9850
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,60,48,0,132
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,84,72,12,168
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,0,12,12,0,24
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,24,48,0,0,72
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,468,1212,60,0,1740
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-03-01,0,12,24,12,0,48
