,group,variable,month,AQV FEMENINO < 15,AQV FEMENINO 15 - 19,AQV FEMENINO 20 - 34,AQV FEMENINO 35 - 49,AQV FEMENINO 50 Y +,TOTALES
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-05-01,0,0,10,6,0,16
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-05-01,0,0,3,1,0,4
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-05-01,0,0,18,2,0,20
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,3,0,0,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,2,2,0,4
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,0,1,0,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,0,3,0,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,2,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,2,2,0,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,6,3,0,9
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,0,1,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,15,3,0,18
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,1,54,34,0,89
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,1,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,2,0,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,21,18,0,39
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,1,0,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,8,1,0,9
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,0,1,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,21,10,0,31
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,3,2,0,5
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,2,1,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,0,3,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,1,8,10,0,19
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,0,3,0,3
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,5,8,0,13
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,11,0,0,11
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,0,1,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,4,0,5
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,22,3,0,25
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,2,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,4,0,5
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,4,7,0,11
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,3,0,4
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,3,0,0,3
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,9,3,0,12
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,4,1,0,5
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,5,1,0,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,22,7,0,29
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,1,17,6,0,24
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,1,15,9,0,25
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,2,0,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,1,27,7,1,36
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,3,1,0,4
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,11,2,0,13
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,0,1,3,0,4
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-06-01,0,6,5,0,13,24
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,3,0,0,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,2,5,0,7
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,2,0,3
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,3,0,4
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,12,7,0,19
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,44,34,0,78
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,1,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,2,0,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,11,5,0,16
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,0,1,0,1
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,0,1,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,1,6,0,0,7
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,20,26,0,46
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,5,0,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,3,1,0,4
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,2,2,1,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,13,17,0,30
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,0,1,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,0,1,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,0,1,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,1,11,6,0,18
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,2,1,0,3
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,18,6,0,24
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,2,7,0,0,9
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,12,1,0,13
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,6,3,0,9
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,5,3,0,8
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,5,0,0,5
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,4,1,0,5
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,3,3,0,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,1,22,20,1,44
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,9,19,0,28
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,0,1,1,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,5,7,0,12
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,0,2,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,2,23,5,0,30
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,0,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,10,2,0,12
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,2,2,0,4
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,1,1,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-07-01,0,0,10,5,0,15
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,2,2,0,4
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,2,3,0,5
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,4,1,0,5
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,4,3,0,7
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,1,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,2,0,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,11,2,0,13
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,1,52,31,0,84
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,2,1,0,3
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,0,1,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,21,21,1,43
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,7,4,0,11
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,6,2,0,8
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,14,16,0,30
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,4,2,0,6
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,3,0,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,2,3,0,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,2,0,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,15,10,0,25
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,3,0,4
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,9,4,0,13
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,3,5,0,8
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,8,5,0,13
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,19,10,0,29
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,6,2,3,0,11
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,1,8,3,0,12
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,3,0,0,3
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,4,0,0,4
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,5,1,0,6
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,0,1,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,5,3,0,8
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,10,10,1,21
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,17,10,0,27
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,5,7,0,12
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,0,1,0,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,0,2,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,1,21,8,0,30
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,0,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,1,0,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,2,4,0,0,6
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,7,2,0,9
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,1,0,0,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,3,1,0,4
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-08-01,0,0,18,8,0,26
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,3,2,0,5
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,2,5,0,7
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,0,2,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,2,3,0,5
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,5,1,0,6
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,1,1,0,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,2,2,0,4
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,1,7,3,0,11
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,2,52,38,0,92
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,0,2,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,2,0,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,1,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,23,11,3,37
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,2,0,0,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,6,0,0,6
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,87,54,5,146
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,2,2,0,4
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,2,1,0,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,4,0,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,5,11,0,16
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,2,0,3
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,6,6,0,12
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,0,1,0,1
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,1,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,26,11,0,37
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,2,6,1,0,9
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,0,1,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,1,3,2,0,6
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,4,0,0,4
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,2,0,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,2,2,0,4
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,2,1,0,3
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,0,0,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,3,0,4
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,1,5,7,0,13
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,0,1,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,5,2,0,7
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,7,13,0,20
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,11,23,0,34
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,3,9,0,12
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,0,1,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,19,5,0,24
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,3,0,0,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,1,7,1,0,9
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,0,1,0,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,4,0,0,4
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,1,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,6,4,0,10
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-09-01,0,0,1,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,3,2,0,5
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,2,1,0,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,0,2,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,2,1,0,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,6,2,0,8
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,2,0,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,2,0,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,15,7,0,22
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,45,35,0,80
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,2,0,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2022-10-01,0,0,16,11,1,28
