municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,22,22
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,22,22
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,10,10
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,15,15
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,838,838
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,10,10
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,25,25
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,40,40
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,718,718
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,37,37
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,33,33
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,56,56
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,30,30
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,23,23
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,27,27
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,34,34
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,9,9
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,11,11
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,24,24
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,14,14
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,14,14
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,16,16
POSTRER VALLE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,280,280
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,8,8
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,89,89
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,8,8
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,17,17
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,3,3
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,5,5
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,7,7
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,29,29
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,46,46
QUIABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,91,91
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,7,7
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,25,25
REYES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,240,240
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,35,35
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,29,29
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,92,92
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,5,5
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,6,6
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,30,30
SAN AGUSTIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,24,24
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,11,11
SAN ANTONIO DE ESMORUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,15,15
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,20,20
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,21,21
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,83,83
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,16,16
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,45,45
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,3,3
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,5,5
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,17,17
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,57,57
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,71,71
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,14,14
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,95,95
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,27,27
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,39,39
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,19,19
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,33,33
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,14,14
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,6,6
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,3,3
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,7861,7861
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,34,34
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,8,8
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,3,3
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,25,25
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,15,15
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,38,38
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,41,41
SICAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,3,3
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,24,24
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,6,6
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,16,16
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2005,2005
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,6,6
TAHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,12,12
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,58,58
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,12,12
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,16,16
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,7234,7234
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,21,21
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,5,5
TIAWANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,43,43
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,81,81
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,15,15
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
TOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,8,8
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,19,19
TOLEDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
TOMAVE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,8,8
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,7,7
TORO TORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,21,21
TOTORA(ORR),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,3,3
TRIGAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,735,735
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,121,121
TURCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,5,5
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,5,5
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,16,16
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,19,19
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,18,18
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,50,50
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,190,190
VILA VILA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,10,10
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,37,37
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,3,3
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,7,7
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,68,68
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,8,8
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,195,195
VITICHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,265,265
YACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,2,2
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,118,118
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,4,4
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,172,172
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,35,35
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,9,9
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-03-01,11,11
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,12,12
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,20,20
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,23,23
ALALAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,15,15
ALTO BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,7,7
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,4,4
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,12,12
ARAMPAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,6,6
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,17,17
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,19,19
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,10,10
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,35,35
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,145,145
AYO AYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,15,15
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,8,8
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,7,7
BELEN DE ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,6,6
BERMEJO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,41,41
BETANZOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,29,29
BOLPEBRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,15,15
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,12,12
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,17,17
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,30,30
CAJUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,4,4
CALACOTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,11,11
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,13,13
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,93,93
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,48,48
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,21,21
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,36,36
CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,50,50
CARIPUYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
CATACORA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,2,2
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,48,48
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,7,7
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,22,22
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,18,18
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,23,23
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,18,18
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,2,2
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,13,13
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,39,39
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,176,176
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,15,15
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,404,404
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,48,48
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,13,13
COLLANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,43,43
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,33,33
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,14,14
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,12,12
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,4,4
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,47,47
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,12,12
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,18,18
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,9,9
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,57,57
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,30,30
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,110,110
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,34,34
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,15,15
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,20,20
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3211,3211
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,30,30
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,10,10
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,198,198
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,4,4
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,14,14
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,52,52
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,9,9
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,11,11
EXALTACION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,4,4
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,10,10
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,8,8
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,7,7
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,11,11
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,11,11
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,77,77
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,13,13
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,106,106
HUARINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,15,15
HUATAJATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,2,2
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,2,2
HUMANATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,11,11
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,10,10
INGAVI (HUMAITA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,5,5
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,9,9
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,25,25
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,33,33
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,318,318
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,7238,7238
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,4,4
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,27,27
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,111,111
LLICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
LORETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,6,6
LURIBAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,25,25
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,2,2
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,40,40
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,16,16
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,15,15
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,26,26
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,31,31
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,3,3
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,4,4
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,14,14
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,26,26
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,754,754
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,12,12
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,1,1
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,9,9
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,10,10
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-04-01,11,11
