,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
ACHOCALLA,consulta externa,personas de 60 anos y mas,2020-03-01,200,218,32,34,232,252,484
AIQUILE,consulta externa,personas de 60 anos y mas,2020-03-01,321,459,346,366,667,825,1492
ALALAY,consulta externa,personas de 60 anos y mas,2020-03-01,60,98,3,8,63,106,169
ALCALA,consulta externa,personas de 60 anos y mas,2020-03-01,88,135,2,7,90,142,232
ALTO BENI,consulta externa,personas de 60 anos y mas,2020-03-01,283,184,30,30,313,214,527
ANCORAIMES,consulta externa,personas de 60 anos y mas,2020-03-01,256,242,162,199,418,441,859
ANDAMARCA,consulta externa,personas de 60 anos y mas,2020-03-01,272,298,17,9,289,307,596
ANTEQUERA,consulta externa,personas de 60 anos y mas,2020-03-01,52,77,7,3,59,80,139
ANZALDO,consulta externa,personas de 60 anos y mas,2020-03-01,317,435,18,21,335,456,791
APOLO,consulta externa,personas de 60 anos y mas,2020-03-01,268,244,42,43,310,287,597
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2020-03-01,137,164,7,6,144,170,314
ARANI,consulta externa,personas de 60 anos y mas,2020-03-01,199,300,99,134,298,434,732
ARBIETO,consulta externa,personas de 60 anos y mas,2020-03-01,357,546,38,68,395,614,1009
ARQUE,consulta externa,personas de 60 anos y mas,2020-03-01,316,395,51,49,367,444,811
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2020-03-01,527,373,14,9,541,382,923
ATOCHA,consulta externa,personas de 60 anos y mas,2020-03-01,189,271,96,97,285,368,653
AUCAPATA,consulta externa,personas de 60 anos y mas,2020-03-01,155,122,5,9,160,131,291
AYATA,consulta externa,personas de 60 anos y mas,2020-03-01,94,160,13,16,107,176,283
AYO AYO,consulta externa,personas de 60 anos y mas,2020-03-01,330,322,10,10,340,332,672
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2020-03-01,763,879,44,26,807,905,1712
AZURDUY,consulta externa,personas de 60 anos y mas,2020-03-01,195,257,3,12,198,269,467
BATALLAS,consulta externa,personas de 60 anos y mas,2020-03-01,163,212,125,103,288,315,603
BAURES,consulta externa,personas de 60 anos y mas,2020-03-01,108,143,19,29,127,172,299
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2020-03-01,94,121,2,3,96,124,220
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2020-03-01,91,85,0,0,91,85,176
BELLA FLOR,consulta externa,personas de 60 anos y mas,2020-03-01,32,36,42,46,74,82,156
BERMEJO,consulta externa,personas de 60 anos y mas,2020-03-01,641,692,90,178,731,870,1601
BETANZOS,consulta externa,personas de 60 anos y mas,2020-03-01,687,874,29,50,716,924,1640
BOLIVAR,consulta externa,personas de 60 anos y mas,2020-03-01,128,123,46,70,174,193,367
BOLPEBRA,consulta externa,personas de 60 anos y mas,2020-03-01,8,13,1,2,9,15,24
BOYUIBE,consulta externa,personas de 60 anos y mas,2020-03-01,59,86,51,64,110,150,260
BUENA VISTA,consulta externa,personas de 60 anos y mas,2020-03-01,284,240,49,53,333,293,626
CABEZAS,consulta externa,personas de 60 anos y mas,2020-03-01,285,320,44,54,329,374,703
CAIROMA,consulta externa,personas de 60 anos y mas,2020-03-01,300,263,36,28,336,291,627
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2020-03-01,439,692,0,0,439,692,1131
CAJUATA,consulta externa,personas de 60 anos y mas,2020-03-01,216,157,22,10,238,167,405
CALACOTO,consulta externa,personas de 60 anos y mas,2020-03-01,221,243,30,36,251,279,530
CALAMARCA,consulta externa,personas de 60 anos y mas,2020-03-01,263,318,8,19,271,337,608
CAMARGO,consulta externa,personas de 60 anos y mas,2020-03-01,437,559,56,107,493,666,1159
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2020-03-01,182,261,0,4,182,265,447
CAMIRI,consulta externa,personas de 60 anos y mas,2020-03-01,938,1020,368,445,1306,1465,2771
CAPINOTA,consulta externa,personas de 60 anos y mas,2020-03-01,365,608,94,108,459,716,1175
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2020-03-01,347,378,28,18,375,396,771
CARACOLLO,consulta externa,personas de 60 anos y mas,2020-03-01,425,413,36,47,461,460,921
CARANAVI,consulta externa,personas de 60 anos y mas,2020-03-01,1091,770,218,192,1309,962,2271
CARANGAS,consulta externa,personas de 60 anos y mas,2020-03-01,21,20,0,0,21,20,41
CARAPARI,consulta externa,personas de 60 anos y mas,2020-03-01,410,474,74,99,484,573,1057
CARIPUYO,consulta externa,personas de 60 anos y mas,2020-03-01,201,252,1,1,202,253,455
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2020-03-01,88,76,15,19,103,95,198
CATACORA,consulta externa,personas de 60 anos y mas,2020-03-01,68,90,4,1,72,91,163
CHACARILLA,consulta externa,personas de 60 anos y mas,2020-03-01,78,91,18,16,96,107,203
CHALLAPATA,consulta externa,personas de 60 anos y mas,2020-03-01,903,911,57,46,960,957,1917
CHAQUI,consulta externa,personas de 60 anos y mas,2020-03-01,478,677,2,5,480,682,1162
CHARAGUA,consulta externa,personas de 60 anos y mas,2020-03-01,582,644,74,95,656,739,1395
CHARAÑA,consulta externa,personas de 60 anos y mas,2020-03-01,88,95,15,20,103,115,218
CHAYANTA,consulta externa,personas de 60 anos y mas,2020-03-01,213,315,12,11,225,326,551
CHIMORE,consulta externa,personas de 60 anos y mas,2020-03-01,387,364,6,7,393,371,764
CHIPAYA,consulta externa,personas de 60 anos y mas,2020-03-01,42,31,4,1,46,32,78
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2020-03-01,58,79,0,0,58,79,137
CHUA COCANI,consulta externa,personas de 60 anos y mas,2020-03-01,68,56,48,40,116,96,212
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2020-03-01,167,160,101,103,268,263,531
CHUMA,consulta externa,personas de 60 anos y mas,2020-03-01,475,543,32,41,507,584,1091
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2020-03-01,96,108,0,3,96,111,207
CKOCHAS,consulta externa,personas de 60 anos y mas,2020-03-01,575,729,11,8,586,737,1323
CLIZA,consulta externa,personas de 60 anos y mas,2020-03-01,275,421,236,285,511,706,1217
COBIJA,consulta externa,personas de 60 anos y mas,2020-03-01,394,363,340,357,734,720,1454
COCAPATA,consulta externa,personas de 60 anos y mas,2020-03-01,588,589,4,6,592,595,1187
COCHABAMBA,consulta externa,personas de 60 anos y mas,2020-03-01,11012,13891,9058,11594,20070,25485,45555
COIPASA,consulta externa,personas de 60 anos y mas,2020-03-01,22,29,0,1,22,30,52
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2020-03-01,446,688,140,248,586,936,1522
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2020-03-01,375,479,9,11,384,490,874
COLLANA,consulta externa,personas de 60 anos y mas,2020-03-01,91,87,5,7,96,94,190
COLOMI,consulta externa,personas de 60 anos y mas,2020-03-01,227,300,69,91,296,391,687
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2020-03-01,115,120,48,53,163,173,336
COLQUECHACA,consulta externa,personas de 60 anos y mas,2020-03-01,1150,1403,7,4,1157,1407,2564
COLQUENCHA,consulta externa,personas de 60 anos y mas,2020-03-01,158,173,11,18,169,191,360
COLQUIRI,consulta externa,personas de 60 anos y mas,2020-03-01,384,414,20,16,404,430,834
COMANCHE,consulta externa,personas de 60 anos y mas,2020-03-01,93,57,9,6,102,63,165
COMARAPA,consulta externa,personas de 60 anos y mas,2020-03-01,201,267,65,75,266,342,608
COMBAYA,consulta externa,personas de 60 anos y mas,2020-03-01,132,124,44,43,176,167,343
CONCEPCION,consulta externa,personas de 60 anos y mas,2020-03-01,140,64,41,57,181,121,302
COPACABANA,consulta externa,personas de 60 anos y mas,2020-03-01,191,190,28,33,219,223,442
CORIPATA,consulta externa,personas de 60 anos y mas,2020-03-01,215,156,54,36,269,192,461
CORO CORO,consulta externa,personas de 60 anos y mas,2020-03-01,312,274,33,27,345,301,646
COROICO,consulta externa,personas de 60 anos y mas,2020-03-01,221,192,163,160,384,352,736
CORQUE,consulta externa,personas de 60 anos y mas,2020-03-01,256,283,27,26,283,309,592
COTAGAITA,consulta externa,personas de 60 anos y mas,2020-03-01,932,1364,104,151,1036,1515,2551
COTOCA,consulta externa,personas de 60 anos y mas,2020-03-01,774,865,109,124,883,989,1872
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2020-03-01,19,22,4,3,23,25,48
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2020-03-01,260,257,106,106,366,363,729
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2020-03-01,40,73,10,7,50,80,130
CUEVO,consulta externa,personas de 60 anos y mas,2020-03-01,185,174,30,78,215,252,467
CULPINA,consulta externa,personas de 60 anos y mas,2020-03-01,263,380,22,34,285,414,699
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2020-03-01,110,128,20,38,130,166,296
CURVA,consulta externa,personas de 60 anos y mas,2020-03-01,50,47,8,11,58,58,116
DESAGUADERO,consulta externa,personas de 60 anos y mas,2020-03-01,77,95,49,63,126,158,284
EL ALTO,consulta externa,personas de 60 anos y mas,2020-03-01,5166,5980,3923,4101,9089,10081,19170
EL CHORO,consulta externa,personas de 60 anos y mas,2020-03-01,166,182,1,5,167,187,354
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2020-03-01,236,230,4,10,240,240,480
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2020-03-01,280,454,54,76,334,530,864
EL TORNO,consulta externa,personas de 60 anos y mas,2020-03-01,1404,1232,343,420,1747,1652,3399
EL VILLAR,consulta externa,personas de 60 anos y mas,2020-03-01,183,250,1,0,184,250,434
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2020-03-01,424,500,116,165,540,665,1205
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2020-03-01,479,446,41,23,520,469,989
ESCARA,consulta externa,personas de 60 anos y mas,2020-03-01,18,22,0,3,18,25,43
ESCOMA,consulta externa,personas de 60 anos y mas,2020-03-01,109,114,46,29,155,143,298
ESMERALDA,consulta externa,personas de 60 anos y mas,2020-03-01,40,44,1,3,41,47,88
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2020-03-01,127,140,1,1,128,141,269
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2020-03-01,24,13,4,6,28,19,47
EXALTACION,consulta externa,personas de 60 anos y mas,2020-03-01,24,21,2,2,26,23,49
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2020-03-01,216,207,74,73,290,280,570
FILADELFIA,consulta externa,personas de 60 anos y mas,2020-03-01,144,83,77,67,221,150,371
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2020-03-01,297,302,32,42,329,344,673
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2020-03-01,155,161,96,112,251,273,524
GUANAY,consulta externa,personas de 60 anos y mas,2020-03-01,194,159,79,44,273,203,476
GUAQUI,consulta externa,personas de 60 anos y mas,2020-03-01,153,153,38,45,191,198,389
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2020-03-01,660,715,170,286,830,1001,1831
GUTIERREZ,consulta externa,personas de 60 anos y mas,2020-03-01,358,452,31,56,389,508,897
HUACARETA,consulta externa,personas de 60 anos y mas,2020-03-01,233,349,29,55,262,404,666
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2020-03-01,74,112,6,5,80,117,197
HUACHACALLA,consulta externa,personas de 60 anos y mas,2020-03-01,47,59,19,19,66,78,144
HUANUNI,consulta externa,personas de 60 anos y mas,2020-03-01,466,407,59,93,525,500,1025
HUARACAJE,consulta externa,personas de 60 anos y mas,2020-03-01,45,35,29,20,74,55,129
HUARINA,consulta externa,personas de 60 anos y mas,2020-03-01,191,158,128,144,319,302,621
HUATAJATA,consulta externa,personas de 60 anos y mas,2020-03-01,38,30,72,100,110,130,240
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2020-03-01,211,219,16,17,227,236,463
HUMANATA,consulta externa,personas de 60 anos y mas,2020-03-01,33,22,121,126,154,148,302
ICHOCA,consulta externa,personas de 60 anos y mas,2020-03-01,168,143,2,1,170,144,314
ICLA,consulta externa,personas de 60 anos y mas,2020-03-01,121,225,64,92,185,317,502
INCAHUASI,consulta externa,personas de 60 anos y mas,2020-03-01,197,290,3,11,200,301,501
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2020-03-01,31,13,3,0,34,13,47
INQUISIVI,consulta externa,personas de 60 anos y mas,2020-03-01,326,328,40,18,366,346,712
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2020-03-01,390,292,93,70,483,362,845
IXIAMAS,consulta externa,personas de 60 anos y mas,2020-03-01,185,132,9,5,194,137,331
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2020-03-01,271,303,231,249,502,552,1054
LA ASUNTA,consulta externa,personas de 60 anos y mas,2020-03-01,287,196,17,20,304,216,520
LA GUARDIA,consulta externa,personas de 60 anos y mas,2020-03-01,1262,1344,238,341,1500,1685,3185
LA PAZ,consulta externa,personas de 60 anos y mas,2020-03-01,12974,16431,13140,17767,26114,34198,60312
LA RIVERA,consulta externa,personas de 60 anos y mas,2020-03-01,10,14,1,4,11,18,29
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2020-03-01,115,181,54,65,169,246,415
LAJA,consulta externa,personas de 60 anos y mas,2020-03-01,172,195,122,167,294,362,656
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2020-03-01,58,134,0,0,58,134,192
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2020-03-01,105,93,36,28,141,121,262
LLALLAGUA,consulta externa,personas de 60 anos y mas,2020-03-01,650,822,50,125,700,947,1647
LLICA,consulta externa,personas de 60 anos y mas,2020-03-01,166,162,5,1,171,163,334
LORETO,consulta externa,personas de 60 anos y mas,2020-03-01,35,33,23,2,58,35,93
LURIBAY,consulta externa,personas de 60 anos y mas,2020-03-01,330,323,17,22,347,345,692
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2020-03-01,114,173,27,32,141,205,346
MACHARETI,consulta externa,personas de 60 anos y mas,2020-03-01,164,246,23,32,187,278,465
MAGDALENA,consulta externa,personas de 60 anos y mas,2020-03-01,102,138,48,63,150,201,351
MAIRANA,consulta externa,personas de 60 anos y mas,2020-03-01,96,170,106,155,202,325,527
MALLA,consulta externa,personas de 60 anos y mas,2020-03-01,89,97,2,2,91,99,190
MAPIRI,consulta externa,personas de 60 anos y mas,2020-03-01,180,133,20,24,200,157,357
MECAPACA,consulta externa,personas de 60 anos y mas,2020-03-01,248,193,11,9,259,202,461
MINEROS,consulta externa,personas de 60 anos y mas,2020-03-01,392,411,50,34,442,445,887
MIZQUE,consulta externa,personas de 60 anos y mas,2020-03-01,392,543,113,175,505,718,1223
MOCOMOCO,consulta externa,personas de 60 anos y mas,2020-03-01,312,290,138,142,450,432,882
MOJINETE,consulta externa,personas de 60 anos y mas,2020-03-01,21,34,6,9,27,43,70
MOJOCOYA,consulta externa,personas de 60 anos y mas,2020-03-01,189,284,92,115,281,399,680
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2020-03-01,666,941,76,106,742,1047,1789
MONTERO,consulta externa,personas de 60 anos y mas,2020-03-01,1536,2074,639,1126,2175,3200,5375
MORO MORO,consulta externa,personas de 60 anos y mas,2020-03-01,41,59,48,63,89,122,211
MOROCHATA,consulta externa,personas de 60 anos y mas,2020-03-01,354,396,33,38,387,434,821
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2020-03-01,32,15,33,10,65,25,90
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2020-03-01,13,23,1,0,14,23,37
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2020-03-01,43,30,0,0,43,30,73
OCURI,consulta externa,personas de 60 anos y mas,2020-03-01,461,535,3,6,464,541,1005
OKINAWA,consulta externa,personas de 60 anos y mas,2020-03-01,168,182,91,86,259,268,527
OMEREQUE,consulta externa,personas de 60 anos y mas,2020-03-01,157,175,92,82,249,257,506
ORURO,consulta externa,personas de 60 anos y mas,2020-03-01,4511,4763,3074,3303,7585,8066,15651
PADCAYA,consulta externa,personas de 60 anos y mas,2020-03-01,448,585,90,162,538,747,1285
PADILLA,consulta externa,personas de 60 anos y mas,2020-03-01,332,423,17,8,349,431,780
PAILON,consulta externa,personas de 60 anos y mas,2020-03-01,270,238,77,80,347,318,665
PALCA,consulta externa,personas de 60 anos y mas,2020-03-01,414,346,10,20,424,366,790
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2020-03-01,479,364,177,146,656,510,1166
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2020-03-01,106,95,3,0,109,95,204
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2020-03-01,109,125,107,154,216,279,495
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2020-03-01,214,177,44,55,258,232,490
PASORAPA,consulta externa,personas de 60 anos y mas,2020-03-01,118,136,2,6,120,142,262
PATACAMAYA,consulta externa,personas de 60 anos y mas,2020-03-01,230,223,64,51,294,274,568
PAZÑA,consulta externa,personas de 60 anos y mas,2020-03-01,134,148,19,19,153,167,320
PELECHUCO,consulta externa,personas de 60 anos y mas,2020-03-01,150,111,13,5,163,116,279
POCOATA,consulta externa,personas de 60 anos y mas,2020-03-01,807,1090,1,2,808,1092,1900
POCONA,consulta externa,personas de 60 anos y mas,2020-03-01,514,694,1,2,515,696,1211
POJO (CBBA),consulta externa,personas de 60 anos y mas,2020-03-01,179,179,18,14,197,193,390
POOPO,consulta externa,personas de 60 anos y mas,2020-03-01,124,158,29,27,153,185,338
PORCO,consulta externa,personas de 60 anos y mas,2020-03-01,64,96,1,1,65,97,162
POROMA,consulta externa,personas de 60 anos y mas,2020-03-01,555,588,1,12,556,600,1156
PORONGO,consulta externa,personas de 60 anos y mas,2020-03-01,243,223,121,74,364,297,661
PORTACHUELO,consulta externa,personas de 60 anos y mas,2020-03-01,209,180,42,49,251,229,480
PORVENIR,consulta externa,personas de 60 anos y mas,2020-03-01,60,41,118,84,178,125,303
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2020-03-01,65,72,43,39,108,111,219
POTOSI,consulta externa,personas de 60 anos y mas,2020-03-01,4010,3820,1444,1632,5454,5452,10906
PRESTO,consulta externa,personas de 60 anos y mas,2020-03-01,350,409,13,11,363,420,783
PUCARA,consulta externa,personas de 60 anos y mas,2020-03-01,17,29,84,98,101,127,228
PUCARANI,consulta externa,personas de 60 anos y mas,2020-03-01,496,493,105,122,601,615,1216
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2020-03-01,337,406,35,28,372,434,806
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2020-03-01,333,325,45,55,378,380,758
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2020-03-01,106,80,44,29,150,109,259
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2020-03-01,129,110,48,61,177,171,348
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2020-03-01,163,139,26,24,189,163,352
PUERTO RICO,consulta externa,personas de 60 anos y mas,2020-03-01,91,51,50,27,141,78,219
PUERTO SILES,consulta externa,personas de 60 anos y mas,2020-03-01,15,13,0,0,15,13,28
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2020-03-01,37,37,36,36,73,73,146
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2020-03-01,574,553,63,65,637,618,1255
PUNA,consulta externa,personas de 60 anos y mas,2020-03-01,906,1371,0,5,906,1376,2282
PUNATA,consulta externa,personas de 60 anos y mas,2020-03-01,489,665,545,744,1034,1409,2443
QUIABAYA,consulta externa,personas de 60 anos y mas,2020-03-01,147,134,8,0,155,134,289
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2020-03-01,1528,1975,952,1379,2480,3354,5834
QUIME,consulta externa,personas de 60 anos y mas,2020-03-01,245,153,5,11,250,164,414
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2020-03-01,33,52,39,38,72,90,162
RAQAYPAMPA(ETA),consulta externa,personas de 60 anos y mas,2020-03-01,186,233,2,4,188,237,425
RAVELO,consulta externa,personas de 60 anos y mas,2020-03-01,1051,1201,1,7,1052,1208,2260
REYES,consulta externa,personas de 60 anos y mas,2020-03-01,149,145,59,89,208,234,442
RIBERALTA,consulta externa,personas de 60 anos y mas,2020-03-01,1326,1023,551,705,1877,1728,3605
ROBORE,consulta externa,personas de 60 anos y mas,2020-03-01,358,326,117,166,475,492,967
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2020-03-01,566,489,124,145,690,634,1324
SABAYA,consulta externa,personas de 60 anos y mas,2020-03-01,118,118,85,82,203,200,403
SACABA,consulta externa,personas de 60 anos y mas,2020-03-01,1507,1984,1104,1497,2611,3481,6092
SACABAMBA,consulta externa,personas de 60 anos y mas,2020-03-01,160,243,59,88,219,331,550
SACACA,consulta externa,personas de 60 anos y mas,2020-03-01,415,588,0,1,415,589,1004
SAIPINA,consulta externa,personas de 60 anos y mas,2020-03-01,121,93,57,56,178,149,327
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2020-03-01,516,518,16,21,532,539,1071
SAMAIPATA,consulta externa,personas de 60 anos y mas,2020-03-01,205,238,149,134,354,372,726
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2020-03-01,76,103,0,4,76,107,183
SAN ANDRES,consulta externa,personas de 60 anos y mas,2020-03-01,172,115,25,22,197,137,334
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2020-03-01,149,120,152,140,301,260,561
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2020-03-01,41,46,1,1,42,47,89
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2020-03-01,120,121,27,38,147,159,306
SAN BENITO,consulta externa,personas de 60 anos y mas,2020-03-01,150,219,92,159,242,378,620
SAN BORJA,consulta externa,personas de 60 anos y mas,2020-03-01,571,553,172,175,743,728,1471
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2020-03-01,112,109,23,35,135,144,279
SAN CARLOS,consulta externa,personas de 60 anos y mas,2020-03-01,301,188,72,73,373,261,634
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2020-03-01,214,239,78,107,292,346,638
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2020-03-01,863,861,412,393,1275,1254,2529
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2020-03-01,33,44,7,5,40,49,89
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2020-03-01,137,154,0,0,137,154,291
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2020-03-01,131,108,36,79,167,187,354
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2020-03-01,294,289,68,58,362,347,709
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2020-03-01,253,215,63,47,316,262,578
SAN JULIAN,consulta externa,personas de 60 anos y mas,2020-03-01,708,628,57,42,765,670,1435
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2020-03-01,49,46,27,7,76,53,129
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2020-03-01,275,454,22,43,297,497,794
SAN LUCAS,consulta externa,personas de 60 anos y mas,2020-03-01,1143,1579,21,31,1164,1610,2774
SAN MATIAS,consulta externa,personas de 60 anos y mas,2020-03-01,113,141,84,73,197,214,411
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2020-03-01,141,164,94,107,235,271,506
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2020-03-01,94,84,0,0,94,84,178
SAN PEDRO,consulta externa,personas de 60 anos y mas,2020-03-01,510,471,67,103,577,574,1151
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2020-03-01,558,692,1,0,559,692,1251
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2020-03-01,256,283,25,27,281,310,591
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2020-03-01,26,52,1,4,27,56,83
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2020-03-01,120,112,126,127,246,239,485
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2020-03-01,65,28,8,2,73,30,103
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2020-03-01,83,68,90,82,173,150,323
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2020-03-01,82,134,9,22,91,156,247
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2020-03-01,89,80,19,9,108,89,197
SANTA ANA,consulta externa,personas de 60 anos y mas,2020-03-01,266,340,94,41,360,381,741
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2020-03-01,17555,19869,5925,7165,23480,27034,50514
SANTA ROSA,consulta externa,personas de 60 anos y mas,2020-03-01,142,143,63,67,205,210,415
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2020-03-01,537,482,36,35,573,517,1090
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2020-03-01,297,298,36,41,333,339,672
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2020-03-01,405,420,10,24,415,444,859
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2020-03-01,126,132,83,99,209,231,440
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2020-03-01,134,160,16,22,150,182,332
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2020-03-01,206,285,36,51,242,336,578
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2020-03-01,136,169,6,5,142,174,316
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2020-03-01,294,253,36,34,330,287,617
SENA,consulta externa,personas de 60 anos y mas,2020-03-01,33,29,3,4,36,33,69
SHINAOTA,consulta externa,personas de 60 anos y mas,2020-03-01,321,314,12,7,333,321,654
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2020-03-01,424,422,32,27,456,449,905
SICAYA,consulta externa,personas de 60 anos y mas,2020-03-01,94,129,45,47,139,176,315
SIPE SIPE,consulta externa,personas de 60 anos y mas,2020-03-01,536,776,243,319,779,1095,1874
SOPACHUY,consulta externa,personas de 60 anos y mas,2020-03-01,204,286,7,19,211,305,516
SORACACHI,consulta externa,personas de 60 anos y mas,2020-03-01,335,361,9,11,344,372,716
SORATA,consulta externa,personas de 60 anos y mas,2020-03-01,488,494,140,122,628,616,1244
SUCRE,consulta externa,personas de 60 anos y mas,2020-03-01,5308,6296,1923,2600,7231,8896,16127
TACACHI,consulta externa,personas de 60 anos y mas,2020-03-01,34,51,4,7,38,58,96
TACACOMA,consulta externa,personas de 60 anos y mas,2020-03-01,148,122,24,20,172,142,314
TACOBAMBA,consulta externa,personas de 60 anos y mas,2020-03-01,266,327,0,0,266,327,593
TACOPAYA,consulta externa,personas de 60 anos y mas,2020-03-01,371,425,55,64,426,489,915
TAHUA,consulta externa,personas de 60 anos y mas,2020-03-01,47,62,2,3,49,65,114
TAPACARI,consulta externa,personas de 60 anos y mas,2020-03-01,888,1019,31,19,919,1038,1957
