,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,58,73,25,9,83,82,165
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,13,21,1,1,14,22,36
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,28,26,3,2,31,28,59
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,173,152,49,53,222,205,427
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,6,8,0,0,6,8,14
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,29,16,1,0,30,16,46
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,118,151,6,14,124,165,289
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,4,6,0,0,4,6,10
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,23,21,3,7,26,28,54
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,33,51,1,0,34,51,85
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,372,354,29,28,401,382,783
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,13,21,5,0,18,21,39
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,69,67,5,3,74,70,144
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,143,118,16,12,159,130,289
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,11,11,0,0,11,11,22
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,2,2,0,0,2,2,4
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,292,277,25,29,317,306,623
YACO,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,13,7,7,6,20,13,33
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,311,286,43,38,354,324,678
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,8,10,0,1,8,11,19
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,16,7,0,0,16,7,23
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,182,160,18,10,200,170,370
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,13,13,0,0,13,13,26
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,18,18,17,14,35,32,67
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,15,29,0,0,15,29,44
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2020-02-01,10,10,0,0,10,10,20
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,5,12,0,0,5,12,17
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,51,58,16,24,67,82,149
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,28,29,4,3,32,32,64
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,51,36,3,8,54,44,98
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,2,4,0,0,2,4,6
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,7,7,0,0,7,7,14
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,39,56,0,0,39,56,95
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,10,9,0,1,10,10,20
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,8,10,0,0,8,10,18
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,5,12,1,2,6,14,20
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,15,13,4,5,19,18,37
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,38,53,22,24,60,77,137
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,12,9,0,1,12,10,22
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,15,11,2,6,17,17,34
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,76,49,11,13,87,62,149
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,26,22,0,1,26,23,49
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,68,57,5,2,73,59,132
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,123,145,41,48,164,193,357
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,13,17,0,1,13,18,31
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,10,3,0,0,10,3,13
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,20,24,0,1,20,25,45
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,69,52,3,4,72,56,128
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,28,35,0,1,28,36,64
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,11,13,10,7,21,20,41
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,16,15,0,1,16,16,32
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,3,0,0,3,3,6
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,1,2,0,1,1,3,4
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,9,8,2,4,11,12,23
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,158,124,9,14,167,138,305
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,60,61,0,1,60,62,122
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,18,12,0,1,18,13,31
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,3,0,0,3,3,6
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,20,15,2,0,22,15,37
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,32,35,2,8,34,43,77
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,54,73,6,7,60,80,140
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,27,20,8,0,35,20,55
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,30,22,0,0,30,22,52
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,39,45,0,2,39,47,86
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,5,6,0,0,5,6,11
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,23,20,1,1,24,21,45
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,25,24,0,1,25,25,50
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,1,0,0,3,1,4
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,109,121,2,5,111,126,237
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,58,58,8,14,66,72,138
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,26,15,0,1,26,16,42
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,52,53,3,6,55,59,114
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,143,100,35,24,178,124,302
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,22,50,4,2,26,52,78
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,2,11,0,0,2,11,13
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,6,15,0,2,6,17,23
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,4,13,0,1,4,14,18
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,2,0,0,0,2,0,2
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,47,29,3,1,50,30,80
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,9,22,1,0,10,22,32
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,142,119,17,12,159,131,290
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,2,2,0,1,2,3,5
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,31,21,1,1,32,22,54
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,148,126,8,7,156,133,289
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,6,1,0,0,6,1,7
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,1,3,8,6,9,15
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,35,35,29,28,64,63,127
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,6,11,1,2,7,13,20
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,6,11,0,0,6,11,17
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,28,34,0,0,28,34,62
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,30,32,26,22,56,54,110
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,139,115,14,6,153,121,274
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,58,51,1,0,59,51,110
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,1767,1532,554,513,2321,2045,4366
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,1,0,0,0,1,0,1
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,55,58,68,57,123,115,238
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,32,21,1,2,33,23,56
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,7,6,1,0,8,6,14
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,61,54,1,2,62,56,118
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,12,10,2,2,14,12,26
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,95,74,0,0,95,74,169
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,18,24,0,2,18,26,44
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,29,28,1,0,30,28,58
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,4,6,0,0,4,6,10
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,42,63,5,6,47,69,116
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,5,1,0,0,5,1,6
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,49,45,3,5,52,50,102
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,10,7,0,3,10,10,20
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,58,49,0,5,58,54,112
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,15,7,1,3,16,10,26
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,26,22,21,18,47,40,87
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,15,7,0,1,15,8,23
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,64,49,0,2,64,51,115
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,126,107,23,11,149,118,267
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,64,53,6,9,70,62,132
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,8,2,0,0,8,2,10
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,18,20,2,10,20,30,50
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,34,27,1,0,35,27,62
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,8,5,0,0,8,5,13
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,2,7,0,1,2,8,10
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,5,6,0,1,5,7,12
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,1812,1602,575,608,2387,2210,4597
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,7,5,0,0,7,5,12
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,43,33,2,0,45,33,78
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,26,24,0,2,26,26,52
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,255,224,100,112,355,336,691
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,12,10,0,0,12,10,22
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,54,35,1,1,55,36,91
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,181,145,6,6,187,151,338
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,13,8,0,0,13,8,21
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,0,2,1,2,1,4,5
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,8,7,0,0,8,7,15
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,4,0,0,3,4,7
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,16,10,2,1,18,11,29
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,49,27,12,12,61,39,100
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,24,13,3,6,27,19,46
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,57,47,12,10,69,57,126
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,16,22,0,1,16,23,39
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,43,24,12,6,55,30,85
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,2,6,0,0,2,6,8
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,143,110,7,2,150,112,262
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,73,57,15,10,88,67,155
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,23,14,9,2,32,16,48
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,14,10,4,1,18,11,29
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,0,0,0,3,0,3
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,29,34,7,9,36,43,79
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,22,23,0,1,22,24,46
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,18,12,7,8,25,20,45
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,4,2,4,3,8,5,13
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,4,0,0,3,4,7
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,0,6,11,10,11,16,27
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,8,13,1,0,9,13,22
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,15,22,1,5,16,27,43
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,25,33,0,0,25,33,58
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,11,8,2,0,13,8,21
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,23,39,0,0,23,39,62
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,30,28,3,12,33,40,73
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,63,38,1,0,64,38,102
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,22,13,13,13,35,26,61
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,150,111,11,5,161,116,277
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,276,232,134,114,410,346,756
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,1632,1478,467,478,2099,1956,4055
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,16,15,1,0,17,15,32
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,26,15,0,2,26,17,43
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,6,3,0,0,6,3,9
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,11,5,0,0,11,5,16
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,95,88,1,2,96,90,186
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,10,6,0,0,10,6,16
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,11,11,0,0,11,11,22
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,26,23,0,1,26,24,50
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,5,0,0,3,5,8
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,9,10,1,0,10,10,20
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,24,22,2,1,26,23,49
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,24,21,5,6,29,27,56
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,4,7,0,0,4,7,11
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,57,64,1,1,58,65,123
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,23,18,2,7,25,25,50
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,51,44,4,5,55,49,104
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,55,54,16,10,71,64,135
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,23,15,1,1,24,16,40
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,1,0,1,3,2,5
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,11,6,1,0,12,6,18
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,69,62,16,16,85,78,163
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,756,711,85,76,841,787,1628
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,5,15,0,1,5,16,21
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,27,17,0,0,27,17,44
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,7,6,0,0,7,6,13
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,2,0,0,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,6,6,0,0,6,6,12
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,44,29,0,0,44,29,73
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,36,29,3,8,39,37,76
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,24,13,3,3,27,16,43
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,487,418,107,104,594,522,1116
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,55,34,5,0,60,34,94
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,27,23,0,1,27,24,51
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,92,97,13,8,105,105,210
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,59,16,8,8,67,24,91
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,78,59,8,14,86,73,159
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,9,6,0,0,9,6,15
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,14,12,1,2,15,14,29
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,24,14,3,0,27,14,41
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,7,2,0,0,7,2,9
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,26,31,1,1,27,32,59
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,19,9,0,0,19,9,28
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,41,22,10,5,51,27,78
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,42,23,0,1,42,24,66
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,22,30,0,0,22,30,52
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,46,29,5,3,51,32,83
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,6,4,1,0,7,4,11
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,32,26,4,1,36,27,63
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,52,38,4,0,56,38,94
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,27,37,0,1,27,38,65
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,23,24,2,0,25,24,49
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,10,7,0,1,10,8,18
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,4,6,0,0,4,6,10
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,606,460,26,37,632,497,1129
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,24,17,2,1,26,18,44
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,2,2,1,0,3,2,5
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,34,52,11,19,45,71,116
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,13,3,3,2,16,5,21
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,17,19,3,1,20,20,40
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,29,25,10,8,39,33,72
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,7,2,1,0,8,2,10
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,54,51,11,9,65,60,125
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,25,14,4,2,29,16,45
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,3,0,0,3,3,6
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,32,27,13,12,45,39,84
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,309,278,25,11,334,289,623
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,43,26,1,2,44,28,72
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,63,48,31,16,94,64,158
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,4,4,0,1,4,5,9
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,295,293,135,149,430,442,872
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,10,9,0,0,10,9,19
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,1,0,0,1,1,1,2
RAQAYPAMPA(ETA),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,21,25,0,1,21,26,47
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,25,23,3,1,28,24,52
REYES,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,33,26,1,0,34,26,60
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,342,327,73,43,415,370,785
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,38,35,7,4,45,39,84
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,62,45,9,4,71,49,120
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,9,15,3,1,12,16,28
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,365,364,50,37,415,401,816
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,10,5,1,3,11,8,19
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,67,48,0,0,67,48,115
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,13,18,0,3,13,21,34
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,20,17,1,1,21,18,39
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,11,20,7,11,18,31,49
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,11,2,0,0,11,2,13
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,22,19,2,1,24,20,44
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,12,4,0,1,12,5,17
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,3,4,0,0,3,4,7
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,20,24,4,2,24,26,50
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,23,16,2,4,25,20,45
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,159,162,6,9,165,171,336
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,37,28,1,1,38,29,67
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,46,31,7,5,53,36,89
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,78,80,8,4,86,84,170
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,209,197,4,5,213,202,415
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,12,15,0,0,12,15,27
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,18,19,0,0,18,19,37
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2020-03-01,8,10,5,4,13,14,27
