municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,11,11
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,5,5
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,2,2
PAZÑA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,7,7
PUCARANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,9,9
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,2,2
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,6,6
VIACHA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,5,5
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,18,18
EL TORNO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,13,13
MAIRANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,12,12
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-11-01,2,2
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,50,50
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,8,8
COROICO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,7,7
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,11,11
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,2,2
MACHARETI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,8,8
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,2,2
SAN MATIAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,9,9
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,3,3
TARABUCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,8,8
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,4,4
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,3,3
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2016-12-01,2,2
