municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,49,49
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,533,533
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,7,7
OKINAWA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,5,5
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,632,632
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,13,13
PALCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,25,25
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,21,21
PAZÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,7,7
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,8,8
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,43,43
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,457,457
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,7,7
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
PUERTO PEREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,5,5
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,9,9
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,106,106
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,8,8
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,5,5
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,195,195
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,8,8
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,20,20
ROBORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,26,26
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,52,52
SABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,199,199
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,13,13
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,5,5
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
SAN ANDRES,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,5,5
SAN BENITO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,65,65
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,25,25
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,123,123
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,25,25
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,39,39
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,12,12
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,10,10
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,8,8
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1792,1792
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,14,14
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
SENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,8,8
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,34,34
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,4,4
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,48,48
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
SORACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,11,11
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,252,252
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,5,5
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,7,7
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,489,489
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,8,8
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
TIAWANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,109,109
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,16,16
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,7,7
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,4,4
TOLEDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,18,18
TOTORA(ORR),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,72,72
TURCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,32,32
URUBICHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,5,5
UYUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,45,45
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,27,27
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,51,51
VILA VILA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,11,11
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,94,94
VILLA RIVERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,5,5
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,117,117
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,8,8
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,55,55
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,225,225
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,6,6
YANACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
YAPACANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,119,119
YOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
YOTALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,3,3
YUNCHARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,2,2
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-03-01,8,8
ACACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,17,17
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,34,34
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
ANCORAIMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
ANTEQUERA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
ANZALDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,7,7
ARAMPAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
ARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,12,12
ARQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
ATOCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
AYATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
AYO AYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,13,13
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,7,7
BELLA FLOR,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,51,51
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,21,21
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,23,23
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,10,10
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,44,44
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,20,20
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,14,14
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,71,71
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,43,43
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,32,32
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
CHIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
CHUA COCANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,20,20
CHUMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,9,9
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
CLIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,24,24
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,170,170
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,11,11
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1696,1696
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,49,49
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,13,13
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,7,7
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,13,13
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,10,10
COMANCHE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,10,10
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,17,17
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,16,16
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1391,1391
EL CHORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,24,24
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,7,7
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,116,116
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,11,11
HUACHACALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,26,26
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
HUATAJATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
HUMANATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
ICHOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,8,8
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,9,9
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,53,53
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,21,21
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1613,1613
LAGUNILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
LAS CARRERAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
MACHACAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,18,18
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,23,23
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,22,22
MOCOMOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,292,292
MORO MORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
OKINAWA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,599,599
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,23,23
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,19,19
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,24,24
PAZÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,8,8
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,7,7
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,54,54
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,416,416
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,7,7
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,11,11
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,54,54
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,104,104
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,176,176
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,16,16
ROBORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,21,21
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,45,45
SABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,222,222
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
SAN BENITO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,68,68
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,24,24
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,34,34
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,127,127
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,43,43
SAN JULIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,8,8
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,16,16
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,7,7
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
SANTA ANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,44,44
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,1704,1704
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,25,25
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
SENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,7,7
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,32,32
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,40,40
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,11,11
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,285,285
TACOBAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,3,3
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,2,2
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,8,8
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,12,12
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,5,5
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,495,495
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2016-04-01,4,4
