municipality,group,variable,month,Nacidos vivos,TOTAL
CAJUATA,atencion de partos en servicios,nacidos vivos,2016-04-01,11,11
CALAMARCA,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
CAMARGO,atencion de partos en servicios,nacidos vivos,2016-04-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos,2016-04-01,113,113
CAPINOTA,atencion de partos en servicios,nacidos vivos,2016-04-01,20,20
CARACOLLO,atencion de partos en servicios,nacidos vivos,2016-04-01,14,14
CARANAVI,atencion de partos en servicios,nacidos vivos,2016-04-01,77,77
CARAPARI,atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
CARIPUYO,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2016-04-01,46,46
CHAQUI,atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
CHARAGUA,atencion de partos en servicios,nacidos vivos,2016-04-01,52,52
CHAYANTA,atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
CHIMORE,atencion de partos en servicios,nacidos vivos,2016-04-01,32,32
CHIPAYA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
CHUA COCANI,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2016-04-01,20,20
CHUMA,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
CKOCHAS,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
CLIZA,atencion de partos en servicios,nacidos vivos,2016-04-01,24,24
COBIJA,atencion de partos en servicios,nacidos vivos,2016-04-01,167,167
COCAPATA,atencion de partos en servicios,nacidos vivos,2016-04-01,13,13
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2016-04-01,1710,1710
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2016-04-01,49,49
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
COLLANA,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
COLOMI,atencion de partos en servicios,nacidos vivos,2016-04-01,17,17
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2016-04-01,13,13
COLQUIRI,atencion de partos en servicios,nacidos vivos,2016-04-01,10,10
COMANCHE,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
COMARAPA,atencion de partos en servicios,nacidos vivos,2016-04-01,24,24
CONCEPCION,atencion de partos en servicios,nacidos vivos,2016-04-01,27,27
COPACABANA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
CORIPATA,atencion de partos en servicios,nacidos vivos,2016-04-01,12,12
CORO CORO,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
COROICO,atencion de partos en servicios,nacidos vivos,2016-04-01,18,18
CORQUE,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
COTAGAITA,atencion de partos en servicios,nacidos vivos,2016-04-01,17,17
COTOCA,atencion de partos en servicios,nacidos vivos,2016-04-01,91,91
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2016-04-01,25,25
CULPINA,atencion de partos en servicios,nacidos vivos,2016-04-01,16,16
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
EL ALTO,atencion de partos en servicios,nacidos vivos,2016-04-01,1396,1396
EL CHORO,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
EL TORNO,atencion de partos en servicios,nacidos vivos,2016-04-01,101,101
EL VILLAR,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2016-04-01,17,17
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2016-04-01,33,33
ESCOMA,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
EXALTACION,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2016-04-01,16,16
FILADELFIA,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
GUANAY,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
GUAQUI,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2016-04-01,131,131
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
HUACARETA,atencion de partos en servicios,nacidos vivos,2016-04-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
HUACHACALLA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
HUANUNI,atencion de partos en servicios,nacidos vivos,2016-04-01,26,26
HUARACAJE,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
HUARINA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
HUATAJATA,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
HUMANATA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
ICHOCA,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
ICLA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
INCAHUASI,atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
INQUISIVI,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
IXIAMAS,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2016-04-01,57,57
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2016-04-01,61,61
LA PAZ,atencion de partos en servicios,nacidos vivos,2016-04-01,1617,1617
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
LAJA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2016-04-01,53,53
LLICA,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
LURIBAY,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
MACHACAMARCA,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
MACHARETI,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
MAGDALENA,atencion de partos en servicios,nacidos vivos,2016-04-01,19,19
MAIRANA,atencion de partos en servicios,nacidos vivos,2016-04-01,18,18
MAPIRI,atencion de partos en servicios,nacidos vivos,2016-04-01,23,23
MINEROS,atencion de partos en servicios,nacidos vivos,2016-04-01,13,13
MIZQUE,atencion de partos en servicios,nacidos vivos,2016-04-01,24,24
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2016-04-01,56,56
MONTERO,atencion de partos en servicios,nacidos vivos,2016-04-01,408,408
MORO MORO,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
MOROCHATA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
OCURI,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
OKINAWA,atencion de partos en servicios,nacidos vivos,2016-04-01,12,12
OMEREQUE,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
ORURO,atencion de partos en servicios,nacidos vivos,2016-04-01,642,642
PADCAYA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
PADILLA,atencion de partos en servicios,nacidos vivos,2016-04-01,23,23
PAILON,atencion de partos en servicios,nacidos vivos,2016-04-01,39,39
PALCA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2016-04-01,26,26
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2016-04-01,24,24
PAZÑA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
POCOATA,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
POCONA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2016-04-01,10,10
POOPO,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
PORCO,atencion de partos en servicios,nacidos vivos,2016-04-01,14,14
POROMA,atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
PORONGO,atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2016-04-01,53,53
PORVENIR,atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
POTOSI,atencion de partos en servicios,nacidos vivos,2016-04-01,411,411
PUCARA,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
PUCARANI,atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2016-04-01,22,22
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2016-04-01,11,11
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2016-04-01,55,55
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2016-04-01,121,121
PUNA,atencion de partos en servicios,nacidos vivos,2016-04-01,14,14
PUNATA,atencion de partos en servicios,nacidos vivos,2016-04-01,71,71
QUIABAYA,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2016-04-01,172,172
QUIME,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
QUIRUSILLAS,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
RAVELO,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
REYES,atencion de partos en servicios,nacidos vivos,2016-04-01,19,19
RIBERALTA,atencion de partos en servicios,nacidos vivos,2016-04-01,338,338
ROBORE,atencion de partos en servicios,nacidos vivos,2016-04-01,21,21
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2016-04-01,45,45
SABAYA,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos,2016-04-01,223,223
SACABAMBA,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
SACACA,atencion de partos en servicios,nacidos vivos,2016-04-01,10,10
SAIPINA,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
SAN BENITO,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
SAN BORJA,atencion de partos en servicios,nacidos vivos,2016-04-01,67,67
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2016-04-01,24,24
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2016-04-01,27,27
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2016-04-01,41,41
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2016-04-01,136,136
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2016-04-01,26,26
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2016-04-01,14,14
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2016-04-01,48,48
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2016-04-01,13,13
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2016-04-01,51,51
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2016-04-01,26,26
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2016-04-01,18,18
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2016-04-01,10,10
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2016-04-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2016-04-01,17,17
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2016-04-01,20,20
SANTA ANA,atencion de partos en servicios,nacidos vivos,2016-04-01,43,43
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2016-04-01,4222,4222
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2016-04-01,27,27
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
SENA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
SHINAOTA,atencion de partos en servicios,nacidos vivos,2016-04-01,38,38
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2016-04-01,19,19
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2016-04-01,40,40
SOPACHUY,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
SORACACHI,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
SORATA,atencion de partos en servicios,nacidos vivos,2016-04-01,11,11
SUCRE,atencion de partos en servicios,nacidos vivos,2016-04-01,649,649
TACACOMA,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
TACOPAYA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
TAPACARI,atencion de partos en servicios,nacidos vivos,2016-04-01,11,11
TARABUCO,atencion de partos en servicios,nacidos vivos,2016-04-01,12,12
TARACO,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
TARATA,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
TARIJA,atencion de partos en servicios,nacidos vivos,2016-04-01,494,494
TARVITA,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
TEOPONTE,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
TIAWANACU,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
TIPUANI,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2016-04-01,97,97
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2016-04-01,19,19
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
TOCO,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
TOLATA,atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
TOLEDO,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
TOMAVE,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
TOMINA,atencion de partos en servicios,nacidos vivos,2016-04-01,4,4
TORO TORO,atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2016-04-01,25,25
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2016-04-01,3,3
TRIGAL,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos,2016-04-01,356,356
TUPIZA,atencion de partos en servicios,nacidos vivos,2016-04-01,76,76
TURCO,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
UMALA,atencion de partos en servicios,nacidos vivos,2016-04-01,5,5
UNCIA,atencion de partos en servicios,nacidos vivos,2016-04-01,37,37
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2016-04-01,11,11
URUBICHA,atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
UYUNI,atencion de partos en servicios,nacidos vivos,2016-04-01,38,38
VACAS,atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2016-04-01,40,40
VIACHA,atencion de partos en servicios,nacidos vivos,2016-04-01,44,44
VILA VILA,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2016-04-01,15,15
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2016-04-01,81,81
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2016-04-01,7,7
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2016-04-01,138,138
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2016-04-01,11,11
VILLAZON,atencion de partos en servicios,nacidos vivos,2016-04-01,51,51
VINTO,atencion de partos en servicios,nacidos vivos,2016-04-01,51,51
VITICHI,atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
WARNES,atencion de partos en servicios,nacidos vivos,2016-04-01,108,108
YACO,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos,2016-04-01,205,205
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
YANACACHI,atencion de partos en servicios,nacidos vivos,2016-04-01,6,6
YAPACANI,atencion de partos en servicios,nacidos vivos,2016-04-01,102,102
YOCALLA,atencion de partos en servicios,nacidos vivos,2016-04-01,1,1
YOTALA,atencion de partos en servicios,nacidos vivos,2016-04-01,8,8
YUNCHARA,atencion de partos en servicios,nacidos vivos,2016-04-01,2,2
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2016-04-01,9,9
ACHACACHI,atencion de partos en servicios,nacidos vivos,2016-05-01,33,33
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
AIQUILE,atencion de partos en servicios,nacidos vivos,2016-05-01,28,28
ALCALA,atencion de partos en servicios,nacidos vivos,2016-05-01,3,3
ALTO BENI,atencion de partos en servicios,nacidos vivos,2016-05-01,6,6
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2016-05-01,6,6
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
ANZALDO,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
APOLO,atencion de partos en servicios,nacidos vivos,2016-05-01,22,22
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2016-05-01,4,4
ARANI,atencion de partos en servicios,nacidos vivos,2016-05-01,6,6
ARBIETO,atencion de partos en servicios,nacidos vivos,2016-05-01,10,10
ARQUE,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2016-05-01,54,54
ATOCHA,atencion de partos en servicios,nacidos vivos,2016-05-01,8,8
AYATA,atencion de partos en servicios,nacidos vivos,2016-05-01,1,1
AYO AYO,atencion de partos en servicios,nacidos vivos,2016-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2016-05-01,13,13
AZURDUY,atencion de partos en servicios,nacidos vivos,2016-05-01,4,4
BATALLAS,atencion de partos en servicios,nacidos vivos,2016-05-01,4,4
BAURES,atencion de partos en servicios,nacidos vivos,2016-05-01,3,3
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2016-05-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2016-05-01,52,52
BETANZOS,atencion de partos en servicios,nacidos vivos,2016-05-01,20,20
BOYUIBE,atencion de partos en servicios,nacidos vivos,2016-05-01,8,8
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2016-05-01,7,7
CABEZAS,atencion de partos en servicios,nacidos vivos,2016-05-01,26,26
CAIROMA,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2016-05-01,4,4
CAJUATA,atencion de partos en servicios,nacidos vivos,2016-05-01,16,16
CALACOTO,atencion de partos en servicios,nacidos vivos,2016-05-01,1,1
CALAMARCA,atencion de partos en servicios,nacidos vivos,2016-05-01,5,5
CAMARGO,atencion de partos en servicios,nacidos vivos,2016-05-01,15,15
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2016-05-01,3,3
CAMIRI,atencion de partos en servicios,nacidos vivos,2016-05-01,88,88
CAPINOTA,atencion de partos en servicios,nacidos vivos,2016-05-01,23,23
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos,2016-05-01,1,1
CARACOLLO,atencion de partos en servicios,nacidos vivos,2016-05-01,16,16
CARANAVI,atencion de partos en servicios,nacidos vivos,2016-05-01,75,75
CARAPARI,atencion de partos en servicios,nacidos vivos,2016-05-01,8,8
CARIPUYO,atencion de partos en servicios,nacidos vivos,2016-05-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2016-05-01,5,5
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2016-05-01,43,43
CHAQUI,atencion de partos en servicios,nacidos vivos,2016-05-01,4,4
CHARAGUA,atencion de partos en servicios,nacidos vivos,2016-05-01,39,39
CHAYANTA,atencion de partos en servicios,nacidos vivos,2016-05-01,11,11
CHIMORE,atencion de partos en servicios,nacidos vivos,2016-05-01,20,20
CHIPAYA,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
CHUA COCANI,atencion de partos en servicios,nacidos vivos,2016-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2016-05-01,21,21
CHUMA,atencion de partos en servicios,nacidos vivos,2016-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2016-05-01,9,9
CKOCHAS,atencion de partos en servicios,nacidos vivos,2016-05-01,3,3
CLIZA,atencion de partos en servicios,nacidos vivos,2016-05-01,29,29
COBIJA,atencion de partos en servicios,nacidos vivos,2016-05-01,165,165
COCAPATA,atencion de partos en servicios,nacidos vivos,2016-05-01,8,8
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2016-05-01,1715,1715
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2016-05-01,43,43
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
COLOMI,atencion de partos en servicios,nacidos vivos,2016-05-01,24,24
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2016-05-01,13,13
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2016-05-01,5,5
COLQUIRI,atencion de partos en servicios,nacidos vivos,2016-05-01,7,7
COMANCHE,atencion de partos en servicios,nacidos vivos,2016-05-01,1,1
COMARAPA,atencion de partos en servicios,nacidos vivos,2016-05-01,26,26
CONCEPCION,atencion de partos en servicios,nacidos vivos,2016-05-01,27,27
COPACABANA,atencion de partos en servicios,nacidos vivos,2016-05-01,6,6
CORIPATA,atencion de partos en servicios,nacidos vivos,2016-05-01,10,10
CORO CORO,atencion de partos en servicios,nacidos vivos,2016-05-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos,2016-05-01,24,24
CORQUE,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
COTAGAITA,atencion de partos en servicios,nacidos vivos,2016-05-01,14,14
COTOCA,atencion de partos en servicios,nacidos vivos,2016-05-01,93,93
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2016-05-01,20,20
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
CUEVO,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos,2016-05-01,19,19
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2016-05-01,5,5
CURVA,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2016-05-01,4,4
EL ALTO,atencion de partos en servicios,nacidos vivos,2016-05-01,1494,1494
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2016-05-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2016-05-01,11,11
EL TORNO,atencion de partos en servicios,nacidos vivos,2016-05-01,110,110
EL VILLAR,atencion de partos en servicios,nacidos vivos,2016-05-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2016-05-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2016-05-01,23,23
ESCOMA,atencion de partos en servicios,nacidos vivos,2016-05-01,4,4
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2016-05-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2016-05-01,13,13
FILADELFIA,atencion de partos en servicios,nacidos vivos,2016-05-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2016-05-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2016-05-01,3,3
GUANAY,atencion de partos en servicios,nacidos vivos,2016-05-01,15,15
GUAQUI,atencion de partos en servicios,nacidos vivos,2016-05-01,5,5
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2016-05-01,111,111
