municipality,group,variable,month,Otras actividades,TOTAL
EL ALTO,otras actividades de enfermeria,otras actividades,2016-03-01,136060,136060
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2016-03-01,41,41
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2016-03-01,3,3
EL TORNO,otras actividades de enfermeria,otras actividades,2016-03-01,7604,7604
EL VILLAR,otras actividades de enfermeria,otras actividades,2016-03-01,36,36
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2016-03-01,3,3
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2016-03-01,73,73
ESCOMA,otras actividades de enfermeria,otras actividades,2016-03-01,49,49
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2016-03-01,3,3
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2016-03-01,77,77
FILADELFIA,otras actividades de enfermeria,otras actividades,2016-03-01,5,5
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2016-03-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2016-03-01,7,7
GUANAY,otras actividades de enfermeria,otras actividades,2016-03-01,18,18
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2016-03-01,38736,38736
GUTIERREZ,otras actividades de enfermeria,otras actividades,2016-03-01,48,48
HUACARETA,otras actividades de enfermeria,otras actividades,2016-03-01,62,62
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2016-03-01,5,5
HUANUNI,otras actividades de enfermeria,otras actividades,2016-03-01,28651,28651
HUARACAJE,otras actividades de enfermeria,otras actividades,2016-03-01,2,2
HUARINA,otras actividades de enfermeria,otras actividades,2016-03-01,12,12
HUATAJATA,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2016-03-01,2,2
ICHOCA,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
ICLA,otras actividades de enfermeria,otras actividades,2016-03-01,266,266
INCAHUASI,otras actividades de enfermeria,otras actividades,2016-03-01,19,19
INQUISIVI,otras actividades de enfermeria,otras actividades,2016-03-01,14,14
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2016-03-01,247,247
IXIAMAS,otras actividades de enfermeria,otras actividades,2016-03-01,14,14
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2016-03-01,23,23
LA ASUNTA,otras actividades de enfermeria,otras actividades,2016-03-01,86,86
LA GUARDIA,otras actividades de enfermeria,otras actividades,2016-03-01,1190,1190
LA PAZ,otras actividades de enfermeria,otras actividades,2016-03-01,19155,19155
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2016-03-01,50,50
LAJA,otras actividades de enfermeria,otras actividades,2016-03-01,140,140
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2016-03-01,14,14
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
LLALLAGUA,otras actividades de enfermeria,otras actividades,2016-03-01,2331,2331
LLICA,otras actividades de enfermeria,otras actividades,2016-03-01,2,2
LORETO,otras actividades de enfermeria,otras actividades,2016-03-01,13,13
LURIBAY,otras actividades de enfermeria,otras actividades,2016-03-01,30,30
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2016-03-01,5,5
MACHARETI,otras actividades de enfermeria,otras actividades,2016-03-01,75,75
MAGDALENA,otras actividades de enfermeria,otras actividades,2016-03-01,103,103
MAIRANA,otras actividades de enfermeria,otras actividades,2016-03-01,545,545
MECAPACA,otras actividades de enfermeria,otras actividades,2016-03-01,55,55
MINEROS,otras actividades de enfermeria,otras actividades,2016-03-01,168,168
MIZQUE,otras actividades de enfermeria,otras actividades,2016-03-01,1829,1829
MOCOMOCO,otras actividades de enfermeria,otras actividades,2016-03-01,92,92
MOJINETE,otras actividades de enfermeria,otras actividades,2016-03-01,8,8
MOJOCOYA,otras actividades de enfermeria,otras actividades,2016-03-01,6,6
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2016-03-01,363,363
MONTERO,otras actividades de enfermeria,otras actividades,2016-03-01,57278,57278
MORO MORO,otras actividades de enfermeria,otras actividades,2016-03-01,3,3
MOROCHATA,otras actividades de enfermeria,otras actividades,2016-03-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2016-03-01,3,3
OKINAWA,otras actividades de enfermeria,otras actividades,2016-03-01,5,5
OMEREQUE,otras actividades de enfermeria,otras actividades,2016-03-01,116,116
ORURO,otras actividades de enfermeria,otras actividades,2016-03-01,9087,9087
PADCAYA,otras actividades de enfermeria,otras actividades,2016-03-01,23,23
PADILLA,otras actividades de enfermeria,otras actividades,2016-03-01,833,833
PAILON,otras actividades de enfermeria,otras actividades,2016-03-01,90,90
PALCA,otras actividades de enfermeria,otras actividades,2016-03-01,4,4
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2016-03-01,86,86
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2016-03-01,33,33
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2016-03-01,2,2
PATACAMAYA,otras actividades de enfermeria,otras actividades,2016-03-01,45,45
PAZÑA,otras actividades de enfermeria,otras actividades,2016-03-01,35,35
PELECHUCO,otras actividades de enfermeria,otras actividades,2016-03-01,4,4
POCOATA,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
POCONA,otras actividades de enfermeria,otras actividades,2016-03-01,7,7
POJO (CBBA),otras actividades de enfermeria,otras actividades,2016-03-01,31,31
POOPO,otras actividades de enfermeria,otras actividades,2016-03-01,17,17
PORCO,otras actividades de enfermeria,otras actividades,2016-03-01,2,2
POROMA,otras actividades de enfermeria,otras actividades,2016-03-01,15,15
PORONGO,otras actividades de enfermeria,otras actividades,2016-03-01,17,17
PORTACHUELO,otras actividades de enfermeria,otras actividades,2016-03-01,703,703
PORVENIR,otras actividades de enfermeria,otras actividades,2016-03-01,35,35
POTOSI,otras actividades de enfermeria,otras actividades,2016-03-01,47004,47004
PRESTO,otras actividades de enfermeria,otras actividades,2016-03-01,10,10
PUCARANI,otras actividades de enfermeria,otras actividades,2016-03-01,9,9
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2016-03-01,4,4
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2016-03-01,4,4
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2016-03-01,30,30
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2016-03-01,11,11
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2016-03-01,157,157
PUERTO RICO,otras actividades de enfermeria,otras actividades,2016-03-01,420,420
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2016-03-01,328,328
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2016-03-01,9,9
PUNA,otras actividades de enfermeria,otras actividades,2016-03-01,6,6
PUNATA,otras actividades de enfermeria,otras actividades,2016-03-01,9,9
QUIABAYA,otras actividades de enfermeria,otras actividades,2016-03-01,3,3
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2016-03-01,225,225
QUIME,otras actividades de enfermeria,otras actividades,2016-03-01,350,350
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2016-03-01,10,10
REYES,otras actividades de enfermeria,otras actividades,2016-03-01,415,415
RIBERALTA,otras actividades de enfermeria,otras actividades,2016-03-01,76917,76917
ROBORE,otras actividades de enfermeria,otras actividades,2016-03-01,1905,1905
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2016-03-01,193,193
SACABA,otras actividades de enfermeria,otras actividades,2016-03-01,2466,2466
SACABAMBA,otras actividades de enfermeria,otras actividades,2016-03-01,9,9
SACACA,otras actividades de enfermeria,otras actividades,2016-03-01,14,14
SAIPINA,otras actividades de enfermeria,otras actividades,2016-03-01,7,7
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2016-03-01,3,3
SAMAIPATA,otras actividades de enfermeria,otras actividades,2016-03-01,68,68
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
SAN ANDRES,otras actividades de enfermeria,otras actividades,2016-03-01,12,12
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2016-03-01,5,5
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2016-03-01,37,37
SAN BENITO,otras actividades de enfermeria,otras actividades,2016-03-01,2,2
SAN BORJA,otras actividades de enfermeria,otras actividades,2016-03-01,304,304
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2016-03-01,302,302
SAN CARLOS,otras actividades de enfermeria,otras actividades,2016-03-01,18,18
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2016-03-01,2163,2163
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2016-03-01,840,840
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2016-03-01,6,6
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2016-03-01,61,61
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2016-03-01,38,38
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2016-03-01,615,615
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2016-03-01,136,136
SAN JULIAN,otras actividades de enfermeria,otras actividades,2016-03-01,301,301
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2016-03-01,105,105
SAN LUCAS,otras actividades de enfermeria,otras actividades,2016-03-01,1108,1108
SAN MATIAS,otras actividades de enfermeria,otras actividades,2016-03-01,843,843
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2016-03-01,104,104
SAN PEDRO,otras actividades de enfermeria,otras actividades,2016-03-01,184,184
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2016-03-01,3,3
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2016-03-01,27,27
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2016-03-01,9,9
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2016-03-01,1,1
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2016-03-01,31,31
SANTA ANA,otras actividades de enfermeria,otras actividades,2016-03-01,343,343
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2016-03-01,243099,243099
SANTA ROSA,otras actividades de enfermeria,otras actividades,2016-03-01,7,7
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2016-03-01,67,67
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2016-03-01,43,43
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2016-03-01,9,9
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2016-03-01,11,11
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2016-03-01,3,3
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2016-03-01,29,29
SENA,otras actividades de enfermeria,otras actividades,2016-03-01,92,92
SHINAOTA,otras actividades de enfermeria,otras actividades,2016-03-01,10,10
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2016-03-01,10,10
SICAYA,otras actividades de enfermeria,otras actividades,2016-03-01,2,2
SIPE SIPE,otras actividades de enfermeria,otras actividades,2016-03-01,95,95
SOPACHUY,otras actividades de enfermeria,otras actividades,2016-03-01,5,5
SORACACHI,otras actividades de enfermeria,otras actividades,2016-03-01,21,21
SORATA,otras actividades de enfermeria,otras actividades,2016-03-01,54,54
SUCRE,otras actividades de enfermeria,otras actividades,2016-03-01,130208,130208
TACACOMA,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
TACOPAYA,otras actividades de enfermeria,otras actividades,2016-03-01,16,16
TAHUA,otras actividades de enfermeria,otras actividades,2016-03-01,95,95
TAPACARI,otras actividades de enfermeria,otras actividades,2016-03-01,6,6
TARABUCO,otras actividades de enfermeria,otras actividades,2016-03-01,11,11
TARACO,otras actividades de enfermeria,otras actividades,2016-03-01,65,65
TARATA,otras actividades de enfermeria,otras actividades,2016-03-01,276,276
TARIJA,otras actividades de enfermeria,otras actividades,2016-03-01,914936,914936
TARVITA,otras actividades de enfermeria,otras actividades,2016-03-01,35,35
TEOPONTE,otras actividades de enfermeria,otras actividades,2016-03-01,112,112
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
TIPUANI,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2016-03-01,61,61
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2016-03-01,5,5
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2016-03-01,3,3
TOCO,otras actividades de enfermeria,otras actividades,2016-03-01,19,19
TOLEDO,otras actividades de enfermeria,otras actividades,2016-03-01,3,3
TOMAVE,otras actividades de enfermeria,otras actividades,2016-03-01,6,6
TOMINA,otras actividades de enfermeria,otras actividades,2016-03-01,371,371
TORO TORO,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2016-03-01,1,1
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2016-03-01,145,145
TRIGAL,otras actividades de enfermeria,otras actividades,2016-03-01,10,10
TRINIDAD,otras actividades de enfermeria,otras actividades,2016-03-01,127489,127489
TUPIZA,otras actividades de enfermeria,otras actividades,2016-03-01,17183,17183
TURCO,otras actividades de enfermeria,otras actividades,2016-03-01,22,22
UMALA,otras actividades de enfermeria,otras actividades,2016-03-01,8,8
UNCIA,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2016-03-01,174,174
URUBICHA,otras actividades de enfermeria,otras actividades,2016-03-01,37,37
UYUNI,otras actividades de enfermeria,otras actividades,2016-03-01,24,24
VACAS,otras actividades de enfermeria,otras actividades,2016-03-01,5,5
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2016-03-01,223,223
VIACHA,otras actividades de enfermeria,otras actividades,2016-03-01,196,196
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2016-03-01,19,19
VILLA MONTES,otras actividades de enfermeria,otras actividades,2016-03-01,8839,8839
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2016-03-01,46,46
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2016-03-01,74,74
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2016-03-01,72,72
VILLAZON,otras actividades de enfermeria,otras actividades,2016-03-01,16666,16666
VITICHI,otras actividades de enfermeria,otras actividades,2016-03-01,4,4
WARNES,otras actividades de enfermeria,otras actividades,2016-03-01,314,314
YACO,otras actividades de enfermeria,otras actividades,2016-03-01,54,54
YACUIBA,otras actividades de enfermeria,otras actividades,2016-03-01,5276,5276
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2016-03-01,6,6
YANACACHI,otras actividades de enfermeria,otras actividades,2016-03-01,1,1
YAPACANI,otras actividades de enfermeria,otras actividades,2016-03-01,1197,1197
YOTALA,otras actividades de enfermeria,otras actividades,2016-03-01,6,6
YUNCHARA,otras actividades de enfermeria,otras actividades,2016-03-01,4,4
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2016-03-01,140,140
ACACIO,otras actividades de enfermeria,otras actividades,2016-04-01,19,19
ACHACACHI,otras actividades de enfermeria,otras actividades,2016-04-01,165,165
ACHOCALLA,otras actividades de enfermeria,otras actividades,2016-04-01,41,41
AIQUILE,otras actividades de enfermeria,otras actividades,2016-04-01,78,78
ALCALA,otras actividades de enfermeria,otras actividades,2016-04-01,7,7
ALTO BENI,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
ANCORAIMES,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
ANDAMARCA,otras actividades de enfermeria,otras actividades,2016-04-01,43,43
ANTEQUERA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
ANZALDO,otras actividades de enfermeria,otras actividades,2016-04-01,19,19
APOLO,otras actividades de enfermeria,otras actividades,2016-04-01,91,91
ARANI,otras actividades de enfermeria,otras actividades,2016-04-01,43,43
ARBIETO,otras actividades de enfermeria,otras actividades,2016-04-01,18,18
ARQUE,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2016-04-01,1063,1063
ATOCHA,otras actividades de enfermeria,otras actividades,2016-04-01,2857,2857
AUCAPATA,otras actividades de enfermeria,otras actividades,2016-04-01,5,5
AYATA,otras actividades de enfermeria,otras actividades,2016-04-01,5,5
AYO AYO,otras actividades de enfermeria,otras actividades,2016-04-01,23,23
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2016-04-01,48,48
AZURDUY,otras actividades de enfermeria,otras actividades,2016-04-01,6,6
BATALLAS,otras actividades de enfermeria,otras actividades,2016-04-01,12,12
BAURES,otras actividades de enfermeria,otras actividades,2016-04-01,53,53
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
BELEN DE URMIRI,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
BELLA FLOR,otras actividades de enfermeria,otras actividades,2016-04-01,4,4
BERMEJO,otras actividades de enfermeria,otras actividades,2016-04-01,25388,25388
BETANZOS,otras actividades de enfermeria,otras actividades,2016-04-01,138,138
BOLIVAR,otras actividades de enfermeria,otras actividades,2016-04-01,5,5
BOLPEBRA,otras actividades de enfermeria,otras actividades,2016-04-01,9,9
BOYUIBE,otras actividades de enfermeria,otras actividades,2016-04-01,15,15
BUENA VISTA,otras actividades de enfermeria,otras actividades,2016-04-01,101,101
CABEZAS,otras actividades de enfermeria,otras actividades,2016-04-01,78,78
CAIROMA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2016-04-01,24,24
CAJUATA,otras actividades de enfermeria,otras actividades,2016-04-01,5,5
CALACOTO,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
CALAMARCA,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
CAMARGO,otras actividades de enfermeria,otras actividades,2016-04-01,677,677
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2016-04-01,7,7
CAMIRI,otras actividades de enfermeria,otras actividades,2016-04-01,19702,19702
CAPINOTA,otras actividades de enfermeria,otras actividades,2016-04-01,10,10
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2016-04-01,4,4
CARACOLLO,otras actividades de enfermeria,otras actividades,2016-04-01,15,15
CARANAVI,otras actividades de enfermeria,otras actividades,2016-04-01,10309,10309
CARAPARI,otras actividades de enfermeria,otras actividades,2016-04-01,242,242
CHACARILLA,otras actividades de enfermeria,otras actividades,2016-04-01,4,4
CHALLAPATA,otras actividades de enfermeria,otras actividades,2016-04-01,2811,2811
CHAQUI,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
CHARAGUA,otras actividades de enfermeria,otras actividades,2016-04-01,23,23
CHAYANTA,otras actividades de enfermeria,otras actividades,2016-04-01,174,174
CHIMORE,otras actividades de enfermeria,otras actividades,2016-04-01,239,239
CHIPAYA,otras actividades de enfermeria,otras actividades,2016-04-01,4,4
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2016-04-01,125,125
CHUA COCANI,otras actividades de enfermeria,otras actividades,2016-04-01,18,18
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2016-04-01,6,6
CHUMA,otras actividades de enfermeria,otras actividades,2016-04-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2016-04-01,3,3
CKOCHAS,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
CLIZA,otras actividades de enfermeria,otras actividades,2016-04-01,33,33
COBIJA,otras actividades de enfermeria,otras actividades,2016-04-01,4333,4333
COCAPATA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
COCHABAMBA,otras actividades de enfermeria,otras actividades,2016-04-01,71074,71074
COIPASA,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2016-04-01,1072,1072
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2016-04-01,24,24
COLOMI,otras actividades de enfermeria,otras actividades,2016-04-01,137,137
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2016-04-01,46,46
COLQUECHACA,otras actividades de enfermeria,otras actividades,2016-04-01,52,52
COLQUENCHA,otras actividades de enfermeria,otras actividades,2016-04-01,3,3
COLQUIRI,otras actividades de enfermeria,otras actividades,2016-04-01,6,6
COMANCHE,otras actividades de enfermeria,otras actividades,2016-04-01,3,3
COMARAPA,otras actividades de enfermeria,otras actividades,2016-04-01,21,21
CONCEPCION,otras actividades de enfermeria,otras actividades,2016-04-01,15,15
COPACABANA,otras actividades de enfermeria,otras actividades,2016-04-01,11,11
CORIPATA,otras actividades de enfermeria,otras actividades,2016-04-01,4,4
CORO CORO,otras actividades de enfermeria,otras actividades,2016-04-01,6,6
COROICO,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
CORQUE,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
COTAGAITA,otras actividades de enfermeria,otras actividades,2016-04-01,1965,1965
COTOCA,otras actividades de enfermeria,otras actividades,2016-04-01,2981,2981
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2016-04-01,812,812
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2016-04-01,2,2
CUEVO,otras actividades de enfermeria,otras actividades,2016-04-01,28,28
CULPINA,otras actividades de enfermeria,otras actividades,2016-04-01,153,153
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2016-04-01,3,3
DESAGUADERO,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
EL ALTO,otras actividades de enfermeria,otras actividades,2016-04-01,142720,142720
EL CHORO,otras actividades de enfermeria,otras actividades,2016-04-01,3,3
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2016-04-01,61,61
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2016-04-01,6,6
EL TORNO,otras actividades de enfermeria,otras actividades,2016-04-01,9957,9957
EL VILLAR,otras actividades de enfermeria,otras actividades,2016-04-01,34,34
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2016-04-01,5,5
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2016-04-01,96,96
ESCARA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
ESCOMA,otras actividades de enfermeria,otras actividades,2016-04-01,115,115
ESMERALDA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2016-04-01,73,73
FILADELFIA,otras actividades de enfermeria,otras actividades,2016-04-01,4,4
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2016-04-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2016-04-01,10,10
GUANAY,otras actividades de enfermeria,otras actividades,2016-04-01,142,142
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2016-04-01,33138,33138
GUTIERREZ,otras actividades de enfermeria,otras actividades,2016-04-01,64,64
HUACARETA,otras actividades de enfermeria,otras actividades,2016-04-01,37,37
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2016-04-01,1,1
HUACHACALLA,otras actividades de enfermeria,otras actividades,2016-04-01,5,5
HUANUNI,otras actividades de enfermeria,otras actividades,2016-04-01,64862,64862
HUARACAJE,otras actividades de enfermeria,otras actividades,2016-04-01,15,15
HUARINA,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
HUATAJATA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2016-04-01,16,16
ICHOCA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
ICLA,otras actividades de enfermeria,otras actividades,2016-04-01,246,246
INCAHUASI,otras actividades de enfermeria,otras actividades,2016-04-01,32,32
INQUISIVI,otras actividades de enfermeria,otras actividades,2016-04-01,3,3
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2016-04-01,286,286
IXIAMAS,otras actividades de enfermeria,otras actividades,2016-04-01,30,30
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2016-04-01,15,15
LA ASUNTA,otras actividades de enfermeria,otras actividades,2016-04-01,119,119
LA GUARDIA,otras actividades de enfermeria,otras actividades,2016-04-01,1372,1372
LA PAZ,otras actividades de enfermeria,otras actividades,2016-04-01,33586,33586
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2016-04-01,136,136
LAJA,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2016-04-01,14,14
LLALLAGUA,otras actividades de enfermeria,otras actividades,2016-04-01,3372,3372
LLICA,otras actividades de enfermeria,otras actividades,2016-04-01,7,7
LORETO,otras actividades de enfermeria,otras actividades,2016-04-01,20,20
LURIBAY,otras actividades de enfermeria,otras actividades,2016-04-01,18,18
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
MACHARETI,otras actividades de enfermeria,otras actividades,2016-04-01,72,72
MAGDALENA,otras actividades de enfermeria,otras actividades,2016-04-01,204,204
MAIRANA,otras actividades de enfermeria,otras actividades,2016-04-01,585,585
MECAPACA,otras actividades de enfermeria,otras actividades,2016-04-01,56,56
MINEROS,otras actividades de enfermeria,otras actividades,2016-04-01,223,223
MIZQUE,otras actividades de enfermeria,otras actividades,2016-04-01,1574,1574
MOCOMOCO,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
MOJINETE,otras actividades de enfermeria,otras actividades,2016-04-01,7,7
MOJOCOYA,otras actividades de enfermeria,otras actividades,2016-04-01,5,5
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2016-04-01,322,322
MONTERO,otras actividades de enfermeria,otras actividades,2016-04-01,28902,28902
MORO MORO,otras actividades de enfermeria,otras actividades,2016-04-01,17,17
MOROCHATA,otras actividades de enfermeria,otras actividades,2016-04-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2016-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,otras actividades,2016-04-01,1,1
OCURI,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
OKINAWA,otras actividades de enfermeria,otras actividades,2016-04-01,8,8
OMEREQUE,otras actividades de enfermeria,otras actividades,2016-04-01,60,60
ORURO,otras actividades de enfermeria,otras actividades,2016-04-01,3629,3629
PADCAYA,otras actividades de enfermeria,otras actividades,2016-04-01,39,39
PADILLA,otras actividades de enfermeria,otras actividades,2016-04-01,670,670
PAILON,otras actividades de enfermeria,otras actividades,2016-04-01,200,200
PALCA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2016-04-01,59,59
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2016-04-01,49,49
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2016-04-01,2,2
PATACAMAYA,otras actividades de enfermeria,otras actividades,2016-04-01,44,44
PAZÑA,otras actividades de enfermeria,otras actividades,2016-04-01,80,80
PELECHUCO,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
POCOATA,otras actividades de enfermeria,otras actividades,2016-04-01,1,1
POCONA,otras actividades de enfermeria,otras actividades,2016-04-01,113,113
POJO (CBBA),otras actividades de enfermeria,otras actividades,2016-04-01,16,16
