municipality,group,variable,month,Inyectables,TOTAL
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2016-04-01,935,935
COLLANA,otras actividades de enfermeria,inyectables,2016-04-01,65,65
COLOMI,otras actividades de enfermeria,inyectables,2016-04-01,450,450
COLPA BELGICA,otras actividades de enfermeria,inyectables,2016-04-01,954,954
COLQUECHACA,otras actividades de enfermeria,inyectables,2016-04-01,598,598
COLQUENCHA,otras actividades de enfermeria,inyectables,2016-04-01,196,196
COLQUIRI,otras actividades de enfermeria,inyectables,2016-04-01,800,800
COMANCHE,otras actividades de enfermeria,inyectables,2016-04-01,46,46
COMARAPA,otras actividades de enfermeria,inyectables,2016-04-01,1491,1491
COMBAYA,otras actividades de enfermeria,inyectables,2016-04-01,17,17
CONCEPCION,otras actividades de enfermeria,inyectables,2016-04-01,1665,1665
COPACABANA,otras actividades de enfermeria,inyectables,2016-04-01,289,289
CORIPATA,otras actividades de enfermeria,inyectables,2016-04-01,646,646
CORO CORO,otras actividades de enfermeria,inyectables,2016-04-01,99,99
COROICO,otras actividades de enfermeria,inyectables,2016-04-01,746,746
CORQUE,otras actividades de enfermeria,inyectables,2016-04-01,310,310
COTAGAITA,otras actividades de enfermeria,inyectables,2016-04-01,3080,3080
COTOCA,otras actividades de enfermeria,inyectables,2016-04-01,5723,5723
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2016-04-01,31,31
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2016-04-01,2434,2434
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2016-04-01,56,56
CUEVO,otras actividades de enfermeria,inyectables,2016-04-01,420,420
CULPINA,otras actividades de enfermeria,inyectables,2016-04-01,1450,1450
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2016-04-01,168,168
CURVA,otras actividades de enfermeria,inyectables,2016-04-01,70,70
DESAGUADERO,otras actividades de enfermeria,inyectables,2016-04-01,176,176
EL ALTO,otras actividades de enfermeria,inyectables,2016-04-01,46752,46752
EL CHORO,otras actividades de enfermeria,inyectables,2016-04-01,121,121
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2016-04-01,770,770
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2016-04-01,912,912
EL TORNO,otras actividades de enfermeria,inyectables,2016-04-01,12328,12328
EL VILLAR,otras actividades de enfermeria,inyectables,2016-04-01,435,435
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2016-04-01,2138,2138
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2016-04-01,1070,1070
ESCARA,otras actividades de enfermeria,inyectables,2016-04-01,39,39
ESCOMA,otras actividades de enfermeria,inyectables,2016-04-01,376,376
ESMERALDA,otras actividades de enfermeria,inyectables,2016-04-01,46,46
EUCALIPTUS,otras actividades de enfermeria,inyectables,2016-04-01,227,227
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2016-04-01,78,78
EXALTACION,otras actividades de enfermeria,inyectables,2016-04-01,44,44
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2016-04-01,757,757
FILADELFIA,otras actividades de enfermeria,inyectables,2016-04-01,435,435
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2016-04-01,241,241
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2016-04-01,273,273
GUANAY,otras actividades de enfermeria,inyectables,2016-04-01,803,803
GUAQUI,otras actividades de enfermeria,inyectables,2016-04-01,214,214
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2016-04-01,22739,22739
GUTIERREZ,otras actividades de enfermeria,inyectables,2016-04-01,511,511
HUACARETA,otras actividades de enfermeria,inyectables,2016-04-01,802,802
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2016-04-01,227,227
HUACHACALLA,otras actividades de enfermeria,inyectables,2016-04-01,129,129
HUANUNI,otras actividades de enfermeria,inyectables,2016-04-01,5774,5774
HUARACAJE,otras actividades de enfermeria,inyectables,2016-04-01,413,413
HUARINA,otras actividades de enfermeria,inyectables,2016-04-01,185,185
HUATAJATA,otras actividades de enfermeria,inyectables,2016-04-01,125,125
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2016-04-01,179,179
HUMANATA,otras actividades de enfermeria,inyectables,2016-04-01,234,234
ICHOCA,otras actividades de enfermeria,inyectables,2016-04-01,46,46
ICLA,otras actividades de enfermeria,inyectables,2016-04-01,527,527
INCAHUASI,otras actividades de enfermeria,inyectables,2016-04-01,656,656
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2016-04-01,171,171
INQUISIVI,otras actividades de enfermeria,inyectables,2016-04-01,308,308
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2016-04-01,1597,1597
IXIAMAS,otras actividades de enfermeria,inyectables,2016-04-01,444,444
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2016-04-01,206,206
LA ASUNTA,otras actividades de enfermeria,inyectables,2016-04-01,1585,1585
LA GUARDIA,otras actividades de enfermeria,inyectables,2016-04-01,7725,7725
LA PAZ,otras actividades de enfermeria,inyectables,2016-04-01,186938,186938
LA RIVERA,otras actividades de enfermeria,inyectables,2016-04-01,13,13
LAGUNILLAS,otras actividades de enfermeria,inyectables,2016-04-01,719,719
LAJA,otras actividades de enfermeria,inyectables,2016-04-01,70,70
LAS CARRERAS,otras actividades de enfermeria,inyectables,2016-04-01,295,295
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2016-04-01,90,90
LLALLAGUA,otras actividades de enfermeria,inyectables,2016-04-01,6980,6980
LLICA,otras actividades de enfermeria,inyectables,2016-04-01,145,145
LORETO,otras actividades de enfermeria,inyectables,2016-04-01,106,106
LURIBAY,otras actividades de enfermeria,inyectables,2016-04-01,278,278
MACHACAMARCA,otras actividades de enfermeria,inyectables,2016-04-01,296,296
MACHARETI,otras actividades de enfermeria,inyectables,2016-04-01,481,481
MAGDALENA,otras actividades de enfermeria,inyectables,2016-04-01,3908,3908
MAIRANA,otras actividades de enfermeria,inyectables,2016-04-01,1278,1278
MALLA,otras actividades de enfermeria,inyectables,2016-04-01,42,42
MAPIRI,otras actividades de enfermeria,inyectables,2016-04-01,539,539
MECAPACA,otras actividades de enfermeria,inyectables,2016-04-01,161,161
MINEROS,otras actividades de enfermeria,inyectables,2016-04-01,1316,1316
MIZQUE,otras actividades de enfermeria,inyectables,2016-04-01,1491,1491
MOCOMOCO,otras actividades de enfermeria,inyectables,2016-04-01,279,279
MOJINETE,otras actividades de enfermeria,inyectables,2016-04-01,62,62
MOJOCOYA,otras actividades de enfermeria,inyectables,2016-04-01,552,552
MONTEAGUDO,otras actividades de enfermeria,inyectables,2016-04-01,6373,6373
MONTERO,otras actividades de enfermeria,inyectables,2016-04-01,23031,23031
MORO MORO,otras actividades de enfermeria,inyectables,2016-04-01,185,185
MOROCHATA,otras actividades de enfermeria,inyectables,2016-04-01,453,453
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2016-04-01,433,433
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2016-04-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2016-04-01,105,105
OCURI,otras actividades de enfermeria,inyectables,2016-04-01,514,514
OKINAWA,otras actividades de enfermeria,inyectables,2016-04-01,138,138
OMEREQUE,otras actividades de enfermeria,inyectables,2016-04-01,792,792
ORURO,otras actividades de enfermeria,inyectables,2016-04-01,59583,59583
PADCAYA,otras actividades de enfermeria,inyectables,2016-04-01,1595,1595
PADILLA,otras actividades de enfermeria,inyectables,2016-04-01,2777,2777
PAILON,otras actividades de enfermeria,inyectables,2016-04-01,1530,1530
PALCA,otras actividades de enfermeria,inyectables,2016-04-01,203,203
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2016-04-01,1271,1271
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2016-04-01,72,72
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2016-04-01,605,605
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2016-04-01,292,292
PASORAPA,otras actividades de enfermeria,inyectables,2016-04-01,232,232
PATACAMAYA,otras actividades de enfermeria,inyectables,2016-04-01,196,196
PAZÑA,otras actividades de enfermeria,inyectables,2016-04-01,288,288
PELECHUCO,otras actividades de enfermeria,inyectables,2016-04-01,115,115
POCOATA,otras actividades de enfermeria,inyectables,2016-04-01,380,380
POCONA,otras actividades de enfermeria,inyectables,2016-04-01,431,431
POJO (CBBA),otras actividades de enfermeria,inyectables,2016-04-01,435,435
POOPO,otras actividades de enfermeria,inyectables,2016-04-01,418,418
PORCO,otras actividades de enfermeria,inyectables,2016-04-01,408,408
POROMA,otras actividades de enfermeria,inyectables,2016-04-01,912,912
PORONGO,otras actividades de enfermeria,inyectables,2016-04-01,462,462
PORTACHUELO,otras actividades de enfermeria,inyectables,2016-04-01,2997,2997
PORVENIR,otras actividades de enfermeria,inyectables,2016-04-01,1015,1015
POSTRER VALLE,otras actividades de enfermeria,inyectables,2016-04-01,114,114
POTOSI,otras actividades de enfermeria,inyectables,2016-04-01,41221,41221
PRESTO,otras actividades de enfermeria,inyectables,2016-04-01,727,727
PUCARA,otras actividades de enfermeria,inyectables,2016-04-01,169,169
PUCARANI,otras actividades de enfermeria,inyectables,2016-04-01,454,454
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2016-04-01,200,200
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2016-04-01,311,311
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2016-04-01,1121,1121
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2016-04-01,134,134
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2016-04-01,1087,1087
PUERTO RICO,otras actividades de enfermeria,inyectables,2016-04-01,1485,1485
PUERTO SILES,otras actividades de enfermeria,inyectables,2016-04-01,58,58
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2016-04-01,3203,3203
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2016-04-01,7839,7839
PUNA,otras actividades de enfermeria,inyectables,2016-04-01,1212,1212
PUNATA,otras actividades de enfermeria,inyectables,2016-04-01,4797,4797
QUIABAYA,otras actividades de enfermeria,inyectables,2016-04-01,98,98
QUILLACOLLO,otras actividades de enfermeria,inyectables,2016-04-01,8792,8792
QUIME,otras actividades de enfermeria,inyectables,2016-04-01,451,451
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2016-04-01,180,180
RAVELO,otras actividades de enfermeria,inyectables,2016-04-01,982,982
REYES,otras actividades de enfermeria,inyectables,2016-04-01,1178,1178
RIBERALTA,otras actividades de enfermeria,inyectables,2016-04-01,24074,24074
ROBORE,otras actividades de enfermeria,inyectables,2016-04-01,2161,2161
RURRENABAQUE,otras actividades de enfermeria,inyectables,2016-04-01,2942,2942
SABAYA,otras actividades de enfermeria,inyectables,2016-04-01,436,436
SACABA,otras actividades de enfermeria,inyectables,2016-04-01,6252,6252
SACABAMBA,otras actividades de enfermeria,inyectables,2016-04-01,155,155
SACACA,otras actividades de enfermeria,inyectables,2016-04-01,357,357
SAIPINA,otras actividades de enfermeria,inyectables,2016-04-01,445,445
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2016-04-01,672,672
SAMAIPATA,otras actividades de enfermeria,inyectables,2016-04-01,836,836
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2016-04-01,153,153
SAN ANDRES,otras actividades de enfermeria,inyectables,2016-04-01,729,729
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2016-04-01,98,98
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2016-04-01,106,106
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2016-04-01,568,568
SAN BENITO,otras actividades de enfermeria,inyectables,2016-04-01,342,342
SAN BORJA,otras actividades de enfermeria,inyectables,2016-04-01,1715,1715
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2016-04-01,677,677
SAN CARLOS,otras actividades de enfermeria,inyectables,2016-04-01,2759,2759
SAN IGNACIO,otras actividades de enfermeria,inyectables,2016-04-01,2615,2615
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2016-04-01,2867,2867
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2016-04-01,129,129
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2016-04-01,434,434
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2016-04-01,370,370
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2016-04-01,2907,2907
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2016-04-01,559,559
SAN JULIAN,otras actividades de enfermeria,inyectables,2016-04-01,2638,2638
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2016-04-01,327,327
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2016-04-01,1653,1653
SAN LUCAS,otras actividades de enfermeria,inyectables,2016-04-01,2257,2257
SAN MATIAS,otras actividades de enfermeria,inyectables,2016-04-01,1761,1761
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2016-04-01,708,708
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2016-04-01,152,152
SAN PEDRO,otras actividades de enfermeria,inyectables,2016-04-01,1811,1811
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2016-04-01,534,534
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2016-04-01,152,152
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2016-04-01,71,71
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2016-04-01,222,222
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2016-04-01,212,212
SAN RAFAEL,otras actividades de enfermeria,inyectables,2016-04-01,73,73
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2016-04-01,1432,1432
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2016-04-01,1058,1058
SANTA ANA,otras actividades de enfermeria,inyectables,2016-04-01,2244,2244
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2016-04-01,227992,227992
SANTA ROSA,otras actividades de enfermeria,inyectables,2016-04-01,717,717
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2016-04-01,850,850
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2016-04-01,131,131
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2016-04-01,526,526
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2016-04-01,216,216
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2016-04-01,71,71
SANTIVAÑES,otras actividades de enfermeria,inyectables,2016-04-01,521,521
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2016-04-01,123,123
SAPAHAQUI,otras actividades de enfermeria,inyectables,2016-04-01,197,197
SENA,otras actividades de enfermeria,inyectables,2016-04-01,1343,1343
SHINAOTA,otras actividades de enfermeria,inyectables,2016-04-01,292,292
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2016-04-01,789,789
SICAYA,otras actividades de enfermeria,inyectables,2016-04-01,132,132
SIPE SIPE,otras actividades de enfermeria,inyectables,2016-04-01,1243,1243
SOPACHUY,otras actividades de enfermeria,inyectables,2016-04-01,693,693
SORACACHI,otras actividades de enfermeria,inyectables,2016-04-01,269,269
SORATA,otras actividades de enfermeria,inyectables,2016-04-01,598,598
SUCRE,otras actividades de enfermeria,inyectables,2016-04-01,71472,71472
TACACHI,otras actividades de enfermeria,inyectables,2016-04-01,5,5
TACACOMA,otras actividades de enfermeria,inyectables,2016-04-01,267,267
TACOBAMBA,otras actividades de enfermeria,inyectables,2016-04-01,266,266
TACOPAYA,otras actividades de enfermeria,inyectables,2016-04-01,219,219
TAHUA,otras actividades de enfermeria,inyectables,2016-04-01,107,107
TAPACARI,otras actividades de enfermeria,inyectables,2016-04-01,603,603
TARABUCO,otras actividades de enfermeria,inyectables,2016-04-01,1797,1797
TARACO,otras actividades de enfermeria,inyectables,2016-04-01,107,107
TARATA,otras actividades de enfermeria,inyectables,2016-04-01,341,341
TARIJA,otras actividades de enfermeria,inyectables,2016-04-01,58088,58088
TARVITA,otras actividades de enfermeria,inyectables,2016-04-01,1045,1045
TEOPONTE,otras actividades de enfermeria,inyectables,2016-04-01,381,381
TIAWANACU,otras actividades de enfermeria,inyectables,2016-04-01,206,206
TINGUIPAYA,otras actividades de enfermeria,inyectables,2016-04-01,459,459
TIPUANI,otras actividades de enfermeria,inyectables,2016-04-01,587,587
TIQUIPAYA,otras actividades de enfermeria,inyectables,2016-04-01,1194,1194
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2016-04-01,334,334
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2016-04-01,36,36
TOCO,otras actividades de enfermeria,inyectables,2016-04-01,347,347
TODOS SANTOS,otras actividades de enfermeria,inyectables,2016-04-01,44,44
TOLATA,otras actividades de enfermeria,inyectables,2016-04-01,330,330
TOLEDO,otras actividades de enfermeria,inyectables,2016-04-01,165,165
TOMAVE,otras actividades de enfermeria,inyectables,2016-04-01,707,707
TOMINA,otras actividades de enfermeria,inyectables,2016-04-01,859,859
TORO TORO,otras actividades de enfermeria,inyectables,2016-04-01,437,437
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2016-04-01,553,553
TOTORA(ORR),otras actividades de enfermeria,inyectables,2016-04-01,190,190
TRIGAL,otras actividades de enfermeria,inyectables,2016-04-01,191,191
TRINIDAD,otras actividades de enfermeria,inyectables,2016-04-01,73443,73443
TUPIZA,otras actividades de enfermeria,inyectables,2016-04-01,9934,9934
TURCO,otras actividades de enfermeria,inyectables,2016-04-01,96,96
UMALA,otras actividades de enfermeria,inyectables,2016-04-01,153,153
UNCIA,otras actividades de enfermeria,inyectables,2016-04-01,5034,5034
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2016-04-01,1070,1070
URUBICHA,otras actividades de enfermeria,inyectables,2016-04-01,291,291
UYUNI,otras actividades de enfermeria,inyectables,2016-04-01,7144,7144
VACAS,otras actividades de enfermeria,inyectables,2016-04-01,265,265
VALLEGRANDE,otras actividades de enfermeria,inyectables,2016-04-01,5182,5182
VIACHA,otras actividades de enfermeria,inyectables,2016-04-01,5989,5989
VILA VILA,otras actividades de enfermeria,inyectables,2016-04-01,45,45
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2016-04-01,704,704
VILLA MONTES,otras actividades de enfermeria,inyectables,2016-04-01,12888,12888
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2016-04-01,102,102
VILLA RIVERO,otras actividades de enfermeria,inyectables,2016-04-01,186,186
VILLA SERRANO,otras actividades de enfermeria,inyectables,2016-04-01,1022,1022
VILLA TUNARI,otras actividades de enfermeria,inyectables,2016-04-01,1608,1608
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2016-04-01,820,820
VILLAZON,otras actividades de enfermeria,inyectables,2016-04-01,6525,6525
VINTO,otras actividades de enfermeria,inyectables,2016-04-01,975,975
VITICHI,otras actividades de enfermeria,inyectables,2016-04-01,624,624
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2016-04-01,3,3
WARNES,otras actividades de enfermeria,inyectables,2016-04-01,3894,3894
YACO,otras actividades de enfermeria,inyectables,2016-04-01,241,241
YACUIBA,otras actividades de enfermeria,inyectables,2016-04-01,29679,29679
YAMPARAEZ,otras actividades de enfermeria,inyectables,2016-04-01,600,600
YANACACHI,otras actividades de enfermeria,inyectables,2016-04-01,268,268
YAPACANI,otras actividades de enfermeria,inyectables,2016-04-01,6786,6786
YOCALLA,otras actividades de enfermeria,inyectables,2016-04-01,368,368
YOTALA,otras actividades de enfermeria,inyectables,2016-04-01,739,739
YUNCHARA,otras actividades de enfermeria,inyectables,2016-04-01,294,294
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2016-04-01,13,13
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2016-04-01,706,706
ACACIO,otras actividades de enfermeria,inyectables,2016-05-01,187,187
ACHACACHI,otras actividades de enfermeria,inyectables,2016-05-01,863,863
ACHOCALLA,otras actividades de enfermeria,inyectables,2016-05-01,542,542
AIQUILE,otras actividades de enfermeria,inyectables,2016-05-01,1652,1652
ALALAY,otras actividades de enfermeria,inyectables,2016-05-01,50,50
ALCALA,otras actividades de enfermeria,inyectables,2016-05-01,306,306
ALTO BENI,otras actividades de enfermeria,inyectables,2016-05-01,465,465
ANCORAIMES,otras actividades de enfermeria,inyectables,2016-05-01,248,248
ANDAMARCA,otras actividades de enfermeria,inyectables,2016-05-01,286,286
ANTEQUERA,otras actividades de enfermeria,inyectables,2016-05-01,225,225
ANZALDO,otras actividades de enfermeria,inyectables,2016-05-01,261,261
APOLO,otras actividades de enfermeria,inyectables,2016-05-01,866,866
ARAMPAMPA,otras actividades de enfermeria,inyectables,2016-05-01,186,186
ARANI,otras actividades de enfermeria,inyectables,2016-05-01,199,199
ARBIETO,otras actividades de enfermeria,inyectables,2016-05-01,532,532
ARQUE,otras actividades de enfermeria,inyectables,2016-05-01,287,287
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2016-05-01,4853,4853
ATOCHA,otras actividades de enfermeria,inyectables,2016-05-01,4422,4422
AUCAPATA,otras actividades de enfermeria,inyectables,2016-05-01,195,195
AYATA,otras actividades de enfermeria,inyectables,2016-05-01,188,188
AYO AYO,otras actividades de enfermeria,inyectables,2016-05-01,45,45
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2016-05-01,1268,1268
AZURDUY,otras actividades de enfermeria,inyectables,2016-05-01,647,647
BATALLAS,otras actividades de enfermeria,inyectables,2016-05-01,425,425
BAURES,otras actividades de enfermeria,inyectables,2016-05-01,825,825
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2016-05-01,61,61
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2016-05-01,48,48
BELLA FLOR,otras actividades de enfermeria,inyectables,2016-05-01,214,214
BERMEJO,otras actividades de enfermeria,inyectables,2016-05-01,5447,5447
BETANZOS,otras actividades de enfermeria,inyectables,2016-05-01,2574,2574
BOLIVAR,otras actividades de enfermeria,inyectables,2016-05-01,173,173
BOLPEBRA,otras actividades de enfermeria,inyectables,2016-05-01,115,115
BOYUIBE,otras actividades de enfermeria,inyectables,2016-05-01,1056,1056
BUENA VISTA,otras actividades de enfermeria,inyectables,2016-05-01,614,614
CABEZAS,otras actividades de enfermeria,inyectables,2016-05-01,2142,2142
CAIROMA,otras actividades de enfermeria,inyectables,2016-05-01,533,533
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2016-05-01,686,686
CAJUATA,otras actividades de enfermeria,inyectables,2016-05-01,322,322
CALACOTO,otras actividades de enfermeria,inyectables,2016-05-01,171,171
CALAMARCA,otras actividades de enfermeria,inyectables,2016-05-01,343,343
CAMARGO,otras actividades de enfermeria,inyectables,2016-05-01,3986,3986
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2016-05-01,337,337
CAMIRI,otras actividades de enfermeria,inyectables,2016-05-01,10034,10034
CAPINOTA,otras actividades de enfermeria,inyectables,2016-05-01,1306,1306
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2016-05-01,170,170
CARACOLLO,otras actividades de enfermeria,inyectables,2016-05-01,935,935
CARANAVI,otras actividades de enfermeria,inyectables,2016-05-01,5655,5655
CARANGAS,otras actividades de enfermeria,inyectables,2016-05-01,16,16
CARAPARI,otras actividades de enfermeria,inyectables,2016-05-01,1624,1624
CARIPUYO,otras actividades de enfermeria,inyectables,2016-05-01,131,131
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2016-05-01,350,350
CATACORA,otras actividades de enfermeria,inyectables,2016-05-01,72,72
CHACARILLA,otras actividades de enfermeria,inyectables,2016-05-01,38,38
CHALLAPATA,otras actividades de enfermeria,inyectables,2016-05-01,1732,1732
CHAQUI,otras actividades de enfermeria,inyectables,2016-05-01,739,739
CHARAGUA,otras actividades de enfermeria,inyectables,2016-05-01,1305,1305
CHARAÑA,otras actividades de enfermeria,inyectables,2016-05-01,28,28
CHAYANTA,otras actividades de enfermeria,inyectables,2016-05-01,789,789
CHIMORE,otras actividades de enfermeria,inyectables,2016-05-01,949,949
CHIPAYA,otras actividades de enfermeria,inyectables,2016-05-01,32,32
CHOQUE COTA,otras actividades de enfermeria,inyectables,2016-05-01,69,69
CHUA COCANI,otras actividades de enfermeria,inyectables,2016-05-01,242,242
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2016-05-01,1388,1388
CHUMA,otras actividades de enfermeria,inyectables,2016-05-01,200,200
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2016-05-01,124,124
CKOCHAS,otras actividades de enfermeria,inyectables,2016-05-01,557,557
CLIZA,otras actividades de enfermeria,inyectables,2016-05-01,690,690
COBIJA,otras actividades de enfermeria,inyectables,2016-05-01,17106,17106
COCAPATA,otras actividades de enfermeria,inyectables,2016-05-01,377,377
COCHABAMBA,otras actividades de enfermeria,inyectables,2016-05-01,92403,92403
COIPASA,otras actividades de enfermeria,inyectables,2016-05-01,65,65
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2016-05-01,2437,2437
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2016-05-01,966,966
COLLANA,otras actividades de enfermeria,inyectables,2016-05-01,88,88
COLOMI,otras actividades de enfermeria,inyectables,2016-05-01,462,462
COLPA BELGICA,otras actividades de enfermeria,inyectables,2016-05-01,869,869
COLQUECHACA,otras actividades de enfermeria,inyectables,2016-05-01,689,689
COLQUENCHA,otras actividades de enfermeria,inyectables,2016-05-01,197,197
COLQUIRI,otras actividades de enfermeria,inyectables,2016-05-01,983,983
COMANCHE,otras actividades de enfermeria,inyectables,2016-05-01,27,27
COMARAPA,otras actividades de enfermeria,inyectables,2016-05-01,1349,1349
COMBAYA,otras actividades de enfermeria,inyectables,2016-05-01,28,28
CONCEPCION,otras actividades de enfermeria,inyectables,2016-05-01,1057,1057
COPACABANA,otras actividades de enfermeria,inyectables,2016-05-01,406,406
CORIPATA,otras actividades de enfermeria,inyectables,2016-05-01,662,662
CORO CORO,otras actividades de enfermeria,inyectables,2016-05-01,149,149
COROICO,otras actividades de enfermeria,inyectables,2016-05-01,400,400
CORQUE,otras actividades de enfermeria,inyectables,2016-05-01,301,301
COTAGAITA,otras actividades de enfermeria,inyectables,2016-05-01,2769,2769
COTOCA,otras actividades de enfermeria,inyectables,2016-05-01,4517,4517
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2016-05-01,29,29
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2016-05-01,2387,2387
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2016-05-01,43,43
CUEVO,otras actividades de enfermeria,inyectables,2016-05-01,242,242
CULPINA,otras actividades de enfermeria,inyectables,2016-05-01,1359,1359
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2016-05-01,190,190
CURVA,otras actividades de enfermeria,inyectables,2016-05-01,54,54
DESAGUADERO,otras actividades de enfermeria,inyectables,2016-05-01,229,229
EL ALTO,otras actividades de enfermeria,inyectables,2016-05-01,53059,53059
EL CHORO,otras actividades de enfermeria,inyectables,2016-05-01,171,171
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2016-05-01,652,652
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2016-05-01,970,970
