municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
CLIZA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,27,27
COBIJA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,142,142
COCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
COCHABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,295,295
COLCAPIRHUA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,41,41
"COLCHA ""K""",referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,6,6
COLLANA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
COLOMI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,23,23
COLPA BELGICA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,62,62
COLQUECHACA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,17,17
COLQUIRI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,10,10
COMARAPA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,39,39
COMBAYA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
CONCEPCION,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,14,14
COPACABANA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
CORIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,19,19
CORO CORO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
COROICO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,16,16
CORQUE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
COTAGAITA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,27,27
COTOCA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,74,74
CUATRO CAÑADAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,38,38
CUEVO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
CULPINA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
CURAHUARA DE CARANGAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,6,6
DESAGUADERO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
EL ALTO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3127,3127
EL CHORO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
EL PUENTE(STC),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,25,25
EL PUENTE(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,21,21
EL TORNO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,77,77
EL VILLAR,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
ENTRE RIOS TRJ,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,24,24
ENTRE RIOS CBBA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,38,38
ESCARA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
ESCOMA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,15,15
EUCALIPTUS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
EUREKA (SANTOS MERCADO),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
EXALTACION,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
FERNANDEZ ALONSO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,26,26
FILADELFIA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,15,15
GENERAL SAAVEDRA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
GUAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,5,5
GUAYARAMERIN,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,70,70
GUTIERREZ,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,18,18
HUACARETA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
HUACAYA (VILLA DE HUACAYA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
HUACHACALLA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
HUANUNI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,30,30
HUARACAJE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
HUARINA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,21,21
HUATAJATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
HUAYLLAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
HUMANATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
ICLA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
INCAHUASI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
INQUISIVI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
IRUPANA (VILLA DE LANZA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
IXIAMAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,20,20
JESUS DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,6,6
LA ASUNTA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
LA GUARDIA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,188,188
LA PAZ,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,5934,5934
LAGUNILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,11,11
LAJA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,29,29
LAS CARRERAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
LLALLAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,128,128
LORETO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
LURIBAY,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
MACHACAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
MACHARETI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
MAGDALENA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
MAIRANA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,17,17
MALLA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
MAPIRI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
MECAPACA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
MINEROS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,27,27
MIZQUE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
MOCOMOCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
MOJOCOYA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,10,10
MONTEAGUDO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,39,39
MONTERO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,263,263
MORO MORO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
MOROCHATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
OCURI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
OKINAWA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,47,47
OMEREQUE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
ORURO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,622,622
PADCAYA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,36,36
PADILLA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,12,12
PAILON,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,27,27
PALCA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
PALOS BLANCOS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,11,11
PAMPA AULLAGAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
PAMPA GRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,11,11
PAPEL PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
PASORAPA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
PATACAMAYA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,57,57
PAZÑA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,5,5
PELECHUCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,6,6
POCOATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,13,13
POCONA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,6,6
POJO (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
POOPO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,33,33
PORCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
POROMA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
PORONGO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,6,6
PORTACHUELO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,22,22
PORVENIR,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,22,22
POSTRER VALLE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
POTOSI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,388,388
PRESTO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
PUCARA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,16,16
PUCARANI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,32,32
PUERTO CARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
PUERTO GONZALO MORENO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
PUERTO PEREZ,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
PUERTO QUIJARRO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,39,39
PUERTO RICO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,13,13
PUERTO SILES,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
PUERTO SUAREZ,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,10,10
PUERTO VILLARROEL,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
PUNA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,33,33
PUNATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,11,11
QUILLACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,38,38
QUIME,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,10,10
QUIRUSILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
RAVELO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,14,14
RIBERALTA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,203,203
ROBORE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,38,38
RURRENABAQUE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,27,27
SACABA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,55,55
SACABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
SACACA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,5,5
SAIPINA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
SALINAS DE GARCI MENDOZA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
SAMAIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
SAN ANDRES,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
SAN ANDRES DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
SAN ANTONIO DE ESMORUCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
SAN ANTONIO DE LOMERIO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
SAN BENITO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,11,11
SAN BORJA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
SAN BUENA VENTURA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,11,11
SAN CARLOS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,23,23
SAN IGNACIO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,23,23
SAN IGNACIO DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,63,63
SAN JAVIER(BNI),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,6,6
SAN JAVIER(STC),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
SAN JOSE DE CHIQUITOS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,29,29
SAN JUAN DE YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,5,5
SAN JULIAN,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,45,45
SAN LORENZO(PND),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
SAN LORENZO(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,77,77
SAN LUCAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,15,15
SAN MATIAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,25,25
SAN MIGUEL DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,24,24
SAN PABLO DE LIPEZ,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
SAN PEDRO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,32,32
SAN PEDRO DE BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
SAN PEDRO DE TIQUINA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,10,10
SAN PEDRO(PND),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,5,5
SAN RAFAEL,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,13,13
SAN RAMON BENI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
SANTA ANA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
SANTA CRUZ DE LA SIERRA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4794,4794
SANTA ROSA DEL SARA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,62,62
SANTIAGO DE CALLAPA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
SANTIAGO DE HUATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,6,6
SANTIAGO DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
SANTIVAÑES,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
SANTUARIO DE QUILLACAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
SAPAHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,17,17
SENA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
SHINAOTA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,23,23
SICA SICA (VILLA AROMA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,30,30
SICAYA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
SIPE SIPE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,23,23
SOPACHUY,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
SORACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
SORATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,21,21
SUCRE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1601,1601
TACACOMA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
TACOBAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
TACOPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
TAPACARI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
TARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,28,28
TARACO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
TARATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,27,27
TARIJA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,466,466
TARVITA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,18,18
TEOPONTE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
TIAWANACU,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
TINGUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
TIPUANI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,24,24
TIQUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,59,59
TIRAQUE (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
TOCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,4,4
TOLATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
TOLEDO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
TOMAVE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
TOMINA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
TORO TORO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
TOTORA(CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
TOTORA(ORR),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,3,3
TRIGAL,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,5,5
TRINIDAD,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,288,288
TUPIZA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,176,176
TURCO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
UNCIA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,10,10
URIONDO (A. CONCEPCION),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,50,50
URUBICHA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,15,15
UYUNI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,10,10
VACAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,16,16
VALLEGRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,29,29
VIACHA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,85,85
VILLA CHARCAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,6,6
VILLA MONTES,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,33,33
VILLA NUEVA (LOMA ALTA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
VILLA RIVERO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,11,11
VILLA SERRANO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,39,39
VILLA TUNARI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,76,76
VILLA VACA GUZMAN (MUYUPAMPA),referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,7,7
VILLAZON,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,186,186
VINTO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,39,39
VITICHI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,2,2
WARNES,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,111,111
YACO,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,1,1
YACUIBA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,166,166
YAMPARAEZ,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,17,17
YANACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,8,8
YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,51,51
YOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,15,15
YOTALA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,35,35
YUNCHARA,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,9,9
ZUDAÑEZ,referencias y retornos,pacientes referidos a otros establecimientos,2013-03-01,16,16
ACACIO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,2,2
ACHACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,30,30
ACHOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,1,1
AIQUILE,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,32,32
ALALAY,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,4,4
ALCALA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,16,16
ALTO BENI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,2,2
ANCORAIMES,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,5,5
ANDAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,3,3
ANTEQUERA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,2,2
ANZALDO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,7,7
APOLO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,3,3
ARAMPAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,5,5
ARANI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,3,3
ARBIETO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,9,9
ARQUE,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,3,3
ASCENCION DE GUARAYOS,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,31,31
ATOCHA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,163,163
AUCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,3,3
AYATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,1,1
AYO AYO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,16,16
AZURDUY,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,11,11
BATALLAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,1,1
BAURES,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,4,4
BELEN DE ANDAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,1,1
BELLA FLOR,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,2,2
BERMEJO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,77,77
BETANZOS,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,50,50
BOLIVAR,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,1,1
BOLPEBRA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,5,5
BOYUIBE,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,5,5
BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,15,15
CABEZAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,37,37
CAIROMA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,4,4
"CAIZA ""D""",referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,9,9
CAJUATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,2,2
CALACOTO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,3,3
CALAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,18,18
CAMARGO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,7,7
CAMATAQUI (C. VILLA ABECIA),referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,2,2
CAMIRI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,54,54
CAPINOTA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,48,48
CAQUIAVIRI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,3,3
CARACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,14,14
CARANAVI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,31,31
CARAPARI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,17,17
CARIPUYO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,1,1
CARMEN RIVERO TORREZ,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,9,9
CHALLAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,48,48
CHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,5,5
CHARAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,27,27
CHAYANTA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,19,19
CHIMORE,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,23,23
CHULUMANI (V. DE LA LIBERTAD),referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,1,1
CHUMA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,3,3
CKOCHAS,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,22,22
CLIZA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,23,23
COBIJA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,165,165
COCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,9,9
COCHABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,381,381
COLCAPIRHUA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,33,33
"COLCHA ""K""",referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,7,7
COLLANA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,8,8
COLOMI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,25,25
COLPA BELGICA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,57,57
COLQUECHACA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,20,20
COLQUIRI,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,12,12
COMARAPA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,46,46
COMBAYA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,1,1
CONCEPCION,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,9,9
COPACABANA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,6,6
CORIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,17,17
CORO CORO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,9,9
COROICO,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,17,17
CORQUE,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,2,2
COTAGAITA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,60,60
COTOCA,referencias y retornos,pacientes referidos a otros establecimientos,2013-04-01,123,123
