municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,943,943
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,31,31
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,45,45
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,2,2
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
COROICO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,248,248
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,31,31
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,589,589
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,248,248
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,155,155
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,155,155
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,7037,7037
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,589,589
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,155,155
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,620,620
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,31,31
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,124,124
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,177,177
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,122,122
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,25,25
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,837,837
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,142,142
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,318,318
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,84,84
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,310,310
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,31,31
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,61,61
ICLA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,434,434
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,496,496
INGAVI (HUMAITA),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,3,3
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,215,215
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,527,527
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1023,1023
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,16459,16459
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,31,31
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,341,341
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,372,372
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,92,92
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,154,154
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,147,147
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,124,124
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,155,155
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,92,92
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,83,83
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,216,216
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,217,217
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,617,617
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,2118,2118
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,141,141
OCURI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,496,496
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
ORURO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,3999,3999
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,331,331
PAILON,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,172,172
PALCA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,217,217
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,248,248
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,33,33
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,682,682
POCONA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,465,465
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,310,310
PORCO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,156,156
POROMA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,828,828
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,465,465
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,242,242
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,2993,2993
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,279,279
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,215,215
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,60,60
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,174,174
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,123,123
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,460,460
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,167,167
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,6,6
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1395,1395
PUNA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,248,248
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,806,806
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,2026,2026
QUIME,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,124,124
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,589,589
REYES,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1457,1457
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,211,211
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
SACABA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,2914,2914
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
SACACA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,95,95
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,54,54
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,217,217
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,124,124
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,141,141
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,399,399
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,153,153
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,279,279
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1395,1395
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1,1
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,58,58
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,831,831
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,79,79
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,940,940
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1246,1246
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,280,280
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,155,155
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,117,117
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,121,121
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,155,155
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,248,248
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,17552,17552
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,334,334
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,2,2
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,31,31
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,31,31
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,155,155
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
SENA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,118,118
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,342,342
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,153,153
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,124,124
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,191,191
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,211,211
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,60,60
SORATA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,3745,3745
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,62,62
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,122,122
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,341,341
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,245,245
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,558,558
TARACO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,60,60
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,2353,2353
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,860,860
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
TIAHUANACU,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,124,124
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1145,1145
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,651,651
TOCO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,118,118
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,682,682
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,217,217
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,372,372
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1523,1523
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,403,403
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,217,217
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,34,34
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,372,372
VACAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,248,248
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,180,180
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1114,1114
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,124,124
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,467,467
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,372,372
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,186,186
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,426,426
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,1083,1083
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,496,496
VINTO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,496,496
WALDO BALLIVIAN,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,31,31
WARNES,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,453,453
YACO,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,91,91
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,869,869
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,341,341
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,376,376
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2020-03-01,279,279
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,90,90
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,182,182
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,62,62
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,480,480
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,150,150
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
APOLO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,150,150
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,116,116
ARANI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,240,240
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,390,390
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,420,420
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,363,363
AUCAPATA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
AYATA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,90,90
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2020-04-01,985,985
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,177,177
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,90,90
BAURES,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,26,26
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,444,444
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,570,570
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,260,260
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2020-04-01,330,330
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,240,240
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,180,180
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,210,210
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2020-04-01,90,90
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,575,575
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,330,330
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,240,240
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,630,630
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,171,171
CATACORA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,1,1
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,151,151
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,480,480
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,241,241
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2020-04-01,180,180
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,36,36
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,300,300
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,330,330
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,1647,1647
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,537,537
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,11766,11766
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,723,723
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,510,510
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,840,840
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,90,90
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,180,180
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,88,88
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,210,210
COROICO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,240,240
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,570,570
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,308,308
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2020-04-01,150,150
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,6,6
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,150,150
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,90,90
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,6903,6903
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2020-04-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,570,570
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,207,207
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,600,600
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,150,150
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,108,108
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,300,300
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,140,140
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,275,275
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2020-04-01,112,112
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,300,300
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,60,60
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
ICLA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,420,420
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,480,480
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,90,90
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2020-04-01,90,90
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,150,150
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,510,510
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,1123,1123
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,13815,13815
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
LAJA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,327,327
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,29,29
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,360,360
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,150,150
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,148,148
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,120,120
MALLA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,30,30
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,150,150
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2020-04-01,151,151
