municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,5,5
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,151,151
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,125,125
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,6,6
WALDO BALLIVIAN,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,1,1
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,266,266
YACO,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,1,1
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,403,403
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,7,7
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,391,391
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,26,26
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2020-03-01,13,13
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,98,98
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4,4
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,61,61
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,7,7
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,17,17
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,295,295
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,64,64
AUCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,47,47
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,20,20
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,12,12
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,33,33
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4,4
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,130,130
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,24,24
BOLIVAR,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,33,33
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,44,44
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,314,314
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,54,54
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,51,51
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,236,236
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4,4
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,9,9
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,114,114
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,7,7
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,138,138
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,16,16
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,39,39
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,81,81
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,24,24
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,41,41
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,442,442
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,12,12
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4749,4749
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,119,119
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,26,26
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,50,50
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,108,108
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,67,67
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,18,18
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,82,82
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,376,376
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,58,58
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,62,62
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3091,3091
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,15,15
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,370,370
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,27,27
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,34,34
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,29,29
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,28,28
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,12,12
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,18,18
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,42,42
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,14,14
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,108,108
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
HUATAJATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,12,12
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,9,9
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,13,13
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,54,54
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,431,431
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5862,5862
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,8,8
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,182,182
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4,4
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,12,12
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,71,71
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,59,59
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,39,39
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,52,52
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,7,7
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,20,20
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,251,251
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,496,496
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,8,8
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,41,41
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1521,1521
PADCAYA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,103,103
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,99,99
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,39,39
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,18,18
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,20,20
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,9,9
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,22,22
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,24,24
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,8,8
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,14,14
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,177,177
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,12,12
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1311,1311
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,11,11
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4,4
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,8,8
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,40,40
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,21,21
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,100,100
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,284,284
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,26,26
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,229,229
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,340,340
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,11,11
REYES,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,41,41
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,828,828
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,50,50
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,75,75
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,596,596
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,32,32
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,16,16
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,14,14
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,9,9
SAN ANDRES,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,18,18
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4,4
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,255,255
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,52,52
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,18,18
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,77,77
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,547,547
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,45,45
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,7,7
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,329,329
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,9,9
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,111,111
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,59,59
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,99,99
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,15,15
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,14,14
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,9,9
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,15,15
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,47,47
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,24,24
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,136,136
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,7798,7798
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,45,45
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,26,26
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,7,7
SENA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,16,16
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,44,44
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,16,16
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4,4
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,38,38
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,13,13
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,12,12
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1197,1197
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,8,8
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,65,65
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2307,2307
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,37,37
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,15,15
TIAHUANACU,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,8,8
TINGUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,5,5
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,183,183
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,14,14
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,11,11
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,8,8
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,12,12
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,64,64
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,737,737
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,172,172
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,14,14
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,11,11
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,127,127
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,10,10
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,90,90
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,209,209
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,4,4
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,21,21
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,154,154
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,6,6
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,307,307
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,105,105
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,107,107
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,2,2
WALDO BALLIVIAN,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,3,3
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,183,183
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,366,366
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,9,9
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,1,1
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,414,414
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,27,27
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2020-04-01,12,12
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,4,4
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,81,81
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,4,4
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,43,43
ALALAY,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,1,1
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,1,1
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,2,2
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,4,4
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,1,1
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,26,26
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,3,3
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,6,6
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,7,7
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,216,216
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,114,114
AUCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,1,1
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,53,53
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,13,13
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,3,3
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,10,10
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,2,2
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,133,133
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,35,35
BOLIVAR,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,1,1
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,38,38
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,20,20
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,5,5
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,33,33
CALACOTO,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,3,3
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,4,4
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,60,60
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,446,446
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,60,60
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,13,13
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,73,73
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,145,145
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,6,6
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,14,14
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,89,89
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,6,6
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,122,122
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,8,8
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,48,48
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,51,51
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,9,9
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,11,11
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,110,110
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2020-05-01,536,536
