municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
ANCORAIMES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,25,25
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,12,12
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,3,3
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,21,21
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,3,3
MAGDALENA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,3,3
PORCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,3,3
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,3,3
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,3,3
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-10-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,10,10
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,7,7
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,26,26
MAIRANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,4,4
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,6,6
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,4,4
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,3,3
SAMAIPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,11,11
SENA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-11-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,12,12
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,13,13
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,11,11
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,4,4
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,4,4
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
PORCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,4,4
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,6,6
TARABUCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,3,3
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-12-01,1,1
