municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,115,115
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,2,2
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,43,43
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,14,14
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
TINGUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,16,16
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,2,2
URUBICHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
VACAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,7,7
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,2,2
YUNCHARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,1,1
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-04-01,5,5
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,4,4
AZURDUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,4,4
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
CHIMORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,97,97
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,3,3
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,69,69
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,8,8
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,9,9
ICLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,125,125
LAJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,3,3
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,15,15
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,42,42
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
PAILON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,7,7
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,7,7
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,5,5
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,5,5
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,3,3
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,6,6
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,127,127
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
SENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
SORACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,16,16
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,18,18
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
TINGUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
TOLEDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,21,21
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,5,5
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,3,3
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,2,2
VILLA SERRANO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-05-01,13,13
ACACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,3,3
AYATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
AZURDUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
BATALLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,4,4
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,5,5
CARAPARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
CHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,3,3
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,6,6
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,81,81
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,46,46
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
EXALTACION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,12,12
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,13,13
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,119,119
LAS CARRERAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,3,3
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,5,5
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,7,7
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,33,33
POCONA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,7,7
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,45,45
PUCARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,4,4
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
QUIRUSILLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,7,7
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,11,11
SAN ANDRES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,6,6
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,6,6
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,80,80
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,33,33
TAPACARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,15,15
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,25,25
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,3,3
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,6,6
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,4,4
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,4,4
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,3,3
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,6,6
YOTALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-06-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,3,3
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
CAJUATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
CALAMARCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,6,6
CARIPUYO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,95,95
COLQUENCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,3,3
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,63,63
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,16,16
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
ICLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
IXIAMAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,135,135
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,7,7
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
OCURI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,26,26
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
POROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,4,4
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,39,39
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
PUERTO RICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,5,5
QUIABAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,7,7
QUIME,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
SABAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,10,10
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,164,164
SENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,33,33
TARACO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,21,21
TIPUANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,7,7
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,4,4
URUBICHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,2,2
VILA VILA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,6,6
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,3,3
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,5,5
YANACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-07-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,3,3
ARQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
BATALLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,3,3
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,9,9
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,6,6
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,94,94
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,3,3
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,2,2
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,53,53
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,9,9
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,7,7
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
HUACARETA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,2,2
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2011-08-01,129,129
