municipality,group,variable,month,Vaginales,TOTAL
LA PAZ,atencion de partos en servicios,vaginales,2011-03-01,1042,1042
LAGUNILLAS,atencion de partos en servicios,vaginales,2011-03-01,8,8
LAJA,atencion de partos en servicios,vaginales,2011-03-01,7,7
LAS CARRERAS,atencion de partos en servicios,vaginales,2011-03-01,3,3
LICOMA PAMPA,atencion de partos en servicios,vaginales,2011-03-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2011-03-01,68,68
LLICA,atencion de partos en servicios,vaginales,2011-03-01,7,7
LURIBAY,atencion de partos en servicios,vaginales,2011-03-01,4,4
MACHACAMARCA,atencion de partos en servicios,vaginales,2011-03-01,3,3
MACHARETI,atencion de partos en servicios,vaginales,2011-03-01,5,5
MAGDALENA,atencion de partos en servicios,vaginales,2011-03-01,17,17
MAIRANA,atencion de partos en servicios,vaginales,2011-03-01,15,15
MAPIRI,atencion de partos en servicios,vaginales,2011-03-01,30,30
MECAPACA,atencion de partos en servicios,vaginales,2011-03-01,5,5
MINEROS,atencion de partos en servicios,vaginales,2011-03-01,22,22
MIZQUE,atencion de partos en servicios,vaginales,2011-03-01,31,31
MOCOMOCO,atencion de partos en servicios,vaginales,2011-03-01,3,3
MOJOCOYA,atencion de partos en servicios,vaginales,2011-03-01,4,4
MONTEAGUDO,atencion de partos en servicios,vaginales,2011-03-01,36,36
MONTERO,atencion de partos en servicios,vaginales,2011-03-01,232,232
MORO MORO,atencion de partos en servicios,vaginales,2011-03-01,3,3
MOROCHATA,atencion de partos en servicios,vaginales,2011-03-01,10,10
OCURI,atencion de partos en servicios,vaginales,2011-03-01,6,6
OKINAWA,atencion de partos en servicios,vaginales,2011-03-01,11,11
OMEREQUE,atencion de partos en servicios,vaginales,2011-03-01,5,5
ORURO,atencion de partos en servicios,vaginales,2011-03-01,408,408
PADCAYA,atencion de partos en servicios,vaginales,2011-03-01,21,21
PADILLA,atencion de partos en servicios,vaginales,2011-03-01,21,21
PAILON,atencion de partos en servicios,vaginales,2011-03-01,40,40
PALCA,atencion de partos en servicios,vaginales,2011-03-01,2,2
PALOS BLANCOS,atencion de partos en servicios,vaginales,2011-03-01,43,43
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2011-03-01,4,4
PAMPA GRANDE,atencion de partos en servicios,vaginales,2011-03-01,10,10
PASORAPA,atencion de partos en servicios,vaginales,2011-03-01,3,3
PATACAMAYA,atencion de partos en servicios,vaginales,2011-03-01,26,26
PAZÑA,atencion de partos en servicios,vaginales,2011-03-01,1,1
PELECHUCO,atencion de partos en servicios,vaginales,2011-03-01,4,4
POCOATA,atencion de partos en servicios,vaginales,2011-03-01,4,4
POCONA,atencion de partos en servicios,vaginales,2011-03-01,14,14
POJO (CBBA),atencion de partos en servicios,vaginales,2011-03-01,26,26
POOPO,atencion de partos en servicios,vaginales,2011-03-01,2,2
PORCO,atencion de partos en servicios,vaginales,2011-03-01,9,9
POROMA,atencion de partos en servicios,vaginales,2011-03-01,7,7
PORONGO,atencion de partos en servicios,vaginales,2011-03-01,4,4
PORTACHUELO,atencion de partos en servicios,vaginales,2011-03-01,32,32
PORVENIR,atencion de partos en servicios,vaginales,2011-03-01,3,3
POSTRER VALLE,atencion de partos en servicios,vaginales,2011-03-01,1,1
POTOSI,atencion de partos en servicios,vaginales,2011-03-01,315,315
PRESTO,atencion de partos en servicios,vaginales,2011-03-01,2,2
PUCARA,atencion de partos en servicios,vaginales,2011-03-01,1,1
PUCARANI,atencion de partos en servicios,vaginales,2011-03-01,16,16
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2011-03-01,7,7
PUERTO PEREZ,atencion de partos en servicios,vaginales,2011-03-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2011-03-01,28,28
PUERTO RICO,atencion de partos en servicios,vaginales,2011-03-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2011-03-01,34,34
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2011-03-01,115,115
PUNA,atencion de partos en servicios,vaginales,2011-03-01,18,18
PUNATA,atencion de partos en servicios,vaginales,2011-03-01,57,57
QUIABAYA,atencion de partos en servicios,vaginales,2011-03-01,1,1
QUILLACOLLO,atencion de partos en servicios,vaginales,2011-03-01,86,86
QUIME,atencion de partos en servicios,vaginales,2011-03-01,6,6
QUIRUSILLAS,atencion de partos en servicios,vaginales,2011-03-01,1,1
RAVELO,atencion de partos en servicios,vaginales,2011-03-01,6,6
REYES,atencion de partos en servicios,vaginales,2011-03-01,30,30
RIBERALTA,atencion de partos en servicios,vaginales,2011-03-01,276,276
ROBORE,atencion de partos en servicios,vaginales,2011-03-01,24,24
RURRENABAQUE,atencion de partos en servicios,vaginales,2011-03-01,38,38
SABAYA,atencion de partos en servicios,vaginales,2011-03-01,2,2
SACABA,atencion de partos en servicios,vaginales,2011-03-01,135,135
SACABAMBA,atencion de partos en servicios,vaginales,2011-03-01,4,4
SACACA,atencion de partos en servicios,vaginales,2011-03-01,14,14
SAIPINA,atencion de partos en servicios,vaginales,2011-03-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2011-03-01,13,13
SAMAIPATA,atencion de partos en servicios,vaginales,2011-03-01,5,5
SAN AGUSTIN,atencion de partos en servicios,vaginales,2011-03-01,1,1
SAN ANDRES,atencion de partos en servicios,vaginales,2011-03-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2011-03-01,4,4
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,vaginales,2011-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2011-03-01,8,8
SAN BENITO,atencion de partos en servicios,vaginales,2011-03-01,7,7
SAN BORJA,atencion de partos en servicios,vaginales,2011-03-01,64,64
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2011-03-01,14,14
SAN CARLOS,atencion de partos en servicios,vaginales,2011-03-01,45,45
SAN IGNACIO,atencion de partos en servicios,vaginales,2011-03-01,31,31
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2011-03-01,164,164
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2011-03-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2011-03-01,36,36
SAN JOAQUIN,atencion de partos en servicios,vaginales,2011-03-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2011-03-01,38,38
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2011-03-01,6,6
SAN JULIAN,atencion de partos en servicios,vaginales,2011-03-01,88,88
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2011-03-01,6,6
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2011-03-01,7,7
SAN LUCAS,atencion de partos en servicios,vaginales,2011-03-01,37,37
SAN MATIAS,atencion de partos en servicios,vaginales,2011-03-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2011-03-01,17,17
SAN PEDRO,atencion de partos en servicios,vaginales,2011-03-01,22,22
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2011-03-01,10,10
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2011-03-01,4,4
SAN RAFAEL,atencion de partos en servicios,vaginales,2011-03-01,11,11
SAN RAMON BENI,atencion de partos en servicios,vaginales,2011-03-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2011-03-01,28,28
SANTA ANA,atencion de partos en servicios,vaginales,2011-03-01,30,30
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2011-03-01,1772,1772
SANTA ROSA,atencion de partos en servicios,vaginales,2011-03-01,28,28
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2011-03-01,20,20
SANTIAGO DE CALLAPA,atencion de partos en servicios,vaginales,2011-03-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2011-03-01,9,9
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2011-03-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2011-03-01,3,3
SANTIVAÑES,atencion de partos en servicios,vaginales,2011-03-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2011-03-01,2,2
SENA,atencion de partos en servicios,vaginales,2011-03-01,5,5
SHINAOTA,atencion de partos en servicios,vaginales,2011-03-01,57,57
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2011-03-01,15,15
SICAYA,atencion de partos en servicios,vaginales,2011-03-01,1,1
SIPE SIPE,atencion de partos en servicios,vaginales,2011-03-01,39,39
SOPACHUY,atencion de partos en servicios,vaginales,2011-03-01,13,13
SORACACHI,atencion de partos en servicios,vaginales,2011-03-01,1,1
SORATA,atencion de partos en servicios,vaginales,2011-03-01,11,11
SUCRE,atencion de partos en servicios,vaginales,2011-03-01,395,395
TACACHI,atencion de partos en servicios,vaginales,2011-03-01,2,2
TACACOMA,atencion de partos en servicios,vaginales,2011-03-01,4,4
TACOBAMBA,atencion de partos en servicios,vaginales,2011-03-01,2,2
TACOPAYA,atencion de partos en servicios,vaginales,2011-03-01,3,3
TAPACARI,atencion de partos en servicios,vaginales,2011-03-01,5,5
TARABUCO,atencion de partos en servicios,vaginales,2011-03-01,16,16
TARACO,atencion de partos en servicios,vaginales,2011-03-01,3,3
TARATA,atencion de partos en servicios,vaginales,2011-03-01,7,7
TARIJA,atencion de partos en servicios,vaginales,2011-03-01,279,279
TARVITA,atencion de partos en servicios,vaginales,2011-03-01,17,17
TEOPONTE,atencion de partos en servicios,vaginales,2011-03-01,14,14
TIAWANACU,atencion de partos en servicios,vaginales,2011-03-01,18,18
TINGUIPAYA,atencion de partos en servicios,vaginales,2011-03-01,3,3
TIPUANI,atencion de partos en servicios,vaginales,2011-03-01,17,17
TIQUIPAYA,atencion de partos en servicios,vaginales,2011-03-01,70,70
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2011-03-01,18,18
TOCO,atencion de partos en servicios,vaginales,2011-03-01,5,5
TOLATA,atencion de partos en servicios,vaginales,2011-03-01,2,2
TOLEDO,atencion de partos en servicios,vaginales,2011-03-01,4,4
TOMAVE,atencion de partos en servicios,vaginales,2011-03-01,6,6
TOMINA,atencion de partos en servicios,vaginales,2011-03-01,19,19
TORO TORO,atencion de partos en servicios,vaginales,2011-03-01,5,5
TOTORA(CBBA),atencion de partos en servicios,vaginales,2011-03-01,11,11
TOTORA(ORR),atencion de partos en servicios,vaginales,2011-03-01,3,3
TRIGAL,atencion de partos en servicios,vaginales,2011-03-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2011-03-01,247,247
TUPIZA,atencion de partos en servicios,vaginales,2011-03-01,67,67
TURCO,atencion de partos en servicios,vaginales,2011-03-01,1,1
UMALA,atencion de partos en servicios,vaginales,2011-03-01,7,7
UNCIA,atencion de partos en servicios,vaginales,2011-03-01,24,24
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2011-03-01,10,10
URUBICHA,atencion de partos en servicios,vaginales,2011-03-01,11,11
UYUNI,atencion de partos en servicios,vaginales,2011-03-01,29,29
VACAS,atencion de partos en servicios,vaginales,2011-03-01,6,6
VALLEGRANDE,atencion de partos en servicios,vaginales,2011-03-01,22,22
VIACHA,atencion de partos en servicios,vaginales,2011-03-01,36,36
VILA VILA,atencion de partos en servicios,vaginales,2011-03-01,2,2
VILLA CHARCAS,atencion de partos en servicios,vaginales,2011-03-01,16,16
VILLA MONTES,atencion de partos en servicios,vaginales,2011-03-01,89,89
VILLA RIVERO,atencion de partos en servicios,vaginales,2011-03-01,5,5
VILLA SERRANO,atencion de partos en servicios,vaginales,2011-03-01,7,7
VILLA TUNARI,atencion de partos en servicios,vaginales,2011-03-01,132,132
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2011-03-01,12,12
VILLAZON,atencion de partos en servicios,vaginales,2011-03-01,48,48
VINTO,atencion de partos en servicios,vaginales,2011-03-01,74,74
VITICHI,atencion de partos en servicios,vaginales,2011-03-01,7,7
WARNES,atencion de partos en servicios,vaginales,2011-03-01,122,122
YACO,atencion de partos en servicios,vaginales,2011-03-01,1,1
YACUIBA,atencion de partos en servicios,vaginales,2011-03-01,121,121
YAMPARAEZ,atencion de partos en servicios,vaginales,2011-03-01,9,9
YANACACHI,atencion de partos en servicios,vaginales,2011-03-01,3,3
YAPACANI,atencion de partos en servicios,vaginales,2011-03-01,82,82
YOCALLA,atencion de partos en servicios,vaginales,2011-03-01,2,2
YOTALA,atencion de partos en servicios,vaginales,2011-03-01,11,11
YUNCHARA,atencion de partos en servicios,vaginales,2011-03-01,1,1
ZUDAÑEZ,atencion de partos en servicios,vaginales,2011-03-01,7,7
ACACIO,atencion de partos en servicios,vaginales,2011-04-01,5,5
ACHACACHI,atencion de partos en servicios,vaginales,2011-04-01,36,36
ACHOCALLA,atencion de partos en servicios,vaginales,2011-04-01,8,8
AIQUILE,atencion de partos en servicios,vaginales,2011-04-01,31,31
ALALAY,atencion de partos en servicios,vaginales,2011-04-01,2,2
ALCALA,atencion de partos en servicios,vaginales,2011-04-01,6,6
ALTO BENI,atencion de partos en servicios,vaginales,2011-04-01,10,10
ANCORAIMES,atencion de partos en servicios,vaginales,2011-04-01,3,3
ANDAMARCA,atencion de partos en servicios,vaginales,2011-04-01,1,1
ANTEQUERA,atencion de partos en servicios,vaginales,2011-04-01,4,4
ANZALDO,atencion de partos en servicios,vaginales,2011-04-01,2,2
APOLO,atencion de partos en servicios,vaginales,2011-04-01,17,17
ARANI,atencion de partos en servicios,vaginales,2011-04-01,10,10
ARBIETO,atencion de partos en servicios,vaginales,2011-04-01,8,8
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2011-04-01,57,57
ATOCHA,atencion de partos en servicios,vaginales,2011-04-01,12,12
AUCAPATA,atencion de partos en servicios,vaginales,2011-04-01,1,1
AYATA,atencion de partos en servicios,vaginales,2011-04-01,2,2
AYO AYO,atencion de partos en servicios,vaginales,2011-04-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2011-04-01,21,21
AZURDUY,atencion de partos en servicios,vaginales,2011-04-01,5,5
BATALLAS,atencion de partos en servicios,vaginales,2011-04-01,10,10
BAURES,atencion de partos en servicios,vaginales,2011-04-01,2,2
BELEN DE ANDAMARCA,atencion de partos en servicios,vaginales,2011-04-01,1,1
BELLA FLOR,atencion de partos en servicios,vaginales,2011-04-01,2,2
BERMEJO,atencion de partos en servicios,vaginales,2011-04-01,22,22
BETANZOS,atencion de partos en servicios,vaginales,2011-04-01,22,22
BOLIVAR,atencion de partos en servicios,vaginales,2011-04-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2011-04-01,4,4
BUENA VISTA,atencion de partos en servicios,vaginales,2011-04-01,1,1
CABEZAS,atencion de partos en servicios,vaginales,2011-04-01,13,13
CAIROMA,atencion de partos en servicios,vaginales,2011-04-01,5,5
"CAIZA ""D""",atencion de partos en servicios,vaginales,2011-04-01,8,8
CAJUATA,atencion de partos en servicios,vaginales,2011-04-01,13,13
CALAMARCA,atencion de partos en servicios,vaginales,2011-04-01,6,6
CAMARGO,atencion de partos en servicios,vaginales,2011-04-01,16,16
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2011-04-01,1,1
CAMIRI,atencion de partos en servicios,vaginales,2011-04-01,56,56
CAPINOTA,atencion de partos en servicios,vaginales,2011-04-01,18,18
CARACOLLO,atencion de partos en servicios,vaginales,2011-04-01,15,15
CARANAVI,atencion de partos en servicios,vaginales,2011-04-01,84,84
CARAPARI,atencion de partos en servicios,vaginales,2011-04-01,13,13
CARIPUYO,atencion de partos en servicios,vaginales,2011-04-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2011-04-01,5,5
CHALLAPATA,atencion de partos en servicios,vaginales,2011-04-01,42,42
CHAQUI,atencion de partos en servicios,vaginales,2011-04-01,3,3
CHARAGUA,atencion de partos en servicios,vaginales,2011-04-01,34,34
CHARAÑA,atencion de partos en servicios,vaginales,2011-04-01,1,1
CHAYANTA,atencion de partos en servicios,vaginales,2011-04-01,14,14
CHIMORE,atencion de partos en servicios,vaginales,2011-04-01,18,18
CHIPAYA,atencion de partos en servicios,vaginales,2011-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2011-04-01,35,35
CHUMA,atencion de partos en servicios,vaginales,2011-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2011-04-01,9,9
CKOCHAS,atencion de partos en servicios,vaginales,2011-04-01,5,5
CLIZA,atencion de partos en servicios,vaginales,2011-04-01,26,26
COBIJA,atencion de partos en servicios,vaginales,2011-04-01,85,85
COCAPATA,atencion de partos en servicios,vaginales,2011-04-01,4,4
COCHABAMBA,atencion de partos en servicios,vaginales,2011-04-01,861,861
COLCAPIRHUA,atencion de partos en servicios,vaginales,2011-04-01,45,45
"COLCHA ""K""",atencion de partos en servicios,vaginales,2011-04-01,5,5
COLLANA,atencion de partos en servicios,vaginales,2011-04-01,2,2
COLOMI,atencion de partos en servicios,vaginales,2011-04-01,26,26
COLPA BELGICA,atencion de partos en servicios,vaginales,2011-04-01,6,6
COLQUECHACA,atencion de partos en servicios,vaginales,2011-04-01,11,11
COLQUENCHA,atencion de partos en servicios,vaginales,2011-04-01,7,7
COLQUIRI,atencion de partos en servicios,vaginales,2011-04-01,7,7
COMARAPA,atencion de partos en servicios,vaginales,2011-04-01,33,33
CONCEPCION,atencion de partos en servicios,vaginales,2011-04-01,28,28
COPACABANA,atencion de partos en servicios,vaginales,2011-04-01,8,8
CORIPATA,atencion de partos en servicios,vaginales,2011-04-01,19,19
CORO CORO,atencion de partos en servicios,vaginales,2011-04-01,2,2
COROICO,atencion de partos en servicios,vaginales,2011-04-01,17,17
CORQUE,atencion de partos en servicios,vaginales,2011-04-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2011-04-01,12,12
COTOCA,atencion de partos en servicios,vaginales,2011-04-01,83,83
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2011-04-01,25,25
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2011-04-01,2,2
CULPINA,atencion de partos en servicios,vaginales,2011-04-01,14,14
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2011-04-01,3,3
DESAGUADERO,atencion de partos en servicios,vaginales,2011-04-01,3,3
EL ALTO,atencion de partos en servicios,vaginales,2011-04-01,1027,1027
EL CHORO,atencion de partos en servicios,vaginales,2011-04-01,2,2
EL PUENTE(STC),atencion de partos en servicios,vaginales,2011-04-01,19,19
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2011-04-01,10,10
EL TORNO,atencion de partos en servicios,vaginales,2011-04-01,45,45
EL VILLAR,atencion de partos en servicios,vaginales,2011-04-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2011-04-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2011-04-01,35,35
ESCOMA,atencion de partos en servicios,vaginales,2011-04-01,14,14
EUCALIPTUS,atencion de partos en servicios,vaginales,2011-04-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2011-04-01,16,16
FILADELFIA,atencion de partos en servicios,vaginales,2011-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2011-04-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2011-04-01,4,4
GUANAY,atencion de partos en servicios,vaginales,2011-04-01,12,12
GUAQUI,atencion de partos en servicios,vaginales,2011-04-01,5,5
GUAYARAMERIN,atencion de partos en servicios,vaginales,2011-04-01,89,89
GUTIERREZ,atencion de partos en servicios,vaginales,2011-04-01,14,14
HUACARETA,atencion de partos en servicios,vaginales,2011-04-01,13,13
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2011-04-01,2,2
HUACHACALLA,atencion de partos en servicios,vaginales,2011-04-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2011-04-01,23,23
HUARACAJE,atencion de partos en servicios,vaginales,2011-04-01,10,10
HUARINA,atencion de partos en servicios,vaginales,2011-04-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2011-04-01,1,1
ICHOCA,atencion de partos en servicios,vaginales,2011-04-01,2,2
ICLA,atencion de partos en servicios,vaginales,2011-04-01,7,7
INCAHUASI,atencion de partos en servicios,vaginales,2011-04-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2011-04-01,12,12
IXIAMAS,atencion de partos en servicios,vaginales,2011-04-01,18,18
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2011-04-01,9,9
LA ASUNTA,atencion de partos en servicios,vaginales,2011-04-01,36,36
LA GUARDIA,atencion de partos en servicios,vaginales,2011-04-01,68,68
LA PAZ,atencion de partos en servicios,vaginales,2011-04-01,949,949
LAGUNILLAS,atencion de partos en servicios,vaginales,2011-04-01,3,3
LAJA,atencion de partos en servicios,vaginales,2011-04-01,7,7
LICOMA PAMPA,atencion de partos en servicios,vaginales,2011-04-01,5,5
LLALLAGUA,atencion de partos en servicios,vaginales,2011-04-01,50,50
LLICA,atencion de partos en servicios,vaginales,2011-04-01,4,4
LORETO,atencion de partos en servicios,vaginales,2011-04-01,1,1
LURIBAY,atencion de partos en servicios,vaginales,2011-04-01,4,4
MACHACAMARCA,atencion de partos en servicios,vaginales,2011-04-01,3,3
MACHARETI,atencion de partos en servicios,vaginales,2011-04-01,4,4
MAGDALENA,atencion de partos en servicios,vaginales,2011-04-01,14,14
MAIRANA,atencion de partos en servicios,vaginales,2011-04-01,19,19
MAPIRI,atencion de partos en servicios,vaginales,2011-04-01,18,18
MECAPACA,atencion de partos en servicios,vaginales,2011-04-01,4,4
MINEROS,atencion de partos en servicios,vaginales,2011-04-01,29,29
MIZQUE,atencion de partos en servicios,vaginales,2011-04-01,18,18
MOCOMOCO,atencion de partos en servicios,vaginales,2011-04-01,3,3
MOJOCOYA,atencion de partos en servicios,vaginales,2011-04-01,5,5
MONTEAGUDO,atencion de partos en servicios,vaginales,2011-04-01,36,36
MONTERO,atencion de partos en servicios,vaginales,2011-04-01,200,200
MORO MORO,atencion de partos en servicios,vaginales,2011-04-01,3,3
MOROCHATA,atencion de partos en servicios,vaginales,2011-04-01,19,19
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2011-04-01,1,1
OCURI,atencion de partos en servicios,vaginales,2011-04-01,12,12
OKINAWA,atencion de partos en servicios,vaginales,2011-04-01,12,12
OMEREQUE,atencion de partos en servicios,vaginales,2011-04-01,5,5
ORURO,atencion de partos en servicios,vaginales,2011-04-01,359,359
PADCAYA,atencion de partos en servicios,vaginales,2011-04-01,17,17
PADILLA,atencion de partos en servicios,vaginales,2011-04-01,14,14
PAILON,atencion de partos en servicios,vaginales,2011-04-01,34,34
PALCA,atencion de partos en servicios,vaginales,2011-04-01,3,3
PALOS BLANCOS,atencion de partos en servicios,vaginales,2011-04-01,40,40
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2011-04-01,2,2
PAMPA GRANDE,atencion de partos en servicios,vaginales,2011-04-01,12,12
PAPEL PAMPA,atencion de partos en servicios,vaginales,2011-04-01,1,1
PASORAPA,atencion de partos en servicios,vaginales,2011-04-01,3,3
PATACAMAYA,atencion de partos en servicios,vaginales,2011-04-01,16,16
PAZÑA,atencion de partos en servicios,vaginales,2011-04-01,4,4
POCOATA,atencion de partos en servicios,vaginales,2011-04-01,5,5
POCONA,atencion de partos en servicios,vaginales,2011-04-01,18,18
POJO (CBBA),atencion de partos en servicios,vaginales,2011-04-01,25,25
POOPO,atencion de partos en servicios,vaginales,2011-04-01,2,2
PORCO,atencion de partos en servicios,vaginales,2011-04-01,10,10
POROMA,atencion de partos en servicios,vaginales,2011-04-01,6,6
PORONGO,atencion de partos en servicios,vaginales,2011-04-01,5,5
PORTACHUELO,atencion de partos en servicios,vaginales,2011-04-01,31,31
PORVENIR,atencion de partos en servicios,vaginales,2011-04-01,2,2
POSTRER VALLE,atencion de partos en servicios,vaginales,2011-04-01,1,1
POTOSI,atencion de partos en servicios,vaginales,2011-04-01,281,281
PRESTO,atencion de partos en servicios,vaginales,2011-04-01,5,5
PUCARA,atencion de partos en servicios,vaginales,2011-04-01,2,2
PUCARANI,atencion de partos en servicios,vaginales,2011-04-01,11,11
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2011-04-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2011-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2011-04-01,9,9
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2011-04-01,20,20
PUERTO RICO,atencion de partos en servicios,vaginales,2011-04-01,13,13
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2011-04-01,28,28
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2011-04-01,117,117
PUNA,atencion de partos en servicios,vaginales,2011-04-01,13,13
PUNATA,atencion de partos en servicios,vaginales,2011-04-01,58,58
QUILLACOLLO,atencion de partos en servicios,vaginales,2011-04-01,81,81
QUIME,atencion de partos en servicios,vaginales,2011-04-01,15,15
QUIRUSILLAS,atencion de partos en servicios,vaginales,2011-04-01,3,3
RAVELO,atencion de partos en servicios,vaginales,2011-04-01,2,2
REYES,atencion de partos en servicios,vaginales,2011-04-01,23,23
RIBERALTA,atencion de partos en servicios,vaginales,2011-04-01,226,226
ROBORE,atencion de partos en servicios,vaginales,2011-04-01,27,27
RURRENABAQUE,atencion de partos en servicios,vaginales,2011-04-01,37,37
SACABA,atencion de partos en servicios,vaginales,2011-04-01,135,135
SACABAMBA,atencion de partos en servicios,vaginales,2011-04-01,2,2
SACACA,atencion de partos en servicios,vaginales,2011-04-01,7,7
SAIPINA,atencion de partos en servicios,vaginales,2011-04-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2011-04-01,11,11
SAMAIPATA,atencion de partos en servicios,vaginales,2011-04-01,8,8
SAN AGUSTIN,atencion de partos en servicios,vaginales,2011-04-01,1,1
SAN ANDRES,atencion de partos en servicios,vaginales,2011-04-01,13,13
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2011-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2011-04-01,3,3
SAN BENITO,atencion de partos en servicios,vaginales,2011-04-01,8,8
SAN BORJA,atencion de partos en servicios,vaginales,2011-04-01,50,50
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2011-04-01,17,17
SAN CARLOS,atencion de partos en servicios,vaginales,2011-04-01,50,50
SAN IGNACIO,atencion de partos en servicios,vaginales,2011-04-01,33,33
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2011-04-01,124,124
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2011-04-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2011-04-01,17,17
SAN JOAQUIN,atencion de partos en servicios,vaginales,2011-04-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2011-04-01,27,27
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2011-04-01,11,11
SAN JULIAN,atencion de partos en servicios,vaginales,2011-04-01,76,76
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2011-04-01,10,10
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2011-04-01,5,5
SAN LUCAS,atencion de partos en servicios,vaginales,2011-04-01,42,42
SAN MATIAS,atencion de partos en servicios,vaginales,2011-04-01,18,18
