municipality,group,variable,month,Vaginales,TOTAL
VILLAZON,atencion de partos en servicio,vaginales,2007-03-01,59,59
VINTO,atencion de partos en servicio,vaginales,2007-03-01,39,39
VITICHI,atencion de partos en servicio,vaginales,2007-03-01,6,6
WARNES,atencion de partos en servicio,vaginales,2007-03-01,78,78
YACUIBA,atencion de partos en servicio,vaginales,2007-03-01,111,111
YAMPARAEZ,atencion de partos en servicio,vaginales,2007-03-01,14,14
YANACACHI,atencion de partos en servicio,vaginales,2007-03-01,2,2
YAPACANI,atencion de partos en servicio,vaginales,2007-03-01,57,57
YOCALLA,atencion de partos en servicio,vaginales,2007-03-01,2,2
YOTALA,atencion de partos en servicio,vaginales,2007-03-01,15,15
YUNCHARA,atencion de partos en servicio,vaginales,2007-03-01,1,1
ZUDAÑEZ,atencion de partos en servicio,vaginales,2007-03-01,11,11
ACACIO,atencion de partos en servicio,vaginales,2007-04-01,9,9
ACHACACHI,atencion de partos en servicio,vaginales,2007-04-01,26,26
ACHOCALLA,atencion de partos en servicio,vaginales,2007-04-01,7,7
AIQUILE,atencion de partos en servicio,vaginales,2007-04-01,21,21
ALALAY,atencion de partos en servicio,vaginales,2007-04-01,4,4
ALCALA,atencion de partos en servicio,vaginales,2007-04-01,3,3
ANCORAIMES,atencion de partos en servicio,vaginales,2007-04-01,3,3
ANDAMARCA,atencion de partos en servicio,vaginales,2007-04-01,1,1
ANTEQUERA,atencion de partos en servicio,vaginales,2007-04-01,1,1
ANZALDO,atencion de partos en servicio,vaginales,2007-04-01,4,4
APOLO,atencion de partos en servicio,vaginales,2007-04-01,4,4
ARAMPAMPA,atencion de partos en servicio,vaginales,2007-04-01,5,5
ARANI,atencion de partos en servicio,vaginales,2007-04-01,6,6
ARBIETO,atencion de partos en servicio,vaginales,2007-04-01,6,6
ARQUE,atencion de partos en servicio,vaginales,2007-04-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,vaginales,2007-04-01,54,54
ATOCHA,atencion de partos en servicio,vaginales,2007-04-01,13,13
AUCAPATA,atencion de partos en servicio,vaginales,2007-04-01,1,1
AYATA,atencion de partos en servicio,vaginales,2007-04-01,1,1
AYO AYO,atencion de partos en servicio,vaginales,2007-04-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,vaginales,2007-04-01,20,20
AZURDUY,atencion de partos en servicio,vaginales,2007-04-01,8,8
BATALLAS,atencion de partos en servicio,vaginales,2007-04-01,4,4
BAURES,atencion de partos en servicio,vaginales,2007-04-01,6,6
BELLA FLOR,atencion de partos en servicio,vaginales,2007-04-01,1,1
BERMEJO,atencion de partos en servicio,vaginales,2007-04-01,32,32
BETANZOS,atencion de partos en servicio,vaginales,2007-04-01,13,13
BOLIVAR,atencion de partos en servicio,vaginales,2007-04-01,2,2
BOYUIBE,atencion de partos en servicio,vaginales,2007-04-01,2,2
BUENA VISTA,atencion de partos en servicio,vaginales,2007-04-01,12,12
CABEZAS,atencion de partos en servicio,vaginales,2007-04-01,18,18
CAIROMA,atencion de partos en servicio,vaginales,2007-04-01,8,8
"CAIZA ""D""",atencion de partos en servicio,vaginales,2007-04-01,8,8
CAJUATA,atencion de partos en servicio,vaginales,2007-04-01,3,3
CALAMARCA,atencion de partos en servicio,vaginales,2007-04-01,5,5
CAMARGO,atencion de partos en servicio,vaginales,2007-04-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,vaginales,2007-04-01,1,1
CAMIRI,atencion de partos en servicio,vaginales,2007-04-01,42,42
CAPINOTA,atencion de partos en servicio,vaginales,2007-04-01,19,19
CAQUIAVIRI,atencion de partos en servicio,vaginales,2007-04-01,1,1
CARACOLLO,atencion de partos en servicio,vaginales,2007-04-01,21,21
CARANAVI,atencion de partos en servicio,vaginales,2007-04-01,67,67
CARAPARI,atencion de partos en servicio,vaginales,2007-04-01,6,6
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2007-04-01,6,6
CHALLAPATA,atencion de partos en servicio,vaginales,2007-04-01,30,30
CHAQUI,atencion de partos en servicio,vaginales,2007-04-01,6,6
CHARAGUA,atencion de partos en servicio,vaginales,2007-04-01,46,46
CHARAÑA,atencion de partos en servicio,vaginales,2007-04-01,3,3
CHAYANTA,atencion de partos en servicio,vaginales,2007-04-01,9,9
CHIMORE,atencion de partos en servicio,vaginales,2007-04-01,17,17
CHIPAYA,atencion de partos en servicio,vaginales,2007-04-01,1,1
CHOQUE COTA,atencion de partos en servicio,vaginales,2007-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2007-04-01,17,17
CHUMA,atencion de partos en servicio,vaginales,2007-04-01,1,1
CLIZA,atencion de partos en servicio,vaginales,2007-04-01,12,12
COBIJA,atencion de partos en servicio,vaginales,2007-04-01,55,55
COCHABAMBA,atencion de partos en servicio,vaginales,2007-04-01,801,801
COIPASA,atencion de partos en servicio,vaginales,2007-04-01,1,1
COLCAPIRHUA,atencion de partos en servicio,vaginales,2007-04-01,30,30
"COLCHA ""K""",atencion de partos en servicio,vaginales,2007-04-01,2,2
COLOMI,atencion de partos en servicio,vaginales,2007-04-01,34,34
COLPA BELGICA,atencion de partos en servicio,vaginales,2007-04-01,9,9
COLQUECHACA,atencion de partos en servicio,vaginales,2007-04-01,6,6
COLQUIRI,atencion de partos en servicio,vaginales,2007-04-01,9,9
COMARAPA,atencion de partos en servicio,vaginales,2007-04-01,14,14
CONCEPCION,atencion de partos en servicio,vaginales,2007-04-01,30,30
COPACABANA,atencion de partos en servicio,vaginales,2007-04-01,15,15
CORIPATA,atencion de partos en servicio,vaginales,2007-04-01,16,16
CORO CORO,atencion de partos en servicio,vaginales,2007-04-01,4,4
COROICO,atencion de partos en servicio,vaginales,2007-04-01,21,21
COTAGAITA,atencion de partos en servicio,vaginales,2007-04-01,22,22
COTOCA,atencion de partos en servicio,vaginales,2007-04-01,53,53
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2007-04-01,20,20
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,vaginales,2007-04-01,1,1
CUEVO,atencion de partos en servicio,vaginales,2007-04-01,2,2
CULPINA,atencion de partos en servicio,vaginales,2007-04-01,26,26
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2007-04-01,6,6
CURVA,atencion de partos en servicio,vaginales,2007-04-01,1,1
DESAGUADERO,atencion de partos en servicio,vaginales,2007-04-01,4,4
EL ALTO,atencion de partos en servicio,vaginales,2007-04-01,957,957
EL PUENTE(STC),atencion de partos en servicio,vaginales,2007-04-01,11,11
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2007-04-01,10,10
EL TORNO,atencion de partos en servicio,vaginales,2007-04-01,42,42
EL VILLAR,atencion de partos en servicio,vaginales,2007-04-01,1,1
ENTRE RIOS,atencion de partos en servicio,vaginales,2007-04-01,14,14
ENTRE RIOS,atencion de partos en servicio,vaginales,2007-04-01,21,21
EUCALIPTUS,atencion de partos en servicio,vaginales,2007-04-01,7,7
EXALTACION,atencion de partos en servicio,vaginales,2007-04-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2007-04-01,15,15
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2007-04-01,8,8
GUANAY,atencion de partos en servicio,vaginales,2007-04-01,5,5
GUAQUI,atencion de partos en servicio,vaginales,2007-04-01,3,3
GUAYARAMERIN,atencion de partos en servicio,vaginales,2007-04-01,70,70
GUTIERREZ,atencion de partos en servicio,vaginales,2007-04-01,13,13
HUACARETA,atencion de partos en servicio,vaginales,2007-04-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,vaginales,2007-04-01,2,2
HUANUNI,atencion de partos en servicio,vaginales,2007-04-01,35,35
HUARACAJE,atencion de partos en servicio,vaginales,2007-04-01,2,2
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2007-04-01,1,1
ICLA,atencion de partos en servicio,vaginales,2007-04-01,6,6
INCAHUASI,atencion de partos en servicio,vaginales,2007-04-01,22,22
INQUISIVI,atencion de partos en servicio,vaginales,2007-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2007-04-01,5,5
IXIAMAS,atencion de partos en servicio,vaginales,2007-04-01,10,10
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2007-04-01,1,1
LA ASUNTA,atencion de partos en servicio,vaginales,2007-04-01,16,16
LA GUARDIA,atencion de partos en servicio,vaginales,2007-04-01,64,64
LA PAZ,atencion de partos en servicio,vaginales,2007-04-01,1039,1039
LAGUNILLAS,atencion de partos en servicio,vaginales,2007-04-01,5,5
LAJA,atencion de partos en servicio,vaginales,2007-04-01,4,4
LAS CARRERAS,atencion de partos en servicio,vaginales,2007-04-01,2,2
LICOMA PAMPA,atencion de partos en servicio,vaginales,2007-04-01,1,1
LLALLAGUA,atencion de partos en servicio,vaginales,2007-04-01,57,57
LLICA,atencion de partos en servicio,vaginales,2007-04-01,4,4
LURIBAY,atencion de partos en servicio,vaginales,2007-04-01,6,6
MACHACAMARCA,atencion de partos en servicio,vaginales,2007-04-01,4,4
MACHARETI,atencion de partos en servicio,vaginales,2007-04-01,8,8
MAGDALENA,atencion de partos en servicio,vaginales,2007-04-01,6,6
MAIRANA,atencion de partos en servicio,vaginales,2007-04-01,18,18
MAPIRI,atencion de partos en servicio,vaginales,2007-04-01,13,13
MECAPACA,atencion de partos en servicio,vaginales,2007-04-01,6,6
MINEROS,atencion de partos en servicio,vaginales,2007-04-01,20,20
MIZQUE,atencion de partos en servicio,vaginales,2007-04-01,27,27
MOCOMOCO,atencion de partos en servicio,vaginales,2007-04-01,3,3
MOJOCOYA,atencion de partos en servicio,vaginales,2007-04-01,5,5
MONTEAGUDO,atencion de partos en servicio,vaginales,2007-04-01,41,41
MONTERO,atencion de partos en servicio,vaginales,2007-04-01,187,187
MORO MORO,atencion de partos en servicio,vaginales,2007-04-01,5,5
MOROCHATA,atencion de partos en servicio,vaginales,2007-04-01,13,13
OCURI,atencion de partos en servicio,vaginales,2007-04-01,11,11
OKINAWA,atencion de partos en servicio,vaginales,2007-04-01,15,15
OMEREQUE,atencion de partos en servicio,vaginales,2007-04-01,4,4
ORURO,atencion de partos en servicio,vaginales,2007-04-01,329,329
PADCAYA,atencion de partos en servicio,vaginales,2007-04-01,17,17
PADILLA,atencion de partos en servicio,vaginales,2007-04-01,15,15
PAILON,atencion de partos en servicio,vaginales,2007-04-01,27,27
PALCA,atencion de partos en servicio,vaginales,2007-04-01,6,6
PALOS BLANCOS,atencion de partos en servicio,vaginales,2007-04-01,21,21
PAMPA GRANDE,atencion de partos en servicio,vaginales,2007-04-01,1,1
PAPEL PAMPA,atencion de partos en servicio,vaginales,2007-04-01,3,3
PASORAPA,atencion de partos en servicio,vaginales,2007-04-01,3,3
PAZÑA,atencion de partos en servicio,vaginales,2007-04-01,8,8
POCOATA,atencion de partos en servicio,vaginales,2007-04-01,9,9
POCONA,atencion de partos en servicio,vaginales,2007-04-01,17,17
POJO (CBBA),atencion de partos en servicio,vaginales,2007-04-01,6,6
POOPO,atencion de partos en servicio,vaginales,2007-04-01,1,1
PORCO,atencion de partos en servicio,vaginales,2007-04-01,7,7
POROMA,atencion de partos en servicio,vaginales,2007-04-01,3,3
PORONGO,atencion de partos en servicio,vaginales,2007-04-01,10,10
PORTACHUELO,atencion de partos en servicio,vaginales,2007-04-01,22,22
PORVENIR,atencion de partos en servicio,vaginales,2007-04-01,3,3
POSTRER VALLE,atencion de partos en servicio,vaginales,2007-04-01,1,1
POTOSI,atencion de partos en servicio,vaginales,2007-04-01,249,249
PUCARANI,atencion de partos en servicio,vaginales,2007-04-01,5,5
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2007-04-01,9,9
PUERTO CARABUCO,atencion de partos en servicio,vaginales,2007-04-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2007-04-01,7,7
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2007-04-01,19,19
PUERTO RICO,atencion de partos en servicio,vaginales,2007-04-01,4,4
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2007-04-01,27,27
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2007-04-01,94,94
PUNA,atencion de partos en servicio,vaginales,2007-04-01,14,14
PUNATA,atencion de partos en servicio,vaginales,2007-04-01,32,32
QUILLACOLLO,atencion de partos en servicio,vaginales,2007-04-01,97,97
QUIME,atencion de partos en servicio,vaginales,2007-04-01,7,7
RAVELO,atencion de partos en servicio,vaginales,2007-04-01,10,10
REYES,atencion de partos en servicio,vaginales,2007-04-01,10,10
RIBERALTA,atencion de partos en servicio,vaginales,2007-04-01,185,185
ROBORE,atencion de partos en servicio,vaginales,2007-04-01,26,26
RURRENABAQUE,atencion de partos en servicio,vaginales,2007-04-01,27,27
SACABA,atencion de partos en servicio,vaginales,2007-04-01,143,143
SACABAMBA,atencion de partos en servicio,vaginales,2007-04-01,6,6
SACACA,atencion de partos en servicio,vaginales,2007-04-01,8,8
SAIPINA,atencion de partos en servicio,vaginales,2007-04-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,vaginales,2007-04-01,7,7
SAMAIPATA,atencion de partos en servicio,vaginales,2007-04-01,5,5
SAN AGUSTIN,atencion de partos en servicio,vaginales,2007-04-01,1,1
SAN ANDRES,atencion de partos en servicio,vaginales,2007-04-01,12,12
SAN ANDRES DE MACHACA,atencion de partos en servicio,vaginales,2007-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2007-04-01,11,11
SAN BENITO,atencion de partos en servicio,vaginales,2007-04-01,5,5
SAN BORJA,atencion de partos en servicio,vaginales,2007-04-01,41,41
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2007-04-01,20,20
SAN CARLOS,atencion de partos en servicio,vaginales,2007-04-01,62,62
SAN IGNACIO,atencion de partos en servicio,vaginales,2007-04-01,47,47
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2007-04-01,75,75
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2007-04-01,18,18
SAN JOAQUIN,atencion de partos en servicio,vaginales,2007-04-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2007-04-01,28,28
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2007-04-01,16,16
SAN JULIAN,atencion de partos en servicio,vaginales,2007-04-01,87,87
SAN LORENZO(PND),atencion de partos en servicio,vaginales,2007-04-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2007-04-01,7,7
SAN LUCAS,atencion de partos en servicio,vaginales,2007-04-01,18,18
SAN MATIAS,atencion de partos en servicio,vaginales,2007-04-01,26,26
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2007-04-01,19,19
SAN PEDRO,atencion de partos en servicio,vaginales,2007-04-01,22,22
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2007-04-01,9,9
SAN RAFAEL,atencion de partos en servicio,vaginales,2007-04-01,6,6
SAN RAMON,atencion de partos en servicio,vaginales,2007-04-01,8,8
SAN RAMON,atencion de partos en servicio,vaginales,2007-04-01,18,18
SANTA ANA,atencion de partos en servicio,vaginales,2007-04-01,30,30
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2007-04-01,1546,1546
SANTA ROSA,atencion de partos en servicio,vaginales,2007-04-01,7,7
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2007-04-01,23,23
SANTIAGO DE CALLAPA,atencion de partos en servicio,vaginales,2007-04-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2007-04-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicio,vaginales,2007-04-01,1,1
SANTIVAÑES,atencion de partos en servicio,vaginales,2007-04-01,2,2
SAPAHAQUI,atencion de partos en servicio,vaginales,2007-04-01,1,1
SENA,atencion de partos en servicio,vaginales,2007-04-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2007-04-01,11,11
SICAYA,atencion de partos en servicio,vaginales,2007-04-01,1,1
SIPE SIPE,atencion de partos en servicio,vaginales,2007-04-01,29,29
SOPACHUY,atencion de partos en servicio,vaginales,2007-04-01,5,5
SORACACHI,atencion de partos en servicio,vaginales,2007-04-01,4,4
SORATA,atencion de partos en servicio,vaginales,2007-04-01,7,7
SUCRE,atencion de partos en servicio,vaginales,2007-04-01,303,303
TACACHI,atencion de partos en servicio,vaginales,2007-04-01,1,1
TACACOMA,atencion de partos en servicio,vaginales,2007-04-01,12,12
TACOPAYA,atencion de partos en servicio,vaginales,2007-04-01,2,2
TAHUA,atencion de partos en servicio,vaginales,2007-04-01,1,1
TAPACARI,atencion de partos en servicio,vaginales,2007-04-01,20,20
TARABUCO,atencion de partos en servicio,vaginales,2007-04-01,21,21
TARACO,atencion de partos en servicio,vaginales,2007-04-01,6,6
TARATA,atencion de partos en servicio,vaginales,2007-04-01,7,7
TARIJA,atencion de partos en servicio,vaginales,2007-04-01,224,224
TARVITA,atencion de partos en servicio,vaginales,2007-04-01,11,11
TEOPONTE,atencion de partos en servicio,vaginales,2007-04-01,7,7
TIAWANACU,atencion de partos en servicio,vaginales,2007-04-01,11,11
TINGUIPAYA,atencion de partos en servicio,vaginales,2007-04-01,2,2
TIPUANI,atencion de partos en servicio,vaginales,2007-04-01,14,14
TIQUIPAYA,atencion de partos en servicio,vaginales,2007-04-01,37,37
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2007-04-01,69,69
TOCO,atencion de partos en servicio,vaginales,2007-04-01,3,3
TOLATA,atencion de partos en servicio,vaginales,2007-04-01,2,2
TOLEDO,atencion de partos en servicio,vaginales,2007-04-01,2,2
TOMAVE,atencion de partos en servicio,vaginales,2007-04-01,3,3
TOMINA,atencion de partos en servicio,vaginales,2007-04-01,9,9
TORO TORO,atencion de partos en servicio,vaginales,2007-04-01,3,3
TOTORA(CBBA),atencion de partos en servicio,vaginales,2007-04-01,18,18
TOTORA(ORR),atencion de partos en servicio,vaginales,2007-04-01,8,8
TRIGAL,atencion de partos en servicio,vaginales,2007-04-01,1,1
TRINIDAD,atencion de partos en servicio,vaginales,2007-04-01,224,224
TUPIZA,atencion de partos en servicio,vaginales,2007-04-01,40,40
TURCO,atencion de partos en servicio,vaginales,2007-04-01,1,1
UNCIA,atencion de partos en servicio,vaginales,2007-04-01,35,35
URIONDO (A. CONCEPCION),atencion de partos en servicio,vaginales,2007-04-01,11,11
URUBICHA,atencion de partos en servicio,vaginales,2007-04-01,15,15
UYUNI,atencion de partos en servicio,vaginales,2007-04-01,40,40
VACAS,atencion de partos en servicio,vaginales,2007-04-01,6,6
VALLEGRANDE,atencion de partos en servicio,vaginales,2007-04-01,9,9
VIACHA,atencion de partos en servicio,vaginales,2007-04-01,22,22
VILA VILA,atencion de partos en servicio,vaginales,2007-04-01,2,2
VILLA MONTES,atencion de partos en servicio,vaginales,2007-04-01,39,39
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,vaginales,2007-04-01,7,7
VILLA RIVERO,atencion de partos en servicio,vaginales,2007-04-01,2,2
VILLA SERRANO,atencion de partos en servicio,vaginales,2007-04-01,9,9
VILLA TUNARI,atencion de partos en servicio,vaginales,2007-04-01,69,69
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,vaginales,2007-04-01,9,9
VILLAZON,atencion de partos en servicio,vaginales,2007-04-01,49,49
VINTO,atencion de partos en servicio,vaginales,2007-04-01,39,39
VITICHI,atencion de partos en servicio,vaginales,2007-04-01,4,4
WARNES,atencion de partos en servicio,vaginales,2007-04-01,70,70
YACUIBA,atencion de partos en servicio,vaginales,2007-04-01,103,103
YAMPARAEZ,atencion de partos en servicio,vaginales,2007-04-01,12,12
YANACACHI,atencion de partos en servicio,vaginales,2007-04-01,1,1
YAPACANI,atencion de partos en servicio,vaginales,2007-04-01,42,42
YOCALLA,atencion de partos en servicio,vaginales,2007-04-01,4,4
YOTALA,atencion de partos en servicio,vaginales,2007-04-01,6,6
YUNCHARA,atencion de partos en servicio,vaginales,2007-04-01,1,1
ZUDAÑEZ,atencion de partos en servicio,vaginales,2007-04-01,9,9
ACACIO,atencion de partos en servicio,vaginales,2007-05-01,4,4
ACHACACHI,atencion de partos en servicio,vaginales,2007-05-01,17,17
ACHOCALLA,atencion de partos en servicio,vaginales,2007-05-01,5,5
AIQUILE,atencion de partos en servicio,vaginales,2007-05-01,21,21
ALALAY,atencion de partos en servicio,vaginales,2007-05-01,3,3
ALCALA,atencion de partos en servicio,vaginales,2007-05-01,3,3
ANCORAIMES,atencion de partos en servicio,vaginales,2007-05-01,2,2
ANDAMARCA,atencion de partos en servicio,vaginales,2007-05-01,1,1
ANTEQUERA,atencion de partos en servicio,vaginales,2007-05-01,3,3
ANZALDO,atencion de partos en servicio,vaginales,2007-05-01,5,5
APOLO,atencion de partos en servicio,vaginales,2007-05-01,9,9
ARAMPAMPA,atencion de partos en servicio,vaginales,2007-05-01,4,4
ARANI,atencion de partos en servicio,vaginales,2007-05-01,7,7
ARBIETO,atencion de partos en servicio,vaginales,2007-05-01,1,1
ARQUE,atencion de partos en servicio,vaginales,2007-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,vaginales,2007-05-01,44,44
ATOCHA,atencion de partos en servicio,vaginales,2007-05-01,15,15
AYO AYO,atencion de partos en servicio,vaginales,2007-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,vaginales,2007-05-01,18,18
AZURDUY,atencion de partos en servicio,vaginales,2007-05-01,9,9
BATALLAS,atencion de partos en servicio,vaginales,2007-05-01,4,4
BAURES,atencion de partos en servicio,vaginales,2007-05-01,5,5
BERMEJO,atencion de partos en servicio,vaginales,2007-05-01,28,28
BETANZOS,atencion de partos en servicio,vaginales,2007-05-01,18,18
BOLIVAR,atencion de partos en servicio,vaginales,2007-05-01,1,1
BOYUIBE,atencion de partos en servicio,vaginales,2007-05-01,4,4
BUENA VISTA,atencion de partos en servicio,vaginales,2007-05-01,15,15
CABEZAS,atencion de partos en servicio,vaginales,2007-05-01,17,17
CAIROMA,atencion de partos en servicio,vaginales,2007-05-01,7,7
"CAIZA ""D""",atencion de partos en servicio,vaginales,2007-05-01,8,8
CAJUATA,atencion de partos en servicio,vaginales,2007-05-01,9,9
CALACOTO,atencion de partos en servicio,vaginales,2007-05-01,2,2
CALAMARCA,atencion de partos en servicio,vaginales,2007-05-01,5,5
CAMARGO,atencion de partos en servicio,vaginales,2007-05-01,17,17
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,vaginales,2007-05-01,6,6
CAMIRI,atencion de partos en servicio,vaginales,2007-05-01,22,22
CAPINOTA,atencion de partos en servicio,vaginales,2007-05-01,25,25
CARACOLLO,atencion de partos en servicio,vaginales,2007-05-01,23,23
CARANAVI,atencion de partos en servicio,vaginales,2007-05-01,67,67
CARAPARI,atencion de partos en servicio,vaginales,2007-05-01,6,6
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2007-05-01,3,3
CHALLAPATA,atencion de partos en servicio,vaginales,2007-05-01,28,28
CHAQUI,atencion de partos en servicio,vaginales,2007-05-01,4,4
CHARAGUA,atencion de partos en servicio,vaginales,2007-05-01,40,40
CHARAÑA,atencion de partos en servicio,vaginales,2007-05-01,3,3
CHAYANTA,atencion de partos en servicio,vaginales,2007-05-01,9,9
CHIMORE,atencion de partos en servicio,vaginales,2007-05-01,21,21
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2007-05-01,24,24
CLIZA,atencion de partos en servicio,vaginales,2007-05-01,16,16
COBIJA,atencion de partos en servicio,vaginales,2007-05-01,63,63
COCHABAMBA,atencion de partos en servicio,vaginales,2007-05-01,817,817
COLCAPIRHUA,atencion de partos en servicio,vaginales,2007-05-01,33,33
"COLCHA ""K""",atencion de partos en servicio,vaginales,2007-05-01,1,1
COLLANA,atencion de partos en servicio,vaginales,2007-05-01,1,1
COLOMI,atencion de partos en servicio,vaginales,2007-05-01,37,37
COLPA BELGICA,atencion de partos en servicio,vaginales,2007-05-01,2,2
COLQUECHACA,atencion de partos en servicio,vaginales,2007-05-01,12,12
COLQUIRI,atencion de partos en servicio,vaginales,2007-05-01,14,14
COMARAPA,atencion de partos en servicio,vaginales,2007-05-01,25,25
CONCEPCION,atencion de partos en servicio,vaginales,2007-05-01,20,20
COPACABANA,atencion de partos en servicio,vaginales,2007-05-01,8,8
CORIPATA,atencion de partos en servicio,vaginales,2007-05-01,11,11
COROICO,atencion de partos en servicio,vaginales,2007-05-01,17,17
COTAGAITA,atencion de partos en servicio,vaginales,2007-05-01,19,19
COTOCA,atencion de partos en servicio,vaginales,2007-05-01,57,57
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2007-05-01,45,45
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,vaginales,2007-05-01,2,2
CUEVO,atencion de partos en servicio,vaginales,2007-05-01,1,1
CULPINA,atencion de partos en servicio,vaginales,2007-05-01,13,13
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2007-05-01,5,5
DESAGUADERO,atencion de partos en servicio,vaginales,2007-05-01,5,5
EL ALTO,atencion de partos en servicio,vaginales,2007-05-01,847,847
EL PUENTE(STC),atencion de partos en servicio,vaginales,2007-05-01,17,17
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2007-05-01,8,8
EL TORNO,atencion de partos en servicio,vaginales,2007-05-01,50,50
EL VILLAR,atencion de partos en servicio,vaginales,2007-05-01,4,4
ENTRE RIOS,atencion de partos en servicio,vaginales,2007-05-01,15,15
ENTRE RIOS,atencion de partos en servicio,vaginales,2007-05-01,14,14
EUCALIPTUS,atencion de partos en servicio,vaginales,2007-05-01,6,6
EXALTACION,atencion de partos en servicio,vaginales,2007-05-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2007-05-01,21,21
FILADELFIA,atencion de partos en servicio,vaginales,2007-05-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2007-05-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2007-05-01,4,4
GUANAY,atencion de partos en servicio,vaginales,2007-05-01,13,13
GUAQUI,atencion de partos en servicio,vaginales,2007-05-01,2,2
GUAYARAMERIN,atencion de partos en servicio,vaginales,2007-05-01,58,58
GUTIERREZ,atencion de partos en servicio,vaginales,2007-05-01,6,6
HUACARETA,atencion de partos en servicio,vaginales,2007-05-01,6,6
HUACHACALLA,atencion de partos en servicio,vaginales,2007-05-01,1,1
HUANUNI,atencion de partos en servicio,vaginales,2007-05-01,26,26
HUARACAJE,atencion de partos en servicio,vaginales,2007-05-01,4,4
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2007-05-01,1,1
ICHOCA,atencion de partos en servicio,vaginales,2007-05-01,2,2
ICLA,atencion de partos en servicio,vaginales,2007-05-01,8,8
INCAHUASI,atencion de partos en servicio,vaginales,2007-05-01,32,32
INGAVI (HUMAITA),atencion de partos en servicio,vaginales,2007-05-01,1,1
INQUISIVI,atencion de partos en servicio,vaginales,2007-05-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2007-05-01,7,7
IXIAMAS,atencion de partos en servicio,vaginales,2007-05-01,6,6
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2007-05-01,3,3
LA ASUNTA,atencion de partos en servicio,vaginales,2007-05-01,30,30
LA GUARDIA,atencion de partos en servicio,vaginales,2007-05-01,43,43
LA PAZ,atencion de partos en servicio,vaginales,2007-05-01,1036,1036
LAGUNILLAS,atencion de partos en servicio,vaginales,2007-05-01,7,7
