municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,20,20
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,1,1
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,2,2
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,30,30
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,15,15
TARVITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,6,6
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,3,3
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,4,4
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,12,12
URUBICHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,2,2
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,4,4
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,2,2
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,2,2
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,2,2
YOCALLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,1,1
YOTALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-04-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,4,4
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
BETANZOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
CAPINOTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,5,5
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,81,81
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
CORIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
COTOCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,54,54
GUANAY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,11,11
GUTIERREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
HUANUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,113,113
LAGUNILLAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,5,5
MAGDALENA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
MIZQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,9,9
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,23,23
PADILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
POOPO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,5,5
POROMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
PORVENIR,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,19,19
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,3,3
ROBORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,3,3
SAMAIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,5,5
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,3,3
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,7,7
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,5,5
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,22,22
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,22,22
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,17,17
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,15,15
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,3,3
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,4,4
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,2,2
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,3,3
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,8,8
YOCALLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-05-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
ARAMPAMPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
ARBIETO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
CAJUATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
CARACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,5,5
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,68,68
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
CONCEPCION,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,3,3
COROICO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
COTOCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
CULPINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,47,47
EUCALIPTUS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
GUAQUI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
GUTIERREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
HUACARETA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
IXIAMAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,111,111
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,6,6
MOJOCOYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,18,18
OCURI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,23,23
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
POROMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,30,30
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
PUNA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
ROBORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,5,5
SAN ANDRES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,3,3
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,39,39
SANTA ROSA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,14,14
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,35,35
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,12,12
TARVITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,10,10
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,5,5
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,3,3
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,3,3
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,5,5
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
YACO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,5,5
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-06-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
ACHOCALLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,3,3
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
BETANZOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
CALAMARCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,3,3
CAPINOTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
CARACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,3,3
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,4,4
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,105,105
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,4,4
COROICO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
COTOCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,76,76
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,10,10
HUANUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
LA GUARDIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,95,95
LAJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,4,4
MAGDALENA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
MAIRANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
MIZQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,9,9
MOROCHATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,3,3
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,45,45
PADILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
PAZÑA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
POROMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
POSTRER VALLE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,25,25
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,3,3
RAVELO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
SACACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SAMAIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SAN ANDRES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,5,5
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SAN MATIAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,18,18
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SOPACHUY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
SORACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,23,23
TARACO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,3,3
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,20,20
TARVITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
TEOPONTE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,6,6
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,8,8
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,19,19
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,6,6
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,2,2
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,3,3
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-07-01,3,3
ACHOCALLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,4,4
APOLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,4,4
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,4,4
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
CHAQUI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
CHUMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,3,3
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,101,101
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,5,5
CONCEPCION,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
CULPINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,60,60
EL TORNO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
EUCALIPTUS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
GUANAY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
HUACARETA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
HUANUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,65,65
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,4,4
MOROCHATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
OMEREQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,1,1
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,23,23
PADILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,2,2
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2007-08-01,3,3
