,group,variable,month,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TOLEDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,1,2,0,0,1,2,3
TORO TORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,2,0,0,0,2,2
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,8,4,7,4,15,19
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,3,12,78,27,81,39,120
TUPIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,2,2,0,1,2,3,5
UNCIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,2,0,2,0,4,4
URUBICHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,3,0,0,0,3,3
VACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,3,0,0,0,3,0,3
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,1,5,1,0,2,5,7
VIACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,4,5,0,0,4,5,9
VILA VILA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,1,1,4,1,5,6
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,1,2,4,2,5,7
VILLA MONTES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,1,1,0,0,1,1,2
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,0,8,9,8,9,17
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,4,2,0,2,4,6
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,3,5,12,5,15,20
VILLAZON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,1,27,1,1,2,28,30
VINTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,1,2,2,10,3,12,15
VITICHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,18,38,133,165,151,203,354
YACUIBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,1,1,0,1,1,2
YAMPARAEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,1,3,0,0,1,3,4
YANACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,1,0,3,2,4,2,6
YOTALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,0,0,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-03-01,2,6,0,0,2,6,8
ACHACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
AIQUILE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,3,0,5,5
ALALAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,0,5,6,7,6,13
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,6,1,6,2,8
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
ANTEQUERA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,6,1,6,7
ANZALDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
APOLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,9,9,0,0,9,9,18
ARAMPAMPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
ARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,3,5,7,6,10,16
ARBIETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,3,11,3,11,14
ARQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,7,1,7,8
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,8,2,10,2,18,20
ATOCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,5,8,6,8,14
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,5,30,27,31,32,63
BATALLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,4,0,4,4
BELEN DE ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
BELLA FLOR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,1,4,6,6,7,13
BETANZOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,4,0,2,0,6,6
BOLIVAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
BOLPEBRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,2,3,2,4,6
BOYUIBE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,2,4,2,4,6
CABEZAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,1,15,19,16,20,36
CAIROMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,3,0,3,3
"CAIZA ""D""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,1,0,0,1,1,2
CAJUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,4,0,2,1,6,7
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,15,12,15,30,30,42,72
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,2,7,2,8,10
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,13,20,25,22,38,60
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
CARAPARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,2,0,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,1,0,0,1,1,2
CATACORA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,2,1,2,3
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,11,0,9,0,20,20
CHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,1,0,1,1,2,3
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,5,4,5,4,9
CHAYANTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,1,0,1,1,2
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,11,1,4,4,15,19
CHOQUE COTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,4,0,6,0,10,10
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,1,16,13,17,14,31
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,2,4,9,7,11,18
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,20,30,96,33,116,149
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,6,26,24,29,30,59
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,9,61,77,164,86,225,311
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,18,34,18,36,54
"COLCHA ""K""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,7,1,7,12,14,13,27
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,8,12,12,12,20,32
COLPA BELGICA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,2,1,4,2,6,8
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,1,0,0,1,1,2
COLQUENCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,9,6,16,9,25,34
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
COPACABANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,3,4,4,4,8
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,1,0,1,1,2
COTOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,13,35,161,241,174,276,450
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,5,7,6,23,11,30,41
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
CULPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,6,3,13,6,19,25
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,6,16,6,16,22
EL ALTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,36,220,180,392,216,612,828
EL CHORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,4,0,5,0,5
EL PUENTE(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,23,52,23,52,75
EL TORNO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,77,125,9,29,86,154,240
EL VILLAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,2,0,2,2
ESCARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,4,1,0,0,4,1,5
EUCALIPTUS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,5,0,1,0,6,6
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,1,2,0,5,1,6
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,4,11,25,11,29,40
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,1,0,1,1,2
GUANAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,2,3,3,3,6
GUAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,2,1,1,2,3,5
GUAYARAMERIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,3,0,5,5
GUTIERREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
HUACARAJE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,3,3,3,3,6
HUACHACALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,4,25,49,28,53,81
HUARINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,4,10,4,10,14
HUMANATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
INGAVI (HUMAITA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,7,3,7,3,10
INQUISIVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,2,0,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,6,11,6,12,18
IXIAMAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,4,0,5,5
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,5,7,2,5,7,12,19
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,4,0,5,5
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,44,105,191,304,235,409,644
LA PAZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,36,152,143,346,179,498,677
LAGUNILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,2,12,2,13,15
LAJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,4,12,3,13,7,20
LAS CARRERAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,4,3,4,3,7
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,4,4,9,4,13,17
LORETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
MACHACAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,5,4,5,4,9
MACHARETI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,1,2,1,3,2,5
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,4,0,4,4
MAIRANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,3,0,0,0,3,3
MAPIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,2,4,1,5,3,8
MINEROS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
MIZQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,2,8,15,10,17,27
MOJOCOYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,4,0,0,0,4,4
MONTERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,46,26,34,29,80,109
MOROCHATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,1,7,7,10,8,18
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,4,0,7,4,11,4,15
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,11,16,11,17,28
OCURI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,1,25,24,27,25,52
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,5,2,5,3,8
ORURO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,13,45,35,114,48,159,207
PADILLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,0,0,0,2,0,2
PAILON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,4,33,40,36,44,80
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,1,1,2,1,3
PAMPA AULLAGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,4,0,6,6
PAMPA GRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
PASORAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,2,0,2,2
PAZÑA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
PELECHUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
POCONA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,3,1,9,1,12,13
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,2,0,3,3
POOPO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,2,10,2,10,12
PORCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,3,16,19,19,22,41
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,3,1,4,1,7,8
PORVENIR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,1,1,0,3,1,4
POSTRER VALLE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,6,30,16,22,22,52,74
PRESTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,5,7,13,7,18,25
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,4,2,4,4,8,12
PUERTO PEREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,1,0,3,2,4,6
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,1,0,3,3
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,5,3,12,6,17,23
PUNA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,1,0,1,2,3
PUNATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,5,16,48,17,53,70
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,4,45,82,48,86,134
QUIME,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,1,4,1,6,7
QUIRUSILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,0,1,0,3,0,3
RAQAYPAMPA(ETA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,2,3,2,4,6
RAVELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,27,10,27,12,39
REYES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,4,23,4,23,27
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,12,1,3,1,15,16
ROBORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,2,4,2,6,8
SABAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,1,0,0,2,1,3
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,5,23,49,92,54,115,169
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,5,1,5,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,2,17,25,17,27,44
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,4,0,0,0,4,4
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,3,7,3,7,10
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,4,5,20,25,24,30,54
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,3,3,0,4,3,7,10
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,7,6,7,6,13
SAN BORJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,2,3,0,4,2,6
SAN BUENA VENTURA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,2,7,2,8,10
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,4,5,16,37,20,42,62
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,36,23,36,23,59
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,32,67,65,114,97,181,278
SAN JAVIER(BNI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,3,0,4,4
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,2,1,2,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,1,2,2,2,4
SAN JUAN DE YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,15,18,20,45,35,63,98
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,3,4,2,6,5,11
SAN LORENZO(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,1,0,0,1,1,2
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,6,0,26,1,32,33
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,3,0,4,4
SAN PEDRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,3,7,3,7,10
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,2,1,2,3
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
SAN PEDRO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,4,4,4,4,8
SAN RAFAEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,4,21,4,21,25
SAN RAMON SCZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,5,0,5,5
SANTA ANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,3,1,3,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,107,240,576,1119,683,1359,2042
SANTA ROSA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,4,21,47,22,51,73
SANTIAGO DE HUARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,4,5,4,5,9
SANTIAGO DE HUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,4,1,2,1,6,7
SAPAHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
SENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,4,3,20,3,24,6,30
SICAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,0,3,7,3,7,10
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,4,4,21,6,25,31
SORACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,4,2,2,2,6,8
SORATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,2,0,0,1,2,3
SUCRE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,29,50,177,248,206,298,504
TACACOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
TACOPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,1,3,0,5,1,8,9
TAPACARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,2,1,10,3,12,15
TARABUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,1,2,4,4,5,9
TARACO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,2,82,32,84,34,118
TARIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2023-04-01,2,10,0,2,2,12,14
