,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,7,5,18,5,25,30
EL PUENTE(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,4,0,0,0,4,4
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,1,0,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,3,0,0,0,3,3
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,7,0,0,1,7,8
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,4,9,3,8,7,17,24
LLALLAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,2,17,2,18,20
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,2,5,0,0,2,5,7
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,0,0,1,0,1,1
OCURI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,0,2,1,2,1,3
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,8,17,4,3,12,20,32
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,1,0,0,1,1,2
PAILON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,3,0,0,0,3,3
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,6,0,0,0,6,0,6
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,2,4,0,0,2,4,6
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,5,0,8,1,13,14
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,3,3,0,0,3,3,6
RAVELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,2,5,1,0,3,5,8
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,5,14,0,2,5,16,21
SACABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,1,0,1,1,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,4,1,2,2,6,8
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,1,0,0,1,1,2
SAN MATIAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,13,29,3,3,16,32,48
SANTA ROSA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,0,0,0,1,0,1
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,0,0,1,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,0,1,1,1,1,2
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,11,24,0,16,11,40,51
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,0,1,0,2,0,2
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,10,14,0,0,10,14,24
TIPUANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,0,1,2,1,2,3
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,0,2,0,2,0,2
TODOS SANTOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,1,0,0,1,1,2
TOTORA(ORR),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,3,0,0,1,3,4
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,2,0,0,1,2,3
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,0,0,0,1,0,1
VACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,2,0,0,1,2,3
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,0,0,0,1,0,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,1,1,0,0,1,1,2
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
VINTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,3,0,0,0,3,0,3
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,0,4,0,0,0,4,4
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-04-01,3,9,0,0,3,9,12
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,1,1,1,1,2
BAURES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,11,1,0,3,11,14
BOLIVAR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,1,2,1,2,3
BUENA VISTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,4,0,0,2,4,6
CABEZAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
CALACOTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
CATACORA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
CHIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,3,2,0,0,3,2,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,3,1,0,1,3,2,5
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,8,15,19,17,27,44
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
CORQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,3,0,0,1,3,4
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,4,0,0,1,4,5
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,8,3,6,5,14,19
EL CHORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,3,0,3,0,3
EL PUENTE(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,6,0,0,1,6,7
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,1,0,0,2,1,3
EUCALIPTUS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,0,10,0,10,10
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
HUATAJATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,1,0,1,0,1
HUMANATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,5,0,0,0,5,5
LA ASUNTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,2,0,0,1,2,3
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,7,17,2,11,9,28,37
LURIBAY,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,3,3,0,0,3,3,6
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,4,10,1,1,5,11,16
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,19,19,2,0,21,19,40
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,4,0,1,0,5,5
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
PAZÑA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,8,0,0,1,8,9
PUCARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,1,0,2,0,2
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,3,0,0,1,3,4
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,8,0,1,2,9,11
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,1,0,0,2,1,3
SABAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,4,6,0,1,4,7,11
SACABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAIPINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,3,0,0,1,3,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,1,1,1,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,3,0,0,1,3,4
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,3,0,0,0,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,6,0,0,2,6,8
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,6,0,0,1,6,7
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAN MATIAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,12,54,1,4,13,58,71
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
SENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,5,0,1,1,6,7
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,4,8,11,10,15,25
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,2,12,0,0,2,12,14
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,2,1,2,2,4
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,13,22,0,0,13,22,35
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,2,9,2,9,11
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,3,6,0,1,3,7,10
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,0,2,3,2,3,5
VINTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,3,2,0,3,3,5,8
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,5,7,0,0,5,7,12
YACO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,9,2,0,0,9,2,11
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,5,6,0,2,5,8,13
YUNCHARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
BELEN DE URMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,2,0,0,0,2,2
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,2,0,0,1,2,3
CARANAVI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,3,0,0,0,3,3
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
CHARAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
COCAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,11,2,0,3,11,14
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,2,0,0,0,2,0,2
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
CORO CORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,5,0,0,1,5,6
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,2,4,1,3,3,7,10
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,8,0,0,1,8,9
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,2,3,0,0,2,3,5
HUACARETA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,0,0,1,0,1,1
JESUS DE MACHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,5,14,0,0,5,14,19
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,7,14,4,3,11,17,28
MINEROS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,6,0,0,0,6,6
MOROCHATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
OMEREQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,22,51,0,0,22,51,73
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,4,3,0,0,4,3,7
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,1,8,2,8,10
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,2,0,1,1,3,4
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,3,11,0,3,3,14,17
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,3,1,0,0,3,1,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,3,0,0,1,3,4
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,3,0,0,0,3,3
SAN RAMON SCZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,40,136,10,46,50,182,232
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,7,0,1,1,8,9
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,1,0,2,0,2
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,2,0,1,0,3,3
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,6,8,0,0,6,8,14
TARVITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,2,0,0,1,2,3
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,1,2,0,2,1,3
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,4,0,0,1,4,5
VINTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,0,0,1,0,1,0,1
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,3,4,0,0,3,4,7
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2023-06-01,1,9,0,0,1,9,10
