,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
LAS CARRERAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,4,6,4,7,11
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,13,12,20,39,33,51,84
LLICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,0,1,0,1,1
LORETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,1,1,1,4,5
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,0,0,0,3,3
MACHARETI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,1,2,1,4,2,6
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,0,0,1,1,1,2
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,2,12,25,12,27,39
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,2,4,2,5,7
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,29,5,6,7,35,42
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,3,24,16,25,19,44
MOCOMOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,1,1,1,2
MOJOCOYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,1,0,0,1,1,2
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,99,28,39,30,138,168
MORO MORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,0,0,0,1,0,1
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,6,0,5,1,11,12
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,3,4,2,2,5,6,11
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,3,4,5,5,8,13
OCURI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,33,39,0,0,33,39,72
OKINAWA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,8,14,10,15,18,33
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,9,1,9,10
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,39,224,4,35,43,259,302
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,2,0,0,1,2,3
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,9,38,1,5,10,43,53
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,7,4,2,5,9,9,18
PAMPA AULLAGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,2,0,0,0,2,2
PAMPA GRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,3,4,10,5,13,18
PASORAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,2,1,2,3
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,0,0,0,3,3
PAZÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,3,0,0,2,3,5
POCOATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,2,0,1,0,3,3
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,21,24,21,24,45
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,3,6,1,3,4,9,13
POOPO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,0,1,4,2,4,6
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,0,3,0,6,6
PORONGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,8,0,1,2,9,11
PORVENIR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,1,1,1,2
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,14,69,1,8,15,77,92
PRESTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,12,2,6,4,18,22
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,1,1,4,2,5,7
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,6,1,3,2,9,11
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,4,1,4,5
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,102,6,102,9,111
PUERTO RICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,2,11,5,11,7,18
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,11,10,36,0,47,10,57
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,11,0,15,1,26,27
PUNA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,5,4,2,5,7,12
PUNATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,6,14,13,34,19,48,67
QUIABAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,9,12,26,28,35,40,75
QUIME,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,2,0,0,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,2,2,1,3,3,6
RAVELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,7,1,25,2,32,34
REYES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,27,188,203,188,230,418
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,9,0,0,0,9,9
SABAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,22,56,110,151,132,207,339
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,1,2,4,3,5,8
SACACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,1,3,1,4,5
SAIPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,7,0,0,1,7,8
SAMAIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,6,7,4,7,10,17
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,1,0,1,1,2
SAN ANDRES DE MACHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,0,1,0,1,1
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,5,0,40,32,45,32,77
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,20,1,1,3,21,24
SAN BUENA VENTURA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,0,6,6,7,6,13
SAN CARLOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,5,14,1,1,6,15,21
SAN IGNACIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,4,0,2,2,6,8
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,11,56,89,5,100,61,161
SAN JAVIER(BNI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,22,5,22,6,28
SAN JAVIER(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,1,0,0,1,1,2
SAN JOAQUIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,4,0,0,0,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,3,12,8,12,11,24,35
SAN JUAN DE YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,0,0,0,1,0,1
SAN JULIAN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,11,2,7,3,18,21
SAN LORENZO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,4,9,14,10,18,28
SAN LORENZO(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,5,6,3,3,8,9,17
SAN LUCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,3,2,3,3,6,9
SAN MATIAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,10,51,27,52,37,89
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,0,0,0,3,3
SAN PEDRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,2,0,2,0,4,4
SAN PEDRO DE MACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,2,0,0,1,2,3
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,1,1,1,2
SAN RAMON SCZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,8,0,9,9
SANTA ANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,346,895,403,602,749,1497,2246
SANTA ROSA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,3,7,0,0,3,7,10
SANTIAGO DE CALLAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,2,0,1,1,3,4
SANTIAGO DE HUARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,3,0,4,4
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,0,1,0,1
SENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,18,5,1,6,19,25
SHINAOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,4,0,0,1,4,5
SICA SICA (VILLA AROMA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,2,3,0,3,2,5
SICAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,1,0,0,1,1,2
SIPE SIPE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,5,22,45,83,50,105,155
SORACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,4,0,0,1,4,5
SORATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,7,0,7,1,14,15
SUCRE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,43,86,3,7,46,93,139
TACACOMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,1,0,0,1,1,2
TACOBAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,0,0,0,3,3
TACOPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,2,0,1,1,3,4
TAHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,5,2,7,4,12,16
TARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,5,1,1,2,6,8
TARIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,7,45,6,29,13,74,87
TARVITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,1,0,0,1,1,2
TEOPONTE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,2,0,1,1,3,4
TIAHUANACU,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,3,7,3,0,6,7,13
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,7,0,2,0,9,9
TIPUANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,2,0,3,3
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,11,15,29,33,40,48,88
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,6,13,21,15,27,42
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,1,0,0,1,1,2
TOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,2,2,4,4,6,10
TOLATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,29,0,29,3,32
TOLEDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,0,0,0,1,0,1
TOMINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,2,1,2,3
TORO TORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,1,0,2,2
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,8,2,7,3,15,18
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,3,1,3,4
TRIGAL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,1,0,2,2
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,10,38,21,39,31,77,108
TUPIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,3,7,0,3,3,10,13
TURCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,3,0,3,0,3
UNCIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,5,1,5,1,10,11
URIONDO (A. CONCEPCION),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,1,3,1,4,5
UYUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,0,0,0,3,3
VACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,3,2,0,0,3,2,5
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,8,0,5,2,13,15
VIACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,3,3,2,0,5,3,8
VILA VILA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,4,16,4,16,20
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,1,0,10,1,11,12
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,0,0,0,1,0,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,13,6,13,6,19
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,0,1,0,4,4
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,2,0,0,2,2,4
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,4,4,22,4,26,30
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,0,0,1,0,1,1
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,16,4,11,4,27,31
VINTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,12,3,16,4,28,32
VITICHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,1,0,2,2
WARNES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,24,75,292,326,316,401,717
YACUIBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,4,0,0,0,4,0,4
YANACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,2,1,5,5,7,6,13
YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,14,10,13,23,27,33,60
YOTALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,5,1,1,0,6,1,7
YUNCHARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,0,3,0,0,0,3,3
ZUDAÑEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-03-01,1,4,0,0,1,4,5
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,2,2,2,3,5
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
AIQUILE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,6,6,12,8,18,26
ALALAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,3,6,12,10,15,16,31
ALCALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,3,4,6,5,9,14
ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,5,0,6,6
ANTEQUERA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,10,15,10,16,26
APOLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,13,2,2,4,15,19
ARAMPAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
ARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,4,4,6,5,10,9,19
ARBIETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,14,7,15,9,29,38
ARQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,7,7,7,7,14
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,11,5,17,5,28,33
ATOCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,3,5,17,23,20,28,48
AYATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
AYO AYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,2,1,5,1,7,8
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,6,11,35,37,41,48,89
AZURDUY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
BATALLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,15,1,3,2,18,20
BAURES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,13,0,14,14
BELEN DE ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,7,5,7,5,12
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,0,3,10,4,10,14
BERMEJO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,4,0,5,3,9,3,12
BETANZOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,1,2,0,3,1,4
BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
CABEZAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,7,6,11,28,18,34,52
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,3,0,5,0,8,8
CAJUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,2,0,1,1,3,4
CALACOTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,3,4,3,4,7
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,2,3,6,4,8,12
CAMARGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,6,32,6,33,39
CAMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,23,9,16,28,39,37,76
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,7,6,21,6,28,34
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,4,21,54,55,58,76,134
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,8,10,8,10,18
CARAPARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,4,0,4,0,8,0,8
CARIPUYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,4,1,1,1,5,2,7
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,3,14,6,34,9,48,57
CHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,3,0,1,1,4,5
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,3,6,3,6,9
CHARAÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,2,2,2,2,4
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,5,8,56,9,61,17,78
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
CHUA COCANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,5,6,13,21,18,27,45
CHUMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,2,8,9,8,11,19
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,4,5,9,7,13,20
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,5,26,98,135,103,161,264
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,5,31,21,33,26,59
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,122,209,235,390,357,599,956
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,8,44,68,45,76,121
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,12,6,12,11,24,17,41
COLLANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,2,2,2,2,4
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,9,19,23,21,32,53
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,6,2,2,12,8,14,22
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,2,0,3,0,5,5
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,6,0,0,0,6,6
COMANCHE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,0,0,4,1,4,1,5
COMARAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,5,62,61,64,66,130
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,1,2,5,12,6,14,20
COPACABANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,2,1,0,3,2,5
CORIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,5,0,0,2,5,7
COROICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,3,0,0,2,3,5
CORQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-04-01,2,1,1,0,3,1,4
